,genes,logFC,logCPM,F,PValue,FDR,change,CPM.LPmycWT_1,CPM.LPmycWT_2,CPM.LPmycWT_3,CPM.LPmycWT_4,CPM.LPmycpho2_1,CPM.LPmycpho2_2,CPM.LPmycpho2_3,CPM.LPmycpho2_4
53520,AGIS_Os12g002570, 1.189194e+00,-1.632145e+00, 5.746872e-01,4.620484e-01,6.952596e-01,Not_significant,0.000000e+00,3.329951e-01,3.986685e-01,9.201499e-02,2.488673e-01,6.619642e-02,4.381446e-01,6.834911e-01
53522,AGIS_Os12g002590, 7.446204e-01, 8.591643e-01, 2.371033e+00,1.478055e-01,3.765150e-01,Not_significant,1.969349e+00,1.276481e+00,1.993343e+00,4.140675e-01,1.447955e+00,2.399620e+00,2.648783e+00,1.990165e+00
53524,AGIS_Os12g002610, 3.244087e+00,-1.455733e+00, 4.616587e+00,5.127266e-02,2.034524e-01,Not_significant,7.483527e-01,0.000000e+00,0.000000e+00,2.300375e-02,9.728448e-01,2.647857e-01,3.186506e-01,2.613348e-01
53525,AGIS_Os12g002620,-2.560542e-01, 4.015598e-01, 2.494156e-01,6.259086e-01,8.061703e-01,Not_significant,2.048123e+00,9.989853e-01,7.142811e-01,2.024330e+00,8.370990e-01,1.125339e+00,1.135193e+00,1.366982e+00
53526,AGIS_Os12g002630, 4.026480e-02, 3.872289e+00, 7.087369e-02,7.942830e-01,9.051320e-01,Not_significant,1.486859e+01,1.215432e+01,1.627897e+01,1.437734e+01,1.488679e+01,1.312344e+01,1.573337e+01,1.539865e+01
53527,AGIS_Os12g002640, 5.561446e-01, 4.651618e+00, 1.341496e+01,2.908756e-03,3.892978e-02,Not_significant,1.559725e+01,2.283791e+01,2.504967e+01,1.849501e+01,3.065592e+01,2.887819e+01,3.126759e+01,2.796283e+01
53528,AGIS_Os12g002650, 7.003975e-01, 4.324154e+00, 2.355736e+01,3.235256e-04,1.334394e-02,Not_significant,1.213119e+01,1.692725e+01,1.877064e+01,1.348020e+01,2.228493e+01,2.712398e+01,2.662724e+01,2.255520e+01
53529,AGIS_Os12g002660, 1.126736e-01, 4.336408e+00, 5.652441e-01,4.656723e-01,6.985661e-01,Not_significant,1.837403e+01,2.167243e+01,2.109621e+01,1.647068e+01,1.909491e+01,2.222545e+01,1.977625e+01,2.257531e+01
53530,AGIS_Os12g002670, 4.180165e-01, 1.321356e+00, 9.500859e-01,3.477226e-01,5.981054e-01,Not_significant,8.665137e-01,1.914722e+00,3.637850e+00,2.461401e+00,2.737540e+00,3.094682e+00,1.872072e+00,3.055607e+00
53534,AGIS_Os12g002710, 2.544994e+00,-1.204884e+00, 4.385649e+00,5.659739e-02,2.157283e-01,Not_significant,7.877397e-02,6.937398e-01,4.983357e-02,2.300375e-02,5.429831e-01,6.619642e-01,5.974699e-01,5.226696e-01
53535,AGIS_Os12g002720,-6.963546e-02, 4.364718e+00, 2.022504e-01,6.603856e-01,8.263976e-01,Not_significant,2.506982e+01,1.651101e+01,2.428556e+01,1.874805e+01,2.151571e+01,1.749240e+01,1.854148e+01,2.231397e+01
53536,AGIS_Os12g002730, 6.782265e-01, 1.960562e+00, 4.863263e+00,4.623068e-02,1.910504e-01,Not_significant,2.737396e+00,2.636211e+00,3.106292e+00,2.921476e+00,3.438893e+00,7.033369e+00,3.027181e+00,5.869982e+00
53537,AGIS_Os12g002740, 8.969854e-01, 2.786010e-01, 3.145075e+00,9.978660e-02,3.015906e-01,Not_significant,3.741764e-01,8.602374e-01,9.800601e-01,1.173191e+00,1.221712e+00,1.472870e+00,1.314434e+00,1.970062e+00
53538,AGIS_Os12g002750, 1.263493e-01, 2.663226e+00, 3.577005e-01,5.601561e-01,7.635768e-01,Not_significant,6.518546e+00,5.355671e+00,6.195973e+00,5.957971e+00,5.904941e+00,6.056972e+00,6.592085e+00,7.759634e+00
53542,AGIS_Os12g002790,-2.745936e-01, 2.291769e-01, 1.031840e-01,7.536672e-01,8.824182e-01,Not_significant,2.441993e+00,2.219967e-01,1.411951e+00,8.051312e-01,6.334803e-01,2.151384e+00,4.580603e-01,8.443125e-01
53543,AGIS_Os12g002800,-2.858067e-01, 4.231355e+00, 3.557392e+00,8.203095e-02,2.691550e-01,Not_significant,2.304139e+01,1.898072e+01,1.911948e+01,2.114044e+01,1.755645e+01,1.537412e+01,1.967668e+01,1.505691e+01
53544,AGIS_Os12g002810, 7.522436e-01, 3.625735e+00, 1.403288e+01,2.483093e-03,3.582369e-02,Not_significant,6.341305e+00,8.297128e+00,1.499990e+01,8.074316e+00,1.644786e+01,1.323928e+01,1.698806e+01,1.401157e+01
53545,AGIS_Os12g002820, 6.873613e-01,-8.871577e-01, 6.201543e-01,4.452405e-01,6.815139e-01,Not_significant,1.969349e-01,9.434862e-01,3.156126e-01,1.840300e-01,2.262430e-01,9.432989e-01,6.970482e-01,5.025670e-01
53548,AGIS_Os12g002850, 5.499141e-01, 1.636320e+00, 2.810642e+00,1.177288e-01,3.310525e-01,Not_significant,3.072185e+00,2.747210e+00,2.774069e+00,1.495244e+00,2.850661e+00,3.938687e+00,3.803892e+00,3.839612e+00
53549,AGIS_Os12g002860, 1.800563e+00,-1.020121e+00, 1.690467e+00,2.163356e-01,4.654034e-01,Not_significant,0.000000e+00,4.439935e-01,0.000000e+00,8.511387e-01,8.597233e-01,5.461204e-01,3.983133e-02,9.247232e-01
53550,AGIS_Os12g002870, 2.867249e-01,-3.346341e-01, 1.722589e-01,6.849422e-01,8.415720e-01,Not_significant,5.514178e-01,5.549919e-01,1.461785e+00,3.220525e-01,9.728448e-01,7.778079e-01,8.165422e-01,5.226696e-01
53551,AGIS_Os12g002880,-2.436773e-01, 1.459825e+00, 6.043650e-01,4.509609e-01,6.864073e-01,Not_significant,2.973717e+00,2.192218e+00,3.305627e+00,3.335544e+00,2.330303e+00,2.449267e+00,2.409795e+00,2.673656e+00
53552,AGIS_Os12g002890, 5.054546e-01,-5.470062e-01, 4.573130e-01,5.108438e-01,7.306826e-01,Not_significant,9.452877e-01,4.439935e-01,3.488350e-01,4.140675e-01,1.085966e+00,7.116115e-01,7.966265e-01,4.020536e-01
53553,AGIS_Os12g002900, 6.427927e-01, 2.019406e+00, 5.480419e+00,3.598621e-02,1.653439e-01,Not_significant,2.973717e+00,2.330966e+00,3.106292e+00,4.163678e+00,6.289554e+00,3.938687e+00,4.978916e+00,4.322076e+00
53554,AGIS_Os12g002910, 8.626796e-02, 2.933883e+00, 1.468577e-01,7.078068e-01,8.552859e-01,Not_significant,7.975865e+00,8.380377e+00,7.109589e+00,5.934967e+00,8.438863e+00,5.825285e+00,7.687446e+00,9.468361e+00
53555,AGIS_Os12g002920, 5.471413e-01, 3.357481e+00, 8.394506e+00,1.257328e-02,8.964751e-02,Not_significant,7.739543e+00,7.159395e+00,9.950102e+00,8.327357e+00,1.076917e+01,1.317309e+01,1.071463e+01,1.381054e+01
53563,AGIS_Os12g003000, 1.113901e-01, 1.961393e+00, 1.581459e-01,6.973817e-01,8.485555e-01,Not_significant,4.037166e+00,2.691710e+00,4.817245e+00,3.335544e+00,5.113091e+00,3.591156e+00,3.306000e+00,3.920022e+00
53564,AGIS_Os12g003010, 9.403297e-01, 2.307412e-01, 2.586951e+00,1.319728e-01,3.532510e-01,Not_significant,7.483527e-01,5.272423e-01,1.229228e+00,5.750937e-01,1.085966e+00,1.836951e+00,9.161205e-01,2.090679e+00
53565,AGIS_Os12g003020, 4.207800e-01, 2.687784e-02, 3.359891e-01,5.721535e-01,7.701115e-01,Not_significant,2.284445e+00,2.219967e-01,4.318909e-01,1.012165e+00,6.787289e-01,7.116115e-01,1.433928e+00,1.025237e+00
53566,AGIS_Os12g003030, 8.680472e-01, 2.236352e-01, 2.292788e+00,1.541240e-01,3.856286e-01,Not_significant,2.363219e-01,3.607447e-01,1.694341e+00,1.357221e+00,1.131215e+00,7.612588e-01,1.493675e+00,1.949960e+00
53567,AGIS_Os12g003040, 5.030860e-01, 3.421409e+00, 8.765441e-01,3.884905e-01,6.356639e-01,Not_significant,1.813771e+01,4.384436e+00,8.687652e+00,6.487057e+00,7.194526e+00,1.464596e+01,1.083412e+01,1.495639e+01
53568,AGIS_Os12g003050,-4.103870e-01, 2.534569e+00, 1.150880e+00,3.081875e-01,5.625033e-01,Not_significant,5.533872e+00,9.518110e+00,4.202631e+00,6.947132e+00,5.723947e+00,2.515464e+00,7.030229e+00,4.623616e+00
53569,AGIS_Os12g003060,-6.556409e-02,-8.445962e-01, 4.807578e-03,9.457865e-01,9.778284e-01,Not_significant,1.102836e+00,1.664976e-01,6.312252e-01,2.760450e-01,5.882317e-01,2.151384e-01,2.788193e-01,8.443125e-01
53570,AGIS_Os12g003070, 7.392876e-01, 3.212293e+00, 1.713278e+01,1.186776e-03,2.475340e-02,Not_significant,7.050271e+00,7.575639e+00,6.910255e+00,6.049986e+00,1.183251e+01,1.363646e+01,1.053539e+01,1.021216e+01
53571,AGIS_Os12g003080, 9.841518e-02, 4.591812e+00, 3.449016e-01,5.671665e-01,7.671803e-01,Not_significant,2.566062e+01,2.272692e+01,2.028226e+01,2.275071e+01,3.604050e+01,1.643326e+01,2.511365e+01,2.360054e+01
53572,AGIS_Os12g003090, 1.562534e+00, 5.240330e+00, 2.756891e+01,9.533644e-04,2.193434e-02,UP,1.026031e+01,2.103419e+01,1.445173e+01,1.780490e+01,2.794101e+01,1.422726e+02,2.553188e+01,4.267799e+01
53573,AGIS_Os12g003100,-2.101988e-01, 9.330723e-01, 2.428781e-01,6.304298e-01,8.086611e-01,Not_significant,1.870882e+00,2.885958e+00,1.744175e+00,1.564255e+00,2.126684e+00,1.059143e+00,1.872072e+00,1.869549e+00
53574,AGIS_Os12g003110, 5.129791e-01, 5.931223e+00, 1.352442e+01,2.827525e-03,3.850667e-02,Not_significant,3.993840e+01,5.372321e+01,5.666076e+01,5.164342e+01,7.298598e+01,7.031714e+01,7.119850e+01,7.136451e+01
53575,AGIS_Os12g003120,-6.242890e-01,-2.525914e-01, 8.654091e-01,3.693378e-01,6.186734e-01,Not_significant,1.181610e+00,1.331980e+00,4.318909e-01,1.058172e+00,7.692261e-01,5.130222e-01,6.373012e-01,5.226696e-01
53576,AGIS_Os12g003130,-1.922628e-01, 6.011024e+00, 1.949160e+00,1.862757e-01,4.292393e-01,Not_significant,7.698187e+01,6.365757e+01,7.624536e+01,5.831450e+01,6.683217e+01,5.155046e+01,5.823340e+01,6.378580e+01
53578,AGIS_Os12g003150,-1.403586e-01, 2.029942e+00, 2.467721e-01,6.277277e-01,8.073453e-01,Not_significant,5.277856e+00,3.635197e+00,4.617910e+00,3.450562e+00,2.918534e+00,4.501356e+00,4.003048e+00,3.920022e+00
53579,AGIS_Os12g003160,-7.822802e-02, 4.145661e+00, 2.526700e-01,6.236857e-01,8.046271e-01,Not_significant,1.555786e+01,1.731575e+01,2.071415e+01,1.893208e+01,1.918540e+01,1.444737e+01,1.870081e+01,1.642389e+01
53582,AGIS_Os12g003190,-3.156932e-01, 2.499398e+00, 1.454102e+00,2.495559e-01,5.018901e-01,Not_significant,7.148738e+00,6.437906e+00,5.548137e+00,5.382877e+00,4.298616e+00,4.004883e+00,4.281868e+00,7.819942e+00
53584,AGIS_Os12g003210,-7.340982e-01, 5.245482e-01, 2.615784e+00,1.300216e-01,3.504689e-01,Not_significant,1.851188e+00,1.775974e+00,1.362117e+00,1.932315e+00,6.787289e-01,1.472870e+00,9.161205e-01,1.206161e+00
53585,AGIS_Os12g003220,-3.954632e+00,-1.939748e+00, 4.161796e+00,6.240117e-02,2.282165e-01,Not_significant,7.483527e-01,2.774959e-02,4.318909e-01,2.990487e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.211295e-01
53586,AGIS_Os12g003230, 7.488040e-02, 3.672440e+00, 1.280775e-01,7.263334e-01,8.655342e-01,Not_significant,1.681824e+01,8.713372e+00,1.338862e+01,1.113381e+01,1.095016e+01,1.323928e+01,1.230788e+01,1.509711e+01
53587,AGIS_Os12g003240, 4.481088e-01, 5.798442e+00, 9.171193e+00,9.782984e-03,7.746997e-02,Not_significant,4.072614e+01,4.728531e+01,6.061423e+01,4.055561e+01,7.280499e+01,5.721025e+01,6.572169e+01,5.998639e+01
53588,AGIS_Os12g003250, 4.014822e-01, 2.973013e+00, 2.703325e+00,1.244005e-01,3.417576e-01,Not_significant,5.179389e+00,8.158380e+00,7.325534e+00,6.165005e+00,1.158364e+01,6.619642e+00,8.165422e+00,9.307540e+00
53592,AGIS_Os12g003290, 1.441036e-01, 1.093582e+00, 9.054562e-02,7.683447e-01,8.908802e-01,Not_significant,1.792108e+00,7.214894e-01,1.229228e+00,4.577746e+00,1.176463e+00,2.962290e+00,1.194940e+00,3.075710e+00
53593,AGIS_Os12g003300,-1.253158e-01, 2.819762e+00, 4.006994e-01,5.378055e-01,7.483588e-01,Not_significant,5.730807e+00,8.491375e+00,7.142811e+00,7.890286e+00,5.520328e+00,7.976668e+00,5.715795e+00,7.699326e+00
53597,AGIS_Os12g003340, 2.945762e-01, 2.089970e+00, 1.197486e+00,2.938673e-01,5.474048e-01,Not_significant,3.584216e+00,4.051441e+00,3.305627e+00,4.117671e+00,4.999970e+00,3.409115e+00,5.715795e+00,4.563308e+00
53598,AGIS_Os12g003350,-1.246389e+00, 4.212500e-01, 6.368856e+00,2.557209e-02,1.354739e-01,Not_significant,1.890575e+00,2.414215e+00,1.578063e+00,1.219199e+00,1.447955e+00,1.042594e+00,3.983133e-01,4.422589e-01
53599,AGIS_Os12g003360, 2.890306e-01, 3.194441e+00, 2.454861e+00,1.413916e-01,3.666999e-01,Not_significant,6.420079e+00,1.076684e+01,8.305594e+00,7.177169e+00,9.140216e+00,1.434807e+01,8.583651e+00,8.161687e+00
53600,AGIS_Os12g003370,-4.203487e-01, 2.078511e+00, 2.556029e+00,1.341061e-01,3.564771e-01,Not_significant,7.404753e+00,3.912693e+00,4.119575e+00,3.956645e+00,4.004500e+00,3.938687e+00,3.027181e+00,3.095812e+00
53601,AGIS_Os12g003380, 1.595095e-01, 3.070283e+00, 7.347267e-01,4.070217e-01,6.511056e-01,Not_significant,7.581995e+00,6.548904e+00,9.086320e+00,8.396368e+00,8.348365e+00,7.761530e+00,8.922217e+00,1.021216e+01
53603,AGIS_Os12g003400, 1.092318e+00,-1.005146e+00, 1.151543e+00,3.029206e-01,5.568732e-01,Not_significant,1.378545e-01,4.162439e-01,5.315580e-01,1.380225e-01,9.049719e-01,7.943570e-01,2.987350e-01,4.221562e-01
53605,AGIS_Os12g003420,-2.515994e+00,-1.047422e+00, 2.631890e+00,1.297623e-01,3.501614e-01,Not_significant,8.271267e-01,6.659902e-01,3.986685e-01,5.290862e-01,9.049719e-01,0.000000e+00,2.788193e-01,0.000000e+00
53607,AGIS_Os12g003440, 4.025997e-01,-9.331881e-01, 2.064598e-01,6.571192e-01,8.247645e-01,Not_significant,5.514178e-01,1.664976e-01,2.325566e-01,8.281349e-01,8.370990e-01,2.647857e-01,4.779759e-01,5.226696e-01
53609,AGIS_Os12g003460, 1.905660e-01, 1.764080e+00, 4.260466e-01,5.254146e-01,7.406059e-01,Not_significant,2.954024e+00,3.329951e+00,3.289015e+00,2.852465e+00,4.683229e+00,2.829897e+00,3.903470e+00,3.015402e+00
53613,AGIS_Os12g003500,-8.972458e-02, 2.729744e+00, 1.560893e-01,6.992479e-01,8.494250e-01,Not_significant,7.247206e+00,8.408127e+00,6.279029e+00,5.336870e+00,5.904941e+00,5.543950e+00,7.866687e+00,6.171522e+00
53617,AGIS_Os12g003540, 9.146218e-01, 1.340087e+00, 4.551053e+00,5.280691e-02,2.073211e-01,Not_significant,1.063449e+00,8.879870e-01,1.777397e+00,3.082502e+00,1.289585e+00,5.163320e+00,3.086928e+00,3.517969e+00
53620,AGIS_Os12g003570, 1.783499e-01, 7.709558e-01, 1.642512e-01,6.919234e-01,8.453000e-01,Not_significant,1.536092e+00,1.831473e+00,2.890347e+00,4.600750e-01,1.742071e+00,1.721107e+00,1.991566e+00,1.125750e+00
53621,AGIS_Os12g003580,-1.453797e-01, 3.125547e+00, 5.181535e-01,4.844884e-01,7.129174e-01,Not_significant,7.542608e+00,9.129616e+00,1.021588e+01,9.500548e+00,9.728448e+00,6.950624e+00,9.420109e+00,7.015835e+00
53622,AGIS_Os12g003590,-1.935672e-01, 3.492192e+00, 1.086847e+00,3.163444e-01,5.702344e-01,Not_significant,1.120560e+01,1.448529e+01,1.046505e+01,1.175492e+01,1.208137e+01,8.820672e+00,1.005741e+01,1.085545e+01
53625,AGIS_Os12g003620,-1.719913e-01, 2.851361e+00, 5.111581e-01,4.873954e-01,7.151500e-01,Not_significant,7.562301e+00,7.742136e+00,5.913583e+00,9.086481e+00,7.443394e+00,8.042865e+00,7.149723e+00,4.482897e+00
53632,AGIS_Os12g003690, 3.365595e-01,-6.627287e-01, 1.529642e-01,7.021116e-01,8.512575e-01,Not_significant,1.969349e-01,1.359730e+00,3.156126e-01,5.060825e-01,3.393644e-01,5.130222e-01,8.364579e-01,7.236964e-01
53634,AGIS_Os12g003710, 6.340971e-01, 3.254511e+00, 9.158935e+00,9.821008e-03,7.764404e-02,Not_significant,4.864293e+00,1.171033e+01,6.494975e+00,7.614241e+00,1.106328e+01,1.218014e+01,1.087395e+01,1.123740e+01
53639,AGIS_Os12g003760,-5.487364e-01, 3.196643e+00, 8.114193e+00,1.380194e-02,9.453919e-02,Not_significant,1.490797e+01,7.797636e+00,1.171089e+01,9.362526e+00,7.488642e+00,6.139718e+00,8.304832e+00,7.297272e+00
53640,AGIS_Os12g003770,-3.066479e-01, 2.067066e+00, 7.159251e-01,4.137843e-01,6.561119e-01,Not_significant,3.446361e+00,5.411171e+00,5.049801e+00,3.795618e+00,6.832538e+00,2.349973e+00,2.509374e+00,3.839612e+00
53641,AGIS_Os12g003780,-5.145845e-01, 2.277111e+00, 3.694687e+00,7.698517e-02,2.590708e-01,Not_significant,6.754868e+00,5.882914e+00,5.913583e+00,4.025656e+00,4.818975e+00,3.376017e+00,2.987350e+00,4.704027e+00
53642,AGIS_Os12g003790, 1.976599e-01,-1.597224e+00, 1.782880e-02,8.958422e-01,9.557057e-01,Not_significant,1.969349e-01,1.387480e-01,6.146140e-01,6.901125e-02,9.049719e-02,7.281606e-01,7.966265e-02,3.216428e-01
53646,AGIS_Os12g003830, 2.913047e-01, 4.910175e+00, 4.739498e+00,4.868278e-02,1.971425e-01,Not_significant,2.794507e+01,2.783284e+01,2.845497e+01,2.376287e+01,2.947946e+01,3.597775e+01,3.477275e+01,3.198336e+01
53647,AGIS_Os12g003840, 2.711824e-01, 4.324206e+00, 3.177066e+00,9.825162e-02,2.988549e-01,Not_significant,1.725150e+01,2.045145e+01,2.039854e+01,1.463038e+01,2.400438e+01,2.230819e+01,2.019448e+01,2.068566e+01
53651,AGIS_Os12g003880,-6.044721e-02, 2.239205e+00, 4.331219e-02,8.383933e-01,9.273780e-01,Not_significant,5.789887e+00,2.941457e+00,3.139515e+00,7.683252e+00,3.031656e+00,4.203472e+00,4.261952e+00,6.392652e+00
53652,AGIS_Os12g003890,-2.182235e-01, 7.726011e+00, 2.015613e+00,1.794367e-01,4.204056e-01,Not_significant,2.973324e+02,2.120069e+02,2.278225e+02,1.761627e+02,2.326909e+02,1.535426e+02,1.898361e+02,2.040422e+02
53653,AGIS_Os12g003900,-6.467881e-01, 1.870491e+00, 4.631672e+00,5.094611e-02,2.026789e-01,Not_significant,4.056860e+00,4.717431e+00,4.850467e+00,3.887633e+00,3.710385e+00,2.002442e+00,2.449627e+00,3.276737e+00
53655,AGIS_Os12g003920,-1.254514e-01, 4.477709e+00, 4.098490e-01,5.339545e-01,7.458893e-01,Not_significant,1.998890e+01,2.700035e+01,2.745830e+01,1.743684e+01,3.097266e+01,1.631742e+01,2.302251e+01,1.574040e+01
53656,AGIS_Os12g003930,-3.008580e-01, 3.161897e+00, 2.578919e+00,1.325229e-01,3.541639e-01,Not_significant,1.163885e+01,9.462611e+00,1.154478e+01,6.947132e+00,8.054250e+00,7.364351e+00,9.220952e+00,7.035937e+00
53657,AGIS_Os12g003940, 9.328688e-02, 5.199885e+00, 4.537654e-01,5.124596e-01,7.320257e-01,Not_significant,3.761457e+01,3.044130e+01,3.214265e+01,4.223488e+01,3.656086e+01,3.334644e+01,4.263944e+01,3.873786e+01
53658,AGIS_Os12g003950, 5.730098e-02, 1.006289e+00, 1.680299e-02,8.988645e-01,9.568698e-01,Not_significant,1.575479e+00,2.330966e+00,2.342178e+00,1.334217e+00,1.990938e+00,2.316875e+00,9.957832e-01,2.854580e+00
53663,AGIS_Os12g004000, 7.402281e-01,-1.459294e+00, 4.036116e-01,5.363539e-01,7.475101e-01,Not_significant,3.938699e-02,1.664976e-01,4.318909e-01,3.910637e-01,1.809944e-01,7.281606e-01,2.589036e-01,3.417455e-01
53664,AGIS_Os12g004010,-3.336311e-01, 4.592285e+00, 4.927650e+00,4.501316e-02,1.879432e-01,Not_significant,2.971748e+01,2.722235e+01,2.431878e+01,2.581021e+01,2.309941e+01,1.644981e+01,2.174790e+01,2.430414e+01
53666,AGIS_Os12g004030, 1.272502e+00,-1.442931e+00, 1.178425e+00,2.975771e-01,5.512374e-01,Not_significant,2.757089e-01,0.000000e+00,3.488350e-01,2.760450e-01,4.524859e-01,1.985892e-01,4.381446e-01,6.030803e-01
53668,AGIS_Os12g004050, 9.156424e+00,-3.771181e-01, 4.682120e+01,4.775841e-05,4.960316e-03,UP,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.013562e+00,1.505968e+00,1.234771e+00,1.045339e+00
53669,AGIS_Os12g004060,-2.140837e-01, 3.892972e+00, 1.634831e+00,2.235952e-01,4.731138e-01,Not_significant,1.565633e+01,1.706600e+01,1.431884e+01,1.644768e+01,1.470579e+01,1.345442e+01,1.579312e+01,1.109668e+01
