GeneID	WTLPmock_1	WTLPmock_2	WTLPmock_3	WTLPmock_4	WTLPmyc_1	WTLPmyc_2	WTLPmyc_3	WTLPmyc_4
AGIS_Os01g004660	112	132	143	128	228	189	363	193
AGIS_Os01g004670	86	127	66	79	459	234	427	198
AGIS_Os01g004680	32	135	37	30	32	10	16	16
AGIS_Os01g004690	81	68	85	59	119	56	114	55
AGIS_Os01g004700	36	60	43	29	51	56	110	32
AGIS_Os01g004710	16	0	4	0	0	0	16	8
AGIS_Os01g004720	0	0	0	0	0	0	10	0
AGIS_Os01g004730	3126	5309	6132	4429	4337	2703	4127	2848
AGIS_Os01g004740	44	109	94	65	26	68	82	46
AGIS_Os01g004750	24	16	77	6	36	46	46	25
AGIS_Os01g004760	5046	8399	9405	5992	7729	4272	7834	4329
AGIS_Os01g004770	6	0	12	0	0	0	0	0
AGIS_Os01g004780	48	94	92	72	62	129	187	171
AGIS_Os01g004790	2611	3712	4467	3315	3177	1869	2830	1678
AGIS_Os01g004800	122	97	215	79	134	92	162	99
AGIS_Os01g004810	0	4	0	0	0	0	5	0
AGIS_Os01g004820	0	0	8	0	0	14	29	54
AGIS_Os01g004830	151	191	270	129	283	101	258	156
AGIS_Os01g004840	0	0	18	0	0	0	0	10
AGIS_Os01g004850	0	0	0	0	0	0	0	0
AGIS_Os01g004860	0	0	0	0	0	0	0	0
AGIS_Os01g004870	0	0	0	0	0	0	0	0
AGIS_Os01g004880	0	0	0	0	0	0	0	0
AGIS_Os01g004890	0	0	0	0	0	0	0	0
AGIS_Os01g004900	0	0	0	0	0	0	0	0
AGIS_Os01g004910	0	0	0	0	0	0	0	0
AGIS_Os01g004920	0	0	0	0	0	0	0	0
AGIS_Os01g004930	0	0	6	0	0	0	0	1
AGIS_Os01g004940	0	0	0	0	0	0	0	0
AGIS_Os01g004950	0	0	0	0	0	0	0	0
AGIS_Os01g004960	0	0	0	0	0	0	0	0
AGIS_Os01g004970	0	0	0	0	0	0	0	0
AGIS_Os01g004980	0	0	0	0	0	0	0	0
AGIS_Os01g004990	1047	1660	1426	1142	2133	1040	1770	1074
AGIS_Os01g005000	38	38	52	34	33	18	30	168
AGIS_Os01g005010	0	0	0	0	0	0	0	0
AGIS_Os01g005020	60	82	142	94	46	8	86	106
AGIS_Os01g005030	0	0	0	0	0	0	0	0
AGIS_Os01g005040	369	209	316	222	249	171	319	312
AGIS_Os01g005050	1483	1570	2059	1957	1493	953	1325	1050
AGIS_Os01g005060	1422	2248	2591	2013	2276	1320	2376	1553
AGIS_Os01g005070	0	0	0	0	0	0	0	0
AGIS_Os01g005080	1391	1856	934	1191	393	424	535	255
AGIS_Os01g005090	0	0	0	0	0	0	0	0
AGIS_Os01g005100	0	0	0	0	0	0	0	0
AGIS_Os01g005110	0	0	0	18	18	4	46	16
AGIS_Os01g005120	0	0	0	0	0	0	0	0
AGIS_Os01g005130	0	0	0	0	0	0	0	0
AGIS_Os01g005140	0	20	0	0	0	0	0	0
AGIS_Os01g005150	0	0	0	0	0	0	0	0
AGIS_Os01g005160	0	0	0	0	0	0	0	0
AGIS_Os01g005170	0	0	0	0	0	0	0	0
AGIS_Os01g005180	0	0	0	0	0	0	0	0
AGIS_Os01g005190	0	0	0	0	0	0	0	0
AGIS_Os01g005200	0	0	0	0	0	0	0	0
AGIS_Os01g005210	0	6	0	1	0	0	0	0
AGIS_Os01g005220	43	56	135	60	70	70	111	70
AGIS_Os01g005230	39	65	58	48	10	48	101	55
AGIS_Os01g005240	1744	2895	3468	2455	4664	2948	4657	2978
AGIS_Os01g005250	537	880	783	437	651	348	771	495
AGIS_Os01g005260	665	928	1254	823	788	490	1054	798
AGIS_Os01g005270	52	51	114	110	12	57	68	20
AGIS_Os01g005280	93	73	35	22	12	39	39	18
AGIS_Os01g005290	249	311	283	305	238	211	338	159
AGIS_Os01g005300	8	0	5	14	0	0	0	0
AGIS_Os01g005310	0	0	0	0	0	10	0	0
AGIS_Os01g005320	459	344	550	381	388	277	679	490
AGIS_Os01g005330	0	14	20	24	35	10	26	24
AGIS_Os01g005340	0	0	0	0	0	0	0	0
AGIS_Os01g005350	462	920	1806	1092	539	252	136	1436
AGIS_Os01g005360	688	613	585	550	468	560	1083	454
AGIS_Os01g005370	821	1001	1401	800	1421	1381	2069	1507
AGIS_Os01g005380	0	0	0	0	0	0	0	0
AGIS_Os01g005390	0	0	0	0	0	0	0	0
AGIS_Os01g005400	0	42	0	22	0	0	40	0
AGIS_Os01g005410	586	730	812	561	516	454	736	317
AGIS_Os01g005420	0	0	0	0	0	0	0	0
AGIS_Os01g005430	600	393	526	564	703	485	652	505
AGIS_Os01g005440	0	0	0	0	0	0	0	0
AGIS_Os01g005450	200	221	288	215	125	115	173	143
AGIS_Os01g005460	0	0	0	0	0	0	0	0
AGIS_Os01g005470	0	0	0	0	0	0	0	0
AGIS_Os01g005480	0	0	0	0	0	0	0	0
AGIS_Os01g005490	0	0	0	0	0	0	0	14
AGIS_Os01g005500	10	0	12	40	5	2	16	0
AGIS_Os01g005510	68	62	20	103	30	11	64	17
AGIS_Os01g005520	0	0	0	0	18	12	0	0
AGIS_Os01g005530	0	0	0	0	0	0	0	0
AGIS_Os01g005540	0	0	0	0	0	0	0	0
AGIS_Os01g005550	0	0	0	0	0	0	0	0
AGIS_Os01g005560	0	0	0	1	26	13	3	6
AGIS_Os01g005570	0	0	0	0	0	0	0	0
AGIS_Os01g005580	1	0	0	0	0	0	0	0
AGIS_Os01g005590	0	0	0	0	0	0	0	0
AGIS_Os01g005600	0	0	0	0	0	0	0	0
AGIS_Os01g005610	0	0	0	0	0	0	0	0
AGIS_Os01g005620	0	0	0	0	0	0	0	0
AGIS_Os01g005630	0	0	0	0	0	0	0	0
AGIS_Os01g005640	0	0	0	0	0	0	0	6
AGIS_Os01g005650	20	0	25	24	0	0	6	0
AGIS_Os01g005660	133	87	108	84	75	94	97	55
AGIS_Os01g005670	7	29	15	13	30	0	7	10
AGIS_Os01g005680	68	99	115	71	6	66	62	53
AGIS_Os01g005690	2	20	28	0	0	0	0	0
AGIS_Os01g005700	0	0	0	0	0	0	0	0
AGIS_Os01g005710	1	0	1	0	0	0	0	0
AGIS_Os01g005720	0	0	0	0	0	0	0	0
AGIS_Os01g005730	0	0	0	19	0	0	0	0
AGIS_Os01g005740	50	22	56	22	0	24	8	27
AGIS_Os01g005750	0	0	0	0	0	0	0	0
AGIS_Os01g005760	0	10	5	0	0	0	0	0
AGIS_Os01g005770	12	2	4	0	0	0	0	0
AGIS_Os01g005780	28	22	50	0	0	0	1	0
AGIS_Os01g005790	8	15	0	0	0	0	34	0
AGIS_Os01g005800	10	48	79	8	0	20	2	14
AGIS_Os01g005810	44	136	219	113	16	0	10	34
AGIS_Os01g005820	439	433	562	442	637	375	622	588
AGIS_Os01g005830	153	300	320	245	230	122	297	246
AGIS_Os01g005840	27	58	35	54	2	22	17	22
AGIS_Os01g005850	120	148	182	101	84	122	150	145
AGIS_Os01g005860	8	16	24	23	8	6	0	4
AGIS_Os01g005870	456	594	510	507	642	400	595	309
AGIS_Os01g005880	164	120	201	114	93	91	91	72
AGIS_Os01g005890	55	86	86	53	20	25	39	28
AGIS_Os01g005900	49	231	321	112	93	33	125	184
AGIS_Os01g005910	0	0	0	0	0	0	0	0
AGIS_Os01g005920	82	136	163	126	164	126	161	197
AGIS_Os01g005930	0	28	10	3	0	0	0	0
AGIS_Os01g005940	0	0	0	0	0	0	0	0
AGIS_Os01g005950	678	761	975	732	705	569	670	391
AGIS_Os01g005960	104	142	263	156	204	105	310	165
AGIS_Os01g005970	382	585	739	372	79	74	143	176
AGIS_Os01g005980	466	747	1358	520	379	164	345	520
AGIS_Os01g005990	166	180	400	239	290	188	237	285
AGIS_Os01g006000	12	14	12	1	7	2	0	0
AGIS_Os01g006010	66	36	46	16	16	12	45	48
AGIS_Os01g006020	228	233	219	304	102	79	218	61
AGIS_Os01g006030	2657	2569	3820	3002	1818	1217	2203	1786
AGIS_Os01g006040	40	18	8	8	0	10	26	22
AGIS_Os01g006050	38	41	26	40	10	12	12	19
AGIS_Os01g006060	40	53	141	84	57	30	89	87
AGIS_Os01g006070	128	193	140	146	100	99	110	92
AGIS_Os01g006080	148	208	264	187	311	153	484	240
AGIS_Os01g006090	0	0	0	0	0	0	0	0
AGIS_Os01g006100	1213	1488	2117	1757	1850	1662	2285	1321
AGIS_Os01g006110	315	498	743	505	889	771	1000	644
AGIS_Os01g006120	393	341	425	292	820	525	788	674
AGIS_Os01g006130	935	1640	1800	1389	1451	928	1444	957
AGIS_Os01g006140	617	887	1061	916	631	560	1055	526
AGIS_Os01g006150	673	706	978	577	660	559	1054	835
AGIS_Os01g006160	2134	3609	4404	3216	1666	614	1538	1427
AGIS_Os01g006170	303	265	444	249	227	112	169	195
AGIS_Os01g006180	225	327	429	197	266	47	95	99
AGIS_Os01g006190	17	4	20	0	0	10	0	14
AGIS_Os01g006200	0	0	0	0	0	0	0	0
AGIS_Os01g006210	67	137	145	81	68	66	42	38
AGIS_Os01g006220	1425	1184	1719	1414	1497	1301	2704	1863
AGIS_Os01g006230	479	524	1093	783	881	298	554	823
AGIS_Os01g006240	0	0	0	0	0	0	0	0
AGIS_Os01g006250	1082	1322	1722	1341	1059	832	1290	1396
AGIS_Os01g006260	216	269	604	576	817	450	553	607
AGIS_Os01g006270	61	100	46	28	114	65	44	78
AGIS_Os01g006280	0	0	0	0	0	0	0	0
AGIS_Os01g006290	611	639	1353	857	740	202	668	864
AGIS_Os01g006300	455	469	544	263	424	189	129	317
AGIS_Os01g006310	175	213	248	135	228	112	223	103
AGIS_Os01g006320	56	56	65	30	58	64	51	60
AGIS_Os01g006330	128	193	158	194	158	86	183	127
AGIS_Os01g006340	15	2	16	26	0	0	0	8
AGIS_Os01g006350	509	650	1004	684	837	550	579	625
AGIS_Os01g006360	0	0	0	0	27	2	8	12
AGIS_Os01g006370	0	0	0	0	5	0	11	0
AGIS_Os01g006380	0	0	0	0	0	0	0	0
AGIS_Os01g006390	0	0	0	0	0	0	0	0
AGIS_Os01g006400	0	0	0	0	0	0	0	0
AGIS_Os01g006410	266	247	349	267	272	210	415	247
AGIS_Os01g006420	0	0	0	0	0	0	0	0
AGIS_Os01g006430	548	500	930	649	592	429	698	514
AGIS_Os01g006440	91	98	152	133	242	170	290	188
AGIS_Os01g006450	483	529	653	405	687	589	971	639
AGIS_Os01g006460	153	293	200	147	122	130	269	191
AGIS_Os01g006470	5208	6014	10287	6693	8894	5881	10734	8876
AGIS_Os01g006480	165	202	155	74	12	24	57	77
AGIS_Os01g006490	718	1153	1466	1338	1206	530	961	705
AGIS_Os01g006500	11	8	0	0	12	6	9	6
AGIS_Os01g006510	72	74	104	54	26	83	55	6
AGIS_Os01g006520	432	927	857	680	908	375	902	629
AGIS_Os01g006530	0	0	0	0	0	0	0	0
AGIS_Os01g006540	0	0	0	0	0	0	0	0
AGIS_Os01g006550	0	0	0	0	0	0	0	0
AGIS_Os01g006560	39	55	57	45	79	40	125	127
AGIS_Os01g006570	0	0	0	0	0	0	0	0
AGIS_Os01g006580	580	450	583	622	844	891	1757	1332
AGIS_Os01g006590	85	150	97	28	119	53	115	70
AGIS_Os01g006600	170	72	181	182	250	150	157	205
AGIS_Os01g006610	3	15	48	16	0	20	50	13
AGIS_Os01g006620	550	572	956	585	622	339	510	604
AGIS_Os01g006630	124	188	181	82	93	136	133	110
AGIS_Os01g006640	0	0	0	8	0	0	0	0
AGIS_Os01g006650	78	127	181	164	72	0	54	46
AGIS_Os01g006660	460	615	632	573	449	294	402	294
AGIS_Os01g006670	1001	1240	1787	1312	1617	1145	1876	1119
AGIS_Os01g006680	398	877	811	773	765	993	1159	1067
AGIS_Os01g006690	4	0	8	1	0	0	0	0
AGIS_Os01g006700	0	0	0	0	0	0	0	0
AGIS_Os01g006710	23	29	44	31	19	12	59	21
AGIS_Os01g006720	108	158	202	168	137	81	120	111
AGIS_Os01g006730	2	10	0	0	12	1	5	0
AGIS_Os01g006740	0	0	0	0	0	0	0	0
AGIS_Os01g006750	0	0	0	0	0	0	0	0
AGIS_Os01g006760	0	0	0	0	0	0	0	0
AGIS_Os01g006770	804	1069	1243	911	1458	825	1474	960
AGIS_Os01g006780	36	15	23	67	12	27	84	28
AGIS_Os01g006790	355	314	702	404	184	130	334	201
AGIS_Os01g006800	16	6	25	16	46	32	109	47
AGIS_Os01g006810	533	1041	1271	1189	745	332	472	600
AGIS_Os01g006820	478	730	956	839	664	324	291	487
AGIS_Os01g006830	245	241	465	167	189	144	209	403
AGIS_Os01g006840	155	108	184	80	53	16	54	53
AGIS_Os01g006850	384	304	885	285	529	139	338	437
AGIS_Os01g006860	0	0	0	0	0	0	0	0
AGIS_Os01g006870	8	16	8	18	10	0	0	12
AGIS_Os01g006880	764	762	1192	973	1164	1099	1555	1556
AGIS_Os01g006890	626	789	734	617	4912	4578	8196	4298
AGIS_Os01g006900	0	0	0	0	0	0	5	0
AGIS_Os01g006910	0	0	0	0	0	0	0	0
AGIS_Os01g006920	11	10	56	10	18	0	38	9
AGIS_Os01g006930	1116	1394	1570	1006	1125	632	1528	838
AGIS_Os01g006940	136	289	310	228	230	194	341	206
AGIS_Os01g006950	189	344	363	178	102	190	274	252
AGIS_Os01g006960	44	119	125	36	91	18	33	33
AGIS_Os01g006970	86	122	245	124	152	64	118	136
AGIS_Os01g006980	419	549	784	607	605	210	551	504
AGIS_Os01g006990	0	0	0	0	0	0	0	0
AGIS_Os01g007000	208	240	241	225	168	176	300	142
AGIS_Os01g007010	0	0	0	0	0	0	0	0
AGIS_Os01g007020	0	0	0	0	0	0	0	0
AGIS_Os01g007030	92	210	170	97	120	119	139	79
AGIS_Os01g007040	1068	1074	1131	1127	1035	433	1549	1068
AGIS_Os01g007050	0	0	0	0	0	0	0	0
AGIS_Os01g007060	1005	1263	1798	1294	1140	772	1744	1337
AGIS_Os01g007070	1425	1819	2366	1843	2188	1460	2152	1823
AGIS_Os01g007080	156	213	260	230	225	217	292	164
AGIS_Os01g007090	889	963	1258	984	846	775	1362	995
AGIS_Os01g007100	47	341	162	138	298	98	144	87
AGIS_Os01g007110	477	708	1177	637	534	379	509	640
AGIS_Os01g007120	48	104	140	77	54	20	79	18
AGIS_Os01g007130	4	0	3	0	0	0	0	0
AGIS_Os01g007140	120	202	475	271	111	193	132	348
AGIS_Os01g007150	0	0	0	0	0	0	0	0
AGIS_Os01g007160	0	0	0	0	0	0	0	0
AGIS_Os01g007170	0	0	0	0	0	0	0	0
AGIS_Os01g007180	87	117	146	75	142	146	314	172
AGIS_Os01g007190	58	222	272	199	170	82	197	149
AGIS_Os01g007200	0	0	0	0	0	0	0	0
AGIS_Os01g007210	97	162	187	138	181	112	133	157
AGIS_Os01g007220	67	77	107	67	52	35	114	34
AGIS_Os01g007230	2925	2878	5439	2604	4226	2727	4546	4842
AGIS_Os01g007240	0	0	0	0	0	0	0	0
AGIS_Os01g007250	373	328	603	333	598	500	726	361
AGIS_Os01g007260	0	0	0	0	0	0	0	0
AGIS_Os01g007270	54	46	92	66	32	50	69	74
AGIS_Os01g007280	0	0	0	0	0	0	0	0
AGIS_Os01g007290	0	0	0	0	0	0	0	0
AGIS_Os01g007300	0	0	0	6	12	32	8	10
AGIS_Os01g007310	0	0	0	0	0	0	0	0
AGIS_Os01g007320	212	265	296	376	120	176	400	262
AGIS_Os01g007330	1315	1736	1867	1379	1224	770	1486	1081
AGIS_Os01g007340	207	387	322	254	187	70	159	149
AGIS_Os01g007350	93	123	121	154	138	76	257	111
AGIS_Os01g007360	97	120	126	138	202	159	131	89
AGIS_Os01g007370	18105	20453	25256	19452	17294	12984	24937	16552
AGIS_Os01g007380	24	30	34	26	14	2	1	9
AGIS_Os01g007390	0	0	0	0	0	0	0	0
AGIS_Os01g007400	0	0	0	0	0	0	0	0
AGIS_Os01g007410	0	12	5	0	0	0	0	0
AGIS_Os01g007420	754	503	836	567	476	791	1248	973
AGIS_Os01g007430	319	626	540	453	398	220	423	386
AGIS_Os01g007440	370	410	690	373	487	410	488	434
AGIS_Os01g007450	469	437	553	571	489	343	673	304
AGIS_Os01g007460	12	30	24	36	12	16	34	52
AGIS_Os01g007470	10	56	6	17	0	4	4	12
AGIS_Os01g007480	717	2020	1247	1303	707	503	875	488
AGIS_Os01g007490	308	242	474	310	327	261	402	263
AGIS_Os01g007500	48	80	73	46	16	63	102	65
AGIS_Os01g007510	1967	3040	3343	2408	2107	2393	4214	1990
AGIS_Os01g007520	2	28	32	6	24	0	67	6
AGIS_Os01g007530	263	398	429	293	274	242	247	271
AGIS_Os01g007540	200	519	422	280	211	73	120	167
AGIS_Os01g007550	0	4	10	0	0	0	4	0
AGIS_Os01g007560	8	6	40	12	34	12	30	26
AGIS_Os01g007570	114	63	168	88	81	87	159	89
AGIS_Os01g007580	10	14	0	3	0	12	0	0
AGIS_Os01g007590	279	345	400	397	331	279	570	454
AGIS_Os01g007600	0	0	0	0	0	0	0	0
AGIS_Os01g007610	359	549	599	416	416	219	438	309
AGIS_Os01g007620	789	976	1126	827	737	582	846	518
AGIS_Os01g007630	2188	2392	2558	1951	2708	2406	3494	2053
AGIS_Os01g007640	0	0	0	0	0	0	0	0
AGIS_Os01g007650	16	13	9	2	9	2	6	3
AGIS_Os01g007660	1657	1668	2179	1631	2253	1695	3224	1934
AGIS_Os01g007670	4768	6553	9483	6165	5003	3077	5024	5412
AGIS_Os01g007680	626	884	1146	765	827	758	1059	721
AGIS_Os01g007690	361	560	510	304	372	245	468	641
AGIS_Os01g007700	0	0	0	0	6	0	0	0
AGIS_Os01g007710	0	0	0	0	0	0	0	0
AGIS_Os01g007720	2492	4071	3504	2961	1709	1098	2438	1417
AGIS_Os01g007730	0	4	0	0	0	0	0	0
AGIS_Os01g007740	214	163	156	344	131	72	288	148
AGIS_Os01g007750	0	0	0	0	0	0	0	0
AGIS_Os01g007760	569	771	726	631	460	324	534	326
AGIS_Os01g007770	0	0	0	0	0	0	0	0
AGIS_Os01g007780	13	4	1	33	0	10	0	0
AGIS_Os01g007790	197	320	303	320	277	43	127	142
AGIS_Os01g007800	0	0	0	0	0	0	0	0
AGIS_Os01g007810	0	0	0	0	0	0	0	0
AGIS_Os01g007820	0	0	0	0	0	0	0	0
AGIS_Os01g007830	0	0	24	0	72	33	0	0
AGIS_Os01g007840	1934	2569	2949	2157	3168	1989	3567	2404
AGIS_Os01g007850	0	0	0	0	0	0	0	0
AGIS_Os01g007860	0	0	0	0	0	0	0	0
AGIS_Os01g007870	118	337	384	352	821	1130	817	2536
AGIS_Os01g007880	56	60	80	33	45	19	48	33
AGIS_Os01g007890	0	0	0	0	0	0	0	0
AGIS_Os01g007900	1617	1153	1640	996	1893	1240	2717	1522
AGIS_Os01g007910	358	540	513	526	327	255	515	253
AGIS_Os01g007920	92	175	111	170	144	49	116	107
AGIS_Os01g007930	9	5	58	23	75	14	12	16
AGIS_Os01g007940	431	568	506	543	243	98	352	229
AGIS_Os01g007950	3	34	16	8	14	1	26	7
AGIS_Os01g007960	567	630	727	651	639	555	682	569
AGIS_Os01g007970	68	92	113	127	84	20	87	62
AGIS_Os01g007980	44	40	76	88	18	41	96	44
AGIS_Os01g007990	4063	4305	6008	4864	5604	5015	9037	6468
AGIS_Os01g008000	0	0	0	0	0	0	0	0
AGIS_Os01g008010	30	24	0	4	12	1	8	6
AGIS_Os01g008020	0	0	0	0	0	0	0	0
AGIS_Os01g008030	5	0	0	0	0	0	0	0
AGIS_Os01g008040	44	68	16	10	0	0	20	6
AGIS_Os01g008050	5	18	3	1	0	6	0	1
AGIS_Os01g008060	0	0	0	0	0	0	0	0
AGIS_Os01g008070	5	1	22	0	0	0	12	20
AGIS_Os01g008080	466	692	552	624	311	220	457	321
AGIS_Os01g008090	718	785	1167	926	1179	828	1289	896
AGIS_Os01g008100	0	0	0	0	0	0	0	0
AGIS_Os01g008110	275	129	228	182	182	52	94	108
AGIS_Os01g008120	196	73	74	106	146	166	280	153
AGIS_Os01g008130	80	108	183	58	213	32	39	91
AGIS_Os01g008140	0	0	0	0	0	0	0	0
AGIS_Os01g008150	0	0	0	0	0	0	0	0
AGIS_Os01g008160	30	42	4	8	12	0	32	10
AGIS_Os01g008170	2567	4152	6187	3050	5309	2768	4612	4260
AGIS_Os01g008180	0	0	0	0	0	0	0	0
AGIS_Os01g008190	0	0	0	0	0	0	0	0
AGIS_Os01g008200	32	74	16	19	0	0	30	0
AGIS_Os01g008210	178	356	409	261	212	138	116	174
AGIS_Os01g008220	2971	3093	4682	3106	3103	2106	4004	3730
AGIS_Os01g008230	4460	5352	5431	5182	4023	3361	6249	3308
AGIS_Os01g008240	149	146	360	125	227	88	123	233
AGIS_Os01g008250	1754	2554	2374	2530	1209	916	1410	1044
AGIS_Os01g008260	0	0	0	0	0	0	0	0
AGIS_Os01g008270	0	0	0	0	0	0	0	0
AGIS_Os01g008280	2729	4204	5178	4341	3100	2933	3944	2816
AGIS_Os01g008290	631	676	897	638	586	447	579	433
AGIS_Os01g008300	0	0	0	0	0	0	0	0
AGIS_Os01g008310	53	170	142	165	139	98	78	90
AGIS_Os01g008320	4	16	10	0	12	6	28	8
AGIS_Os01g008330	354	479	674	522	261	200	302	273
AGIS_Os01g008340	0	0	0	0	0	0	0	0
AGIS_Os01g008350	0	0	0	0	0	0	0	0
AGIS_Os01g008360	80	179	162	181	46	6	34	54
AGIS_Os01g008370	0	0	0	0	0	0	0	0
AGIS_Os01g008380	0	0	0	0	0	0	2	8
AGIS_Os01g008390	40	104	73	141	105	45	119	44
AGIS_Os01g008400	95	228	142	154	164	116	194	69
AGIS_Os01g008410	101	143	108	177	122	117	224	149
AGIS_Os01g008420	391	372	357	278	339	251	449	303
AGIS_Os01g008430	1354	2418	2308	1526	1240	818	1596	1166
AGIS_Os01g008440	185	106	277	170	314	102	133	137
AGIS_Os01g008450	1329	1387	1483	1101	1430	902	1658	925
AGIS_Os01g008460	4	0	0	0	0	0	18	0
AGIS_Os01g008470	2207	3479	2993	2485	2661	1547	2473	1520
AGIS_Os01g008480	987	859	1371	1405	1023	1210	1789	1617
AGIS_Os01g008490	269	217	429	259	198	65	391	435
AGIS_Os01g008500	1	30	50	0	6	10	0	4
AGIS_Os01g008510	848	927	1644	1136	439	389	440	1156
AGIS_Os01g008520	1213	1946	2035	1705	1448	1200	1676	1090
AGIS_Os01g008530	0	8	0	0	0	0	0	1
AGIS_Os01g008540	0	0	0	0	0	0	0	0
AGIS_Os01g008550	0	0	0	0	0	0	0	0
AGIS_Os01g008560	0	0	0	0	0	0	0	0
AGIS_Os01g008570	0	0	0	0	0	0	0	0
AGIS_Os01g008580	0	0	1	0	0	0	0	0
AGIS_Os01g008590	112	222	102	143	307	120	192	80
AGIS_Os01g008600	0	3	0	0	26	10	0	2
AGIS_Os01g008610	154	381	477	342	300	250	472	459
AGIS_Os01g008620	401	373	743	599	535	243	436	542
AGIS_Os01g008630	1	0	0	0	0	0	0	0
AGIS_Os01g008640	123	84	144	32	14	15	55	78
AGIS_Os01g008650	535	583	796	704	814	520	926	568
AGIS_Os01g008660	0	0	0	10	0	0	0	0
AGIS_Os01g008670	87	62	45	48	75	14	44	64
AGIS_Os01g008680	82	219	171	224	148	73	196	113
AGIS_Os01g008690	15	6	11	10	9	27	15	51
AGIS_Os01g008700	78	88	80	118	88	52	82	96
AGIS_Os01g008710	11	0	36	16	8	8	24	8
AGIS_Os01g008720	0	0	0	0	0	0	0	0
AGIS_Os01g008730	6	6	20	10	14	14	4	10
AGIS_Os01g008740	30	14	34	39	39	5	6	12
AGIS_Os01g008750	1283	1425	1750	1360	1519	1359	2161	1471
AGIS_Os01g008760	0	0	0	0	0	0	0	0
AGIS_Os01g008770	0	0	0	0	0	0	0	0
AGIS_Os01g008780	818	1296	1049	807	435	325	533	569
AGIS_Os01g008790	54	78	171	38	74	87	109	33
AGIS_Os01g008800	0	0	0	0	0	0	0	0
AGIS_Os01g008810	129	120	218	179	343	150	415	385
AGIS_Os01g008820	30	8	3	42	73	75	31	48
AGIS_Os01g008830	0	0	0	0	0	0	0	0
AGIS_Os01g008840	835	1792	1370	1035	1009	715	1137	799
AGIS_Os01g008850	0	0	0	0	0	0	0	0
AGIS_Os01g008860	0	0	0	0	0	0	0	0
AGIS_Os01g008870	247	256	358	239	246	166	341	246
AGIS_Os01g008880	660	1003	1227	941	908	476	756	747
AGIS_Os01g008890	54	48	24	37	8	14	26	25
AGIS_Os01g008900	0	24	8	12	0	0	0	0
AGIS_Os01g008910	372	496	703	394	193	163	218	320
AGIS_Os01g008920	99	164	239	72	221	146	319	176
AGIS_Os01g008930	335	256	447	364	492	368	492	291
AGIS_Os01g008940	0	8	0	0	0	0	0	0
AGIS_Os01g008950	0	0	0	0	0	0	0	0
AGIS_Os01g008960	0	0	0	0	0	0	0	0
AGIS_Os01g008970	2415	2813	2565	1831	641	473	702	280
AGIS_Os01g008980	0	0	0	0	0	0	0	0
AGIS_Os01g008990	0	0	0	0	0	0	0	0
AGIS_Os01g009000	641	855	1128	904	1046	604	1228	782
AGIS_Os01g009010	435	255	302	356	3895	4514	6303	4903
AGIS_Os01g009020	1013	1215	1466	925	663	373	727	741
AGIS_Os01g009030	162	234	191	288	161	61	97	135
AGIS_Os01g009040	0	0	0	0	0	0	0	0
AGIS_Os01g009050	0	0	0	0	0	0	0	0
AGIS_Os01g009060	0	0	0	0	0	0	0	0
AGIS_Os01g009070	0	0	1	10	0	4	2	0
AGIS_Os01g009080	112	120	184	118	70	22	51	14
AGIS_Os01g009090	527	729	847	624	232	264	544	409
AGIS_Os01g009100	0	0	0	0	0	0	0	0
AGIS_Os01g009110	0	0	0	0	0	0	0	0
AGIS_Os01g009120	710	769	986	783	331	191	524	204
AGIS_Os01g009130	1	0	0	0	0	0	0	0
AGIS_Os01g009140	50	64	25	34	18	0	8	48
AGIS_Os01g009150	870	1354	1660	963	1052	931	1322	854
AGIS_Os01g009160	26	46	36	90	101	84	125	67
AGIS_Os01g009170	30	20	42	36	132	42	41	19
AGIS_Os01g009180	0	0	0	0	0	0	0	0
AGIS_Os01g009190	0	0	0	0	0	0	0	0
AGIS_Os01g009200	0	0	0	0	0	0	0	0
AGIS_Os01g009210	696	1157	1183	1110	1405	803	1853	1301
AGIS_Os01g009220	147	172	315	209	200	123	270	159
AGIS_Os01g009230	0	0	1	0	0	0	8	0
AGIS_Os01g009240	0	0	0	0	0	0	0	0
AGIS_Os01g009250	0	0	0	0	0	0	0	0
AGIS_Os01g009260	42	127	73	36	33	47	75	31
AGIS_Os01g009270	0	0	0	0	0	0	0	0
AGIS_Os01g009280	0	0	0	0	0	0	0	0
AGIS_Os01g009290	0	0	0	0	0	0	0	0
AGIS_Os01g009300	0	0	0	0	0	0	0	0
AGIS_Os01g009310	148	152	269	157	280	195	278	117
AGIS_Os01g009320	89	16	93	82	101	44	142	53
AGIS_Os01g009330	0	0	0	0	0	0	0	0
AGIS_Os01g009340	1729	2837	3542	2203	3743	1962	3132	2471
AGIS_Os01g009350	255	448	344	370	623	295	924	376
AGIS_Os01g009360	701	865	1613	860	947	765	1318	1024
AGIS_Os01g009370	20	70	285	44	89	96	52	122
AGIS_Os01g009380	48	24	44	16	118	111	88	36
AGIS_Os01g009390	2	28	0	19	11	12	0	0
AGIS_Os01g009400	90	152	225	163	137	121	158	76
AGIS_Os01g009410	6	22	59	24	46	35	23	18
AGIS_Os01g009420	9	25	37	18	0	4	25	9
AGIS_Os01g009430	0	0	0	0	0	0	0	0
AGIS_Os01g009440	18	0	0	0	0	0	0	4
AGIS_Os01g009450	156	206	240	193	585	385	844	517
AGIS_Os01g009460	0	0	0	0	0	0	0	0
AGIS_Os01g009470	248	371	408	456	300	86	190	214
