ID,genes,logFC,logCPM,F,PValue,FDR,change,CPM.WTLPmock_1,CPM.WTLPmock_2,CPM.WTLPmock_3,CPM.WTLPmock_4,CPM.WTLPmyc_1,CPM.WTLPmyc_2,CPM.WTLPmyc_3,CPM.WTLPmyc_4
53652,AGIS_Os12g003890, 5.921238e-01, 8.6909814324, 8.835241e+00,1.292476e-02,7.242293e-02,Not_significant,2.754969e+02,3.273792e+02,3.451390e+02,3.584612e+02,6.519667e+02,4.645774e+02,5.023836e+02,3.801718e+02
53653,AGIS_Os12g003900, 1.351294e-01, 3.2353310181, 1.917128e-01,6.701213e-01,8.294345e-01,Not_significant,9.103991e+00,4.839251e+00,1.085181e+01,1.154546e+01,8.895558e+00,1.033746e+01,1.069603e+01,8.389794e+00
53655,AGIS_Os12g003920,-4.656376e-01, 5.8974273801, 8.573960e+00,1.398072e-02,7.682892e-02,Not_significant,7.551255e+01,7.581494e+01,6.970203e+01,5.394957e+01,4.383006e+01,5.916673e+01,6.054977e+01,3.762996e+01
53656,AGIS_Os12g003930, 1.012253e+00, 4.0253177192, 2.254303e+01,6.325898e-04,8.290075e-03,UP,1.431350e+01,1.044664e+01,9.920741e+00,8.234632e+00,2.552075e+01,2.073572e+01,2.545801e+01,1.499241e+01
53657,AGIS_Os12g003940, 1.313067e-01, 6.2208004607, 5.787361e-01,4.630917e-01,6.850622e-01,Not_significant,7.298366e+01,6.348637e+01,8.739241e+01,6.091081e+01,8.247823e+01,6.670699e+01,7.087949e+01,9.114592e+01
53658,AGIS_Os12g003950, 4.062513e-01, 1.9011846607, 7.299805e-01,4.114378e-01,6.414953e-01,Not_significant,3.641596e+00,2.842100e+00,1.958463e+00,4.202209e+00,3.454586e+00,5.107919e+00,5.164862e+00,2.879337e+00
53664,AGIS_Os12g004010, 4.385492e+00, 4.9432188009, 2.767138e+02,5.009252e-09,1.133776e-06,UP,1.618487e+00,3.840676e+00,3.403231e+00,2.589240e+00,6.516212e+01,5.965320e+01,5.362665e+01,5.570029e+01
53666,AGIS_Os12g004030,-1.355423e+00,-0.2501969532, 1.344178e+00,2.712855e-01,5.083559e-01,Not_significant,8.092436e-01,3.840676e-01,1.412662e+00,1.358290e+00,6.045525e-01,0.000000e+00,7.692348e-01,5.957250e-01
53669,AGIS_Os12g004060, 4.491363e-01, 4.9142442540, 7.124976e+00,2.213144e-02,1.038317e-01,Not_significant,2.235536e+01,2.772968e+01,2.677637e+01,2.491613e+01,3.432994e+01,3.739726e+01,3.157526e+01,3.549528e+01
53672,AGIS_Os12g004090,-1.239885e-01, 4.0068868146, 3.451589e-01,5.689439e-01,7.626859e-01,Not_significant,1.881491e+01,1.985629e+01,1.663089e+01,1.158791e+01,1.934568e+01,1.581023e+01,1.337003e+01,1.251022e+01
53676,AGIS_Os12g004130, 9.530820e-01, 0.4384916537, 7.070762e-01,4.186414e-01,6.477916e-01,Not_significant,1.669065e+00,6.145081e-01,1.797934e+00,4.244655e-02,6.045525e-01,1.276980e+00,2.637376e+00,1.489312e+00
53677,AGIS_Os12g004140,-2.691010e-01,-0.0296914773, 4.745244e-02,8.316174e-01,9.224196e-01,Not_significant,1.820798e+00,1.267423e+00,8.989668e-01,1.697862e-01,1.727293e-01,8.513198e-01,1.282058e+00,6.950125e-01
53678,AGIS_Os12g004150, 6.212279e-01, 3.9094898382, 6.052082e+00,3.203749e-02,1.336645e-01,Not_significant,8.193592e+00,1.144521e+01,1.069128e+01,1.706351e+01,1.524336e+01,1.410759e+01,2.479866e+01,1.797104e+01
53682,AGIS_Os12g004190, 6.731617e-01, 3.4893201464, 4.046573e+00,6.994901e-02,2.215281e-01,Not_significant,6.322216e+00,9.256028e+00,1.194342e+01,6.833895e+00,1.558882e+01,1.234414e+01,8.827885e+00,1.807032e+01
53683,AGIS_Os12g004200,-2.086920e-01, 3.1137308338, 5.994675e-01,4.553942e-01,6.786915e-01,Not_significant,9.761501e+00,8.910367e+00,8.508079e+00,9.380689e+00,7.643271e+00,9.425327e+00,6.080618e+00,8.886231e+00
53684,AGIS_Os12g004210, 6.753112e-01, 3.6879326252, 4.913334e+00,4.908045e-02,1.764594e-01,Not_significant,8.598214e+00,8.180639e+00,1.332397e+01,8.107292e+00,2.323209e+01,7.965921e+00,1.406601e+01,1.891427e+01
53685,AGIS_Os12g004220, 3.542351e-01, 1.8510554501, 7.082850e-01,4.182563e-01,6.474506e-01,Not_significant,2.781775e+00,3.687049e+00,3.082172e+00,2.589240e+00,4.404597e+00,5.837622e+00,3.223460e+00,2.631119e+00
53686,AGIS_Os12g004230, 8.915118e-04, 4.8228137846, 2.669352e-05,9.959719e-01,9.982138e-01,Not_significant,2.943624e+01,3.034134e+01,2.668005e+01,2.606218e+01,3.260265e+01,2.718143e+01,3.018331e+01,2.323327e+01
53687,AGIS_Os12g004240,-4.242608e-01, 6.1701845057, 8.313177e+00,1.513939e-02,8.123203e-02,Not_significant,8.593156e+01,7.992446e+01,7.930171e+01,8.442620e+01,6.270073e+01,6.105179e+01,6.571463e+01,5.634565e+01
53688,AGIS_Os12g004250, 4.534340e-01, 6.9931463562, 6.804681e+00,2.464383e-02,1.117230e-01,Not_significant,8.704427e+01,1.056570e+02,1.326297e+02,1.060739e+02,1.668565e+02,1.304952e+02,1.383890e+02,1.513141e+02
53689,AGIS_Os12g004260,-3.891720e-01, 2.3266695344, 6.762672e-01,4.286550e-01,6.563178e-01,Not_significant,5.462394e+00,2.304405e+00,3.017960e+00,9.253349e+00,1.900022e+00,9.729369e-01,4.981711e+00,1.156699e+01
53691,AGIS_Os12g004280,-8.079587e-01, 1.3798823367, 1.591609e+00,2.336594e-01,4.630740e-01,Not_significant,1.719643e+00,3.994303e+00,4.815894e+00,2.334560e+00,2.072751e+00,1.824257e+00,8.058650e-01,2.482187e+00
53695,AGIS_Os12g004320,-1.113053e+00,-0.7509834303, 4.040729e-01,5.395500e-01,7.417172e-01,Not_significant,1.517332e+00,0.000000e+00,4.494834e-01,4.669121e-01,7.340995e-01,0.000000e+00,8.791254e-01,0.000000e+00
53698,AGIS_Os12g004350,-1.694488e+00, 2.2007720822, 9.355713e+00,1.120683e-02,6.547820e-02,Not_significant,3.742752e+00,1.044664e+01,5.714860e+00,7.300807e+00,3.022762e+00,1.398597e+00,3.369981e+00,9.432312e-01
53699,AGIS_Os12g004360, 1.204554e-01, 4.7072995566, 2.507201e-01,6.266411e-01,8.015208e-01,Not_significant,1.876434e+01,2.173822e+01,3.059698e+01,2.784494e+01,3.683452e+01,2.006682e+01,2.135542e+01,3.107699e+01
53700,AGIS_Os12g004370,-1.737880e+00,-0.9578067576, 9.214586e-01,3.580868e-01,5.943245e-01,Not_significant,1.517332e-01,5.761013e-01,9.631787e-01,5.093587e-01,0.000000e+00,7.297027e-01,0.000000e+00,4.964375e-01
53702,AGIS_Os12g004390,-2.021920e+00, 1.0679142106, 1.058484e+01,7.864219e-03,5.100580e-02,Not_significant,2.073687e+00,3.917489e+00,3.916927e+00,2.801473e+00,6.045525e-01,1.459405e+00,6.593441e-01,5.460812e-01
53703,AGIS_Os12g004400,-1.629030e-01, 1.4054055746, 8.990343e-02,7.699910e-01,8.888295e-01,Not_significant,2.427731e+00,4.147930e+00,2.118993e+00,2.164774e+00,3.540950e+00,1.702640e+00,1.941402e+00,2.432544e+00
53704,AGIS_Os12g004410,-1.626911e-01, 1.7253060421, 1.133889e-01,7.427697e-01,8.725799e-01,Not_significant,3.388708e+00,3.917489e+00,4.109562e+00,2.164774e+00,2.634122e+00,2.858002e+00,2.417595e+00,4.269362e+00
53708,AGIS_Os12g004450, 9.047960e-02, 3.5862632149, 1.132958e-01,7.428711e-01,8.725799e-01,Not_significant,1.244212e+01,1.517067e+01,1.165446e+01,7.300807e+00,1.636610e+01,9.911795e+00,1.146526e+01,1.107056e+01
53709,AGIS_Os12g004460,-5.624140e-01, 7.7037483203, 1.159865e+01,6.019370e-03,4.210777e-02,Not_significant,2.959303e+02,2.373153e+02,2.195726e+02,2.408842e+02,1.707429e+02,1.752503e+02,1.901109e+02,1.373146e+02
53711,AGIS_Os12g004480,-6.340119e-01, 4.1629240463, 8.308863e+00,1.515950e-02,8.130419e-02,Not_significant,2.458078e+01,2.669270e+01,1.714458e+01,1.880382e+01,1.222060e+01,1.416839e+01,1.424916e+01,1.474419e+01
53712,AGIS_Os12g004490,-9.149361e-01, 4.9291025137, 1.792033e+01,1.462192e-03,1.524914e-02,Not_significant,4.314280e+01,5.211797e+01,3.111067e+01,3.336299e+01,1.943204e+01,1.787772e+01,2.241770e+01,2.353114e+01
53713,AGIS_Os12g004500, 8.357619e-01,-0.1129751093, 4.251917e-01,5.279890e-01,7.331062e-01,Not_significant,1.315021e+00,3.840676e-01,7.063310e-01,1.697862e-01,2.590939e-01,9.121284e-01,1.245428e+00,1.787175e+00
53716,AGIS_Os12g004530,-2.482676e-01, 3.0247946122, 5.419718e-01,4.773001e-01,6.957956e-01,Not_significant,4.906039e+00,1.017779e+01,1.091603e+01,9.380689e+00,8.895558e+00,6.688941e+00,6.593441e+00,6.801194e+00
53722,AGIS_Os12g004590, 5.645758e-02, 1.4144486858, 1.270644e-02,9.123178e-01,9.608725e-01,Not_significant,4.248529e+00,3.149354e+00,1.284238e+00,1.782755e+00,2.979580e+00,3.648514e+00,1.758251e+00,1.886462e+00
53723,AGIS_Os12g004600, 8.857018e-01, 5.9260112904, 3.216410e+01,1.544137e-04,2.863392e-03,Not_significant,4.122085e+01,4.044231e+01,4.725997e+01,4.074869e+01,6.114617e+01,7.965921e+01,9.084296e+01,8.444402e+01
53725,AGIS_Os12g004620, 6.066275e-01, 2.0055976613, 2.302940e+00,1.578380e-01,3.657564e-01,Not_significant,3.135819e+00,1.728304e+00,4.559046e+00,3.183492e+00,5.656884e+00,2.858002e+00,4.835190e+00,5.460812e+00
53727,AGIS_Os12g004640, 3.365878e-01, 4.5157335176, 2.904860e+00,1.168685e-01,3.045648e-01,Not_significant,1.835971e+01,1.820480e+01,2.414368e+01,1.999233e+01,2.655713e+01,2.566121e+01,2.186825e+01,2.755228e+01
53728,AGIS_Os12g004650, 2.293409e+00, 5.7232252768, 1.284329e+02,2.474745e-07,2.287534e-05,UP,1.679181e+01,2.734561e+01,1.528244e+01,1.417715e+01,9.232380e+01,8.239560e+01,8.882830e+01,8.489081e+01
53729,AGIS_Os12g004660, 2.727595e+00, 4.6449857752, 1.310390e+02,2.237451e-07,2.119485e-05,UP,6.069327e+00,7.834978e+00,8.026489e+00,4.541781e+00,4.914148e+01,4.244437e+01,3.582436e+01,4.572189e+01
53730,AGIS_Os12g004670, 2.926319e+00, 5.3287359529, 2.131631e+02,1.874653e-08,3.174445e-06,UP,7.283193e+00,1.336555e+01,1.053075e+01,7.131021e+00,7.198493e+01,7.534180e+01,6.791244e+01,6.741621e+01
53731,AGIS_Os12g004680, 5.223677e-01, 0.6800662216, 3.925974e-01,5.439518e-01,7.447190e-01,Not_significant,6.069327e-01,1.613084e+00,1.027391e+00,1.061164e+00,2.590939e-01,1.641831e+00,3.186830e+00,2.730406e+00
53732,AGIS_Os12g004690, 5.050806e-01, 1.8864640340, 1.070588e+00,3.234221e-01,5.613612e-01,Not_significant,5.108350e+00,1.382643e+00,3.017960e+00,2.759026e+00,4.577326e+00,4.621450e+00,5.238122e+00,2.233969e+00
53733,AGIS_Os12g004700,-5.481908e-02, 4.4428443606, 6.082066e-02,8.098275e-01,9.113955e-01,Not_significant,1.825856e+01,2.865144e+01,2.436842e+01,1.655416e+01,2.888897e+01,2.201270e+01,2.058619e+01,1.394989e+01
53734,AGIS_Os12g004710, 3.739539e-01, 3.7541809317, 2.872408e+00,1.187070e-01,3.075359e-01,Not_significant,1.067190e+01,1.136840e+01,1.383767e+01,1.069653e+01,1.196150e+01,1.726963e+01,1.732610e+01,1.414847e+01
53740,AGIS_Os12g004770, 1.664160e-02, 3.5470105506, 4.193416e-03,9.495507e-01,9.785707e-01,Not_significant,1.016612e+01,1.117637e+01,1.136551e+01,1.294620e+01,1.537291e+01,8.209155e+00,1.124548e+01,1.231165e+01
53741,AGIS_Os12g004780, 1.073370e+00, 0.1468562463, 1.101350e+00,3.168833e-01,5.547520e-01,Not_significant,2.528886e-01,1.305830e+00,9.952847e-01,2.546793e-01,2.331845e+00,1.337788e+00,9.890161e-01,6.950125e-01
53743,AGIS_Os12g004800,-6.126707e-02, 5.8716321549, 1.454867e-01,7.102823e-01,8.537206e-01,Not_significant,6.104732e+01,5.557458e+01,6.186818e+01,5.946762e+01,4.788919e+01,6.761912e+01,6.065966e+01,5.361525e+01
53746,AGIS_Os12g004830, 8.542064e-01, 4.2255190653, 1.759337e+01,1.559737e-03,1.601582e-02,Not_significant,1.527447e+01,1.374962e+01,1.120498e+01,1.269152e+01,2.923443e+01,1.915470e+01,2.307704e+01,2.462330e+01
53747,AGIS_Os12g004840, 2.031062e-01, 0.3610538545, 2.034230e-02,8.892954e-01,9.510690e-01,Not_significant,2.073687e+00,8.065419e-01,4.173774e-01,1.188504e+00,0.000000e+00,1.824257e+00,1.611730e+00,1.787175e+00
53748,AGIS_Os12g004850,-1.048439e+00, 1.8238903171, 5.120197e+00,4.528780e-02,1.675403e-01,Not_significant,2.781775e+00,4.224743e+00,4.462728e+00,6.494323e+00,1.813657e+00,1.094554e+00,1.831511e+00,4.865087e+00
53750,AGIS_Os12g004870,-4.317903e-01, 5.5798076957, 7.679792e+00,1.846914e-02,9.228092e-02,Not_significant,4.890866e+01,7.339531e+01,5.082373e+01,4.686100e+01,3.800044e+01,4.773472e+01,4.348008e+01,3.271523e+01
53753,AGIS_Os12g004900,-9.480789e-01, 0.8791517608, 1.329391e+00,2.737899e-01,5.106781e-01,Not_significant,1.719643e+00,2.765286e+00,1.733722e+00,2.079881e+00,3.152309e+00,1.094554e+00,1.172167e+00,2.482187e-01
53755,AGIS_Os12g004920,-2.786620e+00,-0.2073810315, 3.364444e+00,9.428542e-02,2.672837e-01,Not_significant,1.466754e+00,1.305830e+00,6.742251e-01,1.443183e+00,0.000000e+00,2.432342e-01,9.523859e-01,9.928750e-02
53756,AGIS_Os12g004930,-6.638573e-01, 1.1145794836, 5.113917e-01,4.899019e-01,7.056709e-01,Not_significant,2.326575e+00,2.650066e+00,4.077457e+00,6.366983e-01,2.072751e+00,2.432342e-01,1.538470e+00,2.978625e+00
53758,AGIS_Os12g004950,-6.190141e-01, 3.9763262131, 7.171786e+00,2.179061e-02,1.027702e-01,Not_significant,1.583083e+01,1.663013e+01,2.619846e+01,1.740309e+01,1.420698e+01,9.303710e+00,1.271069e+01,1.285773e+01
53759,AGIS_Os12g004960,-8.690648e-02, 2.6951205952, 6.088936e-02,8.097225e-01,9.113658e-01,Not_significant,4.096796e+00,7.604538e+00,6.934887e+00,7.428147e+00,5.527337e+00,6.020047e+00,9.523859e+00,3.921856e+00
53760,AGIS_Os12g004970,-1.975680e-01, 2.6139237268, 3.338297e-01,5.752589e-01,7.673198e-01,Not_significant,6.676260e+00,3.763862e+00,8.893350e+00,6.918788e+00,5.440972e+00,5.290345e+00,5.128232e+00,6.155825e+00
53762,AGIS_Os12g004990,-1.241791e-01, 5.3826776331, 3.758087e-01,5.525434e-01,7.501703e-01,Not_significant,2.736255e+01,5.526732e+01,4.870474e+01,4.478111e+01,4.119593e+01,3.721484e+01,3.893793e+01,3.956607e+01
53765,AGIS_Os12g005020,-7.302415e-01, 2.0517550667, 3.191167e+00,1.020996e-01,2.808869e-01,Not_significant,5.563550e+00,7.527724e+00,2.825324e+00,4.626674e+00,2.245481e+00,4.134982e+00,2.747267e+00,2.829694e+00
53766,AGIS_Os12g005030,-9.050030e-01, 5.8178523739, 2.439901e+01,4.674475e-04,6.585598e-03,Not_significant,6.165425e+01,7.101409e+01,7.410055e+01,8.493556e+01,4.637781e+01,3.253258e+01,2.937744e+01,5.053734e+01
53767,AGIS_Os12g005040, 1.125025e+00, 0.1852235378, 1.686718e+00,2.210745e-01,4.491972e-01,Not_significant,3.034664e-01,9.601689e-01,6.421191e-01,7.640380e-01,7.772818e-01,2.310725e+00,1.172167e+00,1.588600e+00
53768,AGIS_Os12g005050,-7.475555e-01, 3.1904400191, 3.486468e+00,9.050407e-02,2.611184e-01,Not_significant,8.143014e+00,1.424891e+01,1.492927e+01,7.767719e+00,9.241017e+00,7.418644e+00,3.186830e+00,7.347275e+00
53771,AGIS_Os12g005080,-4.194634e-01, 5.2491760554, 6.249557e+00,2.986466e-02,1.271350e-01,Not_significant,4.460956e+01,4.136408e+01,4.305409e+01,4.418686e+01,2.858670e+01,3.648514e+01,3.648371e+01,2.879337e+01
53772,AGIS_Os12g005090,-9.810173e-01, 2.2262692348, 4.455380e+00,5.894942e-02,1.986140e-01,Not_significant,8.497058e+00,4.839251e+00,3.274808e+00,7.725273e+00,1.554564e+00,2.432342e+00,3.186830e+00,5.262237e+00
53776,AGIS_Os12g005130, 2.852688e-01, 3.4574984415, 1.083212e+00,3.207154e-01,5.587831e-01,Not_significant,8.598214e+00,1.025460e+01,7.384370e+00,1.260663e+01,6.822807e+00,1.228333e+01,1.413927e+01,1.514134e+01
53783,AGIS_Os12g005200,-1.738878e-01, 1.6830405157, 9.039022e-02,7.693892e-01,8.888168e-01,Not_significant,2.579464e+00,2.611659e+00,2.600582e+00,4.626674e+00,1.252287e+00,4.195791e+00,5.494534e+00,1.638244e+00
53784,AGIS_Os12g005210,-2.293875e+00,-0.4172392598, 1.926092e+00,1.931472e-01,4.131825e-01,Not_significant,7.080882e-01,1.190609e+00,7.063310e-01,9.338242e-01,0.000000e+00,9.729369e-01,0.000000e+00,8.439437e-01
53785,AGIS_Os12g005220,-2.808020e-01, 7.1531032486, 2.623204e+00,1.341113e-01,3.315546e-01,Not_significant,2.108585e+02,1.686441e+02,1.272680e+02,1.236468e+02,1.263515e+02,1.294614e+02,1.382058e+02,1.135353e+02
53787,AGIS_Os12g005240,-1.812963e-02, 4.5503727475, 8.775185e-03,9.270815e-01,9.681368e-01,Not_significant,2.220362e+01,2.527165e+01,2.353367e+01,2.219955e+01,2.694577e+01,2.839760e+01,1.798544e+01,2.025465e+01
53788,AGIS_Os12g005250, 8.381933e-03, 4.6487154079, 2.258266e-03,9.629650e-01,9.837665e-01,Not_significant,2.721082e+01,2.258317e+01,2.568477e+01,2.410964e+01,2.888897e+01,2.560040e+01,2.333345e+01,2.258791e+01
53790,AGIS_Os12g005270, 7.059214e-01, 1.4692285861, 1.884839e+00,1.976142e-01,4.186703e-01,Not_significant,2.984086e+00,2.573253e+00,1.380556e+00,1.273397e+00,5.397790e+00,2.189108e+00,3.150200e+00,2.531831e+00
53791,AGIS_Os12g005280,-7.155622e-01, 2.8651228250, 3.814074e+00,7.721107e-02,2.360750e-01,Not_significant,1.041901e+01,7.950199e+00,6.645933e+00,9.423135e+00,6.606895e+00,2.067491e+00,5.128232e+00,9.333025e+00
53792,AGIS_Os12g005290, 1.048269e+00, 2.9756639934, 1.196545e+01,5.482482e-03,3.948901e-02,UP,4.349685e+00,5.415353e+00,6.645933e+00,3.735297e+00,6.563713e+00,1.404678e+01,1.109896e+01,1.047483e+01
53797,AGIS_Os12g005340, 1.101027e+00, 4.1462390156, 2.209479e+01,6.823427e-04,8.757274e-03,UP,1.401003e+01,9.294435e+00,1.049865e+01,1.082387e+01,2.292981e+01,3.149883e+01,1.886457e+01,2.318363e+01
53798,AGIS_Os12g005350, 6.053124e-02, 3.5159691627, 6.101479e-02,8.095309e-01,9.112773e-01,Not_significant,9.458035e+00,1.125318e+01,1.213605e+01,1.158791e+01,1.286833e+01,1.216171e+01,9.853531e+00,1.151735e+01
53799,AGIS_Os12g005360,-9.801726e-02, 5.5576141555, 3.225597e-01,5.816865e-01,7.716363e-01,Not_significant,5.351123e+01,4.228584e+01,5.483697e+01,4.359261e+01,3.925273e+01,5.363315e+01,4.893798e+01,4.006251e+01
53800,AGIS_Os12g005370, 1.493264e-01, 5.1368313495, 7.744840e-01,3.979902e-01,6.302162e-01,Not_significant,3.075126e+01,3.226168e+01,3.660079e+01,3.276874e+01,3.117764e+01,4.530238e+01,4.036651e+01,3.157342e+01
53801,AGIS_Os12g005380, 3.554969e-01, 3.3586277213, 1.370380e+00,2.669248e-01,5.034234e-01,Not_significant,6.625682e+00,5.184912e+00,1.107656e+01,1.417715e+01,1.278197e+01,9.425327e+00,1.175830e+01,1.032590e+01
53802,AGIS_Os12g005390,-3.548317e-01, 2.7696590522, 2.780138e-01,6.125489e-01,7.920716e-01,Not_significant,4.450840e+00,5.761013e+00,1.862145e+01,2.801473e+00,4.145503e+00,3.344471e+00,3.589762e+00,1.102091e+01
53803,AGIS_Os12g005400,-7.587979e-01, 5.7124254789, 2.040528e+01,9.168774e-04,1.075547e-02,Not_significant,7.338828e+01,6.586759e+01,5.968497e+01,6.405185e+01,3.281856e+01,3.946475e+01,4.421268e+01,3.926821e+01
53810,AGIS_Os12g005470,-4.578573e-02, 3.3252509342, 3.143139e-02,8.625620e-01,9.374648e-01,Not_significant,9.559190e+00,9.755316e+00,9.695999e+00,1.103610e+01,6.693260e+00,1.082392e+01,1.102570e+01,1.092162e+01
53814,AGIS_Os12g005510, 2.214278e-01, 3.7007761948, 7.734625e-01,3.982911e-01,6.304453e-01,Not_significant,9.407457e+00,1.179087e+01,1.563560e+01,1.112100e+01,1.545927e+01,1.216171e+01,1.245428e+01,1.529027e+01
53816,AGIS_Os12g005530,-7.061451e-02, 4.8533989743, 1.035079e-01,7.537999e-01,8.793606e-01,Not_significant,3.211686e+01,2.684632e+01,2.655163e+01,3.090109e+01,1.809339e+01,3.672837e+01,2.564116e+01,3.375775e+01
53817,AGIS_Os12g005540, 4.429016e-01, 6.2047338180, 7.916575e+00,1.713042e-02,8.797779e-02,Not_significant,7.161806e+01,5.376946e+01,6.016656e+01,6.490078e+01,8.062139e+01,8.981424e+01,8.707005e+01,8.146539e+01
53818,AGIS_Os12g005550, 1.291510e+00,-0.5766313247, 8.072558e-01,3.885217e-01,6.217682e-01,Not_significant,2.023109e-01,1.075389e+00,1.926357e-01,1.697862e-01,6.045525e-01,2.432342e-01,1.245428e+00,8.935875e-01
53819,AGIS_Os12g005560, 2.491163e+00, 1.7678182891, 6.662548e+00,3.254991e-02,1.349356e-01,Not_significant,0.000000e+00,1.075389e+00,1.797934e+00,1.952542e+00,6.779624e+00,5.959239e+00,4.175846e+00,4.914731e+00
53820,AGIS_Os12g005570,-3.438165e+00, 0.7328720820, 7.172384e+00,2.241822e-02,1.049332e-01,Not_significant,1.365599e+00,4.263150e+00,2.022675e+00,2.546793e+00,0.000000e+00,8.513198e-01,0.000000e+00,1.489312e+00
53821,AGIS_Os12g005580,-5.857601e-01, 6.9194055633, 1.230114e+01,5.040487e-03,3.718261e-02,Not_significant,1.437925e+02,1.559314e+02,1.290659e+02,1.500061e+02,9.975116e+01,1.045299e+02,1.104035e+02,7.416776e+01
53823,AGIS_Os12g005600, 6.518165e-01, 2.3644267054, 1.994211e+00,1.860563e-01,4.033264e-01,Not_significant,6.322216e+00,2.342812e+00,3.531655e+00,3.268385e+00,4.361414e+00,5.776813e+00,3.663023e+00,1.136842e+01
53824,AGIS_Os12g005610, 3.455792e-01, 5.9024228025, 4.190738e+00,6.576249e-02,2.124421e-01,Not_significant,5.669763e+01,3.852198e+01,5.390590e+01,6.235399e+01,5.540292e+01,6.415303e+01,7.399306e+01,7.282738e+01
53825,AGIS_Os12g005620, 1.135569e+01, 7.3610524028, 2.645123e+02,3.152696e-06,1.520956e-04,UP,2.023109e-01,0.000000e+00,0.000000e+00,3.395724e-01,2.814624e+02,3.696552e+02,3.613938e+02,3.016354e+02
53826,AGIS_Os12g005630, 1.285033e+00, 3.8139478970, 2.558868e+01,3.883870e-04,5.721384e-03,UP,9.407457e+00,6.106674e+00,9.728105e+00,7.343254e+00,1.597746e+01,1.842499e+01,1.930413e+01,2.561617e+01
53828,AGIS_Os12g005650, 5.023979e-01, 6.8401096941, 7.713209e+00,1.827279e-02,9.152645e-02,Not_significant,7.470330e+01,1.035830e+02,9.715263e+01,1.018293e+02,1.386152e+02,1.556699e+02,1.486455e+02,9.571315e+01
53833,AGIS_Os12g005700, 6.618225e-01, 2.2736012891, 2.604734e+00,1.353510e-01,3.333941e-01,Not_significant,3.995640e+00,2.918913e+00,3.949033e+00,3.268385e+00,3.152309e+00,4.439025e+00,7.362676e+00,8.935875e+00
53836,AGIS_Os12g005730, 5.783088e-01, 8.2756308170, 1.163337e+01,5.965934e-03,4.189106e-02,Not_significant,2.127805e+02,2.326297e+02,3.090840e+02,2.438555e+02,4.104480e+02,3.365754e+02,3.575476e+02,3.755550e+02
53837,AGIS_Os12g005740, 1.521167e-02, 4.3630796656, 5.117169e-03,9.442797e-01,9.760273e-01,Not_significant,1.613429e+01,2.269839e+01,2.070834e+01,2.194487e+01,2.336164e+01,2.249917e+01,2.025652e+01,1.633279e+01
53838,AGIS_Os12g005750, 3.634676e-01,-0.1771486269, 4.770096e-02,8.311846e-01,9.222775e-01,Not_significant,6.069327e-01,0.000000e+00,6.421191e-01,1.697862e+00,1.986387e+00,7.297027e-01,7.326045e-02,6.950125e-01
53839,AGIS_Os12g005760, 3.779925e-01, 2.5291326790, 1.024264e+00,3.336432e-01,5.715289e-01,Not_significant,3.540441e+00,5.684200e+00,5.746966e+00,4.626674e+00,8.506917e+00,7.357836e+00,4.249106e+00,5.808319e+00
53840,AGIS_Os12g005770, 5.925773e-01, 2.9365001017, 3.955722e+00,7.263837e-02,2.270172e-01,Not_significant,5.057773e+00,7.182063e+00,6.003814e+00,5.602945e+00,1.062285e+01,1.197929e+01,7.765608e+00,6.404044e+00
53844,AGIS_Os12g005810,-1.076841e+00, 2.6279279336, 1.044040e+01,8.178945e-03,5.243496e-02,Not_significant,8.193592e+00,7.834978e+00,6.902781e+00,9.720261e+00,5.095514e+00,2.432342e+00,3.223460e+00,5.311881e+00
53845,AGIS_Os12g005820,-4.669579e-01, 4.0384418456, 2.983203e+00,1.125754e-01,2.977990e-01,Not_significant,1.441465e+01,2.116212e+01,1.647036e+01,2.385496e+01,1.550245e+01,1.289141e+01,1.674001e+01,9.680531e+00
53846,AGIS_Os12g005830,-2.674516e-01, 8.0327558199, 2.177920e+00,1.685490e-01,3.796145e-01,Not_significant,2.374624e+02,2.950023e+02,3.051350e+02,2.995029e+02,2.554234e+02,2.009723e+02,1.929314e+02,3.078905e+02
53847,AGIS_Os12g005840, 8.626846e-01, 5.3336699213, 2.746766e+01,2.934878e-04,4.657725e-03,Not_significant,2.948681e+01,2.903551e+01,2.799639e+01,2.733558e+01,5.099832e+01,4.341731e+01,5.699663e+01,5.669316e+01
53848,AGIS_Os12g005850,-3.498104e-01, 3.6268942548, 1.268378e+00,2.844757e-01,5.216105e-01,Not_significant,1.765163e+01,1.136840e+01,1.342029e+01,1.180014e+01,6.650077e+00,1.003341e+01,1.065940e+01,1.658101e+01
