GeneID	pho2mockLP_1	pho2mockLP_2	pho2mockLP_3	pho2mockLP_4	pho2mockHP_1	pho2mockHP_2	pho2mockHP_3	pho2mockHP_4
AGIS_Os03g008760	86	230	229	214	93	252	124	124
AGIS_Os03g008770	0	0	0	0	0	2	0	0
AGIS_Os03g008780	0	1	0	1	0	0	0	0
AGIS_Os03g008790	0	0	0	0	0	0	0	0
AGIS_Os03g008800	329	295	326	336	275	321	312	333
AGIS_Os03g008810	64	809	985	544	521	769	67	391
AGIS_Os03g008820	0	0	0	0	0	0	0	0
AGIS_Os03g008830	4225	4080	4100	3450	6102	3197	4071	4462
AGIS_Os03g008840	0	0	0	0	0	0	0	0
AGIS_Os03g008850	1560	2136	1062	1251	1599	496	1264	1834
AGIS_Os03g008860	457	563	429	463	484	449	556	433
AGIS_Os03g008870	0	0	0	0	0	0	0	0
AGIS_Os03g008880	0	0	0	0	0	0	0	0
AGIS_Os03g008890	138	216	298	268	323	261	322	430
AGIS_Os03g008900	4377	2438	2428	2797	2525	2072	3993	3065
AGIS_Os03g008910	14	18	26	6	32	0	0	24
AGIS_Os03g008920	0	3	14	7	0	0	0	0
AGIS_Os03g008930	38	63	46	29	83	13	50	60
AGIS_Os03g008940	416	767	774	688	758	579	531	797
AGIS_Os03g008950	137	150	195	107	145	149	26	120
AGIS_Os03g008960	15	21	15	35	30	20	0	21
AGIS_Os03g008970	5	20	22	0	10	8	0	22
AGIS_Os03g008980	29	494	579	384	322	431	42	214
AGIS_Os03g008990	112	176	153	130	129	204	75	138
AGIS_Os03g009000	754	774	432	579	674	514	908	1081
AGIS_Os03g009010	16	0	0	0	50	8	0	0
AGIS_Os03g009020	302	363	332	455	302	413	372	488
AGIS_Os03g009030	0	0	0	0	0	0	0	0
AGIS_Os03g009040	0	4	0	2	0	6	10	3
AGIS_Os03g009050	16	84	100	51	24	91	52	30
AGIS_Os03g009060	582	345	351	300	406	343	434	275
AGIS_Os03g009070	294	281	254	208	179	222	312	203
AGIS_Os03g009080	278	400	568	377	132	322	403	248
AGIS_Os03g009090	273	364	311	266	431	222	339	348
AGIS_Os03g009100	41	65	56	83	11	61	26	47
AGIS_Os03g009110	59	107	71	62	95	62	62	77
AGIS_Os03g009120	80	83	81	96	60	50	81	99
AGIS_Os03g009130	425	348	244	280	322	345	487	344
AGIS_Os03g009140	209	308	327	286	279	275	148	232
AGIS_Os03g009150	571	495	400	363	254	152	452	345
AGIS_Os03g009160	0	0	0	0	0	0	0	0
AGIS_Os03g009170	1	8	1	6	12	4	0	0
AGIS_Os03g009180	55	66	100	90	135	70	118	122
AGIS_Os03g009190	554	749	744	591	524	666	562	657
AGIS_Os03g009200	1197	1390	1543	1241	1060	1377	2224	1471
AGIS_Os03g009210	29	62	33	37	63	82	28	24
AGIS_Os03g009220	2	15	6	1	0	4	0	0
AGIS_Os03g009230	6	1	0	8	38	8	10	10
AGIS_Os03g009240	652	1078	1128	1022	927	852	772	1159
AGIS_Os03g009250	1080	722	676	747	502	574	922	895
AGIS_Os03g009260	0	4	2	2	0	3	1	8
AGIS_Os03g009270	534	807	647	543	507	547	866	806
AGIS_Os03g009280	336	415	316	379	176	379	533	484
AGIS_Os03g009290	82	340	534	318	175	344	161	220
AGIS_Os03g009300	0	2	2	4	4	11	0	12
AGIS_Os03g009310	26	41	84	34	22	26	0	36
AGIS_Os03g009320	0	0	0	0	0	0	0	0
AGIS_Os03g009330	0	0	0	0	0	0	0	0
AGIS_Os03g009340	0	0	1	0	0	0	0	0
AGIS_Os03g009350	0	0	1	0	4	0	0	0
AGIS_Os03g009360	8	1	0	0	11	1	0	2
AGIS_Os03g009370	405	1215	1393	821	729	1010	558	904
AGIS_Os03g009380	611	405	284	480	262	380	630	630
AGIS_Os03g009390	1793	1570	1479	1612	1418	1298	1373	2066
AGIS_Os03g009400	65	76	68	89	24	87	158	65
AGIS_Os03g009410	296	1146	1294	891	950	832	330	860
AGIS_Os03g009420	21	51	16	37	16	26	12	38
AGIS_Os03g009430	348	396	555	315	375	394	375	364
AGIS_Os03g009440	0	0	0	0	0	0	0	0
AGIS_Os03g009450	0	0	0	0	0	0	0	0
AGIS_Os03g009460	86	503	571	569	389	412	52	471
AGIS_Os03g009470	105	214	187	181	186	177	127	176
AGIS_Os03g009480	82	63	120	100	63	74	90	46
AGIS_Os03g009490	1358	1582	1731	1830	857	1218	1385	1596
AGIS_Os03g009500	1146	1443	1390	1458	1064	1353	1246	2046
AGIS_Os03g009510	0	1	0	0	0	0	0	0
AGIS_Os03g009520	432	804	709	842	699	828	730	850
AGIS_Os03g009530	0	6	0	0	0	0	0	0
AGIS_Os03g009540	39	156	123	133	115	139	116	83
AGIS_Os03g009550	0	0	0	0	0	0	0	0
AGIS_Os03g009560	122	221	230	184	174	203	164	263
AGIS_Os03g009570	0	0	0	0	0	0	0	0
AGIS_Os03g009580	158	188	139	183	112	146	120	274
AGIS_Os03g009590	5508	6198	5555	6320	5918	5119	7151	8692
AGIS_Os03g009600	3716	1276	987	2193	606	966	1397	3050
AGIS_Os03g009610	4	6	1	14	0	0	0	6
AGIS_Os03g009620	3696	3541	3565	3148	2919	3007	4430	3556
AGIS_Os03g009630	78	92	151	91	76	180	136	45
AGIS_Os03g009640	1176	2993	3415	2780	2676	2532	1125	3150
AGIS_Os03g009650	166	751	818	586	420	758	128	425
AGIS_Os03g009660	520	381	439	321	376	315	386	311
AGIS_Os03g009670	40	137	141	109	78	45	50	53
AGIS_Os03g009680	135	309	289	259	162	301	111	136
AGIS_Os03g009690	103	183	153	110	156	252	203	133
AGIS_Os03g009700	143	919	1354	693	533	604	138	260
AGIS_Os03g009710	8405	6842	7185	6044	3691	4738	6921	5753
AGIS_Os03g009720	568	935	604	695	711	723	764	1060
AGIS_Os03g009730	1303	988	906	822	731	892	1217	1443
AGIS_Os03g009740	2047	2604	2900	2025	1207	1536	1552	1734
AGIS_Os03g009750	2900	2638	2201	2244	2148	2170	3250	3223
AGIS_Os03g009760	529	941	1122	1070	810	973	659	1234
AGIS_Os03g009770	7584	5729	6586	5782	4039	5447	7376	7728
AGIS_Os03g009780	0	0	0	0	0	0	0	0
AGIS_Os03g009790	4	0	10	4	0	0	0	3
AGIS_Os03g009800	0	0	0	0	0	0	0	0
AGIS_Os03g009810	0	0	0	0	0	0	0	0
AGIS_Os03g009820	827	575	738	840	324	480	580	762
AGIS_Os03g009830	231	499	469	372	350	502	184	237
AGIS_Os03g009840	136	92	129	86	96	81	156	77
AGIS_Os03g009850	0	0	6	3	0	0	0	0
AGIS_Os03g009860	30	137	152	113	42	129	14	38
AGIS_Os03g009870	6	4	40	22	2	6	0	20
AGIS_Os03g009880	126	62	25	52	26	85	32	107
AGIS_Os03g009890	2169	2887	3001	3147	2828	2560	2725	3509
AGIS_Os03g009900	974	1123	1305	1052	3414	1028	1396	1661
AGIS_Os03g009910	0	0	0	0	0	0	0	0
AGIS_Os03g009920	0	0	0	0	0	0	0	0
AGIS_Os03g009930	41	69	30	10	35	59	28	41
AGIS_Os03g009940	165	49	52	76	69	32	99	41
AGIS_Os03g009950	414	633	707	491	457	501	419	617
AGIS_Os03g009960	0	0	0	0	0	0	0	0
AGIS_Os03g009970	0	24	30	15	6	26	0	3
AGIS_Os03g009980	0	10	9	15	19	23	6	8
AGIS_Os03g009990	0	4	0	0	0	4	0	0
AGIS_Os03g010000	162	213	238	188	278	202	112	250
AGIS_Os03g010010	0	0	0	0	0	0	0	0
AGIS_Os03g010020	0	0	0	0	0	0	0	0
AGIS_Os03g010030	0	0	0	0	0	0	0	0
AGIS_Os03g010040	6	57	40	41	12	43	6	50
AGIS_Os03g010050	237	1093	1390	950	721	892	154	867
AGIS_Os03g010060	1922	1480	1244	1332	3216	1506	1820	2001
AGIS_Os03g010070	234	217	186	180	115	172	192	184
AGIS_Os03g010080	0	0	0	0	0	0	0	0
AGIS_Os03g010090	713	148	176	423	91	222	144	468
AGIS_Os03g010100	762	695	613	702	638	657	803	511
AGIS_Os03g010110	2804	1410	1407	1222	1335	1220	2536	1903
AGIS_Os03g010120	404	522	524	541	406	474	645	573
AGIS_Os03g010130	299	312	338	259	242	338	271	260
AGIS_Os03g010140	188	344	346	268	219	359	270	233
AGIS_Os03g010150	69	497	465	440	353	311	91	210
AGIS_Os03g010160	144	139	160	209	39	174	178	136
AGIS_Os03g010170	3673	1162	1381	2632	831	701	1632	3365
AGIS_Os03g010180	0	0	0	1	0	0	0	0
AGIS_Os03g010190	102	208	167	185	136	171	168	185
AGIS_Os03g010200	215	1211	1251	800	750	743	159	392
AGIS_Os03g010210	21	13	14	6	7	0	0	0
AGIS_Os03g010220	15	43	82	45	35	43	0	41
AGIS_Os03g010230	561	485	440	414	547	339	423	348
AGIS_Os03g010240	129	390	419	275	267	399	79	241
AGIS_Os03g010250	0	0	0	0	0	0	0	0
AGIS_Os03g010260	472	343	212	310	481	337	384	713
AGIS_Os03g010270	2018	850	1187	1074	612	520	1022	1338
AGIS_Os03g010280	1933	1300	1572	1311	874	644	1010	1438
AGIS_Os03g010290	0	0	0	0	0	0	0	0
AGIS_Os03g010300	0	0	0	0	0	0	0	0
AGIS_Os03g010310	0	0	0	0	0	0	0	0
AGIS_Os03g010320	0	0	0	0	0	0	0	0
AGIS_Os03g010330	20	37	20	11	36	31	7	36
AGIS_Os03g010340	0	10	3	6	0	2	0	4
AGIS_Os03g010350	270	234	255	269	223	258	210	306
AGIS_Os03g010360	9	86	85	66	18	39	0	19
AGIS_Os03g010370	253	186	164	196	136	132	276	214
AGIS_Os03g010380	9483	7227	6160	8675	4738	5324	8321	13640
AGIS_Os03g010390	136	83	56	70	55	48	54	71
AGIS_Os03g010400	181	168	156	132	130	121	123	186
AGIS_Os03g010410	0	0	0	0	0	0	0	0
AGIS_Os03g010420	7640	3575	3760	3164	10423	3394	6276	7188
AGIS_Os03g010430	726	1726	1755	1522	1336	1302	829	1287
AGIS_Os03g010440	4	22	24	1	8	2	0	4
AGIS_Os03g010450	97	175	133	144	112	149	168	130
AGIS_Os03g010460	0	0	0	0	0	0	0	0
AGIS_Os03g010470	0	0	0	0	0	0	0	0
AGIS_Os03g010480	2060	2346	2630	1975	2378	1907	2147	2761
AGIS_Os03g010490	3898	3201	3468	3499	2383	2740	3988	4361
AGIS_Os03g010500	540	588	735	376	583	507	710	540
AGIS_Os03g010510	0	0	0	0	5	0	0	0
AGIS_Os03g010520	1431	1476	1485	1224	1415	1035	2058	1310
AGIS_Os03g010530	0	0	0	0	0	0	0	0
AGIS_Os03g010540	8	33	78	4	43	14	12	24
AGIS_Os03g010550	247	249	201	211	193	197	217	168
AGIS_Os03g010560	0	0	0	0	0	0	0	0
AGIS_Os03g010570	289	919	888	734	722	777	561	824
AGIS_Os03g010580	1241	1856	1746	1711	1515	1532	1170	1874
AGIS_Os03g010590	2333	1221	1305	1107	1656	1117	2102	1826
AGIS_Os03g010600	0	0	0	0	0	0	0	0
AGIS_Os03g010610	0	0	0	0	0	0	0	0
AGIS_Os03g010620	683	629	1199	280	1905	505	1878	678
AGIS_Os03g010630	1071	299	1331	253	933	158	474	194
AGIS_Os03g010640	8	6	1	1	0	1	0	0
AGIS_Os03g010650	290	587	593	496	497	522	510	458
AGIS_Os03g010660	0	0	0	0	0	0	0	0
AGIS_Os03g010670	577	1657	2000	1573	1795	1652	451	1489
AGIS_Os03g010680	318	209	318	308	76	192	420	150
AGIS_Os03g010690	0	0	0	0	0	1	0	0
AGIS_Os03g010700	0	0	0	0	0	0	0	0
AGIS_Os03g010710	1928	3030	3201	3203	2759	2733	2320	3636
AGIS_Os03g010720	0	0	0	0	0	0	0	0
AGIS_Os03g010730	213	447	436	357	327	321	255	330
AGIS_Os03g010740	435	521	461	539	333	385	459	524
AGIS_Os03g010750	178	161	154	110	147	135	148	162
AGIS_Os03g010760	0	0	0	0	0	0	0	0
AGIS_Os03g010770	0	0	0	0	0	0	0	0
AGIS_Os03g010780	596	767	577	610	1679	662	605	823
AGIS_Os03g010790	1728	12962	13423	7876	8186	8566	1992	3723
AGIS_Os03g010800	51	150	109	127	28	112	178	150
AGIS_Os03g010810	18	2	8	8	28	1	11	48
AGIS_Os03g010820	0	0	0	0	0	0	0	0
AGIS_Os03g010830	314	359	286	305	244	318	240	288
AGIS_Os03g010840	396	275	252	248	313	241	279	438
AGIS_Os03g010850	1063	774	738	1062	927	704	841	1646
AGIS_Os03g010860	2	11	41	17	1	23	0	12
AGIS_Os03g010870	0	16	9	27	4	6	8	6
AGIS_Os03g010880	0	0	0	0	0	0	0	0
AGIS_Os03g010890	61	25	62	49	128	45	97	94
AGIS_Os03g010900	214	315	271	267	195	318	236	144
AGIS_Os03g010910	0	0	0	8	2	4	12	0
AGIS_Os03g010920	353	377	333	275	378	327	375	247
AGIS_Os03g010930	0	0	0	0	0	0	0	0
AGIS_Os03g010940	124	329	464	323	269	276	158	223
AGIS_Os03g010950	0	0	0	0	0	0	0	0
AGIS_Os03g010960	560	496	392	435	909	358	547	641
AGIS_Os03g010970	0	0	0	0	0	0	0	0
AGIS_Os03g010980	239	146	111	140	157	113	120	158
AGIS_Os03g010990	365	320	467	220	645	292	692	287
AGIS_Os03g011000	907	968	769	752	618	734	1016	1364
AGIS_Os03g011010	2259	1800	1834	2356	1254	1538	2054	2818
AGIS_Os03g011020	0	0	0	0	0	0	0	0
AGIS_Os03g011030	200	234	219	200	223	189	348	201
AGIS_Os03g011040	1116	868	1071	779	611	631	993	1133
AGIS_Os03g011050	0	0	0	0	0	0	0	0
AGIS_Os03g011060	9	24	27	26	14	38	2	34
AGIS_Os03g011070	0	0	0	0	0	0	0	0
AGIS_Os03g011080	0	0	0	0	0	0	0	0
AGIS_Os03g011090	0	0	0	0	0	0	0	0
AGIS_Os03g011100	88	6	2	40	14	20	30	16
AGIS_Os03g011110	191	311	171	268	148	280	185	172
AGIS_Os03g011120	1046	791	775	716	577	570	1107	1044
AGIS_Os03g011130	0	0	0	0	0	0	0	0
AGIS_Os03g011140	248	153	140	195	44	86	223	113
AGIS_Os03g011150	4258	3485	3719	2736	1499	1944	2777	2337
AGIS_Os03g011160	212	209	213	86	211	131	197	329
AGIS_Os03g011170	6	0	4	1	4	4	6	13
AGIS_Os03g011180	188	67	72	87	36	58	123	186
AGIS_Os03g011190	1176	2086	2247	1923	205	1985	2679	1240
AGIS_Os03g011200	329	854	931	748	796	758	529	844
AGIS_Os03g011210	0	39	31	12	5	19	6	14
AGIS_Os03g011220	0	0	0	0	0	0	0	0
AGIS_Os03g011230	484	496	462	331	372	406	209	433
AGIS_Os03g011240	1259	484	781	553	353	191	291	238
AGIS_Os03g011250	241	100	73	51	118	14	193	137
AGIS_Os03g011260	230	104	120	58	71	30	342	242
AGIS_Os03g011270	6798	5614	4096	4302	4607	5411	7565	5468
AGIS_Os03g011280	20	76	36	20	20	8	1	4
AGIS_Os03g011290	235	256	221	212	160	257	404	224
AGIS_Os03g011300	602	210	49	245	215	82	262	704
AGIS_Os03g011310	760	517	750	355	4404	828	1267	1148
AGIS_Os03g011320	920	1012	932	1037	734	850	1190	1246
AGIS_Os03g011330	49	38	36	12	23	31	20	26
AGIS_Os03g011340	130	229	283	228	206	205	99	202
AGIS_Os03g011350	440	718	743	609	498	380	318	538
AGIS_Os03g011360	0	0	0	0	0	0	0	0
AGIS_Os03g011370	1445	1579	1864	1796	621	1224	1126	1590
AGIS_Os03g011380	10	20	1	0	3	14	16	4
AGIS_Os03g011390	2755	1822	1800	1694	1621	812	1151	1345
AGIS_Os03g011400	14	0	0	0	12	0	20	0
AGIS_Os03g011410	0	0	0	0	0	0	0	0
AGIS_Os03g011420	0	0	0	0	0	0	0	0
AGIS_Os03g011430	0	0	0	0	0	0	0	0
AGIS_Os03g011440	0	0	0	0	0	0	0	0
AGIS_Os03g011450	0	0	0	0	0	0	0	0
AGIS_Os03g011460	78	346	284	223	170	235	118	206
AGIS_Os03g011470	8382	7549	7637	8159	6857	7144	9394	10188
AGIS_Os03g011480	777	763	626	507	8290	730	869	707
AGIS_Os03g011490	98	220	194	197	75	292	120	203
AGIS_Os03g011500	0	0	0	0	0	0	0	0
AGIS_Os03g011510	41	30	68	43	38	63	72	35
AGIS_Os03g011520	716	1357	1550	1439	1164	1254	900	1596
AGIS_Os03g011530	0	0	0	0	0	0	0	0
AGIS_Os03g011540	38	132	94	87	82	112	72	41
AGIS_Os03g011550	129	136	122	121	166	162	210	238
AGIS_Os03g011560	0	0	0	0	0	0	0	0
AGIS_Os03g011570	0	0	0	0	0	0	0	0
AGIS_Os03g011580	1067	1082	1585	1295	1053	953	1194	1089
AGIS_Os03g011590	0	0	0	0	0	0	0	0
AGIS_Os03g011600	11206	13653	16166	11691	5772	10452	7775	9399
AGIS_Os03g011610	6942	9243	10758	7301	3917	6926	4815	5894
AGIS_Os03g011620	2294	2547	2531	2342	1711	1890	2466	2127
AGIS_Os03g011630	63	36	22	76	48	19	58	16
AGIS_Os03g011640	0	0	0	0	0	14	0	0
AGIS_Os03g011650	3158	2948	2889	2593	3613	2198	3279	3627
AGIS_Os03g011660	1292	1193	983	899	1246	815	1147	1118
AGIS_Os03g011670	217	435	480	366	503	352	158	267
AGIS_Os03g011680	0	0	0	0	0	0	0	0
AGIS_Os03g011690	72	104	66	116	58	52	87	57
AGIS_Os03g011700	0	0	0	0	0	0	0	0
AGIS_Os03g011710	0	0	0	0	0	0	0	0
AGIS_Os03g011720	0	0	0	0	0	0	0	0
AGIS_Os03g011730	0	0	0	0	0	0	0	0
AGIS_Os03g011740	0	0	0	0	0	0	0	0
AGIS_Os03g011750	0	0	0	0	0	0	0	0
AGIS_Os03g011760	236	267	215	150	106	198	106	249
AGIS_Os03g011770	645	828	1103	756	957	871	887	1058
AGIS_Os03g011780	22	16	16	7	37	6	2	18
AGIS_Os03g011790	1622	1272	1085	1511	1198	1215	1687	1437
AGIS_Os03g011800	792	585	309	499	414	503	686	563
AGIS_Os03g011810	216	323	313	305	291	331	292	363
AGIS_Os03g011820	0	0	0	0	0	0	0	0
AGIS_Os03g011830	907	1304	1343	1010	1111	1086	1169	1362
AGIS_Os03g011840	2021	1888	1477	1618	1303	2107	2312	1963
AGIS_Os03g011850	1680	2425	2648	2048	1980	1795	2716	2395
AGIS_Os03g011860	2723	2471	2671	2672	2700	2331	3162	3717
AGIS_Os03g011870	22	92	114	91	44	47	0	63
AGIS_Os03g011880	1001	723	547	917	862	487	724	961
AGIS_Os03g011890	4	134	120	90	97	164	10	26
AGIS_Os03g011900	346	383	418	407	310	312	259	463
AGIS_Os03g011910	792	394	530	465	530	516	625	795
AGIS_Os03g011920	0	0	0	0	0	0	0	0
AGIS_Os03g011930	0	0	0	0	0	0	0	0
AGIS_Os03g011940	0	0	0	0	0	0	0	0
AGIS_Os03g011950	0	0	0	0	0	0	0	0
AGIS_Os03g011960	0	0	0	0	0	0	0	0
AGIS_Os03g011970	405	331	254	400	424	204	284	528
AGIS_Os03g011980	0	0	0	0	4	4	0	5
AGIS_Os03g011990	1916	1395	1088	1186	1467	1114	1762	1543
AGIS_Os03g012000	28	207	166	98	55	70	92	39
AGIS_Os03g012010	3573	3326	2960	2984	2519	2856	4136	4133
AGIS_Os03g012020	7	27	55	24	4	46	0	10
AGIS_Os03g012030	19	10	14	27	6	2	0	4
AGIS_Os03g012040	2146	1903	2321	2171	1513	1524	2142	2445
AGIS_Os03g012050	402	322	282	248	395	273	433	620
AGIS_Os03g012060	72	139	45	117	94	94	53	110
AGIS_Os03g012070	2942	2060	2006	2417	1181	1907	2833	3178
AGIS_Os03g012080	8	0	0	0	4	0	0	1
AGIS_Os03g012090	2039	1127	1043	1406	1918	1620	1746	1438
AGIS_Os03g012100	0	0	0	0	0	0	0	0
AGIS_Os03g012110	0	0	0	0	0	0	0	0
AGIS_Os03g012120	50	69	64	86	74	38	124	123
AGIS_Os03g012130	1368	715	639	591	991	494	788	988
AGIS_Os03g012140	0	0	0	0	0	0	0	0
AGIS_Os03g012150	2302	1749	1989	1763	1990	1577	2794	2035
AGIS_Os03g012160	87	168	241	193	123	183	127	129
AGIS_Os03g012170	0	9	7	6	13	4	0	7
AGIS_Os03g012180	0	0	0	0	0	0	0	0
AGIS_Os03g012190	1685	969	875	1034	620	855	859	2035
AGIS_Os03g012200	0	0	0	0	0	0	0	0
AGIS_Os03g012210	2055	743	1107	1328	460	554	1256	2481
AGIS_Os03g012220	67	29	22	24	0	6	8	4
AGIS_Os03g012230	54	43	40	13	1	5	0	13
AGIS_Os03g012240	270	221	207	221	279	164	262	203
AGIS_Os03g012250	6	6	4	0	0	0	0	0
AGIS_Os03g012260	0	0	0	0	0	0	0	0
AGIS_Os03g012270	0	0	0	0	0	0	0	0
AGIS_Os03g012280	2636	5070	5251	6575	5008	4880	1356	7595
AGIS_Os03g012290	110	81	63	88	78	85	191	98
AGIS_Os03g012300	77	31	31	54	24	12	51	72
AGIS_Os03g012310	3495	4858	4825	5032	4003	4176	4482	6518
AGIS_Os03g012320	116	64	115	74	22	71	171	101
AGIS_Os03g012330	602	647	850	629	437	672	752	563
AGIS_Os03g012340	756	679	624	502	572	383	684	646
AGIS_Os03g012350	259	208	175	182	289	243	214	205
AGIS_Os03g012360	0	5	0	5	0	0	0	6
AGIS_Os03g012370	0	0	6	0	0	0	0	0
AGIS_Os03g012380	43	56	54	52	30	38	70	48
AGIS_Os03g012390	0	0	0	0	0	0	0	0
AGIS_Os03g012400	1021	891	916	848	1068	532	693	797
AGIS_Os03g012410	659	1582	2076	1260	1093	1066	655	1355
AGIS_Os03g012420	0	0	0	0	0	0	0	0
AGIS_Os03g012430	32	11	41	18	22	30	24	35
AGIS_Os03g012440	0	0	0	0	0	0	0	0
AGIS_Os03g012450	0	0	0	0	0	0	0	0
AGIS_Os03g012460	0	0	0	0	0	0	0	0
AGIS_Os03g012470	0	0	0	0	0	0	0	0
AGIS_Os03g012480	25119	19251	20230	21427	13472	14139	22465	17689
AGIS_Os03g012490	0	0	0	0	0	0	0	0
AGIS_Os03g012500	0	0	0	0	0	0	0	0
AGIS_Os03g012510	0	0	0	0	0	0	0	0
AGIS_Os03g012520	0	0	0	0	0	0	0	0
AGIS_Os03g012530	1	4	1	6	14	16	0	12
AGIS_Os03g012540	93	101	119	67	89	159	26	93
AGIS_Os03g012550	336	342	349	340	326	309	452	197
AGIS_Os03g012560	1088	795	583	631	601	712	1341	833
AGIS_Os03g012570	757	612	574	635	691	462	865	805
AGIS_Os03g012580	0	0	0	0	0	0	0	0
AGIS_Os03g012590	0	4	0	0	0	0	0	0
AGIS_Os03g012600	2629	1887	1578	1592	1265	1235	2023	1636
AGIS_Os03g012610	213	290	214	202	298	216	285	240
AGIS_Os03g012620	465	625	527	424	332	516	601	443
AGIS_Os03g012630	0	0	0	0	0	0	0	0
AGIS_Os03g012640	842	604	681	784	404	515	885	931
AGIS_Os03g012650	0	0	0	0	0	0	0	0
AGIS_Os03g012660	0	0	0	0	0	0	0	0
AGIS_Os03g012670	4	0	0	0	0	0	0	0
AGIS_Os03g012680	0	1	0	0	0	0	0	0
AGIS_Os03g012690	0	0	0	0	0	0	0	0
AGIS_Os03g012700	363	715	510	735	413	487	354	846
AGIS_Os03g012710	0	0	0	0	1	1	0	0
AGIS_Os03g012720	230	220	182	238	112	180	105	143
AGIS_Os03g012730	196	380	468	403	272	423	113	400
AGIS_Os03g012740	785	544	598	809	563	500	736	937
AGIS_Os03g012750	0	0	0	0	0	0	0	0
AGIS_Os03g012760	0	0	0	0	0	0	0	0
AGIS_Os03g012770	0	0	0	0	0	0	0	0
AGIS_Os03g012780	0	0	0	0	0	0	0	0
AGIS_Os03g012790	0	0	0	0	0	0	0	0
AGIS_Os03g012800	692	965	1074	822	717	633	650	806
AGIS_Os03g012810	1844	1293	1287	962	599	387	1315	1128
AGIS_Os03g012820	4	1	14	16	1	3	26	5
AGIS_Os03g012830	424	368	339	354	237	376	276	523
AGIS_Os03g012840	52	219	173	104	125	126	81	97
AGIS_Os03g012850	620	651	843	518	663	604	620	857
AGIS_Os03g012860	3861	2646	2502	2604	1756	1790	2818	3495
AGIS_Os03g012870	153	304	282	289	339	362	243	308
AGIS_Os03g012880	0	0	0	0	0	0	0	0
AGIS_Os03g012890	17	14	3	0	0	9	20	9
AGIS_Os03g012900	5	10	3	47	8	27	14	4
AGIS_Os03g012910	18	24	5	12	4	29	0	12
AGIS_Os03g012920	0	0	0	0	0	0	0	0
AGIS_Os03g012930	0	0	0	0	0	0	0	0
AGIS_Os03g012940	966	661	563	645	528	517	966	765
AGIS_Os03g012950	2642	6223	7039	5710	5486	5669	2847	6335
AGIS_Os03g012960	2538	2942	2887	2894	2410	2266	2685	2656
AGIS_Os03g012970	2921	2675	2258	2334	2407	1865	3082	3339
AGIS_Os03g012980	1010	1121	1374	1229	1192	981	1056	1382
AGIS_Os03g012990	2004	4763	6017	5362	1086	4081	3142	3279
AGIS_Os03g013000	277	460	433	433	293	479	544	451
AGIS_Os03g013010	618	1584	1813	1185	1694	1236	614	1304
AGIS_Os03g013020	3723	4317	3250	1660	5946	2215	4780	5858
AGIS_Os03g013030	0	0	0	0	0	0	0	0
AGIS_Os03g013040	0	0	0	6	0	6	0	0
AGIS_Os03g013050	124	56	83	59	110	89	147	90
AGIS_Os03g013060	0	0	0	0	0	0	0	0
AGIS_Os03g013070	0	0	0	0	0	0	0	0
AGIS_Os03g013080	0	22	21	22	18	23	0	0
AGIS_Os03g013090	455	819	730	820	580	698	634	588
AGIS_Os03g013100	0	0	0	0	0	0	0	0
AGIS_Os03g013110	0	0	0	0	0	0	0	6
AGIS_Os03g013120	0	0	0	0	0	0	0	0
AGIS_Os03g013130	0	0	0	0	0	0	0	0
AGIS_Os03g013140	0	0	0	0	0	0	0	0
AGIS_Os03g013150	12	23	42	20	14	10	0	32
AGIS_Os03g013160	68	60	34	68	29	44	50	7
AGIS_Os03g013170	0	0	0	0	0	0	0	0
AGIS_Os03g013180	0	0	0	0	0	0	0	0
AGIS_Os03g013190	117	34	38	30	0	7	65	52
AGIS_Os03g013200	814	923	724	756	834	640	889	998
AGIS_Os03g013210	186	201	91	130	103	116	154	158
AGIS_Os03g013220	49	289	199	156	53	87	257	62
AGIS_Os03g013230	0	0	0	0	0	0	0	0
AGIS_Os03g013240	593	361	393	361	469	322	692	462
AGIS_Os03g013250	0	0	0	0	0	0	0	0
AGIS_Os03g013260	46	164	221	234	110	153	156	123
AGIS_Os03g013270	0	0	0	0	0	0	0	0
AGIS_Os03g013280	0	0	0	0	0	0	0	0
AGIS_Os03g013290	209	51	44	93	94	62	70	121
AGIS_Os03g013300	12	5	10	9	5	23	0	8
AGIS_Os03g013310	4034	3190	1222	3455	1016	1475	2480	2702
AGIS_Os03g013320	1214	1305	1161	1370	1328	1103	1188	1503
AGIS_Os03g013330	8	15	0	10	34	22	28	4
AGIS_Os03g013340	4	8	15	0	25	12	0	2
AGIS_Os03g013350	32	60	51	56	39	33	37	81
AGIS_Os03g013360	1151	734	872	900	701	622	921	1264
AGIS_Os03g013370	0	0	0	0	0	0	0	0
AGIS_Os03g013380	1459	866	1020	1073	799	777	955	1323
AGIS_Os03g013390	0	0	0	0	0	0	0	0
AGIS_Os03g013400	131	344	405	287	142	296	152	280
AGIS_Os03g013410	54	83	100	60	53	48	60	76
AGIS_Os03g013420	1362	704	739	1282	230	529	1138	919
AGIS_Os03g013430	0	0	0	0	0	0	0	0
AGIS_Os03g013440	443	1099	904	891	777	799	598	651
AGIS_Os03g013450	0	0	0	0	0	0	0	0
AGIS_Os03g013460	0	0	0	0	0	0	0	0
AGIS_Os03g013470	0	0	0	0	0	0	0	0
AGIS_Os03g013480	0	0	0	0	0	0	0	0
AGIS_Os03g013490	1030	756	768	760	335	763	1575	1100
