,genes,logFC,logCPM,F,PValue,FDR,change,CPM.pho2mycLP_1,CPM.pho2mycLP_2,CPM.pho2mycLP_3,CPM.pho2mycLP_4,CPM.pho2mycHP_1,CPM.pho2mycHP_2,CPM.pho2mycHP_3,CPM.pho2mycHP_4
45196,AGIS_Os09g041700,-3.581939e-01, 3.223576e+00, 3.347184e+00,9.682773e-02,0.2972909921,Not_significant,1.214997e+01,7.406273e+00,1.225924e+01,1.023972e+01,9.073250e+00,8.342870e+00,6.592024e+00,8.387369e+00
45197,AGIS_Os09g041710,-1.783482e-01, 3.166242e+00, 5.978279e-01,4.572160e-01,0.6839008007,Not_significant,1.162071e+01,4.909397e+00,1.001938e+01,1.211632e+01,1.009996e+01,7.940363e+00,6.236156e+00,8.608089e+00
45198,AGIS_Os09g041720, 7.588360e-01,-1.572758e+00, 6.176825e-01,4.498794e-01,0.6771787509,Not_significant,3.681809e-01,2.024494e-01,2.399852e-01,8.159136e-02,4.059085e-01,3.476196e-01,1.864068e-01,5.518006e-01
45205,AGIS_Os09g041790,-9.990712e-01,-3.924122e-01, 2.628636e+00,1.355871e-01,0.3590050155,Not_significant,6.443166e-01,1.248438e+00,9.399420e-01,8.567093e-01,1.432618e-01,4.939857e-01,8.473038e-01,5.833320e-01
45206,AGIS_Os09g041800,-1.514654e+00,-9.696522e-01, 3.758261e+00,8.085544e-02,0.2685308491,Not_significant,7.823845e-01,9.110221e-01,2.599840e-01,7.955157e-01,2.148928e-01,1.463661e-01,1.186225e-01,5.518006e-01
45207,AGIS_Os09g041810,-8.227330e-01,-1.293183e+00, 9.673858e-01,3.482115e-01,0.5936852460,Not_significant,3.451696e-01,5.904773e-01,3.199803e-01,5.915373e-01,1.193849e-01,2.195492e-01,3.897598e-01,3.626118e-01
45208,AGIS_Os09g041820,-7.374036e-01, 1.068276e+00, 4.903386e+00,5.081709e-02,0.2075394380,Not_significant,2.968459e+00,3.509122e+00,2.019875e+00,1.774612e+00,2.363820e+00,1.427070e+00,9.828724e-01,1.450447e+00
45209,AGIS_Os09g041830,-3.441956e-01,-4.580001e-01, 1.941102e-01,6.687588e-01,0.8269197395,Not_significant,1.288633e+00,1.349662e+00,3.999753e-01,2.651719e-01,7.163092e-01,2.561407e-01,5.253284e-01,7.252236e-01
45217,AGIS_Os09g041910, 2.969770e-01, 2.313767e+00, 1.894140e+00,1.983563e-01,0.4408577051,Not_significant,4.049990e+00,4.841914e+00,4.739708e+00,3.997977e+00,4.393363e+00,6.330336e+00,4.914362e+00,6.180167e+00
45218,AGIS_Os09g041920, 2.555550e-02, 4.653938e+00, 3.686031e-02,8.515389e-01,0.9303280571,Not_significant,2.291926e+01,2.447950e+01,2.477847e+01,2.704754e+01,2.012829e+01,2.804741e+01,2.945228e+01,2.423193e+01
45220,AGIS_Os09g041940, 3.855681e-01, 1.790333e+00, 1.401542e+00,2.634666e-01,0.5138303746,Not_significant,2.347153e+00,3.475381e+00,3.319795e+00,2.447741e+00,3.700931e+00,2.341858e+00,3.711191e+00,5.990978e+00
45223,AGIS_Os09g041970,-5.767577e-01,-1.156263e+00, 5.618398e-01,4.705469e-01,0.6937886988,Not_significant,3.681809e-01,5.736065e-01,5.999630e-01,3.263654e-01,1.910158e-01,4.939857e-01,5.761666e-01,1.418916e-01
45224,AGIS_Os09g041980, 1.356060e-02,-1.534494e+00, 2.617121e-04,9.874066e-01,0.9949486587,Not_significant,1.380678e-01,1.180955e+00,5.999630e-02,1.223870e-01,7.163092e-02,2.927323e-01,2.711372e-01,2.522517e-01
45225,AGIS_Os09g041990,-7.255794e-01, 3.766365e-01, 1.876854e+00,2.002516e-01,0.4433033037,Not_significant,1.886927e+00,1.045988e+00,2.079872e+00,1.183075e+00,1.313234e+00,1.408774e+00,3.728137e-01,8.355837e-01
45226,AGIS_Os09g042000,-6.192303e-02, 4.162509e+00, 8.608805e-02,7.757033e-01,0.8896205825,Not_significant,2.013489e+01,1.457635e+01,1.511907e+01,2.337592e+01,1.530514e+01,1.814940e+01,2.209768e+01,1.420492e+01
45227,AGIS_Os09g042010,-1.906450e-01, 4.326997e+00, 1.890690e+00,1.987327e-01,0.4413782456,Not_significant,2.176870e+01,2.235378e+01,2.081872e+01,2.027545e+01,1.669000e+01,1.696018e+01,1.969134e+01,2.169365e+01
45228,AGIS_Os09g042020, 7.179431e-02, 3.939112e+00, 2.918956e-01,6.006690e-01,0.7837795188,Not_significant,1.541758e+01,1.479567e+01,1.401914e+01,1.542077e+01,1.423068e+01,1.642960e+01,1.543788e+01,1.664861e+01
45230,AGIS_Os09g042040, 1.708611e+00,-1.214682e+00, 2.074046e+00,1.799661e-01,0.4175368650,Not_significant,0.000000e+00,3.542864e-01,3.999753e-01,8.159136e-02,7.163092e-01,2.195492e-01,1.067603e+00,2.837832e-01
45231,AGIS_Os09g042050, 2.550094e+00,-1.431823e+00, 3.472663e+00,9.156435e-02,0.2877820473,Not_significant,0.000000e+00,1.349662e-01,3.999753e-01,0.000000e+00,2.865237e-01,1.280704e-01,1.033711e+00,6.148635e-01
45235,AGIS_Os09g042090, 3.222105e-02,-1.719704e-01, 3.900699e-03,9.514136e-01,0.9786549945,Not_significant,8.974410e-01,6.748312e-01,1.059935e+00,6.119352e-01,6.446783e-01,7.867180e-01,1.592931e+00,5.202691e-01
45236,AGIS_Os09g042100, 1.630927e-01, 9.751361e-01, 2.531192e-01,6.256316e-01,0.8002129653,Not_significant,2.094029e+00,1.518370e+00,1.919882e+00,1.733816e+00,1.623634e+00,2.049126e+00,2.474127e+00,2.002248e+00
45237,AGIS_Os09g042110, 3.471517e-01, 5.230614e+00, 8.233820e+00,1.645898e-02,0.1095828506,Not_significant,3.658798e+01,3.132904e+01,3.127807e+01,3.277933e+01,4.075799e+01,3.805520e+01,4.155178e+01,4.772287e+01
45238,AGIS_Os09g042120, 3.535384e-01, 2.683214e-01, 6.429766e-01,4.410157e-01,0.6712702729,Not_significant,9.664749e-01,8.435390e-01,5.999630e-01,1.835806e+00,1.169972e+00,1.006267e+00,1.355686e+00,1.545042e+00
45239,AGIS_Os09g042130, 3.432949e-01, 1.583950e-01, 3.444193e-01,5.701200e-01,0.7643028681,Not_significant,6.213053e-01,4.048987e-01,1.279921e+00,1.489042e+00,5.969243e-01,1.884464e+00,1.542093e+00,7.882866e-01
45240,AGIS_Os09g042140,-3.242768e-01, 5.474990e-01, 3.887261e-01,5.467332e-01,0.7481147379,Not_significant,9.204523e-01,8.097975e-01,2.979816e+00,1.733816e+00,7.163092e-01,2.122309e+00,9.828724e-01,1.119367e+00
45242,AGIS_Os09g042160,-1.535541e-01, 3.746502e+00, 8.909979e-01,3.671473e-01,0.6105160911,Not_significant,1.760365e+01,1.393526e+01,1.145929e+01,1.334019e+01,1.415905e+01,9.532095e+00,1.220118e+01,1.485132e+01
45244,AGIS_Os09g042180, 3.595554e-01, 7.025557e-01, 1.035746e+00,3.324730e-01,0.5793956796,Not_significant,2.024995e+00,1.012247e+00,4.799704e-01,1.876601e+00,2.721975e+00,1.463661e+00,4.405980e-01,2.727471e+00
45245,AGIS_Os09g042190, 2.263208e+00,-2.026519e+00, 2.393632e+00,1.524392e-01,0.3825492681,Not_significant,4.142035e-01,0.000000e+00,0.000000e+00,1.223870e-01,3.342776e-01,2.561407e-01,2.711372e-01,2.837832e-01
45246,AGIS_Os09g042200,-7.116763e-01, 1.865777e+00, 3.366681e+00,9.777004e-02,0.2991185882,Not_significant,1.127554e+00,5.820419e+00,5.259676e+00,5.589008e+00,1.169972e+00,1.189225e+00,4.761848e+00,3.878370e+00
45247,AGIS_Os09g042210,-2.490023e-01,-4.697509e-01, 4.232690e-02,8.416242e-01,0.9245424339,Not_significant,0.000000e+00,1.197825e+00,9.199433e-01,1.121881e+00,7.163092e-01,2.195492e-01,6.439509e-01,6.306292e-01
45250,AGIS_Os09g042240, 1.005726e+00, 2.039112e+00, 8.817323e+00,1.413647e-02,0.1007747120,Not_significant,5.177544e+00,1.434016e+00,2.819826e+00,1.591031e+00,8.189802e+00,3.183464e+00,2.965563e+00,7.252236e+00
45251,AGIS_Os09g042250,-1.229585e-02, 5.275161e+00, 9.598174e-03,9.238649e-01,0.9654893790,Not_significant,4.102916e+01,3.622157e+01,3.885760e+01,3.891908e+01,3.326062e+01,3.593289e+01,4.095867e+01,4.430170e+01
45253,AGIS_Os09g042270,-2.063570e-01, 3.988461e+00, 1.452437e+00,2.555008e-01,0.5056738640,Not_significant,1.755763e+01,1.948575e+01,1.645899e+01,1.423769e+01,1.435006e+01,1.236794e+01,1.406524e+01,1.814636e+01
45254,AGIS_Os09g042280,-9.355277e-01,-8.058785e-02, 2.493394e+00,1.449744e-01,0.3722128165,Not_significant,2.324142e+00,4.723818e-01,8.799457e-01,1.285064e+00,5.969243e-01,7.501265e-01,3.050294e-01,7.094579e-01
45257,AGIS_Os09g042310, 3.062994e-01, 4.349439e+00, 3.853084e+00,7.764865e-02,0.2621443296,Not_significant,2.264313e+01,1.990752e+01,1.635899e+01,1.423769e+01,1.979401e+01,2.702285e+01,2.060643e+01,2.219815e+01
45258,AGIS_Os09g042320, 1.955394e-01,-8.865987e-01, 6.668745e-02,8.013866e-01,0.9033685244,Not_significant,1.380678e-01,9.785053e-01,3.599778e-01,4.691503e-01,2.626467e-01,5.854646e-01,8.473038e-01,3.310804e-01
45259,AGIS_Os09g042330,-9.573425e-01, 1.425715e+00, 4.316869e+00,6.624639e-02,0.2416004118,Not_significant,4.418171e+00,5.314296e+00,2.199864e+00,1.998988e+00,1.766896e+00,1.061155e+00,1.237064e+00,3.184678e+00
45261,AGIS_Os09g042350, 4.460105e-01, 2.387141e+00, 3.113481e+00,1.076839e-01,0.3154912645,Not_significant,3.497719e+00,3.644089e+00,6.359608e+00,4.161159e+00,8.046540e+00,4.903266e+00,5.761666e+00,5.186926e+00
45267,AGIS_Os09g042410, 2.293355e+00,-2.078473e+00, 3.003828e+00,1.133053e-01,0.3244074606,Not_significant,0.000000e+00,1.349662e-01,1.999877e-01,0.000000e+00,2.387697e-02,6.037603e-01,3.219755e-01,2.522517e-01
45268,AGIS_Os09g042420, 1.741053e-01, 5.989018e+00, 1.250153e+00,2.893135e-01,0.5382146872,Not_significant,7.163420e+01,4.894213e+01,5.733646e+01,6.088755e+01,6.353663e+01,7.942193e+01,6.902137e+01,5.704041e+01
45269,AGIS_Os09g042430, 3.141904e-02, 6.718121e+00, 4.645517e-02,8.336228e-01,0.9206619641,Not_significant,1.218679e+02,9.429079e+01,9.503414e+01,1.052121e+02,9.488709e+01,1.133606e+02,1.214017e+02,9.590294e+01
45270,AGIS_Os09g042440, 1.090732e-01, 3.408572e+00, 5.547493e-01,4.732874e-01,0.6962192733,Not_significant,1.072327e+01,9.397025e+00,1.009938e+01,1.048449e+01,1.229664e+01,1.042859e+01,1.050657e+01,1.072070e+01
45272,AGIS_Os09g042460,-3.118408e-01, 4.264478e+00, 3.957056e+00,7.431210e-02,0.2564955572,Not_significant,2.439199e+01,2.232004e+01,1.919882e+01,1.890880e+01,1.430231e+01,1.933863e+01,1.498033e+01,2.000671e+01
45273,AGIS_Os09g042470, 5.881868e-01, 3.961449e+00, 1.879558e+01,1.428836e-03,0.0257221889,Not_significant,1.417497e+01,1.052737e+01,1.323918e+01,1.189194e+01,1.953136e+01,1.820429e+01,1.813230e+01,1.861933e+01
45274,AGIS_Os09g042480, 1.750243e-01, 2.560088e+00, 7.515618e-01,4.060230e-01,0.6430744768,Not_significant,7.156517e+00,4.993751e+00,5.059688e+00,4.854686e+00,6.828814e+00,6.696251e+00,6.541186e+00,4.761251e+00
45276,AGIS_Os09g042500, 6.026070e-01,-1.986388e+00, 2.469843e-01,6.298012e-01,0.8027339777,Not_significant,0.000000e+00,1.349662e-01,3.199803e-01,2.855698e-01,2.387697e-01,1.097746e-01,4.236519e-01,1.891888e-01
45278,AGIS_Os09g042520, 1.870084e-01, 1.275997e+00, 4.386116e-01,5.225554e-01,0.7322416565,Not_significant,1.702837e+00,2.091977e+00,2.119869e+00,3.080074e+00,2.244435e+00,2.524816e+00,2.406343e+00,2.885129e+00
45280,AGIS_Os09g042540, 1.198923e+00, 1.324629e+00, 3.146512e+00,1.175818e-01,0.3312784229,Not_significant,3.451696e-01,1.957011e+00,1.279921e+00,2.468139e+00,5.993120e+00,2.030830e+00,3.050294e+00,2.632877e+00
45285,AGIS_Os09g042590, 6.127594e-01,-1.718494e+00, 3.148127e-01,5.869222e-01,0.7750974688,Not_significant,6.903392e-02,1.012247e-01,3.199803e-01,2.651719e-01,5.491704e-01,5.488730e-02,2.033529e-01,5.675663e-01
45286,AGIS_Os09g042600, 5.256512e-01, 1.480305e+00, 7.778025e-01,4.042681e-01,0.6419105869,Not_significant,1.035509e+00,2.193201e+00,3.619777e+00,1.713419e+00,5.993120e+00,1.262408e+00,2.186044e+00,4.036027e+00
45287,AGIS_Os09g042610,-9.926986e-01, 3.989055e-01, 4.872992e+00,5.141505e-02,0.2086631923,Not_significant,1.265622e+00,1.805173e+00,2.219863e+00,1.509440e+00,1.146095e+00,6.586476e-01,6.270048e-01,1.024773e+00
45288,AGIS_Os09g042620, 1.388962e-01, 2.925651e+00, 4.612850e-01,5.122235e-01,0.7247631551,Not_significant,8.422139e+00,6.782054e+00,7.759521e+00,5.609406e+00,9.550789e+00,1.002608e+01,5.761666e+00,6.590076e+00
45289,AGIS_Os09g042630,-8.510599e-01,-5.888811e-01, 1.841798e+00,2.041695e-01,0.4486974808,Not_significant,7.593732e-01,1.130342e+00,8.799457e-01,4.895481e-01,4.059085e-01,5.488730e-01,3.558676e-01,4.414405e-01
45290,AGIS_Os09g042640, 5.489676e-01, 1.181541e+00, 3.269907e+00,1.002586e-01,0.3034843688,Not_significant,2.600278e+00,1.687078e+00,1.759891e+00,1.285064e+00,3.247268e+00,2.378450e+00,2.202990e+00,2.695940e+00
45291,AGIS_Os09g042650,-9.593019e-01, 9.350970e-01, 6.766308e+00,2.615481e-02,0.1414816216,Not_significant,2.232097e+00,2.901774e+00,2.099871e+00,2.590526e+00,1.719142e+00,7.684222e-01,1.338740e+00,1.355853e+00
45292,AGIS_Os09g042660, 1.007330e-01, 4.490968e+00, 5.648843e-01,4.693786e-01,0.6929292569,Not_significant,1.942154e+01,2.321419e+01,2.133868e+01,2.266200e+01,2.554836e+01,2.266846e+01,2.362283e+01,2.111031e+01
45293,AGIS_Os09g042670, 7.515951e-01, 2.725293e+00, 4.663025e+00,6.035443e-02,0.2287649668,Not_significant,4.257092e+00,4.048987e+00,4.019752e+00,5.201449e+00,1.747794e+01,3.183464e+00,6.964837e+00,7.504488e+00
45295,AGIS_Os09g042690,-4.147703e-01, 3.521687e+00, 5.772238e+00,3.682848e-02,0.1729162530,Not_significant,1.201190e+01,1.206261e+01,1.595902e+01,1.223870e+01,8.094294e+00,1.185566e+01,8.947528e+00,1.040538e+01
45297,AGIS_Os09g042710, 1.326889e-01, 4.590906e+00, 1.222369e+00,2.944295e-01,0.5430666899,Not_significant,2.347153e+01,2.196576e+01,2.407852e+01,2.227444e+01,2.702873e+01,2.345517e+01,2.472433e+01,2.549319e+01
45298,AGIS_Os09g042720, 5.618243e-02, 4.711573e+00, 1.614841e-01,6.961305e-01,0.8439437096,Not_significant,2.121643e+01,2.665583e+01,2.851824e+01,2.521173e+01,1.962687e+01,3.675620e+01,2.580887e+01,2.549319e+01
45299,AGIS_Os09g042730, 3.656010e-01,-9.337704e-02, 5.118426e-01,4.904826e-01,0.7090656136,Not_significant,9.664749e-01,1.180955e+00,6.999568e-01,4.079568e-01,1.050587e+00,9.330842e-01,1.033711e+00,9.144124e-01
45300,AGIS_Os09g042740, 1.164367e-01, 2.465694e+00, 3.157218e-01,5.863909e-01,0.7748813397,Not_significant,5.269590e+00,5.550487e+00,5.359669e+00,4.793492e+00,5.014164e+00,6.623068e+00,4.880470e+00,6.385121e+00
45302,AGIS_Os09g042760,-4.349079e-01, 6.679223e-01, 1.082110e+00,3.223863e-01,0.5702416151,Not_significant,2.071018e+00,2.648713e+00,9.599408e-01,1.509440e+00,9.312020e-01,1.701506e+00,1.626823e+00,9.459439e-01
45303,AGIS_Os09g042770, 3.885399e-02, 1.817800e+00, 7.118192e-03,9.346840e-01,0.9716202606,Not_significant,5.407657e+00,3.391027e+00,1.779890e+00,3.141267e+00,1.743019e+00,5.415547e+00,4.490710e+00,2.522517e+00
45305,AGIS_Os09g042790,-1.703480e-01,-6.391160e-01, 5.747755e-02,8.153035e-01,0.9109578446,Not_significant,5.982940e-01,6.073481e-01,7.199556e-01,4.079568e-01,5.491704e-01,1.372183e+00,2.541911e-01,3.310804e-01
45308,AGIS_Os09g042820, 5.958521e-01, 3.005063e+00, 1.078800e+01,8.074662e-03,0.0723623000,Not_significant,5.499703e+00,6.933891e+00,6.679588e+00,6.200943e+00,9.383650e+00,8.708785e+00,1.225201e+01,8.245477e+00
45309,AGIS_Os09g042830, 3.522265e-02, 2.555616e+00, 1.771092e-02,8.967315e-01,0.9525151469,Not_significant,6.374132e+00,4.386403e+00,4.219740e+00,8.485501e+00,6.470660e+00,5.415547e+00,6.761485e+00,4.635125e+00
45310,AGIS_Os09g042840, 5.747587e-01, 3.347794e+00, 1.067083e+01,8.324476e-03,0.0738429132,Not_significant,7.340607e+00,8.975255e+00,8.099501e+00,7.832770e+00,1.341886e+01,1.375842e+01,1.345518e+01,8.261243e+00
45311,AGIS_Os09g042850, 1.715204e-01, 7.079261e+00, 2.074144e+00,1.799568e-01,0.4175368650,Not_significant,1.452934e+02,1.065052e+02,1.359316e+02,1.219587e+02,1.619336e+02,1.346020e+02,1.410252e+02,1.342925e+02
45312,AGIS_Os09g042860, 3.489319e-02, 2.356980e+00, 2.477092e-02,8.780281e-01,0.9436218244,Not_significant,6.512200e+00,5.651711e+00,3.979755e+00,4.140761e+00,4.751518e+00,5.854646e+00,4.982147e+00,4.808548e+00
45313,AGIS_Os09g042870,-1.767946e-01, 3.126965e+00, 1.147834e+00,3.088325e-01,0.5581367393,Not_significant,9.227535e+00,8.536615e+00,9.099439e+00,9.933748e+00,9.001619e+00,7.373194e+00,6.897053e+00,9.522502e+00
45314,AGIS_Os09g042880, 2.514861e-01, 4.112557e+00, 3.129513e+00,1.068917e-01,0.3142010639,Not_significant,1.401389e+01,1.520057e+01,1.599901e+01,1.786851e+01,2.005666e+01,1.994239e+01,1.745446e+01,1.754726e+01
45315,AGIS_Os09g042890, 9.439722e-02, 4.723419e+00, 6.514553e-01,4.381093e-01,0.6691352300,Not_significant,2.754454e+01,2.701012e+01,2.249861e+01,2.498735e+01,3.032376e+01,2.780957e+01,2.387702e+01,2.699093e+01
45316,AGIS_Os09g042900,-7.281205e-02, 6.123537e+00, 3.342493e-01,5.757775e-01,0.7680267447,Not_significant,8.783416e+01,6.178080e+01,7.461540e+01,6.268256e+01,7.442453e+01,6.701740e+01,6.127701e+01,6.785571e+01
45320,AGIS_Os09g042940,-1.007798e+00, 4.588716e+00, 6.293114e+01,1.163096e-05,0.0015261431,DOWN,3.550645e+01,2.670645e+01,3.349793e+01,3.259575e+01,1.516188e+01,1.317295e+01,1.779338e+01,1.778374e+01
45321,AGIS_Os09g042950,-1.820427e+00, 8.894810e-01, 2.287331e+01,7.138032e-04,0.0172049006,DOWN,3.888911e+00,2.260685e+00,1.999877e+00,3.018880e+00,1.289357e+00,1.042859e+00,3.050294e-01,7.725208e-01
45324,AGIS_Os09g042980,-8.980904e-01,-1.458646e+00, 5.374275e-01,4.801001e-01,0.7010363952,Not_significant,2.761357e-01,6.579604e-01,4.799704e-01,1.835806e-01,2.626467e-01,4.208027e-01,0.000000e+00,3.153146e-01
45325,AGIS_Os09g042990, 2.961948e-01,-4.967519e-01, 1.856378e-01,6.755845e-01,0.8311264662,Not_significant,5.292601e-01,1.079730e+00,3.399790e-01,4.283546e-01,5.491704e-01,5.122815e-01,4.914362e-01,1.387384e+00
45327,AGIS_Os09g043010,-1.508001e-01, 3.787894e+00, 1.157650e+00,3.068789e-01,0.5561131446,Not_significant,1.300139e+01,1.445826e+01,1.539905e+01,1.499241e+01,1.110279e+01,1.533185e+01,1.265872e+01,1.324321e+01
45328,AGIS_Os09g043020,-4.315500e-01,-5.002168e-01, 4.090267e-01,5.366400e-01,0.7419584148,Not_significant,9.204523e-01,6.748312e-01,6.999568e-01,6.119352e-01,7.879401e-01,1.463661e-01,8.473038e-01,6.779264e-01
45329,AGIS_Os09g043030, 2.838705e-01, 2.936377e+00, 2.344983e+00,1.562590e-01,0.3875938368,Not_significant,4.924420e+00,8.941514e+00,6.199618e+00,7.486007e+00,5.993120e+00,9.275954e+00,9.879563e+00,8.198180e+00
45330,AGIS_Os09g043040,-8.198595e-01,-5.636516e-01, 1.773743e+00,2.120712e-01,0.4578669007,Not_significant,1.518746e+00,3.880279e-01,6.999568e-01,7.343222e-01,7.879401e-01,2.927323e-01,4.744901e-01,2.837832e-01
45331,AGIS_Os09g043050,-9.430017e-02,-1.058805e+00, 7.488581e-03,9.327243e-01,0.9708673876,Not_significant,1.610792e-01,8.435390e-01,1.999877e-01,6.935265e-01,5.730474e-01,1.097746e-01,6.100588e-01,3.310804e-01
45332,AGIS_Os09g043060, 1.057329e-01, 4.100338e+00, 5.119516e-01,4.904375e-01,0.7090656136,Not_significant,1.445110e+01,1.595976e+01,2.061873e+01,1.509440e+01,1.568717e+01,2.045467e+01,1.677662e+01,1.786257e+01
45333,AGIS_Os09g043070, 1.717588e-01, 3.974146e+00, 1.274816e+00,2.848600e-01,0.5352332082,Not_significant,1.396786e+01,1.368220e+01,1.829887e+01,1.325860e+01,1.757345e+01,1.661256e+01,1.508201e+01,1.694816e+01
45334,AGIS_Os09g043080,-7.230659e-01, 1.806252e+00, 5.889402e+00,3.532439e-02,0.1692549525,Not_significant,4.602262e+00,3.897150e+00,4.179742e+00,4.222353e+00,1.504249e+00,2.341858e+00,2.880833e+00,4.036027e+00
45335,AGIS_Os09g043090,-2.547331e-01, 2.038574e+00, 9.348159e-01,3.561016e-01,0.6005268252,Not_significant,2.899425e+00,4.183954e+00,5.499661e+00,5.283040e+00,3.533792e+00,4.519055e+00,3.473946e+00,3.168912e+00
45336,AGIS_Os09g043100, 6.410904e-01, 2.287498e+00, 7.415691e+00,2.118776e-02,0.1252732741,Not_significant,3.175561e+00,3.745313e+00,4.179742e+00,3.936783e+00,6.040874e+00,6.549885e+00,4.253465e+00,6.858093e+00
45337,AGIS_Os09g043110,-2.972817e-01, 3.337715e+00, 2.111182e+00,1.764518e-01,0.4129239175,Not_significant,1.615394e+01,8.755935e+00,8.499476e+00,1.166756e+01,7.807770e+00,8.342870e+00,9.133935e+00,1.023196e+01
45338,AGIS_Os09g043120,-1.062863e-01, 2.449952e+00, 2.313037e-01,6.407644e-01,0.8094515584,Not_significant,5.223567e+00,5.432391e+00,5.499661e+00,6.119352e+00,3.677054e+00,6.293744e+00,6.354779e+00,4.792782e+00
45339,AGIS_Os09g043130,-7.796119e-01, 2.995655e-01, 1.980076e+00,1.892779e-01,0.4292339111,Not_significant,1.242611e+00,1.045988e+00,9.199433e-01,2.916891e+00,4.297855e-01,1.262408e+00,1.084549e+00,6.463950e-01
45340,AGIS_Os09g043140,-1.705979e-01, 4.285534e+00, 1.234777e+00,2.921250e-01,0.5404818314,Not_significant,1.824797e+01,2.743189e+01,2.005876e+01,1.715458e+01,2.036706e+01,1.897271e+01,1.543788e+01,1.803600e+01
45341,AGIS_Os09g043150, 6.620647e-01, 3.574816e+00, 1.158872e+01,6.589353e-03,0.0642616226,Not_significant,1.256417e+01,8.081104e+00,9.959386e+00,6.302932e+00,1.962687e+01,1.432559e+01,1.001513e+01,1.417339e+01
45342,AGIS_Os09g043160, 1.579529e+00,-1.790380e+00, 8.151424e-01,3.877410e-01,0.6274766951,Not_significant,2.531244e-01,1.687078e-02,2.999815e-01,0.000000e+00,1.193849e+00,2.927323e-01,0.000000e+00,6.306292e-02
45344,AGIS_Os09g043180, 3.685215e+00, 1.570803e-01, 1.683657e+01,2.587650e-03,0.0368076317,UP,2.761357e-01,6.748312e-02,2.799827e-01,0.000000e+00,3.939701e+00,6.952392e-01,8.473038e-01,2.554048e+00
45345,AGIS_Os09g043190, 4.217168e-01,-9.592045e-01, 9.596993e-02,7.632190e-01,0.8823551123,Not_significant,4.602262e-02,7.760559e-01,1.999877e-01,5.507417e-01,1.289357e+00,5.488730e-02,4.744901e-01,4.414405e-01
45346,AGIS_Os09g043200, 1.080371e+00,-6.921879e-01, 1.403399e+00,2.631699e-01,0.5135534785,Not_significant,1.840905e-01,5.904773e-01,1.199926e-01,7.547201e-01,1.074464e+00,1.006267e+00,6.778431e-01,2.522517e-01
45348,AGIS_Os09g043220, 6.788995e-01,-1.538651e+00, 3.026450e-01,5.941353e-01,0.7792547453,Not_significant,9.204523e-02,7.929267e-01,7.999507e-02,8.159136e-02,3.342776e-01,2.012534e-01,7.625734e-01,6.306292e-02
45349,AGIS_Os09g043230,-5.107768e+00,-5.815365e-01, 2.514753e+01,5.034987e-04,0.0138501651,DOWN,1.334656e+00,1.552112e+00,1.239924e+00,7.547201e-01,1.193849e-01,7.318307e-02,0.000000e+00,0.000000e+00
45350,AGIS_Os09g043240, 8.194829e-01, 1.568712e+00, 5.490214e+00,4.078240e-02,0.1837940057,Not_significant,1.978973e+00,1.990752e+00,2.239862e+00,1.754214e+00,5.563335e+00,5.525322e+00,1.897961e+00,2.506751e+00
45351,AGIS_Os09g043250, 8.952864e-01, 3.790459e+00, 3.165463e+01,2.083011e-04,0.0081587339,Not_significant,9.802817e+00,9.160834e+00,8.139498e+00,1.142279e+01,2.251599e+01,1.606368e+01,1.714943e+01,1.614411e+01
45355,AGIS_Os09g043290, 2.214448e-01, 4.918098e+00, 3.395533e+00,9.475588e-02,0.2937120972,Not_significant,2.837294e+01,2.623406e+01,2.689834e+01,2.969925e+01,3.388142e+01,2.671182e+01,3.309569e+01,3.667109e+01
45356,AGIS_Os09g043300, 2.142970e-01, 4.100837e+00, 2.416623e+00,1.506758e-01,0.3802851655,Not_significant,1.403690e+01,1.474506e+01,1.633899e+01,1.843965e+01,1.912546e+01,1.791156e+01,1.867458e+01,1.768915e+01
45357,AGIS_Os09g043310,-7.367012e-02, 2.320221e+00, 7.352846e-02,7.917054e-01,0.8980611002,Not_significant,6.581234e+00,4.622594e+00,6.019629e+00,3.284052e+00,5.109672e+00,4.299505e+00,3.846759e+00,5.896383e+00
45360,AGIS_Os09g043340,-5.627933e-01, 1.873494e+00, 5.441839e+00,4.151182e-02,0.1854192017,Not_significant,4.464194e+00,4.099600e+00,4.539720e+00,4.120364e+00,3.342776e+00,2.177196e+00,3.016402e+00,3.263506e+00
