GeneID	pho2mycLP_1	pho2mycLP_2	pho2mycLP_3	pho2mycLP_4	pho2mycHP_1	pho2mycHP_2	pho2mycHP_3	pho2mycHP_4
AGIS_Os03g016200	6	17	32	24	25	10	50	34
AGIS_Os03g016210	338	450	395	398	267	455	561	455
AGIS_Os03g016220	1210	1595	1605	1454	1290	2313	1999	1605
AGIS_Os03g016230	205	133	230	199	132	334	484	250
AGIS_Os03g016240	1056	1644	1205	1046	845	1414	1420	1647
AGIS_Os03g016250	1469	1842	1598	1679	1585	2090	2126	2683
AGIS_Os03g016260	4	24	6	4	27	4	0	17
AGIS_Os03g016270	0	0	0	0	0	0	0	0
AGIS_Os03g016280	0	8	17	6	12	22	6	9
AGIS_Os03g016290	381	390	432	417	305	448	386	433
AGIS_Os03g016300	1478	1759	1563	1950	1531	2248	2140	2187
AGIS_Os03g016310	23	90	93	85	44	50	105	59
AGIS_Os03g016320	18	8	22	14	37	24	6	1
AGIS_Os03g016330	72	79	47	35	10	1	18	30
AGIS_Os03g016340	458	543	636	474	659	719	574	699
AGIS_Os03g016350	104	149	188	131	371	394	268	310
AGIS_Os03g016360	2269	3875	3748	3355	2904	4935	5058	4314
AGIS_Os03g016370	712	1552	1599	1346	1085	2199	1889	1624
AGIS_Os03g016380	4358	4477	5122	4561	1982	3725	3269	3872
AGIS_Os03g016390	1790	2134	2016	1736	1901	2812	1966	1924
AGIS_Os03g016400	489	489	517	487	381	498	482	533
AGIS_Os03g016410	274	377	234	326	319	618	879	483
AGIS_Os03g016420	786	938	627	889	497	982	1091	765
AGIS_Os03g016430	0	0	0	0	0	0	0	0
AGIS_Os03g016440	25	24	20	31	14	50	46	10
AGIS_Os03g016450	0	0	0	0	0	0	0	0
AGIS_Os03g016460	409	532	495	497	379	552	579	516
AGIS_Os03g016470	2264	2529	2752	2627	2358	3138	3541	3705
AGIS_Os03g016480	330	559	406	415	323	561	498	525
AGIS_Os03g016490	570	809	863	795	510	841	964	1067
AGIS_Os03g016500	540	810	720	577	503	749	768	790
AGIS_Os03g016510	59	82	82	117	84	40	105	96
AGIS_Os03g016520	383	612	404	521	932	1014	1081	813
AGIS_Os03g016530	0	0	0	0	0	0	0	0
AGIS_Os03g016540	0	0	0	0	0	0	0	0
AGIS_Os03g016550	12085	13126	11696	12925	6736	10180	11062	11083
AGIS_Os03g016560	3320	3323	3132	2973	2907	3813	3663	3337
AGIS_Os03g016570	3450	3765	3132	3572	1604	2473	2799	3137
AGIS_Os03g016580	0	0	0	0	0	0	0	0
AGIS_Os03g016590	1443	2074	2112	1529	1555	2631	2213	2239
AGIS_Os03g016600	1113	1798	1403	1185	1605	2652	2667	2145
AGIS_Os03g016610	364	576	446	378	329	384	526	625
AGIS_Os03g016620	586	585	590	580	456	711	661	723
AGIS_Os03g016630	6614	8301	5715	6434	7678	11111	8645	10060
AGIS_Os03g016640	0	0	0	0	0	0	0	0
AGIS_Os03g016650	437	558	538	508	519	560	851	594
AGIS_Os03g016660	126	129	88	109	97	132	191	275
AGIS_Os03g016670	1420	1871	1635	2105	2109	2605	3390	2542
AGIS_Os03g016680	44	21	18	56	52	51	22	80
AGIS_Os03g016690	660	1453	1031	1373	1618	2077	2184	1482
AGIS_Os03g016700	0	5	0	11	4	4	8	0
AGIS_Os03g016710	358	526	474	487	391	440	519	582
AGIS_Os03g016720	0	0	0	0	0	0	0	0
AGIS_Os03g016730	14	51	7	35	20	89	45	30
AGIS_Os03g016740	204	365	197	335	178	176	256	199
AGIS_Os03g016750	717	2030	1149	1396	626	737	1026	1018
AGIS_Os03g016760	7	6	12	12	1	12	6	13
AGIS_Os03g016770	4	13	2	32	11	62	20	11
AGIS_Os03g016780	381	420	390	522	598	566	606	604
AGIS_Os03g016790	1294	2031	1452	1384	1698	1578	1725	2020
AGIS_Os03g016800	0	0	0	0	0	0	0	0
AGIS_Os03g016810	382	523	492	494	334	517	504	531
AGIS_Os03g016820	0	0	0	0	0	0	0	0
AGIS_Os03g016830	191	115	144	143	66	148	116	158
AGIS_Os03g016840	15	409	66	128	126	600	390	376
AGIS_Os03g016850	173	390	385	223	169	391	524	351
AGIS_Os03g016860	54	90	96	53	63	120	236	138
AGIS_Os03g016870	0	0	0	0	0	0	0	0
AGIS_Os03g016880	0	0	0	0	0	10	6	0
AGIS_Os03g016890	0	0	0	0	0	0	0	0
AGIS_Os03g016900	0	0	0	0	0	0	0	0
AGIS_Os03g016910	0	0	0	0	0	0	0	0
AGIS_Os03g016920	22	28	39	26	52	63	28	102
AGIS_Os03g016930	1	0	0	0	0	8	0	4
AGIS_Os03g016940	212	378	248	337	167	168	380	268
AGIS_Os03g016950	236	433	383	536	292	701	835	480
AGIS_Os03g016960	0	0	0	0	0	0	0	0
AGIS_Os03g016970	8	10	0	0	24	26	28	21
AGIS_Os03g016980	0	0	0	1	0	6	4	16
AGIS_Os03g016990	3410	4051	3824	3851	3941	5019	4377	4982
AGIS_Os03g017000	1689	2531	1862	1905	3290	3414	3760	3607
AGIS_Os03g017010	192	236	226	288	134	166	220	219
AGIS_Os03g017020	28	20	0	26	236	8	30	14
AGIS_Os03g017030	1	14	6	14	6	24	26	9
AGIS_Os03g017040	2080	2080	2260	1645	1801	2483	2087	2173
AGIS_Os03g017050	259	247	173	226	166	105	163	208
AGIS_Os03g017060	291	313	242	264	205	281	251	504
AGIS_Os03g017070	1190	1608	1365	1782	1430	1955	2376	2038
AGIS_Os03g017080	0	0	0	0	0	0	0	0
AGIS_Os03g017090	157	165	148	170	182	179	240	226
AGIS_Os03g017100	640	1467	741	861	350	395	498	874
AGIS_Os03g017110	64	145	25	122	3	6	34	48
AGIS_Os03g017120	6058	6683	4962	7728	2515	3979	5164	5703
AGIS_Os03g017130	116	216	196	191	83	67	128	149
AGIS_Os03g017140	1284	1162	1150	1119	727	1355	1229	1340
AGIS_Os03g017150	461	510	503	375	464	567	492	636
AGIS_Os03g017160	2614	2966	2769	2843	2365	2719	3031	3854
AGIS_Os03g017170	616	204	285	298	143	188	174	301
AGIS_Os03g017180	84	53	8	0	5	0	0	0
AGIS_Os03g017190	27	37	68	24	56	50	74	84
AGIS_Os03g017200	1606	1899	1579	1979	1364	1658	2325	2349
AGIS_Os03g017210	0	0	0	0	4	0	0	0
AGIS_Os03g017220	18	50	46	37	4	66	86	27
AGIS_Os03g017230	597	907	557	770	475	616	458	782
AGIS_Os03g017240	21	69	66	43	36	44	30	75
AGIS_Os03g017250	1981	2349	2271	1987	2145	2652	2359	2667
AGIS_Os03g017260	408	385	385	376	293	493	545	543
AGIS_Os03g017270	1870	2460	1701	1689	590	987	1259	1373
AGIS_Os03g017280	669	612	681	578	759	783	932	1013
AGIS_Os03g017290	14	12	0	8	0	0	0	14
AGIS_Os03g017300	5	14	3	0	12	4	0	8
AGIS_Os03g017310	14	6	0	0	16	8	1	0
AGIS_Os03g017320	144	289	147	176	72	54	110	180
AGIS_Os03g017330	1165	2016	1558	1439	1740	1471	1807	2030
AGIS_Os03g017340	1302	1332	1381	1185	1179	1572	1591	1654
AGIS_Os03g017350	0	2	0	0	4	0	2	0
AGIS_Os03g017360	18	17	42	8	38	38	27	44
AGIS_Os03g017370	0	0	0	0	0	0	0	0
AGIS_Os03g017380	0	0	0	0	0	0	0	0
AGIS_Os03g017390	0	0	0	0	0	0	0	0
AGIS_Os03g017400	245	286	194	342	118	234	242	190
AGIS_Os03g017410	0	0	0	0	0	0	0	0
AGIS_Os03g017420	22	13	0	14	29	34	18	34
AGIS_Os03g017430	1118	1420	1074	1200	1439	1739	1701	1604
AGIS_Os03g017440	1513	1669	1635	1420	1044	1174	1672	1499
AGIS_Os03g017450	199	227	244	221	151	156	188	185
AGIS_Os03g017460	8	4	20	26	18	13	24	8
AGIS_Os03g017470	584	1394	758	696	797	2040	1865	1734
AGIS_Os03g017480	0	22	0	0	2	17	2	15
AGIS_Os03g017490	0	0	0	0	0	0	0	0
AGIS_Os03g017500	90	263	190	119	91	144	153	200
AGIS_Os03g017510	0	0	0	0	0	0	0	0
AGIS_Os03g017520	66	197	70	90	50	242	276	180
AGIS_Os03g017530	0	0	0	0	0	0	0	0
AGIS_Os03g017540	16	24	22	22	8	44	51	4
AGIS_Os03g017550	0	0	0	0	0	0	0	0
AGIS_Os03g017560	8	2	24	24	0	0	0	2
AGIS_Os03g017570	49	67	27	16	30	34	36	35
AGIS_Os03g017580	22	9	0	28	9	8	8	21
AGIS_Os03g017590	647	928	723	768	555	670	791	795
AGIS_Os03g017600	0	0	0	0	0	0	0	0
AGIS_Os03g017610	1729	1967	1964	1734	1628	2622	2641	2621
AGIS_Os03g017620	0	14	0	0	1	11	0	0
AGIS_Os03g017630	0	0	0	0	0	0	0	0
AGIS_Os03g017640	116	148	76	109	78	36	57	116
AGIS_Os03g017650	562	886	798	642	626	646	1037	953
AGIS_Os03g017660	30	10	2	14	4	4	1	1
AGIS_Os03g017670	0	0	0	0	0	0	0	0
AGIS_Os03g017680	1764	2201	1849	1919	1589	1847	2335	2566
AGIS_Os03g017690	1037	1062	865	1142	1085	1454	1373	1539
AGIS_Os03g017700	97	98	89	76	42	84	93	78
AGIS_Os03g017710	563	429	452	474	528	790	797	1100
AGIS_Os03g017720	0	0	0	0	0	0	0	0
AGIS_Os03g017730	451	469	386	415	342	717	599	632
AGIS_Os03g017740	251	408	348	387	324	320	447	431
AGIS_Os03g017750	0	0	0	0	0	0	0	0
AGIS_Os03g017760	0	0	0	0	0	0	0	0
AGIS_Os03g017770	0	0	0	0	0	0	0	0
AGIS_Os03g017780	1	0	0	0	2	0	0	0
AGIS_Os03g017790	0	0	0	0	0	0	0	0
AGIS_Os03g017800	100	267	163	148	331	489	648	453
AGIS_Os03g017810	123	146	164	234	135	325	198	222
AGIS_Os03g017820	0	0	0	0	0	0	0	0
AGIS_Os03g017830	410	737	559	643	776	623	835	682
AGIS_Os03g017840	846	1262	843	974	491	887	801	1106
AGIS_Os03g017850	0	0	0	0	0	0	0	0
AGIS_Os03g017860	163	216	275	151	162	244	375	395
AGIS_Os03g017870	1216	1360	1111	982	1037	1197	1114	1398
AGIS_Os03g017880	120	47	30	68	84	114	43	82
AGIS_Os03g017890	0	0	0	0	0	0	0	0
AGIS_Os03g017900	161	100	62	64	493	217	296	416
AGIS_Os03g017910	0	0	0	0	0	0	0	0
AGIS_Os03g017920	0	0	0	0	0	0	0	0
AGIS_Os03g017930	0	0	0	0	0	0	0	0
AGIS_Os03g017940	0	0	0	0	0	0	0	0
AGIS_Os03g017950	0	0	0	0	14	19	0	4
AGIS_Os03g017960	0	0	0	0	0	0	0	0
AGIS_Os03g017970	0	0	0	0	0	0	0	0
AGIS_Os03g017980	101	189	94	208	591	493	346	301
AGIS_Os03g017990	710	865	864	855	940	879	890	1080
AGIS_Os03g018000	1855	2282	2114	1772	1939	2195	2086	2935
AGIS_Os03g018010	0	0	0	0	0	0	0	0
AGIS_Os03g018020	43	114	35	61	111	131	119	73
AGIS_Os03g018030	981	1154	911	843	980	1200	1062	1117
AGIS_Os03g018040	14	13	12	14	16	28	12	0
AGIS_Os03g018050	2713	3796	3613	3959	3428	5398	5415	4949
AGIS_Os03g018060	194	500	287	457	194	215	234	251
AGIS_Os03g018070	0	0	0	0	0	0	0	0
AGIS_Os03g018080	0	0	0	0	0	0	0	0
AGIS_Os03g018090	151	145	197	196	159	283	269	221
AGIS_Os03g018100	2903	3736	2637	2794	3949	4536	4221	3740
AGIS_Os03g018110	0	0	0	0	0	0	0	0
AGIS_Os03g018120	149	321	212	232	180	353	542	288
AGIS_Os03g018130	49	38	46	46	49	174	162	143
AGIS_Os03g018140	148	228	149	158	151	193	91	126
AGIS_Os03g018150	620	645	497	644	560	678	783	619
AGIS_Os03g018160	21	7	18	22	15	8	16	9
AGIS_Os03g018170	0	0	0	0	0	0	0	0
AGIS_Os03g018180	519	775	733	788	555	1033	1503	1163
AGIS_Os03g018190	641	992	790	615	485	714	573	801
AGIS_Os03g018200	1036	1710	1024	1070	515	682	828	1091
AGIS_Os03g018210	0	0	0	0	0	3	0	0
AGIS_Os03g018220	731	1120	885	905	1064	1672	1576	1827
AGIS_Os03g018230	247	316	297	212	184	340	520	385
AGIS_Os03g018240	184	234	236	174	92	113	111	244
AGIS_Os03g018250	36	81	100	54	12	26	12	41
AGIS_Os03g018260	0	0	0	0	2	0	0	0
AGIS_Os03g018270	219	551	475	478	673	796	605	782
AGIS_Os03g018280	0	0	0	0	0	0	0	0
AGIS_Os03g018290	0	0	0	0	0	0	0	0
AGIS_Os03g018300	1335	1610	1562	1351	1072	1837	1775	1699
AGIS_Os03g018310	71	132	94	114	67	167	137	141
AGIS_Os03g018320	61	117	98	93	84	145	247	241
AGIS_Os03g018330	0	0	0	0	0	0	0	0
AGIS_Os03g018340	513	622	527	515	457	520	607	737
AGIS_Os03g018350	0	0	0	0	0	22	6	2
AGIS_Os03g018360	0	0	0	0	0	0	0	0
AGIS_Os03g018370	3	34	14	8	18	28	8	24
AGIS_Os03g018380	0	0	0	0	0	0	0	0
AGIS_Os03g018390	226	595	488	391	338	636	835	582
AGIS_Os03g018400	128	326	207	190	179	382	373	309
AGIS_Os03g018410	117	86	81	34	70	51	92	39
AGIS_Os03g018420	408	684	568	477	344	561	541	717
AGIS_Os03g018430	66	90	75	183	87	97	122	88
AGIS_Os03g018440	0	16	2	1	6	0	4	0
AGIS_Os03g018450	776	814	620	707	779	981	862	1255
AGIS_Os03g018460	829	827	785	782	1007	1020	957	1059
AGIS_Os03g018470	0	0	0	0	0	0	0	0
AGIS_Os03g018480	0	0	0	0	2	0	0	0
AGIS_Os03g018490	0	0	0	0	0	0	0	0
AGIS_Os03g018500	0	0	0	0	0	0	0	0
AGIS_Os03g018510	462	1010	671	784	731	1113	894	1065
AGIS_Os03g018520	65	138	80	103	141	194	263	217
AGIS_Os03g018530	198	415	413	263	198	433	370	396
AGIS_Os03g018540	330	426	321	339	393	435	450	450
AGIS_Os03g018550	0	0	0	0	0	0	0	0
AGIS_Os03g018560	114	168	106	142	58	39	64	122
AGIS_Os03g018570	173	290	183	187	382	420	441	670
AGIS_Os03g018580	193	195	153	151	214	333	231	300
AGIS_Os03g018590	0	0	0	0	0	0	0	0
AGIS_Os03g018600	0	0	0	0	0	0	0	0
AGIS_Os03g018610	0	0	0	0	0	0	0	6
AGIS_Os03g018620	1649	2524	2069	1895	2063	2152	2189	2572
AGIS_Os03g018630	366	768	698	759	655	633	726	937
AGIS_Os03g018640	1405	1744	1322	1194	1307	1681	1702	2086
AGIS_Os03g018650	0	0	0	0	0	0	0	0
AGIS_Os03g018660	513	814	720	756	528	844	664	871
AGIS_Os03g018670	3	0	0	0	0	0	0	0
AGIS_Os03g018680	171	242	173	199	113	97	136	186
AGIS_Os03g018690	3004	4731	3076	3682	3041	4097	4189	3835
AGIS_Os03g018700	3330	3353	3225	3502	5745	5726	6608	5225
AGIS_Os03g018710	49	68	142	76	68	94	64	74
AGIS_Os03g018720	597	1044	550	673	615	585	723	892
AGIS_Os03g018730	0	0	0	0	0	0	0	0
AGIS_Os03g018740	1166	1978	1124	1462	926	1137	1833	1769
AGIS_Os03g018750	16	59	34	31	29	26	36	81
AGIS_Os03g018760	0	0	0	0	0	0	0	0
AGIS_Os03g018770	27	8	0	9	9	30	0	10
AGIS_Os03g018780	386	751	617	533	481	605	767	847
AGIS_Os03g018790	5	17	23	22	2	39	21	1
AGIS_Os03g018800	411	641	517	488	489	585	818	740
AGIS_Os03g018810	66	89	141	151	104	96	277	92
AGIS_Os03g018820	0	0	0	0	0	0	0	0
AGIS_Os03g018830	0	0	0	0	0	0	0	0
AGIS_Os03g018840	0	0	0	0	0	0	0	0
AGIS_Os03g018850	0	0	0	0	0	0	0	0
AGIS_Os03g018860	0	0	0	0	0	0	0	0
AGIS_Os03g018870	167	333	297	188	266	374	340	359
AGIS_Os03g018880	0	0	0	0	0	0	0	0
AGIS_Os03g018890	335	638	519	445	654	780	833	508
AGIS_Os03g018900	918	1347	1056	731	747	964	1139	968
AGIS_Os03g018910	402	544	475	414	353	542	505	511
AGIS_Os03g018920	0	1	4	4	5	4	4	2
AGIS_Os03g018930	622	1250	823	764	660	823	1073	1188
AGIS_Os03g018940	0	2	0	0	0	0	0	0
AGIS_Os03g018950	0	0	0	0	0	0	0	0
AGIS_Os03g018960	8	6	0	9	0	7	0	2
AGIS_Os03g018970	2	3	4	26	7	14	14	55
AGIS_Os03g018980	0	0	0	0	0	0	0	0
AGIS_Os03g018990	0	0	0	0	0	0	0	0
AGIS_Os03g019000	0	0	0	0	0	0	0	0
AGIS_Os03g019010	0	0	0	0	0	0	0	0
AGIS_Os03g019020	0	0	0	0	0	0	0	0
AGIS_Os03g019030	127	229	106	162	144	236	220	120
AGIS_Os03g019040	1072	1670	1320	1444	2254	2857	2605	2781
AGIS_Os03g019050	111	143	187	124	96	171	202	158
AGIS_Os03g019060	18	34	19	27	60	82	72	128
AGIS_Os03g019070	20	22	4	13	58	6	66	43
AGIS_Os03g019080	0	0	0	0	0	0	0	0
AGIS_Os03g019090	44	50	80	38	44	18	84	36
AGIS_Os03g019100	1594	2155	2218	1846	1360	2024	1901	2112
AGIS_Os03g019110	194	431	155	238	278	225	212	379
AGIS_Os03g019120	557	922	944	839	526	962	804	1024
AGIS_Os03g019130	0	0	0	0	0	1	0	2
AGIS_Os03g019140	490	445	399	395	716	678	692	821
AGIS_Os03g019150	365	418	407	383	293	331	405	506
AGIS_Os03g019160	441	795	622	593	432	471	575	874
AGIS_Os03g019170	1213	1358	1291	1522	2065	2022	2283	2339
AGIS_Os03g019180	966	1280	1363	1026	772	1244	1415	1212
AGIS_Os03g019190	0	0	0	0	0	0	0	0
AGIS_Os03g019200	0	0	0	0	0	0	0	0
AGIS_Os03g019210	0	0	0	0	0	0	0	0
AGIS_Os03g019220	153	349	103	170	112	143	140	194
AGIS_Os03g019230	959	1057	1126	1046	914	964	1296	1381
AGIS_Os03g019240	0	0	0	0	0	0	0	0
AGIS_Os03g019250	2727	2622	2505	2321	2861	3350	3285	3186
AGIS_Os03g019260	131	164	87	84	65	131	158	175
AGIS_Os03g019270	264	540	426	414	762	720	662	611
AGIS_Os03g019280	0	0	0	0	0	0	0	0
AGIS_Os03g019290	3	35	42	7	3	25	33	20
AGIS_Os03g019300	52	111	26	20	19	38	78	61
AGIS_Os03g019310	0	0	0	0	0	0	0	0
AGIS_Os03g019320	2769	3156	2781	2706	2015	2136	2797	3563
AGIS_Os03g019330	1691	1769	1917	1697	1778	2165	2117	2033
AGIS_Os03g019340	0	0	0	0	9	19	9	2
AGIS_Os03g019350	125	336	123	213	173	246	324	264
AGIS_Os03g019360	6735	6989	6914	6635	5256	6942	6593	8203
AGIS_Os03g019370	112	183	269	295	142	331	350	179
AGIS_Os03g019380	259	508	385	335	297	293	269	410
AGIS_Os03g019390	4	6	0	0	0	0	4	0
AGIS_Os03g019400	0	0	0	0	0	0	0	0
AGIS_Os03g019410	0	0	0	0	0	0	0	0
AGIS_Os03g019420	26	0	4	0	0	0	6	10
AGIS_Os03g019430	0	0	0	0	0	0	0	0
AGIS_Os03g019440	170	238	163	223	181	320	300	266
AGIS_Os03g019450	823	872	1054	798	788	917	1246	1267
AGIS_Os03g019460	6	0	4	4	0	0	0	0
AGIS_Os03g019470	597	732	637	713	457	914	684	699
AGIS_Os03g019480	291	357	400	301	231	287	337	456
AGIS_Os03g019490	35	33	44	12	42	8	6	70
AGIS_Os03g019500	8	0	14	0	3	3	8	6
AGIS_Os03g019510	18	37	64	32	6	0	0	22
AGIS_Os03g019520	802	1283	1061	1239	652	1082	985	922
AGIS_Os03g019530	528	559	583	524	430	755	754	757
AGIS_Os03g019540	143	158	150	179	74	184	156	136
AGIS_Os03g019550	26	1	8	6	0	0	0	0
AGIS_Os03g019560	6033	8164	7843	6812	5887	10354	9579	10007
AGIS_Os03g019570	905	1292	1086	897	670	1117	1130	1174
AGIS_Os03g019580	1369	2604	1587	2872	2767	3251	3581	3376
AGIS_Os03g019590	84	271	98	86	64	75	64	70
AGIS_Os03g019600	32	211	89	148	136	214	224	52
AGIS_Os03g019610	124	150	143	117	96	174	145	164
AGIS_Os03g019620	570	962	751	727	623	900	975	1041
AGIS_Os03g019630	70	131	34	110	80	42	114	67
AGIS_Os03g019640	0	1	0	0	0	0	0	0
AGIS_Os03g019650	389	457	755	538	500	452	818	341
AGIS_Os03g019660	0	0	0	0	0	0	0	0
AGIS_Os03g019670	115	244	175	194	140	163	373	337
AGIS_Os03g019680	2984	7945	3767	5007	1218	1479	1921	3187
AGIS_Os03g019690	174	211	164	163	69	153	211	231
AGIS_Os03g019700	93	74	42	73	72	76	39	67
AGIS_Os03g019710	28	14	9	46	4	4	6	1
AGIS_Os03g019720	0	0	0	0	0	0	0	0
AGIS_Os03g019730	0	0	0	0	0	0	0	0
AGIS_Os03g019740	334	133	217	153	154	274	224	284
AGIS_Os03g019750	649	679	767	461	400	430	560	663
AGIS_Os03g019760	10	0	0	6	1	0	0	0
AGIS_Os03g019770	1599	1719	1533	1687	1743	1854	2183	1935
AGIS_Os03g019780	0	0	0	0	0	0	0	0
AGIS_Os03g019790	412	759	461	606	242	158	276	483
AGIS_Os03g019800	10	15	0	3	243	36	26	16
AGIS_Os03g019810	1419	2326	2281	2088	1987	2856	2849	2755
AGIS_Os03g019820	255	302	279	211	223	166	235	248
AGIS_Os03g019830	54	18	35	31	64	10	38	170
AGIS_Os03g019840	0	0	0	0	0	0	0	0
AGIS_Os03g019850	0	0	0	0	0	0	0	0
AGIS_Os03g019860	0	0	0	0	0	0	0	0
AGIS_Os03g019870	0	0	0	0	0	0	0	0
AGIS_Os03g019880	196	177	227	183	64	110	127	135
AGIS_Os03g019890	1	20	0	16	0	12	20	14
AGIS_Os03g019900	3151	5546	4101	4086	3251	5084	5615	3823
AGIS_Os03g019910	0	0	0	0	0	0	0	0
AGIS_Os03g019920	0	0	0	4	0	0	0	0
AGIS_Os03g019930	0	0	0	0	0	0	0	0
AGIS_Os03g019940	501	661	455	434	325	409	474	715
AGIS_Os03g019950	937	1295	1002	1200	1339	1404	1899	1726
AGIS_Os03g019960	2254	2912	3458	2817	2710	5016	4701	4215
AGIS_Os03g019970	433	561	574	416	378	536	692	849
AGIS_Os03g019980	44	70	92	82	73	213	173	101
AGIS_Os03g019990	0	0	0	0	0	0	0	0
AGIS_Os03g020000	508	1228	632	613	436	652	712	848
AGIS_Os03g020010	0	16	34	52	79	36	52	20
AGIS_Os03g020020	328	585	486	427	344	318	402	570
AGIS_Os03g020030	55	50	72	97	37	103	82	162
AGIS_Os03g020040	1601	2930	1904	2225	1168	1309	1615	2243
AGIS_Os03g020050	418	504	509	351	310	637	591	530
AGIS_Os03g020060	30	23	27	29	23	47	106	25
AGIS_Os03g020070	271	263	304	266	184	190	341	264
AGIS_Os03g020080	2735	3765	3450	3276	2289	4860	4169	3650
AGIS_Os03g020090	0	0	0	0	0	0	0	4
AGIS_Os03g020100	0	0	0	0	0	0	0	0
AGIS_Os03g020110	2111	3026	2507	3204	1977	2699	3457	3101
AGIS_Os03g020120	0	0	0	0	0	0	0	0
AGIS_Os03g020130	0	6	0	0	0	10	0	0
AGIS_Os03g020140	0	0	0	0	0	0	0	0
AGIS_Os03g020150	727	1488	925	1002	665	716	780	1268
AGIS_Os03g020160	44	93	101	55	15	41	61	71
AGIS_Os03g020170	209	270	225	249	372	259	246	346
AGIS_Os03g020180	943	1122	1161	979	736	958	1235	1070
AGIS_Os03g020190	488	997	440	522	253	212	470	633
AGIS_Os03g020200	0	0	0	0	23	10	18	0
AGIS_Os03g020210	274	614	311	523	325	501	719	528
AGIS_Os03g020220	105	174	124	80	62	79	154	135
AGIS_Os03g020230	0	32	0	2	0	0	0	0
AGIS_Os03g020240	0	0	0	0	0	0	0	0
AGIS_Os03g020250	0	0	0	0	0	0	0	0
AGIS_Os03g020260	0	0	0	0	0	0	0	0
AGIS_Os03g020270	30	89	54	20	13	8	33	60
AGIS_Os03g020280	28	151	92	176	134	141	182	141
AGIS_Os03g020290	862	1080	1078	869	863	1219	1229	1475
AGIS_Os03g020300	449	657	563	611	475	734	849	699
AGIS_Os03g020310	1755	2128	2360	1920	1522	2090	2182	2375
AGIS_Os03g020320	1770	2290	2681	1993	1691	2638	2791	2828
AGIS_Os03g020330	2086	2789	2838	2510	2176	3285	3541	3132
AGIS_Os03g020340	0	0	0	0	0	0	0	0
AGIS_Os03g020350	0	0	0	0	0	0	0	0
AGIS_Os03g020360	555	897	700	733	658	764	890	973
AGIS_Os03g020370	8	64	56	86	22	36	45	12
AGIS_Os03g020380	229	1193	384	651	724	827	1022	667
AGIS_Os03g020390	480	793	568	746	587	749	955	704
AGIS_Os03g020400	3425	4904	4913	4293	3819	6413	5812	5056
AGIS_Os03g020410	36	79	26	23	179	87	116	86
AGIS_Os03g020420	878	1148	1029	1073	1012	1542	1484	1365
AGIS_Os03g020430	0	0	0	0	0	0	0	0
AGIS_Os03g020440	0	0	0	0	0	0	0	0
AGIS_Os03g020450	0	0	0	0	0	0	0	0
AGIS_Os03g020460	223	587	192	280	236	181	248	338
AGIS_Os03g020470	2127	2169	2826	2287	2069	3410	3630	3248
AGIS_Os03g020480	3385	3767	3491	3390	2036	3444	3562	4523
AGIS_Os03g020490	947	2079	1304	1385	793	766	993	1536
AGIS_Os03g020500	0	0	0	0	0	0	0	0
AGIS_Os03g020510	0	0	0	0	0	0	0	0
AGIS_Os03g020520	0	20	0	0	0	0	0	0
AGIS_Os03g020530	1224	1467	1249	1430	1172	2030	1859	1649
AGIS_Os03g020540	56	39	14	21	36	80	52	81
AGIS_Os03g020550	0	6	0	0	0	0	0	10
AGIS_Os03g020560	0	0	0	0	0	0	0	0
AGIS_Os03g020570	0	0	0	0	0	0	0	0
AGIS_Os03g020580	0	0	0	0	0	0	0	0
AGIS_Os03g020590	2993	6958	3275	4473	5654	7068	7297	6143
AGIS_Os03g020600	435	532	564	378	307	616	599	666
AGIS_Os03g020610	138	373	144	116	57	92	86	170
AGIS_Os03g020620	0	0	0	0	0	0	0	0
AGIS_Os03g020630	48	144	34	88	37	9	49	59
AGIS_Os03g020640	0	0	0	0	0	0	0	0
AGIS_Os03g020650	0	0	0	0	0	0	0	0
AGIS_Os03g020660	0	0	0	0	0	0	0	0
AGIS_Os03g020670	0	0	0	0	0	0	0	0
AGIS_Os03g020680	0	0	0	0	0	0	0	0
AGIS_Os03g020690	0	0	0	0	0	0	0	0
AGIS_Os03g020700	0	0	0	0	0	0	0	0
AGIS_Os03g020710	0	0	0	0	0	0	0	0
AGIS_Os03g020720	0	0	0	0	0	0	0	0
AGIS_Os03g020730	0	0	0	0	0	0	0	0
AGIS_Os03g020740	0	0	0	0	0	0	0	0
AGIS_Os03g020750	0	0	0	0	0	0	0	0
AGIS_Os03g020760	0	0	0	0	0	0	0	0
AGIS_Os03g020770	0	0	0	0	0	0	0	0
AGIS_Os03g020780	0	0	0	0	0	0	0	0
AGIS_Os03g020790	0	0	0	0	0	0	0	0
AGIS_Os03g020800	0	0	0	0	0	0	0	0
AGIS_Os03g020810	0	0	0	0	0	0	0	0
AGIS_Os03g020820	0	0	0	0	0	0	0	0
AGIS_Os03g020830	0	0	0	0	0	0	0	0
AGIS_Os03g020840	0	0	0	0	0	0	0	0
AGIS_Os03g020850	0	0	0	0	0	0	0	0
AGIS_Os03g020860	0	0	0	0	0	0	0	0
AGIS_Os03g020870	0	0	0	0	0	0	0	0
AGIS_Os03g020880	0	0	0	0	0	0	0	0
AGIS_Os03g020890	0	0	0	0	0	0	0	0
AGIS_Os03g020900	0	0	0	0	0	0	0	0
AGIS_Os03g020910	0	0	0	0	0	0	0	0
AGIS_Os03g020920	0	0	0	0	0	0	0	0
