GeneID	HPmycWT_1	HPmycWT_2	HPmycWT_3	HPmycWT_4	HPmycpho2_1	HPmycpho2_2	HPmycpho2_3	HPmycpho2_4
AGIS_Os01g048980	324	107	58	196	28	68	50	195
AGIS_Os01g048990	186	443	716	569	390	594	662	984
AGIS_Os01g049000	0	0	0	0	0	0	0	0
AGIS_Os01g049010	483	374	373	479	195	229	357	475
AGIS_Os01g049020	730	411	410	721	389	667	592	692
AGIS_Os01g049030	0	0	0	0	8	10	0	0
AGIS_Os01g049040	193	102	56	111	76	91	66	144
AGIS_Os01g049050	578	605	553	804	482	603	678	870
AGIS_Os01g049060	610	469	307	381	284	355	407	587
AGIS_Os01g049070	1225	546	269	737	767	1413	1219	973
AGIS_Os01g049080	1639	2426	2408	2706	1792	2426	2636	3197
AGIS_Os01g049090	390	565	858	635	541	508	745	907
AGIS_Os01g049100	1473	2135	2163	2415	1574	2265	2482	2617
AGIS_Os01g049110	28	1	5	0	0	0	0	0
AGIS_Os01g049120	22	14	56	16	80	91	118	145
AGIS_Os01g049130	271	633	896	762	812	890	1150	1200
AGIS_Os01g049140	79	359	380	266	279	379	468	474
AGIS_Os01g049150	0	0	0	0	3	0	0	0
AGIS_Os01g049160	52	12	89	30	5	36	153	81
AGIS_Os01g049170	210	277	359	226	205	272	421	447
AGIS_Os01g049180	178	144	206	153	119	93	240	223
AGIS_Os01g049190	43	4	20	2	71	47	16	36
AGIS_Os01g049200	0	0	0	0	0	0	0	0
AGIS_Os01g049210	0	14	0	4	0	6	11	0
AGIS_Os01g049220	0	0	0	0	0	0	0	0
AGIS_Os01g049230	8	38	18	24	29	26	27	68
AGIS_Os01g049240	0	8	0	12	0	0	0	0
AGIS_Os01g049250	47	12	27	6	18	49	6	14
AGIS_Os01g049260	0	6	4	0	0	1	0	7
AGIS_Os01g049270	38	85	75	36	64	78	204	182
AGIS_Os01g049280	352	1446	1654	1563	1018	1216	1334	1846
AGIS_Os01g049290	337	714	1228	1048	649	616	1282	1384
AGIS_Os01g049300	170	60	97	110	170	94	96	134
AGIS_Os01g049310	469	370	405	598	228	301	356	353
AGIS_Os01g049320	0	0	0	0	0	0	0	0
AGIS_Os01g049330	0	0	0	24	0	0	0	0
AGIS_Os01g049340	627	292	136	394	184	198	185	157
AGIS_Os01g049350	306	427	490	469	341	336	384	436
AGIS_Os01g049360	0	21	68	36	42	33	23	100
AGIS_Os01g049370	3704	1959	2051	2429	14785	19040	17618	15144
AGIS_Os01g049380	1572	1008	792	1124	1002	1163	1136	1060
AGIS_Os01g049390	347	303	305	429	389	476	334	568
AGIS_Os01g049400	1193	1398	1710	1814	1140	1369	1464	1875
AGIS_Os01g049410	1833	1587	1175	1271	1913	1840	1815	2386
AGIS_Os01g049420	54	30	45	26	19	65	35	50
AGIS_Os01g049430	0	0	0	0	0	0	0	0
AGIS_Os01g049440	0	0	0	0	0	0	0	0
AGIS_Os01g049450	0	0	0	0	0	0	0	0
AGIS_Os01g049460	4	16	96	40	417	598	765	968
AGIS_Os01g049470	184	172	131	130	105	158	235	197
AGIS_Os01g049480	118	56	38	16	58	44	54	20
AGIS_Os01g049490	353	157	94	252	359	834	783	1142
AGIS_Os01g049500	685	395	234	270	685	886	946	907
AGIS_Os01g049510	696	420	288	331	78	338	538	255
AGIS_Os01g049520	236	108	36	97	45	58	85	54
AGIS_Os01g049530	2126	1484	1153	1892	1282	1467	1493	1625
AGIS_Os01g049540	1225	2094	2575	2529	2147	2762	2871	4682
AGIS_Os01g049550	73	89	104	64	92	47	118	125
AGIS_Os01g049560	892	338	363	500	335	325	421	447
AGIS_Os01g049570	396	1550	2083	1596	1818	1685	2107	2955
AGIS_Os01g049580	0	0	0	0	0	0	0	0
AGIS_Os01g049590	0	0	0	0	0	0	0	0
AGIS_Os01g049600	0	0	0	0	0	0	0	0
AGIS_Os01g049610	257	166	50	105	15	31	92	56
AGIS_Os01g049620	0	0	0	0	0	0	0	0
AGIS_Os01g049630	0	0	0	0	0	0	0	0
AGIS_Os01g049640	0	0	0	0	0	0	0	0
AGIS_Os01g049650	0	0	0	0	0	0	0	0
AGIS_Os01g049660	287	285	496	486	323	338	482	605
AGIS_Os01g049670	1894	1310	1041	1629	879	1502	1190	1314
AGIS_Os01g049680	933	498	478	720	447	626	600	578
AGIS_Os01g049690	539	358	367	358	379	501	500	380
AGIS_Os01g049700	15923	5218	4181	6725	3428	5219	4924	4947
AGIS_Os01g049710	2448	1133	815	1720	843	895	920	933
AGIS_Os01g049720	938	2359	1678	3743	764	882	736	928
AGIS_Os01g049730	648	1215	1865	2012	934	893	1165	1272
AGIS_Os01g049740	0	0	0	0	0	0	0	0
AGIS_Os01g049750	22	60	98	72	32	8	16	52
AGIS_Os01g049760	0	0	0	0	0	0	0	0
AGIS_Os01g049770	1145	888	1018	1382	608	918	990	905
AGIS_Os01g049780	392	296	498	567	221	295	385	314
AGIS_Os01g049790	1207	1316	728	1161	772	909	959	999
AGIS_Os01g049800	0	0	4	1	0	0	0	0
AGIS_Os01g049810	0	0	0	0	0	4	2	0
AGIS_Os01g049820	507	128	45	41	841	2201	890	1424
AGIS_Os01g049830	5470	984	1643	2057	10024	16168	16403	24648
AGIS_Os01g049840	0	28	75	8	46	61	44	58
AGIS_Os01g049850	295	358	382	307	666	702	715	1214
AGIS_Os01g049860	0	0	0	0	0	0	0	0
AGIS_Os01g049870	86	36	38	12	23	70	36	35
AGIS_Os01g049880	2264	1136	922	1312	1879	2816	2907	2396
AGIS_Os01g049890	277	164	125	189	192	377	291	235
AGIS_Os01g049900	32	36	37	56	128	101	91	96
AGIS_Os01g049910	70	77	265	190	176	107	290	309
AGIS_Os01g049920	30	45	163	96	68	48	98	172
AGIS_Os01g049930	76	25	25	37	19	32	30	16
AGIS_Os01g049940	133	45	124	80	140	243	249	150
AGIS_Os01g049950	0	0	0	0	0	0	0	0
AGIS_Os01g049960	37	4	4	11	3	5	9	11
AGIS_Os01g049970	82	252	333	321	206	232	218	391
AGIS_Os01g049980	92	266	214	128	272	240	462	455
AGIS_Os01g049990	1	0	6	0	17	8	0	2
AGIS_Os01g050000	27923	14263	9351	15093	7155	8917	7961	8140
AGIS_Os01g050010	155	125	89	155	74	68	100	122
AGIS_Os01g050020	0	0	0	0	0	0	0	0
AGIS_Os01g050030	16	0	4	0	5	0	12	0
AGIS_Os01g050040	28	22	31	36	60	148	56	34
AGIS_Os01g050050	62	0	6	0	23	28	34	17
AGIS_Os01g050060	569	343	465	501	372	431	492	547
AGIS_Os01g050070	64	28	27	27	32	10	20	30
AGIS_Os01g050080	0	0	0	0	0	0	0	0
AGIS_Os01g050090	0	0	0	0	0	0	0	0
AGIS_Os01g050100	0	0	0	0	0	0	0	0
AGIS_Os01g050110	259	262	88	204	160	210	207	138
AGIS_Os01g050120	1894	685	545	837	270	172	161	169
AGIS_Os01g050130	452	264	380	497	185	178	227	55
AGIS_Os01g050140	304	1143	1283	1236	1035	1145	1234	1509
AGIS_Os01g050150	2484	1302	651	1292	1080	1016	1073	1125
AGIS_Os01g050160	16	12	7	24	0	10	0	8
AGIS_Os01g050170	447	245	159	283	146	346	243	189
AGIS_Os01g050180	0	0	0	0	0	0	0	0
AGIS_Os01g050190	0	0	0	0	0	0	0	0
AGIS_Os01g050200	3136	1314	1351	1652	1768	1274	757	1707
AGIS_Os01g050210	0	0	0	0	0	0	0	0
AGIS_Os01g050220	0	0	0	0	0	0	0	2
AGIS_Os01g050230	0	0	0	0	0	0	0	0
AGIS_Os01g050240	0	0	0	0	0	0	0	0
AGIS_Os01g050250	0	0	0	0	0	0	0	0
AGIS_Os01g050260	123	159	132	117	41	194	100	71
AGIS_Os01g050270	533	309	238	383	760	401	379	472
AGIS_Os01g050280	1090	440	594	882	561	567	750	685
AGIS_Os01g050290	192	178	40	216	133	203	138	130
AGIS_Os01g050300	499	206	74	395	82	145	128	139
AGIS_Os01g050310	32	92	50	72	74	33	82	113
AGIS_Os01g050320	1179	483	426	644	357	402	335	458
AGIS_Os01g050330	0	18	27	20	14	2	6	13
AGIS_Os01g050340	293	177	114	157	92	225	83	152
AGIS_Os01g050350	22	0	0	0	8	0	0	0
AGIS_Os01g050360	0	0	0	0	0	0	0	0
AGIS_Os01g050370	0	0	0	0	0	0	0	0
AGIS_Os01g050380	0	0	0	0	0	0	0	0
AGIS_Os01g050390	0	0	0	0	0	0	0	0
AGIS_Os01g050400	0	0	0	0	0	0	0	0
AGIS_Os01g050410	0	0	0	0	0	0	0	0
AGIS_Os01g050420	0	0	0	0	0	0	0	0
AGIS_Os01g050430	0	0	4	0	0	0	0	0
AGIS_Os01g050440	0	0	0	0	0	0	0	0
AGIS_Os01g050450	0	0	0	0	0	0	0	0
AGIS_Os01g050460	0	0	0	0	0	0	0	0
AGIS_Os01g050470	0	0	0	0	0	0	0	0
AGIS_Os01g050480	0	0	0	0	0	0	0	0
AGIS_Os01g050490	0	0	0	0	0	0	0	0
AGIS_Os01g050500	109	26	28	40	27	16	28	21
AGIS_Os01g050510	0	0	0	0	0	0	0	0
AGIS_Os01g050520	18	46	56	57	42	48	29	90
AGIS_Os01g050530	0	0	0	0	0	0	0	0
AGIS_Os01g050540	0	0	0	0	0	0	0	0
AGIS_Os01g050550	0	0	0	0	0	0	0	0
AGIS_Os01g050560	0	0	0	0	0	0	0	0
AGIS_Os01g050570	0	0	0	0	0	0	0	0
AGIS_Os01g050580	0	0	0	0	0	0	0	0
AGIS_Os01g050590	0	0	0	0	0	0	0	0
AGIS_Os01g050600	0	0	0	0	0	0	0	0
AGIS_Os01g050610	0	0	0	0	0	0	0	0
AGIS_Os01g050620	14	0	5	0	0	10	0	8
AGIS_Os01g050630	0	0	2	0	0	0	0	0
AGIS_Os01g050640	734	360	411	506	443	604	733	590
AGIS_Os01g050650	0	0	0	0	0	0	0	0
AGIS_Os01g050660	1747	1964	1787	2772	2101	2444	2289	2771
AGIS_Os01g050670	19	52	38	36	63	87	156	154
AGIS_Os01g050680	480	221	120	341	125	340	432	470
AGIS_Os01g050690	432	241	117	332	157	247	199	184
AGIS_Os01g050700	0	0	0	0	0	0	0	0
AGIS_Os01g050710	12	3	2	10	5	7	23	36
AGIS_Os01g050720	349	127	289	123	140	346	350	389
AGIS_Os01g050730	2518	2327	1275	2780	1837	2227	1945	1905
AGIS_Os01g050740	0	6	20	20	25	2	5	11
AGIS_Os01g050750	18	7	9	45	12	0	0	0
AGIS_Os01g050760	6512	4925	4907	6397	6602	7245	7377	10009
AGIS_Os01g050770	2038	1443	713	2285	209	255	401	558
AGIS_Os01g050780	36	12	52	15	44	21	59	32
AGIS_Os01g050790	140	124	248	65	1488	1239	683	731
AGIS_Os01g050800	8	2	3	16	9	0	0	16
AGIS_Os01g050810	0	0	0	12	68	92	45	38
AGIS_Os01g050820	2453	1539	702	1443	619	1103	917	1286
AGIS_Os01g050830	440	136	115	133	99	196	74	158
AGIS_Os01g050840	76	12	12	10	4	0	20	28
AGIS_Os01g050850	4	1	6	8	2	0	1	0
AGIS_Os01g050860	22	0	0	5	4	2	0	14
AGIS_Os01g050870	6	0	2	0	6	10	0	0
AGIS_Os01g050880	1555	1096	797	1226	842	1117	1020	1143
AGIS_Os01g050890	243	190	278	230	336	498	326	420
AGIS_Os01g050900	72	119	222	226	136	184	352	345
AGIS_Os01g050910	0	0	10	14	0	2	0	4
AGIS_Os01g050920	5027	966	1604	2222	2485	7881	8445	6492
AGIS_Os01g050930	0	0	0	0	0	0	0	0
AGIS_Os01g050940	144	90	35	83	64	112	93	119
AGIS_Os01g050950	110	63	86	50	85	48	108	114
AGIS_Os01g050960	14	0	4	0	0	0	0	6
AGIS_Os01g050970	238	189	508	376	385	245	401	620
AGIS_Os01g050980	151	62	122	157	77	115	112	74
AGIS_Os01g050990	120	56	1	36	2	0	14	14
AGIS_Os01g051000	47	4	12	0	4	15	10	28
AGIS_Os01g051010	142	46	89	36	93	139	167	130
AGIS_Os01g051020	53	50	38	39	51	108	59	144
AGIS_Os01g051030	114	90	119	204	133	132	141	145
AGIS_Os01g051040	10	124	231	148	298	249	327	407
AGIS_Os01g051050	0	0	0	0	0	0	0	0
AGIS_Os01g051060	846	585	401	807	229	534	740	493
AGIS_Os01g051070	0	0	0	0	0	0	0	0
AGIS_Os01g051080	0	0	0	0	0	0	0	0
AGIS_Os01g051090	7063	4285	3441	5398	2439	3264	3176	3249
AGIS_Os01g051100	0	0	0	0	0	0	0	0
AGIS_Os01g051110	0	0	0	0	3	16	14	4
AGIS_Os01g051120	6	12	17	27	29	24	44	39
AGIS_Os01g051130	792	412	258	471	498	623	639	665
AGIS_Os01g051140	210	68	93	140	143	107	175	194
AGIS_Os01g051150	821	214	316	157	2493	2608	3789	6176
AGIS_Os01g051160	486	120	206	199	1767	3050	2478	4691
AGIS_Os01g051170	0	0	1	0	3	0	28	78
AGIS_Os01g051180	0	2	6	12	15	12	0	8
AGIS_Os01g051190	162	233	161	217	104	168	234	131
AGIS_Os01g051200	194	127	160	156	135	240	185	261
AGIS_Os01g051210	208	215	158	187	181	180	171	144
AGIS_Os01g051220	0	0	0	0	0	0	0	0
AGIS_Os01g051230	0	0	0	0	0	0	0	0
AGIS_Os01g051240	74	6	17	18	36	44	22	6
AGIS_Os01g051250	2219	1609	1214	1893	2958	3208	2980	3960
AGIS_Os01g051260	1639	679	747	986	661	924	905	1168
AGIS_Os01g051270	40	33	23	26	24	30	45	36
AGIS_Os01g051280	70	56	33	116	37	21	68	58
AGIS_Os01g051290	0	0	0	0	0	0	0	0
AGIS_Os01g051300	633	173	238	308	97	217	227	192
AGIS_Os01g051310	1404	832	1027	1328	1200	1497	1550	1861
AGIS_Os01g051320	180	19	39	24	7	28	8	44
AGIS_Os01g051330	0	0	0	0	0	0	0	0
AGIS_Os01g051340	0	0	0	0	0	0	0	0
AGIS_Os01g051350	0	0	0	0	0	0	0	0
AGIS_Os01g051360	69	30	14	90	42	186	224	116
AGIS_Os01g051370	471	239	307	285	1152	670	459	625
AGIS_Os01g051380	4049	1657	1932	2495	2894	4060	4928	3978
AGIS_Os01g051390	0	0	0	0	0	0	0	0
AGIS_Os01g051400	5347	3169	3036	3615	4441	5612	4116	6439
AGIS_Os01g051410	4729	2056	2328	3894	1922	2213	1671	1886
AGIS_Os01g051420	0	0	0	0	0	0	0	0
AGIS_Os01g051430	0	0	7	0	0	0	0	0
AGIS_Os01g051440	20	21	4	0	0	0	4	0
AGIS_Os01g051450	156	45	37	6	14	24	34	8
AGIS_Os01g051460	1910	840	572	1309	142	142	104	166
AGIS_Os01g051470	0	0	0	0	0	0	0	0
AGIS_Os01g051480	40	4	1	34	12	0	36	2
AGIS_Os01g051490	82	16	24	25	8	15	5	41
AGIS_Os01g051500	0	0	0	0	0	0	0	0
AGIS_Os01g051510	209	30	69	109	58	58	118	90
AGIS_Os01g051520	0	0	0	0	0	0	0	0
AGIS_Os01g051530	0	0	0	0	0	0	0	0
AGIS_Os01g051540	898	236	285	484	419	754	571	668
AGIS_Os01g051550	324	61	126	158	61	304	167	106
AGIS_Os01g051560	365	205	197	395	315	458	497	451
AGIS_Os01g051570	36	20	23	24	55	22	22	56
AGIS_Os01g051580	15	44	21	19	25	36	43	50
AGIS_Os01g051590	498	134	112	213	144	142	83	164
AGIS_Os01g051600	8	8	0	22	0	0	0	0
AGIS_Os01g051610	1184	881	515	988	466	931	1072	713
AGIS_Os01g051620	1266	1716	1395	2002	1391	1542	1715	2209
AGIS_Os01g051630	309	445	446	430	350	374	483	541
AGIS_Os01g051640	20491	11887	7383	11745	3580	7478	11589	6224
AGIS_Os01g051650	67	84	83	135	86	108	153	151
AGIS_Os01g051660	0	0	0	0	0	0	0	0
AGIS_Os01g051670	1158	603	582	666	1326	830	751	1257
AGIS_Os01g051680	34	12	16	25	25	1	4	1
AGIS_Os01g051690	0	8	0	13	0	12	16	0
AGIS_Os01g051700	0	0	0	0	0	0	0	0
AGIS_Os01g051710	0	0	0	0	0	0	0	0
AGIS_Os01g051720	0	0	0	0	0	0	0	0
AGIS_Os01g051730	0	0	0	0	0	0	0	0
AGIS_Os01g051740	0	0	0	0	0	0	0	0
AGIS_Os01g051750	0	0	0	0	0	0	0	0
AGIS_Os01g051760	0	0	0	0	0	0	0	0
AGIS_Os01g051770	0	0	0	0	0	0	0	0
AGIS_Os01g051780	0	0	0	0	0	0	0	0
AGIS_Os01g051790	0	0	4	0	0	0	0	0
AGIS_Os01g051800	0	0	0	0	0	0	0	0
AGIS_Os01g051810	128	122	118	155	81	167	134	186
AGIS_Os01g051820	2213	2060	1594	2895	1253	1897	1772	2352
AGIS_Os01g051830	225	397	476	660	297	423	561	375
AGIS_Os01g051840	0	0	0	0	0	0	0	0
AGIS_Os01g051850	0	0	0	0	0	0	0	0
AGIS_Os01g051860	0	0	0	0	0	0	0	0
AGIS_Os01g051870	0	0	0	0	0	0	0	0
AGIS_Os01g051880	0	0	0	0	0	0	0	0
AGIS_Os01g051890	290	152	72	175	94	168	184	107
AGIS_Os01g051900	0	0	0	5	8	0	0	0
AGIS_Os01g051910	0	0	0	0	0	0	0	0
AGIS_Os01g051920	6731	3692	3318	4720	2466	4035	3592	3658
AGIS_Os01g051930	0	0	1	0	4	0	4	5
AGIS_Os01g051940	0	0	0	0	0	0	0	0
AGIS_Os01g051950	0	0	0	0	0	0	0	0
AGIS_Os01g051960	0	0	0	0	0	0	0	0
AGIS_Os01g051970	271	350	186	379	175	152	286	292
AGIS_Os01g051980	131	297	309	307	239	414	388	390
AGIS_Os01g051990	128	184	310	261	138	224	205	290
AGIS_Os01g052000	198	115	107	109	92	128	175	136
AGIS_Os01g052010	166	83	54	143	52	82	122	59
AGIS_Os01g052020	0	0	0	0	0	0	0	0
AGIS_Os01g052030	227	306	310	292	576	558	572	932
AGIS_Os01g052040	299	203	168	240	165	118	199	265
AGIS_Os01g052050	2200	2961	1627	3573	2559	2603	2043	2452
AGIS_Os01g052060	350	350	190	530	99	167	84	138
AGIS_Os01g052070	2963	2039	1460	2315	991	2004	1855	1927
AGIS_Os01g052080	581	356	233	455	275	506	473	412
AGIS_Os01g052090	966	603	557	920	499	645	570	630
AGIS_Os01g052100	130	240	156	239	138	134	258	252
AGIS_Os01g052110	0	0	0	0	0	0	0	0
AGIS_Os01g052120	588	411	339	606	346	316	287	434
AGIS_Os01g052130	283	699	882	910	623	939	788	1098
AGIS_Os01g052140	0	18	0	44	5	4	18	49
AGIS_Os01g052150	1554	724	684	900	582	927	779	670
AGIS_Os01g052160	0	0	0	0	0	0	0	0
AGIS_Os01g052170	0	0	0	0	0	0	0	0
AGIS_Os01g052180	0	0	0	0	0	0	0	0
AGIS_Os01g052190	144	135	66	142	130	209	180	240
AGIS_Os01g052200	6181	2223	2748	3294	3211	4251	4703	4335
AGIS_Os01g052210	98	81	112	123	28	133	131	102
AGIS_Os01g052220	434	190	314	240	200	512	494	447
AGIS_Os01g052230	54	0	7	52	46	86	51	112
AGIS_Os01g052240	6	0	0	1	14	4	15	0
AGIS_Os01g052250	7138	3388	2769	4256	2516	3721	3328	3111
AGIS_Os01g052260	875	700	786	870	624	632	799	1009
AGIS_Os01g052270	0	0	1	3	0	1	8	0
AGIS_Os01g052280	12	29	11	30	7	21	19	4
AGIS_Os01g052290	1822	1709	1827	2547	1116	1338	1684	1871
AGIS_Os01g052300	167	261	281	364	162	305	237	378
AGIS_Os01g052310	46	35	41	44	48	16	54	72
AGIS_Os01g052320	20	149	100	67	82	163	163	179
AGIS_Os01g052330	68	74	66	53	62	34	127	99
AGIS_Os01g052340	4470	2940	2163	3652	2682	3260	3696	3079
AGIS_Os01g052350	198	182	320	254	265	184	441	507
AGIS_Os01g052360	20	50	56	2	16	14	30	42
AGIS_Os01g052370	1718	1172	1092	1215	1198	1425	1531	1598
AGIS_Os01g052380	0	0	0	0	0	0	0	0
AGIS_Os01g052390	934	472	360	546	324	511	417	539
AGIS_Os01g052400	2190	1295	698	1676	328	368	313	441
AGIS_Os01g052410	404	440	669	678	421	418	487	722
AGIS_Os01g052420	4758	3822	2569	3566	2269	3983	4115	3455
AGIS_Os01g052430	38	96	88	100	70	89	104	132
AGIS_Os01g052440	92	103	120	112	71	129	134	93
AGIS_Os01g052450	446	208	507	205	2285	1302	1147	1600
AGIS_Os01g052460	719	1611	2381	2111	1625	1616	2375	3181
AGIS_Os01g052470	0	2	6	0	2	10	17	15
AGIS_Os01g052480	478	909	1342	984	1046	1500	1936	2336
AGIS_Os01g052490	0	3	15	14	2	2	0	0
AGIS_Os01g052500	0	0	0	0	0	4	0	0
AGIS_Os01g052510	0	0	0	0	0	0	0	0
AGIS_Os01g052520	0	0	0	0	0	0	0	0
AGIS_Os01g052530	507	278	247	271	342	289	235	238
AGIS_Os01g052540	154	209	132	291	141	114	115	155
AGIS_Os01g052550	0	0	0	0	0	0	0	4
AGIS_Os01g052560	0	0	0	0	67	46	40	64
AGIS_Os01g052570	0	0	0	0	0	0	0	0
AGIS_Os01g052580	0	0	0	0	0	0	0	0
AGIS_Os01g052590	705	198	216	279	74	186	195	153
AGIS_Os01g052600	0	0	0	0	0	0	0	0
AGIS_Os01g052610	19293	12685	12677	15112	19385	20317	17698	22191
AGIS_Os01g052620	1011	917	916	1047	649	1014	963	961
AGIS_Os01g052630	0	0	0	0	0	0	0	0
AGIS_Os01g052640	0	0	0	0	0	0	0	0
AGIS_Os01g052650	3828	2105	2250	2822	1338	1887	2197	2490
AGIS_Os01g052660	242	165	164	185	155	127	193	228
AGIS_Os01g052670	224	227	224	214	150	321	331	302
AGIS_Os01g052680	709	519	454	669	494	497	571	552
AGIS_Os01g052690	2572	2559	2721	3215	2102	2070	2413	3356
AGIS_Os01g052700	34	21	20	42	10	5	17	7
AGIS_Os01g052710	962	563	591	917	329	230	538	536
AGIS_Os01g052720	1088	770	487	739	405	479	596	572
AGIS_Os01g052730	59	301	210	178	36	52	44	130
AGIS_Os01g052740	4	46	83	37	24	26	40	136
AGIS_Os01g052750	0	0	0	0	0	0	0	0
AGIS_Os01g052760	0	0	0	0	0	0	0	0
AGIS_Os01g052770	0	0	0	0	0	0	0	0
AGIS_Os01g052780	0	0	0	0	0	0	0	0
AGIS_Os01g052790	0	0	0	0	0	0	0	0
AGIS_Os01g052800	0	0	0	0	0	0	0	0
AGIS_Os01g052810	0	0	0	0	0	2	0	0
AGIS_Os01g052820	108	42	36	48	84	111	89	78
AGIS_Os01g052830	126	98	90	72	47	34	47	55
AGIS_Os01g052840	1398	1767	2060	2492	1259	1716	2286	2200
AGIS_Os01g052850	0	0	0	0	0	0	0	0
AGIS_Os01g052860	0	0	0	0	0	0	0	0
AGIS_Os01g052870	0	0	0	0	0	0	0	0
AGIS_Os01g052880	0	0	0	0	0	0	0	0
AGIS_Os01g052890	4	7	17	5	100	71	22	80
AGIS_Os01g052900	0	0	0	0	0	0	0	0
AGIS_Os01g052910	0	0	0	0	0	0	0	0
AGIS_Os01g052920	276	226	110	97	185	247	186	323
AGIS_Os01g052930	0	1	1	0	0	0	0	0
AGIS_Os01g052940	0	0	0	0	0	0	0	0
AGIS_Os01g052950	0	0	0	0	0	0	0	0
AGIS_Os01g052960	0	0	0	0	0	0	0	0
AGIS_Os01g052970	0	0	0	0	0	0	0	0
AGIS_Os01g052980	0	0	0	0	0	0	0	0
AGIS_Os01g052990	93	16	89	64	514	482	358	338
AGIS_Os01g053000	0	0	0	0	0	0	0	0
AGIS_Os01g053010	0	0	0	0	0	0	0	0
AGIS_Os01g053020	0	0	0	0	0	0	0	0
AGIS_Os01g053030	1430	430	535	573	1081	1270	1241	1239
AGIS_Os01g053040	2907	1063	1362	1701	1890	2617	2563	2622
AGIS_Os01g053050	593	1248	1050	1255	570	1066	1292	961
AGIS_Os01g053060	339	248	159	345	134	199	265	242
AGIS_Os01g053070	0	0	10	42	0	15	0	4
AGIS_Os01g053080	3	12	17	4	10	26	22	22
AGIS_Os01g053090	959	597	760	1009	1783	1493	1790	2033
AGIS_Os01g053100	0	0	0	0	0	0	0	0
AGIS_Os01g053110	0	0	0	0	0	0	0	0
AGIS_Os01g053120	1528	554	701	1035	253	339	254	294
AGIS_Os01g053130	42	4	1	6	6	0	0	0
AGIS_Os01g053140	0	0	0	0	0	0	0	0
AGIS_Os01g053150	9	9	4	0	10	7	0	0
AGIS_Os01g053160	1831	736	590	1215	1001	1230	1064	1246
AGIS_Os01g053170	286	227	162	126	280	180	242	474
AGIS_Os01g053180	3186	2085	1727	1971	1322	2903	2796	2256
AGIS_Os01g053190	348	163	108	215	104	101	161	198
AGIS_Os01g053200	18	32	27	40	34	42	34	1
AGIS_Os01g053210	0	0	0	0	0	0	0	0
AGIS_Os01g053220	12	41	18	22	38	75	38	43
AGIS_Os01g053230	93	48	72	82	142	133	116	135
AGIS_Os01g053240	5105	1599	1307	2423	1491	1423	1518	1457
AGIS_Os01g053250	40	24	7	37	28	38	51	46
AGIS_Os01g053260	0	0	0	0	0	0	0	0
AGIS_Os01g053270	0	0	0	0	0	0	0	0
AGIS_Os01g053280	0	0	0	0	0	0	4	8
AGIS_Os01g053290	395	504	409	579	231	458	424	420
AGIS_Os01g053300	88	208	201	312	80	144	150	228
AGIS_Os01g053310	5329	2616	1940	3657	1723	2076	2320	2911
AGIS_Os01g053320	130	107	26	66	65	108	73	50
AGIS_Os01g053330	174	34	37	107	45	49	60	47
AGIS_Os01g053340	0	0	0	0	0	0	0	0
AGIS_Os01g053350	0	0	0	0	0	0	0	0
AGIS_Os01g053360	0	0	0	0	0	0	0	0
AGIS_Os01g053370	0	0	0	0	0	0	0	0
AGIS_Os01g053380	270	91	147	186	107	134	248	241
AGIS_Os01g053390	0	0	0	0	0	0	0	0
AGIS_Os01g053400	1028	1292	981	1305	807	949	898	1147
AGIS_Os01g053410	260	51	203	92	132	34	75	41
AGIS_Os01g053420	407	203	270	263	274	333	396	260
AGIS_Os01g053430	169	152	126	164	133	128	105	87
AGIS_Os01g053440	764	231	487	386	1779	890	866	1150
AGIS_Os01g053450	0	0	0	0	0	0	0	0
AGIS_Os01g053460	0	0	0	0	0	0	0	0
AGIS_Os01g053470	396	310	129	238	80	142	252	125
AGIS_Os01g053480	387	343	353	460	339	392	424	607
AGIS_Os01g053490	0	0	0	0	0	0	0	0
AGIS_Os01g053500	0	0	0	0	0	0	0	0
AGIS_Os01g053510	232	249	176	247	150	284	181	220
AGIS_Os01g053520	3443	1637	1306	2382	1967	2285	3156	1899
AGIS_Os01g053530	370	161	131	226	79	114	76	155
AGIS_Os01g053540	2098	939	854	1465	537	581	730	707
AGIS_Os01g053550	1039	839	1020	1141	756	681	693	991
AGIS_Os01g053560	173	60	136	148	115	108	140	153
AGIS_Os01g053570	386	178	11	139	67	41	8	65
AGIS_Os01g053580	0	0	0	0	0	0	0	0
AGIS_Os01g053590	449	173	261	224	189	304	383	313
AGIS_Os01g053600	0	3	0	0	2	0	4	0
AGIS_Os01g053610	30	122	130	93	50	79	150	103
AGIS_Os01g053620	0	0	0	0	0	0	0	0
AGIS_Os01g053630	0	0	0	0	0	0	0	0
AGIS_Os01g053640	0	0	0	0	0	0	0	0
AGIS_Os01g053650	0	0	0	0	0	0	0	0
AGIS_Os01g053660	274	64	81	65	107	99	110	157
AGIS_Os01g053670	229	56	96	101	58	91	95	157
AGIS_Os01g053680	331	214	104	341	58	109	184	111
AGIS_Os01g053690	0	0	0	0	0	0	0	0
AGIS_Os01g053700	0	0	0	5	0	0	0	0
AGIS_Os01g053710	202	82	66	144	38	181	154	180
AGIS_Os01g053720	0	0	0	0	0	0	0	0
AGIS_Os01g053730	30	0	0	6	0	18	0	2
AGIS_Os01g053740	2880	1862	1911	2104	1752	1953	2004	2182
AGIS_Os01g053750	0	7	2	2	12	8	11	18
