GeneID	pho2LPmock_1	pho2LPmock_2	pho2LPmock_3	pho2LPmock_4	pho2LPmyc_1	pho2LPmyc_2	pho2LPmyc_3	pho2LPmyc_4
AGIS_Os01g016180	1541	746	910	1018	896	863	910	965
AGIS_Os01g016190	3171	5612	5954	5526	4616	6642	5222	5920
AGIS_Os01g016200	0	0	0	0	0	0	0	0
AGIS_Os01g016210	0	0	0	0	0	0	0	0
AGIS_Os01g016220	0	0	0	0	0	0	0	0
AGIS_Os01g016230	0	0	0	0	0	1	0	8
AGIS_Os01g016240	0	0	0	0	0	0	0	0
AGIS_Os01g016250	0	0	0	0	0	0	0	0
AGIS_Os01g016260	13702	9305	10264	10359	7128	12232	8989	12034
AGIS_Os01g016270	0	0	0	0	0	0	0	0
AGIS_Os01g016280	0	0	0	0	0	0	0	0
AGIS_Os01g016290	0	0	0	0	0	0	0	0
AGIS_Os01g016300	0	0	0	0	0	0	0	0
AGIS_Os01g016310	1340	1252	1805	1145	658	859	565	749
AGIS_Os01g016320	0	0	0	0	0	0	0	0
AGIS_Os01g016330	0	0	0	0	0	0	0	0
AGIS_Os01g016340	0	0	0	0	0	0	0	0
AGIS_Os01g016350	674	1910	1988	1330	1690	2746	1995	2053
AGIS_Os01g016360	0	6	1	4	0	0	4	0
AGIS_Os01g016370	0	0	0	0	0	0	0	0
AGIS_Os01g016380	144	237	205	205	303	418	200	304
AGIS_Os01g016390	47	77	78	68	90	83	45	50
AGIS_Os01g016400	8	4	0	4	0	0	0	0
AGIS_Os01g016410	18	11	9	13	0	10	0	48
AGIS_Os01g016420	0	0	0	0	0	0	0	0
AGIS_Os01g016430	0	0	0	0	0	0	0	0
AGIS_Os01g016440	0	0	0	0	0	0	0	0
AGIS_Os01g016450	96	66	55	59	22	14	72	96
AGIS_Os01g016460	0	0	0	0	0	0	0	0
AGIS_Os01g016470	1676	905	1072	969	337	206	318	345
AGIS_Os01g016480	0	0	0	0	0	0	0	0
AGIS_Os01g016490	0	0	0	0	0	0	0	0
AGIS_Os01g016500	0	0	0	0	0	0	0	0
AGIS_Os01g016510	0	0	0	0	0	0	0	0
AGIS_Os01g016520	24235	16730	14271	17979	7898	8379	7191	9438
AGIS_Os01g016530	0	0	0	0	0	0	0	0
AGIS_Os01g016540	0	0	0	0	0	0	0	0
AGIS_Os01g016550	0	0	0	0	0	0	0	0
AGIS_Os01g016560	0	0	0	0	0	0	0	0
AGIS_Os01g016570	0	0	0	0	0	0	0	0
AGIS_Os01g016580	0	0	0	0	0	0	0	0
AGIS_Os01g016590	0	0	0	0	0	0	0	0
AGIS_Os01g016600	0	0	0	0	0	0	0	0
AGIS_Os01g016610	0	0	0	0	0	0	0	0
AGIS_Os01g016620	824	631	726	516	428	820	408	418
AGIS_Os01g016630	0	24	50	22	10	54	49	9
AGIS_Os01g016640	42	80	88	44	83	111	86	81
AGIS_Os01g016650	829	1750	1589	1408	1201	1680	1453	1378
AGIS_Os01g016660	117	252	253	174	48	170	106	75
AGIS_Os01g016670	0	19	61	25	14	47	4	6
AGIS_Os01g016680	0	13	20	18	16	0	0	14
AGIS_Os01g016690	4	20	11	20	4	14	0	0
AGIS_Os01g016700	947	923	697	910	353	402	561	402
AGIS_Os01g016710	0	0	0	0	0	0	0	0
AGIS_Os01g016720	82	33	24	23	2	4	2	2
AGIS_Os01g016730	0	0	0	0	0	0	0	0
AGIS_Os01g016740	688	761	842	660	711	1523	918	806
AGIS_Os01g016750	129	36	74	51	66	90	83	108
AGIS_Os01g016760	0	0	0	0	0	0	0	0
AGIS_Os01g016770	59	42	72	36	11	39	12	4
AGIS_Os01g016780	0	0	0	0	0	0	0	0
AGIS_Os01g016790	0	0	0	0	0	0	0	0
AGIS_Os01g016800	18	14	19	42	20	32	17	18
AGIS_Os01g016810	8	10	0	15	6	88	6	0
AGIS_Os01g016820	0	0	0	0	0	0	0	0
AGIS_Os01g016830	0	0	0	0	0	0	0	0
AGIS_Os01g016840	0	0	0	0	0	0	0	0
AGIS_Os01g016850	6	2	0	10	0	0	0	0
AGIS_Os01g016860	1	42	38	18	33	28	37	15
AGIS_Os01g016870	351	313	433	321	242	300	246	207
AGIS_Os01g016880	131	159	148	138	119	206	257	238
AGIS_Os01g016890	531	1358	1447	1087	864	2237	1183	1008
AGIS_Os01g016900	0	0	0	0	0	0	0	0
AGIS_Os01g016910	0	0	0	0	0	0	0	0
AGIS_Os01g016920	0	0	0	0	0	6	0	0
AGIS_Os01g016930	3950	5141	4469	5195	3924	4126	4314	4227
AGIS_Os01g016940	8	203	316	186	154	289	215	267
AGIS_Os01g016950	1469	2960	2959	2954	2505	3241	3074	2527
AGIS_Os01g016960	257	173	120	206	58	74	75	78
AGIS_Os01g016970	301	324	290	265	348	314	335	326
AGIS_Os01g016980	0	0	0	0	0	0	10	0
AGIS_Os01g016990	0	0	1	0	0	0	0	0
AGIS_Os01g017000	72	124	124	83	100	65	130	60
AGIS_Os01g017010	0	0	0	0	0	0	0	0
AGIS_Os01g017020	0	0	0	0	0	0	0	0
AGIS_Os01g017030	0	0	0	0	0	0	0	0
AGIS_Os01g017040	0	0	0	0	0	0	0	0
AGIS_Os01g017050	0	0	0	0	0	0	0	0
AGIS_Os01g017060	0	0	0	0	0	0	0	0
AGIS_Os01g017070	34	119	189	110	36	89	51	49
AGIS_Os01g017080	0	0	0	0	0	0	0	0
AGIS_Os01g017090	0	0	0	0	0	0	0	0
AGIS_Os01g017100	0	0	0	0	0	0	0	0
AGIS_Os01g017110	0	11	8	4	0	6	10	26
AGIS_Os01g017120	0	0	0	0	0	0	0	0
AGIS_Os01g017130	248	153	214	188	56	98	129	192
AGIS_Os01g017140	0	0	0	0	0	0	0	0
AGIS_Os01g017150	0	0	0	0	0	0	0	0
AGIS_Os01g017160	0	0	0	0	0	0	0	0
AGIS_Os01g017170	0	0	0	0	16	50	14	20
AGIS_Os01g017180	6	0	0	0	13874	15415	19481	22227
AGIS_Os01g017190	464	773	653	676	636	729	618	539
AGIS_Os01g017200	0	0	8	0	4	0	3	0
AGIS_Os01g017210	20	0	17	19	0	1	6	23
AGIS_Os01g017220	0	0	0	0	0	0	0	0
AGIS_Os01g017230	230	221	193	279	104	213	91	117
AGIS_Os01g017240	315	156	313	207	187	216	135	174
AGIS_Os01g017250	0	0	0	0	0	0	0	0
AGIS_Os01g017260	1536	1464	1005	1329	948	1572	1457	1160
AGIS_Os01g017270	77	174	139	137	79	142	103	111
AGIS_Os01g017280	4	0	0	1	0	0	1	2
AGIS_Os01g017290	452	683	782	697	596	536	545	497
AGIS_Os01g017300	9	47	80	26	14	400	38	71
AGIS_Os01g017310	0	0	0	0	0	0	0	0
AGIS_Os01g017320	0	0	0	0	0	0	0	0
AGIS_Os01g017330	0	0	0	0	0	0	0	0
AGIS_Os01g017340	0	0	0	0	0	0	0	0
AGIS_Os01g017350	319	545	550	276	283	499	229	242
AGIS_Os01g017360	0	0	0	0	0	0	0	0
AGIS_Os01g017370	0	0	0	0	0	0	0	0
AGIS_Os01g017380	16	12	11	15	4	13	0	4
AGIS_Os01g017390	0	0	0	0	0	0	0	0
AGIS_Os01g017400	18	40	19	12	4	12	8	8
AGIS_Os01g017410	0	0	0	0	0	0	0	0
AGIS_Os01g017420	2	10	0	0	8	0	0	0
AGIS_Os01g017430	0	0	0	0	0	0	0	0
AGIS_Os01g017440	95	72	219	135	31	45	20	17
AGIS_Os01g017450	0	0	0	0	0	0	0	0
AGIS_Os01g017460	0	0	0	0	0	0	0	0
AGIS_Os01g017470	0	0	0	0	0	0	0	0
AGIS_Os01g017480	0	0	0	0	0	0	0	0
AGIS_Os01g017490	0	0	0	0	0	0	0	0
AGIS_Os01g017500	0	0	0	0	0	0	0	0
AGIS_Os01g017510	186	86	4	93	97	35	36	34
AGIS_Os01g017520	72	181	143	170	32	203	67	79
AGIS_Os01g017530	666	478	618	435	785	916	663	730
AGIS_Os01g017540	0	0	0	0	0	0	0	0
AGIS_Os01g017550	0	0	0	0	0	0	0	0
AGIS_Os01g017560	0	0	0	0	0	0	0	0
AGIS_Os01g017570	76	34	43	35	28	12	6	20
AGIS_Os01g017580	0	0	0	0	0	0	0	0
AGIS_Os01g017590	0	0	0	0	0	0	0	0
AGIS_Os01g017600	0	0	0	0	0	0	0	0
AGIS_Os01g017610	173	192	149	147	70	157	110	114
AGIS_Os01g017620	0	3	0	0	2	4	0	5
AGIS_Os01g017630	38	126	61	80	109	282	112	188
AGIS_Os01g017640	0	0	0	0	0	0	0	0
AGIS_Os01g017650	0	0	0	0	0	0	0	0
AGIS_Os01g017660	8	0	6	0	1	2	0	0
AGIS_Os01g017670	78	228	378	222	99	80	61	109
AGIS_Os01g017680	8	5	20	5	0	18	0	2
AGIS_Os01g017690	0	0	0	0	0	0	0	0
AGIS_Os01g017700	0	0	0	0	0	0	0	0
AGIS_Os01g017710	0	0	0	0	0	0	0	0
AGIS_Os01g017720	0	0	0	0	0	0	0	0
AGIS_Os01g017730	401	412	210	334	94	192	64	172
AGIS_Os01g017740	0	0	0	0	0	0	4	0
AGIS_Os01g017750	0	0	0	0	0	0	0	0
AGIS_Os01g017760	0	0	0	0	0	0	0	0
AGIS_Os01g017770	44	181	174	56	66	138	32	17
AGIS_Os01g017780	1356	1866	2457	1529	1417	1699	1359	1403
AGIS_Os01g017790	0	0	3	0	0	0	0	0
AGIS_Os01g017800	524	1591	2140	1397	997	1875	943	890
AGIS_Os01g017810	0	0	0	0	0	0	0	0
AGIS_Os01g017820	0	339	417	215	155	732	264	208
AGIS_Os01g017830	77	722	863	560	466	1805	431	482
AGIS_Os01g017840	12	20	16	27	17	30	27	39
AGIS_Os01g017850	69	564	579	471	849	1248	623	717
AGIS_Os01g017860	129	89	63	88	53	172	45	76
AGIS_Os01g017870	0	0	3	0	0	2	0	0
AGIS_Os01g017880	136	46	29	45	4	14	8	44
AGIS_Os01g017890	419	712	655	816	277	491	486	486
AGIS_Os01g017900	93	48	44	86	15	32	36	47
AGIS_Os01g017910	0	0	0	0	0	0	0	0
AGIS_Os01g017920	0	0	0	0	0	0	0	8
AGIS_Os01g017930	51	134	157	115	90	20	24	36
AGIS_Os01g017940	0	0	0	0	0	0	0	0
AGIS_Os01g017950	0	0	0	0	0	0	0	0
AGIS_Os01g017960	0	0	0	0	0	0	0	0
AGIS_Os01g017970	0	0	0	0	0	0	0	0
AGIS_Os01g017980	99	77	84	63	27	78	31	47
AGIS_Os01g017990	0	14	0	4	10	6	8	27
AGIS_Os01g018000	0	0	0	0	0	0	0	0
AGIS_Os01g018010	312	445	256	273	48	202	119	126
AGIS_Os01g018020	0	0	0	0	0	0	0	0
AGIS_Os01g018030	0	0	0	0	0	0	0	0
AGIS_Os01g018040	2	0	0	10	0	1	0	0
AGIS_Os01g018050	0	0	0	0	0	0	0	0
AGIS_Os01g018060	242	101	52	192	110	159	118	52
AGIS_Os01g018070	0	0	0	0	0	0	0	0
AGIS_Os01g018080	0	0	0	0	0	0	0	0
AGIS_Os01g018090	10	29	34	16	4	6	18	10
AGIS_Os01g018100	435	573	675	694	484	706	384	664
AGIS_Os01g018110	0	16	8	7	2	29	0	0
AGIS_Os01g018120	980	963	813	940	820	1092	1009	938
AGIS_Os01g018130	0	0	0	0	0	0	0	0
AGIS_Os01g018140	0	0	0	0	0	0	0	0
AGIS_Os01g018150	0	0	0	0	0	0	0	0
AGIS_Os01g018160	0	0	0	0	0	0	0	0
AGIS_Os01g018170	0	0	0	6	0	8	2	0
AGIS_Os01g018180	444	459	410	416	255	656	284	510
AGIS_Os01g018190	0	0	0	10	0	0	0	0
AGIS_Os01g018200	0	0	0	0	0	0	0	0
AGIS_Os01g018210	0	0	0	0	0	0	0	0
AGIS_Os01g018220	44	7	21	57	6	15	18	10
AGIS_Os01g018230	188	176	148	198	61	115	73	118
AGIS_Os01g018240	2589	2727	2673	2768	2285	2575	2332	2124
AGIS_Os01g018250	0	0	0	0	0	0	0	0
AGIS_Os01g018260	0	0	0	0	0	0	0	0
AGIS_Os01g018270	0	0	0	0	0	0	0	0
AGIS_Os01g018280	844	683	607	675	819	906	924	964
AGIS_Os01g018290	0	0	0	0	0	0	0	0
AGIS_Os01g018300	0	0	0	0	0	0	0	0
AGIS_Os01g018310	647	482	480	524	370	408	453	371
AGIS_Os01g018320	0	86	177	40	38	150	9	28
AGIS_Os01g018330	0	0	0	0	0	0	0	0
AGIS_Os01g018340	1771	1253	978	1125	1018	1549	1090	1115
AGIS_Os01g018350	645	1248	1555	1093	1082	1534	998	1120
AGIS_Os01g018360	0	0	0	0	0	0	0	0
AGIS_Os01g018370	0	0	0	0	0	0	0	0
AGIS_Os01g018380	0	0	0	0	0	0	0	0
AGIS_Os01g018390	0	0	0	0	0	0	0	0
AGIS_Os01g018400	0	0	0	0	23	30	20	55
AGIS_Os01g018410	0	0	0	0	0	0	0	0
AGIS_Os01g018420	0	0	0	0	0	0	0	0
AGIS_Os01g018430	0	0	0	0	0	0	0	0
AGIS_Os01g018440	0	0	0	0	0	0	0	0
AGIS_Os01g018450	513	309	214	368	876	640	717	696
AGIS_Os01g018460	0	0	2	0	0	0	0	0
AGIS_Os01g018470	0	0	0	0	0	0	0	0
AGIS_Os01g018480	251	88	148	101	54	71	36	13
AGIS_Os01g018490	0	0	0	0	0	0	0	0
AGIS_Os01g018500	65	109	139	104	166	216	141	119
AGIS_Os01g018510	0	0	4	2	10	6	20	8
AGIS_Os01g018520	36	36	37	43	539	345	330	371
AGIS_Os01g018530	150	79	30	84	48	44	40	22
AGIS_Os01g018540	16	41	43	53	105	110	115	134
AGIS_Os01g018550	0	0	0	0	0	0	0	0
AGIS_Os01g018560	0	0	0	0	0	0	0	0
AGIS_Os01g018570	0	0	0	0	0	0	0	0
AGIS_Os01g018580	0	0	0	0	0	0	0	0
AGIS_Os01g018590	0	0	0	0	0	0	0	0
AGIS_Os01g018600	0	0	0	0	0	0	0	0
AGIS_Os01g018610	0	0	0	0	0	0	0	0
AGIS_Os01g018620	0	0	0	0	0	0	0	0
AGIS_Os01g018630	110	109	115	124	44	60	62	58
AGIS_Os01g018640	0	0	0	0	0	0	0	0
AGIS_Os01g018650	0	2	0	0	0	0	0	0
AGIS_Os01g018660	0	0	0	0	0	0	0	0
AGIS_Os01g018670	0	0	0	0	0	0	0	0
AGIS_Os01g018680	0	0	0	0	0	0	0	0
AGIS_Os01g018690	0	0	3	0	0	4	0	0
AGIS_Os01g018700	26	250	262	205	146	287	201	293
AGIS_Os01g018710	0	0	4	0	0	0	0	0
AGIS_Os01g018720	10	2	6	0	0	0	0	0
AGIS_Os01g018730	904	1088	1041	1100	902	1013	869	940
AGIS_Os01g018740	133	207	107	202	83	171	189	187
AGIS_Os01g018750	236	112	106	66	29	17	9	14
AGIS_Os01g018760	204	109	182	73	26	2	0	6
AGIS_Os01g018770	0	0	1	0	0	0	0	0
AGIS_Os01g018780	0	0	0	0	6	0	0	0
AGIS_Os01g018790	0	0	0	0	0	0	0	0
AGIS_Os01g018800	209	537	365	333	485	482	434	369
AGIS_Os01g018810	0	0	0	0	0	0	0	0
AGIS_Os01g018820	1293	1323	1296	1893	543	855	849	777
AGIS_Os01g018830	111	104	102	87	1861	1881	1828	1639
AGIS_Os01g018840	0	0	0	0	0	0	0	0
AGIS_Os01g018850	22	11	23	28	10	10	2	11
AGIS_Os01g018860	26	37	14	27	20	13	0	0
AGIS_Os01g018870	30204	25118	20166	24775	11081	11971	11469	12724
AGIS_Os01g018880	0	0	0	0	0	0	0	0
AGIS_Os01g018890	0	0	0	0	0	0	0	0
AGIS_Os01g018900	0	11	2	6	6	0	0	4
AGIS_Os01g018910	35	152	197	175	153	201	111	121
AGIS_Os01g018920	1	4	3	1	4	8	0	4
AGIS_Os01g018930	117	239	265	162	178	342	293	213
AGIS_Os01g018940	134	44	58	56	219	142	200	226
AGIS_Os01g018950	0	0	0	0	0	0	0	0
AGIS_Os01g018960	0	0	0	0	0	0	0	0
AGIS_Os01g018970	0	0	0	0	0	0	0	0
AGIS_Os01g018980	0	0	0	0	0	0	0	0
AGIS_Os01g018990	0	0	0	0	0	0	0	0
AGIS_Os01g019000	0	0	1	0	0	0	0	0
AGIS_Os01g019010	0	0	0	0	0	0	0	0
AGIS_Os01g019020	0	0	0	0	0	0	0	0
AGIS_Os01g019030	0	0	0	0	0	0	0	0
AGIS_Os01g019040	9	6	4	0	1	31	0	6
AGIS_Os01g019050	504	221	225	393	135	324	207	391
AGIS_Os01g019060	0	0	8	8	0	0	0	0
AGIS_Os01g019070	0	0	0	0	0	0	0	0
AGIS_Os01g019080	0	0	0	0	0	0	0	0
AGIS_Os01g019090	0	0	0	0	0	0	0	0
AGIS_Os01g019100	0	0	0	0	0	0	0	0
AGIS_Os01g019110	0	0	0	0	0	0	0	0
AGIS_Os01g019120	0	0	0	0	0	0	0	0
AGIS_Os01g019130	703	509	385	609	99	460	266	457
AGIS_Os01g019140	2701	2011	3374	1519	942	1032	1241	913
AGIS_Os01g019150	5954	6534	5822	6008	4844	4300	3858	3800
AGIS_Os01g019160	14	4	0	0	4	0	0	0
AGIS_Os01g019170	90	501	674	481	477	605	509	576
AGIS_Os01g019180	0	0	0	0	0	0	0	0
AGIS_Os01g019190	0	0	0	0	0	0	0	0
AGIS_Os01g019200	11	36	68	37	26	208	10	45
AGIS_Os01g019210	0	0	8	0	2	8	0	9
AGIS_Os01g019220	20	16	26	3	22	84	73	124
AGIS_Os01g019230	324	278	327	239	233	206	133	118
AGIS_Os01g019240	10403	8834	6123	6072	5296	6724	7368	6779
AGIS_Os01g019250	361	304	304	272	180	308	272	304
AGIS_Os01g019260	154	321	328	350	221	438	284	323
AGIS_Os01g019270	5618	4106	3652	4758	2954	3431	3696	3752
AGIS_Os01g019280	0	0	0	0	0	0	0	0
AGIS_Os01g019290	0	8	0	0	0	6	0	0
AGIS_Os01g019300	156	284	234	261	161	229	229	211
AGIS_Os01g019310	0	0	0	0	0	0	0	0
AGIS_Os01g019320	0	0	0	0	0	0	0	0
AGIS_Os01g019330	0	26	0	31	22	8	0	20
AGIS_Os01g019340	1033	1061	1059	874	856	875	1037	629
AGIS_Os01g019350	0	0	0	0	0	0	0	0
AGIS_Os01g019360	311	558	492	461	624	517	423	385
AGIS_Os01g019370	455	230	188	646	62	119	158	436
AGIS_Os01g019380	0	0	0	0	0	0	0	0
AGIS_Os01g019390	5410	1904	2612	2797	1513	530	772	725
AGIS_Os01g019400	12327	4396	6169	6252	3357	1131	1842	1578
AGIS_Os01g019410	12019	3573	4862	4685	2202	859	1014	800
AGIS_Os01g019420	0	0	0	0	0	0	0	0
AGIS_Os01g019430	16	22	2	18	1	4	4	8
AGIS_Os01g019440	0	0	0	6	0	0	0	0
AGIS_Os01g019450	0	0	0	0	0	0	0	0
AGIS_Os01g019460	0	0	0	0	0	0	0	0
AGIS_Os01g019470	0	0	0	0	0	0	0	0
AGIS_Os01g019480	0	0	0	0	0	0	0	0
AGIS_Os01g019490	0	0	0	0	0	0	0	0
AGIS_Os01g019500	2	8	0	0	4	10	0	0
AGIS_Os01g019510	0	0	0	0	0	0	0	0
AGIS_Os01g019520	0	0	0	0	0	0	0	0
AGIS_Os01g019530	0	0	0	0	0	0	0	0
AGIS_Os01g019540	0	0	0	0	0	0	0	0
AGIS_Os01g019550	0	0	0	0	0	0	0	0
AGIS_Os01g019560	0	0	0	0	0	0	0	0
AGIS_Os01g019570	0	0	0	0	0	0	0	0
AGIS_Os01g019580	571	549	411	456	408	558	483	514
AGIS_Os01g019590	0	0	0	0	0	0	0	0
AGIS_Os01g019600	0	0	0	0	0	0	0	0
AGIS_Os01g019610	674	784	783	614	822	1141	811	939
AGIS_Os01g019620	373	2020	1927	1216	3137	4327	3482	3028
AGIS_Os01g019630	282	972	923	558	1663	1722	1682	1393
AGIS_Os01g019640	0	0	0	0	0	0	0	0
AGIS_Os01g019650	20	101	77	47	42	102	29	22
AGIS_Os01g019660	64	102	72	111	100	45	78	62
AGIS_Os01g019670	2414	2150	1942	1972	1793	2458	1788	1854
AGIS_Os01g019680	0	0	0	0	0	0	0	0
AGIS_Os01g019690	0	0	0	0	0	0	0	0
AGIS_Os01g019700	0	0	0	0	0	0	0	0
AGIS_Os01g019710	0	0	0	0	0	0	0	0
AGIS_Os01g019720	0	0	0	0	0	0	0	0
AGIS_Os01g019730	0	0	0	0	0	0	0	0
AGIS_Os01g019740	0	0	0	0	0	0	0	0
AGIS_Os01g019750	4	8	6	0	0	4	0	0
AGIS_Os01g019760	0	0	0	0	0	0	0	0
AGIS_Os01g019770	0	0	0	0	0	0	0	0
AGIS_Os01g019780	0	0	0	0	0	0	1	0
AGIS_Os01g019790	0	0	0	0	0	0	0	0
AGIS_Os01g019800	0	0	0	0	0	0	0	0
AGIS_Os01g019810	0	0	0	0	0	0	0	0
AGIS_Os01g019820	0	0	0	0	0	0	0	0
AGIS_Os01g019830	0	0	0	0	0	12	0	0
AGIS_Os01g019840	0	0	0	0	0	0	0	0
AGIS_Os01g019850	0	0	0	0	0	0	0	0
AGIS_Os01g019860	0	0	0	0	0	0	0	0
AGIS_Os01g019870	0	0	0	0	0	0	0	0
AGIS_Os01g019880	0	0	0	0	0	0	0	0
AGIS_Os01g019890	0	0	0	0	0	0	0	0
AGIS_Os01g019900	0	2	0	1	0	0	0	0
AGIS_Os01g019910	0	0	0	0	0	0	0	0
AGIS_Os01g019920	0	0	0	0	0	0	0	0
AGIS_Os01g019930	0	0	0	0	0	0	0	0
AGIS_Os01g019940	0	0	0	0	0	0	0	0
AGIS_Os01g019950	0	0	0	0	0	0	0	0
AGIS_Os01g019960	0	0	0	0	0	0	0	0
AGIS_Os01g019970	0	0	0	0	0	4	0	0
AGIS_Os01g019980	0	3	0	0	0	0	0	0
AGIS_Os01g019990	0	0	0	0	0	0	0	0
AGIS_Os01g020000	0	0	0	0	0	0	0	0
AGIS_Os01g020010	0	0	0	0	0	0	0	0
AGIS_Os01g020020	0	0	0	0	0	0	0	0
AGIS_Os01g020030	830	637	780	658	591	611	894	571
AGIS_Os01g020040	0	0	0	0	0	0	0	0
AGIS_Os01g020050	0	0	0	0	0	0	0	0
AGIS_Os01g020060	0	0	0	0	0	0	0	0
AGIS_Os01g020070	0	0	0	0	0	0	0	0
AGIS_Os01g020080	0	0	0	0	0	0	0	0
AGIS_Os01g020090	76	0	9	1	2	0	0	0
AGIS_Os01g020100	0	0	0	0	0	0	0	0
AGIS_Os01g020110	0	0	0	0	0	0	0	0
AGIS_Os01g020120	0	0	0	0	0	0	0	0
AGIS_Os01g020130	0	0	0	0	0	0	0	0
AGIS_Os01g020140	0	0	0	0	0	0	0	0
AGIS_Os01g020150	0	0	0	0	0	0	0	0
AGIS_Os01g020160	0	0	0	0	0	0	0	0
AGIS_Os01g020170	0	0	2	0	0	0	0	0
AGIS_Os01g020180	0	0	0	0	0	0	0	0
AGIS_Os01g020190	0	0	0	0	0	0	0	0
AGIS_Os01g020200	0	0	0	0	0	0	0	0
AGIS_Os01g020210	0	0	0	0	0	0	0	0
AGIS_Os01g020220	223	506	255	136	336	221	221	226
AGIS_Os01g020230	213	1012	1031	735	658	1475	764	798
AGIS_Os01g020240	16	17	55	26	34	81	24	30
AGIS_Os01g020250	713	930	803	885	2077	1970	2225	1674
AGIS_Os01g020260	3803	3181	2362	2634	2733	3307	2736	2896
AGIS_Os01g020270	562	528	518	356	425	439	519	525
AGIS_Os01g020280	645	1064	1137	1053	914	1225	878	972
AGIS_Os01g020290	0	0	0	0	0	0	0	0
AGIS_Os01g020300	0	0	0	0	0	0	0	0
AGIS_Os01g020310	0	0	0	0	0	0	0	0
AGIS_Os01g020320	188	571	566	381	577	1147	830	765
AGIS_Os01g020330	0	0	0	0	0	0	0	0
AGIS_Os01g020340	0	0	0	0	0	0	0	0
AGIS_Os01g020350	0	0	0	0	0	0	0	0
AGIS_Os01g020360	4	35	39	2	13	43	26	15
AGIS_Os01g020370	0	0	0	1	2	0	0	0
AGIS_Os01g020380	2521	3293	2852	2539	3336	3144	3471	2901
AGIS_Os01g020390	0	0	0	0	0	0	0	0
AGIS_Os01g020400	0	0	2	1	0	0	0	0
AGIS_Os01g020410	0	0	0	0	0	0	0	0
AGIS_Os01g020420	0	0	0	0	0	0	0	0
AGIS_Os01g020430	4	0	0	1	0	6	0	0
AGIS_Os01g020440	0	0	0	0	0	0	0	0
AGIS_Os01g020450	0	0	0	0	0	0	0	0
AGIS_Os01g020460	0	0	0	0	0	0	0	0
AGIS_Os01g020470	0	0	0	0	0	0	0	0
AGIS_Os01g020480	0	0	5	0	0	4	0	8
AGIS_Os01g020490	483	473	303	403	187	373	288	378
AGIS_Os01g020500	285	270	205	210	162	242	164	137
AGIS_Os01g020510	16	0	14	0	0	0	0	0
AGIS_Os01g020520	0	0	0	0	0	0	0	0
AGIS_Os01g020530	0	0	0	0	0	0	0	0
AGIS_Os01g020540	19	87	142	33	39	168	66	50
AGIS_Os01g020550	0	0	0	0	0	0	0	0
AGIS_Os01g020560	0	0	0	0	0	0	0	0
AGIS_Os01g020570	0	0	0	0	0	0	0	0
AGIS_Os01g020580	0	0	0	0	0	0	0	0
AGIS_Os01g020590	52	175	127	136	67	57	116	70
AGIS_Os01g020600	26	50	90	50	29	33	16	6
AGIS_Os01g020610	14	1	2	0	0	0	0	0
AGIS_Os01g020620	74	547	465	161	305	582	588	320
AGIS_Os01g020630	155	500	460	151	268	469	419	323
AGIS_Os01g020640	76	187	131	160	67	130	52	58
AGIS_Os01g020650	0	0	0	0	0	0	0	0
AGIS_Os01g020660	1307	3640	2307	1998	1848	1715	1645	1120
AGIS_Os01g020670	336	577	534	492	404	409	386	521
AGIS_Os01g020680	1868	1599	1393	1361	697	1092	815	857
AGIS_Os01g020690	0	6	4	0	6	0	0	0
AGIS_Os01g020700	0	12	23	32	6	75	50	27
AGIS_Os01g020710	0	0	0	0	0	0	0	0
AGIS_Os01g020720	0	0	1	0	6	4	0	0
AGIS_Os01g020730	0	25	18	18	7	28	8	7
AGIS_Os01g020740	0	0	0	0	0	0	0	0
AGIS_Os01g020750	0	2	0	0	0	0	0	0
AGIS_Os01g020760	0	0	0	0	0	0	0	0
AGIS_Os01g020770	0	0	0	0	0	0	0	0
AGIS_Os01g020780	0	2	4	0	0	2	0	0
AGIS_Os01g020790	4	2	2	2	0	4	8	0
AGIS_Os01g020800	0	0	0	3	0	0	0	0
AGIS_Os01g020810	0	2	0	0	0	0	0	0
AGIS_Os01g020820	44	83	41	52	46	56	40	66
AGIS_Os01g020830	0	0	0	0	0	0	0	0
AGIS_Os01g020840	0	0	0	0	0	0	0	0
AGIS_Os01g020850	0	0	0	0	0	0	0	0
AGIS_Os01g020860	0	0	0	0	0	0	0	0
AGIS_Os01g020870	0	0	0	0	0	0	0	0
AGIS_Os01g020880	0	0	0	0	0	0	0	0
AGIS_Os01g020890	0	0	0	0	0	0	0	0
AGIS_Os01g020900	0	0	0	0	0	0	0	0
AGIS_Os01g020910	0	0	0	0	0	0	0	0
AGIS_Os01g020920	0	0	0	0	0	0	0	0
AGIS_Os01g020930	287	258	218	176	209	116	152	99
AGIS_Os01g020940	14	0	6	6	0	8	0	0
AGIS_Os01g020950	0	0	0	0	0	0	0	0
AGIS_Os01g020960	0	0	0	0	0	0	0	0
AGIS_Os01g020970	0	0	0	0	0	0	0	0
AGIS_Os01g020980	0	0	0	0	0	0	0	0
AGIS_Os01g020990	0	0	0	0	0	0	0	0
AGIS_Os01g021000	0	0	0	0	0	0	0	0
AGIS_Os01g021010	1023	948	758	619	590	1590	894	1073
AGIS_Os01g021020	584	329	380	291	400	400	549	459
AGIS_Os01g021030	436	310	324	404	228	349	328	229
AGIS_Os01g021040	0	0	0	0	0	0	0	0
