GeneID	WTmockLP_1	WTmockLP_2	WTmockLP_3	WTmockLP_4	WTmockHP_1	WTmockHP_2	WTmockHP_3	WTmockHP_4
AGIS_Os10g010480	0	0	0	0	0	0	0	0
AGIS_Os10g010490	0	0	0	0	0	0	0	0
AGIS_Os10g010500	0	0	0	0	0	0	0	0
AGIS_Os10g010510	0	0	0	0	0	0	0	0
AGIS_Os10g010520	0	0	0	0	0	0	0	0
AGIS_Os10g010530	0	0	0	0	0	0	0	0
AGIS_Os10g010540	0	0	0	0	0	0	0	0
AGIS_Os10g010550	0	0	0	0	0	0	0	0
AGIS_Os10g010560	282	405	452	377	630	244	385	302
AGIS_Os10g010570	4	14	7	6	0	0	0	8
AGIS_Os10g010580	0	0	0	0	0	0	0	0
AGIS_Os10g010590	0	0	0	0	0	0	0	0
AGIS_Os10g010600	0	0	0	0	0	0	0	0
AGIS_Os10g010610	0	0	0	0	0	0	0	0
AGIS_Os10g010620	0	0	0	0	0	0	0	0
AGIS_Os10g010630	0	0	0	0	0	0	0	0
AGIS_Os10g010640	0	0	0	0	0	0	0	0
AGIS_Os10g010650	0	0	0	0	0	0	0	0
AGIS_Os10g010660	0	0	0	0	0	0	0	0
AGIS_Os10g010670	0	0	0	0	0	0	0	0
AGIS_Os10g010680	0	0	0	0	0	0	0	0
AGIS_Os10g010690	0	0	0	0	0	0	0	0
AGIS_Os10g010700	0	0	0	0	0	0	0	0
AGIS_Os10g010710	0	0	0	0	0	0	0	0
AGIS_Os10g010720	0	0	0	0	0	0	0	0
AGIS_Os10g010730	0	0	0	0	0	0	0	0
AGIS_Os10g010740	0	0	0	0	0	0	0	0
AGIS_Os10g010750	0	0	0	0	0	0	0	0
AGIS_Os10g010760	0	0	0	0	0	0	0	0
AGIS_Os10g010770	0	0	0	0	0	0	0	0
AGIS_Os10g010780	0	0	0	0	0	0	0	0
AGIS_Os10g010790	0	0	0	0	0	0	0	0
AGIS_Os10g010800	0	0	0	0	0	0	0	0
AGIS_Os10g010810	14	64	51	15	42	71	28	70
AGIS_Os10g010820	0	0	0	0	0	0	0	0
AGIS_Os10g010830	0	0	0	0	0	0	0	0
AGIS_Os10g010840	0	0	0	0	0	0	0	0
AGIS_Os10g010850	0	0	0	0	0	0	0	0
AGIS_Os10g010860	0	0	0	0	0	0	0	0
AGIS_Os10g010870	0	0	0	0	0	0	0	0
AGIS_Os10g010880	0	0	0	0	0	0	0	0
AGIS_Os10g010890	0	0	0	0	0	0	0	0
AGIS_Os10g010900	0	0	0	0	0	0	0	0
AGIS_Os10g010910	0	0	0	0	0	0	0	0
AGIS_Os10g010920	0	0	0	0	0	0	0	0
AGIS_Os10g010930	433	551	585	664	189	735	324	643
AGIS_Os10g010940	1	0	0	2	0	0	2	0
AGIS_Os10g010950	0	0	0	0	0	0	0	0
AGIS_Os10g010960	0	0	0	0	0	0	0	0
AGIS_Os10g010970	0	0	0	0	0	0	14	0
AGIS_Os10g010980	0	0	0	0	0	0	0	0
AGIS_Os10g010990	0	0	0	0	0	0	0	0
AGIS_Os10g011000	14	62	37	47	1	13	8	106
AGIS_Os10g011010	0	0	0	0	4	0	0	0
AGIS_Os10g011020	0	0	0	0	0	0	0	0
AGIS_Os10g011030	2254	2425	3185	2878	3071	4152	2996	4047
AGIS_Os10g011040	0	0	0	0	0	0	0	0
AGIS_Os10g011050	0	0	0	0	0	0	0	0
AGIS_Os10g011060	211	332	335	279	36	62	4	177
AGIS_Os10g011070	207	364	327	267	2	46	12	28
AGIS_Os10g011080	0	0	0	0	0	0	0	0
AGIS_Os10g011090	0	0	0	0	0	0	0	0
AGIS_Os10g011100	0	0	0	0	0	0	0	0
AGIS_Os10g011110	0	0	0	0	0	0	0	0
AGIS_Os10g011120	0	0	0	0	0	0	0	0
AGIS_Os10g011130	0	0	0	0	0	0	0	0
AGIS_Os10g011140	0	0	0	0	0	0	0	0
AGIS_Os10g011150	1291	1848	2046	1618	2626	1862	1736	1748
AGIS_Os10g011160	436	699	617	564	599	523	480	684
AGIS_Os10g011170	0	0	0	0	0	0	0	0
AGIS_Os10g011180	0	10	0	0	0	10	0	0
AGIS_Os10g011190	6	30	3	2	8	22	0	12
AGIS_Os10g011200	0	0	0	32	0	0	0	22
AGIS_Os10g011210	0	0	0	8	0	0	0	12
AGIS_Os10g011220	4	0	1	13	10	0	8	36
AGIS_Os10g011230	0	0	0	0	0	0	0	10
AGIS_Os10g011240	39	74	70	34	100	71	48	137
AGIS_Os10g011250	0	0	0	0	0	0	0	0
AGIS_Os10g011260	504	786	706	543	465	769	619	1221
AGIS_Os10g011270	0	0	0	0	0	0	0	0
AGIS_Os10g011280	0	0	8	0	0	0	0	0
AGIS_Os10g011290	0	0	0	0	0	0	0	0
AGIS_Os10g011300	0	0	0	0	0	0	0	0
AGIS_Os10g011310	0	0	0	0	0	0	0	0
AGIS_Os10g011320	233	389	319	443	769	594	409	437
AGIS_Os10g011330	6	0	0	0	0	0	0	0
AGIS_Os10g011340	0	0	0	0	0	0	0	0
AGIS_Os10g011350	0	3	4	0	1	0	12	0
AGIS_Os10g011360	0	0	0	0	0	0	0	0
AGIS_Os10g011370	0	0	0	0	0	0	0	0
AGIS_Os10g011380	0	0	0	0	0	0	0	0
AGIS_Os10g011390	0	0	0	0	0	0	0	0
AGIS_Os10g011400	0	0	0	0	0	0	0	0
AGIS_Os10g011410	0	0	0	0	0	0	0	0
AGIS_Os10g011420	0	0	0	0	0	0	0	0
AGIS_Os10g011430	0	0	0	0	0	0	0	0
AGIS_Os10g011440	0	0	0	0	0	0	0	0
AGIS_Os10g011450	0	0	0	0	0	0	0	0
AGIS_Os10g011460	0	1	0	0	22	6	0	0
AGIS_Os10g011470	153	323	352	299	384	223	256	293
AGIS_Os10g011480	176	375	418	259	320	252	171	198
AGIS_Os10g011490	0	0	0	0	0	0	0	0
AGIS_Os10g011500	0	0	0	0	0	0	0	0
AGIS_Os10g011510	0	0	0	0	0	0	0	0
AGIS_Os10g011520	0	0	0	0	0	0	0	0
AGIS_Os10g011530	0	0	0	0	0	0	0	0
AGIS_Os10g011540	0	0	0	0	0	0	0	0
AGIS_Os10g011550	0	0	0	0	0	0	0	0
AGIS_Os10g011560	0	0	0	0	0	0	0	0
AGIS_Os10g011570	0	0	0	0	0	0	0	0
AGIS_Os10g011580	0	0	0	0	0	0	0	0
AGIS_Os10g011590	0	0	0	0	0	0	0	0
AGIS_Os10g011600	0	0	0	0	0	0	0	0
AGIS_Os10g011610	0	0	0	0	0	0	0	0
AGIS_Os10g011620	0	0	0	0	0	0	0	0
AGIS_Os10g011630	44	21	50	14	14	64	72	31
AGIS_Os10g011640	0	0	0	0	0	0	0	0
AGIS_Os10g011650	0	0	0	0	0	0	0	0
AGIS_Os10g011660	0	0	0	0	0	0	0	0
AGIS_Os10g011670	0	0	0	0	0	0	0	0
AGIS_Os10g011680	0	6	0	1	2	27	20	13
AGIS_Os10g011690	0	0	0	0	0	0	0	0
AGIS_Os10g011700	0	0	0	0	0	0	0	0
AGIS_Os10g011710	0	0	0	0	0	0	0	0
AGIS_Os10g011720	256	116	61	78	35	35	54	30
AGIS_Os10g011730	0	0	0	0	0	0	0	0
AGIS_Os10g011740	0	0	0	0	0	0	0	0
AGIS_Os10g011750	0	0	0	0	0	0	0	0
AGIS_Os10g011760	0	0	0	0	0	0	0	0
AGIS_Os10g011770	0	0	0	0	0	0	0	0
AGIS_Os10g011780	0	0	0	0	0	0	0	0
AGIS_Os10g011790	0	0	0	0	0	0	0	0
AGIS_Os10g011800	0	0	0	0	0	0	0	0
AGIS_Os10g011810	0	0	0	0	0	0	0	0
AGIS_Os10g011820	0	0	0	0	0	0	0	0
AGIS_Os10g011830	0	0	0	0	0	0	0	0
AGIS_Os10g011840	0	0	0	0	0	0	0	0
AGIS_Os10g011850	0	0	0	0	0	0	0	0
AGIS_Os10g011860	0	0	0	0	0	0	0	0
AGIS_Os10g011870	0	0	0	0	0	0	0	0
AGIS_Os10g011880	0	0	0	0	0	0	0	0
AGIS_Os10g011890	0	0	0	0	0	0	0	0
AGIS_Os10g011900	0	0	0	0	0	0	0	0
AGIS_Os10g011910	0	0	0	0	0	0	0	0
AGIS_Os10g011920	357	330	309	299	120	330	52	523
AGIS_Os10g011930	0	0	0	0	0	0	0	0
AGIS_Os10g011940	0	0	0	0	0	0	0	0
AGIS_Os10g011950	0	0	0	0	0	0	0	0
AGIS_Os10g011960	0	0	0	0	0	0	0	0
AGIS_Os10g011970	0	0	0	0	0	0	0	0
AGIS_Os10g011980	275	383	274	224	98	152	66	601
AGIS_Os10g011990	0	0	18	0	0	0	0	0
AGIS_Os10g012000	0	0	0	0	0	0	0	0
AGIS_Os10g012010	0	0	0	0	0	0	0	0
AGIS_Os10g012020	0	0	0	0	0	0	0	0
AGIS_Os10g012030	0	0	0	0	0	0	0	0
AGIS_Os10g012040	0	0	0	0	0	0	0	0
AGIS_Os10g012050	398	519	683	498	553	675	535	765
AGIS_Os10g012060	0	0	0	0	0	0	0	0
AGIS_Os10g012070	0	0	0	0	0	0	0	0
AGIS_Os10g012080	0	0	0	0	0	0	0	6
AGIS_Os10g012090	0	0	0	0	0	0	0	0
AGIS_Os10g012100	0	0	0	0	0	0	0	0
AGIS_Os10g012110	0	0	0	0	0	0	0	0
AGIS_Os10g012120	0	0	0	0	0	0	0	0
AGIS_Os10g012130	44	57	23	49	30	16	26	134
AGIS_Os10g012140	0	0	0	0	0	0	0	0
AGIS_Os10g012150	0	0	0	0	0	0	0	0
AGIS_Os10g012160	0	0	0	0	0	0	0	0
AGIS_Os10g012170	0	0	0	0	0	0	0	0
AGIS_Os10g012180	0	0	0	0	0	0	0	0
AGIS_Os10g012190	0	0	0	0	0	0	0	0
AGIS_Os10g012200	0	0	0	0	0	0	0	0
AGIS_Os10g012210	0	0	0	0	0	0	0	0
AGIS_Os10g012220	0	0	0	0	0	0	0	0
AGIS_Os10g012230	0	0	0	0	0	0	0	0
AGIS_Os10g012240	0	0	0	0	0	0	0	0
AGIS_Os10g012250	0	0	0	0	0	0	0	0
AGIS_Os10g012260	0	0	0	0	0	0	0	0
AGIS_Os10g012270	0	0	0	0	0	0	0	0
AGIS_Os10g012280	0	0	0	0	0	0	0	0
AGIS_Os10g012290	0	0	0	0	0	0	0	0
AGIS_Os10g012300	469	357	497	224	52	426	38	876
AGIS_Os10g012310	0	0	0	0	0	0	0	0
AGIS_Os10g012320	0	0	0	0	0	0	0	0
AGIS_Os10g012330	0	0	0	0	0	0	0	0
AGIS_Os10g012340	0	0	0	0	0	0	0	8
AGIS_Os10g012350	0	0	0	0	0	0	0	0
AGIS_Os10g012360	0	0	0	0	0	0	0	0
AGIS_Os10g012370	0	0	0	0	0	0	0	0
AGIS_Os10g012380	0	0	6	0	0	14	0	12
AGIS_Os10g012390	4	0	0	0	0	36	0	0
AGIS_Os10g012400	0	0	0	0	0	0	0	0
AGIS_Os10g012410	0	0	0	0	0	0	0	0
AGIS_Os10g012420	0	0	0	0	0	0	0	0
AGIS_Os10g012430	0	0	0	0	0	0	0	0
AGIS_Os10g012440	0	0	0	0	0	0	0	0
AGIS_Os10g012450	0	0	0	0	0	0	0	0
AGIS_Os10g012460	0	0	0	0	0	0	0	0
AGIS_Os10g012470	0	0	0	0	38	0	0	14
AGIS_Os10g012480	0	2	0	0	0	14	0	0
AGIS_Os10g012490	0	0	0	0	0	0	0	0
AGIS_Os10g012500	0	0	0	0	0	0	0	0
AGIS_Os10g012510	0	0	0	0	0	0	0	0
AGIS_Os10g012520	0	0	0	0	0	0	0	0
AGIS_Os10g012530	0	0	0	0	0	5	0	0
AGIS_Os10g012540	0	0	0	0	0	0	0	0
AGIS_Os10g012550	0	0	0	0	0	0	0	0
AGIS_Os10g012560	0	0	0	0	0	0	0	0
AGIS_Os10g012570	68	80	52	56	10	41	11	107
AGIS_Os10g012580	0	0	0	0	0	0	0	0
AGIS_Os10g012590	0	0	0	0	0	0	0	0
AGIS_Os10g012600	583	601	1128	762	2054	1656	1722	1626
AGIS_Os10g012610	56	81	68	66	0	38	4	166
AGIS_Os10g012620	0	0	0	0	0	0	0	0
AGIS_Os10g012630	0	0	0	0	0	0	0	0
AGIS_Os10g012640	0	0	0	0	0	0	0	0
AGIS_Os10g012650	0	0	0	0	0	0	0	0
AGIS_Os10g012660	0	0	0	0	0	0	0	0
AGIS_Os10g012670	0	0	0	0	0	0	0	0
AGIS_Os10g012680	0	0	0	0	0	0	0	0
AGIS_Os10g012690	0	0	0	0	0	0	0	0
AGIS_Os10g012700	0	10	0	0	0	0	0	4
AGIS_Os10g012710	0	0	0	0	0	0	0	0
AGIS_Os10g012720	27	18	77	40	46	26	10	24
AGIS_Os10g012730	0	0	0	0	0	0	0	0
AGIS_Os10g012740	0	0	0	0	0	0	0	0
AGIS_Os10g012750	0	0	0	0	0	0	0	0
AGIS_Os10g012760	0	0	0	0	0	0	0	0
AGIS_Os10g012770	0	0	0	0	0	0	0	0
AGIS_Os10g012780	0	0	0	0	0	0	0	0
AGIS_Os10g012790	0	0	0	0	0	0	0	0
AGIS_Os10g012800	0	0	0	0	0	0	0	0
AGIS_Os10g012810	0	0	0	0	0	0	0	0
AGIS_Os10g012820	0	0	0	0	0	0	0	0
AGIS_Os10g012830	0	0	0	0	0	0	0	0
AGIS_Os10g012840	0	0	0	0	0	0	0	0
AGIS_Os10g012850	1226	2856	2383	1831	2502	2067	1047	1786
AGIS_Os10g012860	0	0	0	0	0	0	0	0
AGIS_Os10g012870	4178	4827	7511	4638	3184	7250	6018	8023
AGIS_Os10g012880	0	0	0	0	0	0	0	0
AGIS_Os10g012890	0	0	0	0	0	0	0	0
AGIS_Os10g012900	0	0	0	0	0	0	0	0
AGIS_Os10g012910	0	0	0	0	0	0	0	0
AGIS_Os10g012920	0	0	0	0	0	0	0	0
AGIS_Os10g012930	0	0	0	0	0	0	0	0
AGIS_Os10g012940	0	0	0	0	0	0	0	0
AGIS_Os10g012950	0	0	0	0	0	0	0	0
AGIS_Os10g012960	0	0	0	0	0	0	0	0
AGIS_Os10g012970	0	0	0	0	0	0	0	0
AGIS_Os10g012980	0	0	0	0	0	0	0	0
AGIS_Os10g012990	0	0	0	0	0	0	0	0
AGIS_Os10g013000	0	0	0	0	0	0	0	0
AGIS_Os10g013010	0	0	0	0	0	0	0	0
AGIS_Os10g013020	0	0	0	0	0	0	0	0
AGIS_Os10g013030	1202	1310	1792	1258	1310	2031	1796	2015
AGIS_Os10g013040	0	0	0	0	0	0	0	0
AGIS_Os10g013050	152	295	537	327	364	275	270	507
AGIS_Os10g013060	30	46	49	11	0	30	2	87
AGIS_Os10g013070	48	58	44	29	126	36	0	48
AGIS_Os10g013080	0	0	0	0	0	0	0	0
AGIS_Os10g013090	0	0	7	10	0	0	0	2
AGIS_Os10g013100	0	0	0	0	0	0	0	0
AGIS_Os10g013110	0	0	0	0	0	0	0	0
AGIS_Os10g013120	0	0	0	0	0	0	0	0
AGIS_Os10g013130	0	0	0	0	0	0	0	0
AGIS_Os10g013140	5	0	0	0	0	0	0	0
AGIS_Os10g013150	0	0	0	0	0	0	0	6
AGIS_Os10g013160	23	36	13	31	34	24	0	67
AGIS_Os10g013170	0	0	0	0	0	0	0	0
AGIS_Os10g013180	1520	2999	2260	1810	612	1486	866	1994
AGIS_Os10g013190	12	54	65	20	102	78	70	33
AGIS_Os10g013200	0	0	0	0	0	0	0	0
AGIS_Os10g013210	4	0	0	0	0	0	0	0
AGIS_Os10g013220	157	252	180	194	12	198	92	266
AGIS_Os10g013230	0	0	0	0	0	0	0	0
AGIS_Os10g013240	0	0	10	0	0	0	0	6
AGIS_Os10g013250	0	0	0	0	0	0	0	0
AGIS_Os10g013260	223	302	620	346	398	462	585	596
AGIS_Os10g013270	3	0	0	0	0	0	0	0
AGIS_Os10g013280	783	944	1367	921	1062	1355	1084	1391
AGIS_Os10g013290	59	48	68	83	343	88	74	109
AGIS_Os10g013300	0	0	0	0	0	0	0	0
AGIS_Os10g013310	34	84	111	84	18	72	61	107
AGIS_Os10g013320	0	0	0	0	0	0	0	0
AGIS_Os10g013330	0	0	0	0	0	0	0	0
AGIS_Os10g013340	0	0	0	0	0	0	0	0
AGIS_Os10g013350	0	0	0	0	0	0	0	12
AGIS_Os10g013360	0	0	0	0	0	0	0	0
AGIS_Os10g013370	0	0	0	0	0	0	0	0
AGIS_Os10g013380	0	0	0	0	0	0	0	0
AGIS_Os10g013390	0	0	0	0	0	0	0	0
AGIS_Os10g013400	0	0	0	0	0	0	0	0
AGIS_Os10g013410	0	0	0	0	0	0	0	4
AGIS_Os10g013420	0	0	0	0	0	0	0	0
AGIS_Os10g013430	10	6	0	4	24	34	0	22
AGIS_Os10g013440	0	0	0	0	0	0	0	0
AGIS_Os10g013450	12	0	0	0	38	0	0	10
AGIS_Os10g013460	191	390	247	222	331	118	87	247
AGIS_Os10g013470	362	459	1063	669	139	24	208	433
AGIS_Os10g013480	13	0	8	7	2	28	10	14
AGIS_Os10g013490	0	0	0	0	0	0	0	0
AGIS_Os10g013500	0	0	0	0	0	0	0	0
AGIS_Os10g013510	188	159	277	212	188	331	186	369
AGIS_Os10g013520	0	0	0	0	0	0	0	8
AGIS_Os10g013530	0	0	0	0	0	0	0	0
AGIS_Os10g013540	0	0	0	0	0	0	0	0
AGIS_Os10g013550	0	0	0	0	0	0	0	0
AGIS_Os10g013560	163	168	223	165	75	158	218	226
AGIS_Os10g013570	0	0	0	0	0	0	0	0
AGIS_Os10g013580	0	0	0	0	0	0	0	0
AGIS_Os10g013590	0	0	0	0	0	0	0	0
AGIS_Os10g013600	563	1134	926	653	765	378	330	434
AGIS_Os10g013610	49	48	47	44	312	103	140	334
AGIS_Os10g013620	0	0	0	0	0	0	0	0
AGIS_Os10g013630	39	199	153	106	298	160	163	144
AGIS_Os10g013640	0	0	0	0	0	0	0	0
AGIS_Os10g013650	0	0	0	0	0	0	0	0
AGIS_Os10g013660	0	0	0	0	0	0	0	0
AGIS_Os10g013670	0	0	0	0	0	0	0	0
AGIS_Os10g013680	303	397	521	362	393	839	531	962
AGIS_Os10g013690	0	0	0	0	0	0	0	0
AGIS_Os10g013700	0	0	0	0	0	0	0	0
AGIS_Os10g013710	8	10	0	0	0	14	0	0
AGIS_Os10g013720	0	0	0	0	0	0	0	0
AGIS_Os10g013730	0	0	0	0	0	0	0	0
AGIS_Os10g013740	0	0	0	0	0	0	0	0
AGIS_Os10g013750	2462	8599	6911	5141	11923	10718	8859	11072
AGIS_Os10g013760	0	0	0	0	0	0	0	0
AGIS_Os10g013770	0	0	0	0	0	0	0	0
AGIS_Os10g013780	300	414	382	368	42	494	192	826
AGIS_Os10g013790	1	7	0	0	0	0	0	0
AGIS_Os10g013800	0	0	0	0	0	0	0	0
AGIS_Os10g013810	0	0	0	0	0	0	0	0
AGIS_Os10g013820	0	0	0	0	0	0	0	0
AGIS_Os10g013830	0	0	0	0	0	0	0	0
AGIS_Os10g013840	0	0	0	0	0	0	0	0
AGIS_Os10g013850	0	0	0	0	0	0	0	0
AGIS_Os10g013860	0	0	0	0	0	0	0	0
AGIS_Os10g013870	0	0	0	0	0	0	0	0
AGIS_Os10g013880	0	0	0	0	0	0	0	0
AGIS_Os10g013890	0	0	0	0	0	0	0	0
AGIS_Os10g013900	0	0	0	0	0	0	0	0
AGIS_Os10g013910	0	0	0	0	0	0	0	0
AGIS_Os10g013920	0	0	0	0	0	0	0	0
AGIS_Os10g013930	14	32	48	98	135	17	0	1
AGIS_Os10g013940	0	0	0	0	0	0	0	0
AGIS_Os10g013950	0	0	0	0	0	0	0	0
AGIS_Os10g013960	0	0	0	0	0	0	0	0
AGIS_Os10g013970	0	0	0	0	0	0	0	0
AGIS_Os10g013980	0	0	0	0	0	0	0	0
AGIS_Os10g013990	0	0	0	0	0	0	0	0
AGIS_Os10g014000	0	0	0	0	0	0	0	0
AGIS_Os10g014010	0	0	0	0	0	0	0	0
AGIS_Os10g014020	0	0	0	0	0	0	0	0
AGIS_Os10g014030	0	0	0	0	0	0	0	0
AGIS_Os10g014040	0	0	0	0	0	0	0	0
AGIS_Os10g014050	0	0	0	0	0	0	0	0
AGIS_Os10g014060	0	0	0	0	0	0	0	0
AGIS_Os10g014070	0	10	0	0	12	10	0	0
AGIS_Os10g014080	0	0	0	0	0	0	0	0
AGIS_Os10g014090	27	34	95	39	0	0	35	111
AGIS_Os10g014100	0	0	0	0	0	0	0	0
AGIS_Os10g014110	0	0	0	0	0	0	0	0
AGIS_Os10g014120	0	0	0	0	0	0	0	0
AGIS_Os10g014130	0	0	0	0	0	0	0	0
AGIS_Os10g014140	45	142	185	377	237	1042	638	236
AGIS_Os10g014150	0	0	0	0	0	0	0	0
AGIS_Os10g014160	0	0	0	0	0	0	0	0
AGIS_Os10g014170	0	0	0	0	0	0	0	0
AGIS_Os10g014180	0	0	0	0	0	0	0	0
AGIS_Os10g014190	0	0	0	0	0	0	0	0
AGIS_Os10g014200	4	0	30	61	340	571	975	25
AGIS_Os10g014210	0	0	0	0	0	0	0	0
AGIS_Os10g014220	0	0	0	0	0	0	0	0
AGIS_Os10g014230	0	0	0	0	0	0	0	0
AGIS_Os10g014240	0	0	0	0	0	0	0	0
AGIS_Os10g014250	4	0	149	39	24	592	187	104
AGIS_Os10g014260	0	0	0	0	0	0	0	0
AGIS_Os10g014270	345	489	418	348	257	307	310	317
AGIS_Os10g014280	0	0	0	0	0	0	0	0
AGIS_Os10g014290	0	0	0	0	0	0	0	0
AGIS_Os10g014300	0	0	0	0	0	0	0	0
AGIS_Os10g014310	0	0	0	0	0	0	0	0
AGIS_Os10g014320	0	0	0	0	0	0	0	0
AGIS_Os10g014330	0	0	0	0	0	0	0	0
AGIS_Os10g014340	0	0	0	0	0	0	0	0
AGIS_Os10g014350	0	0	0	0	0	0	0	0
AGIS_Os10g014360	0	0	0	0	0	0	0	0
AGIS_Os10g014370	0	0	0	0	0	0	0	0
AGIS_Os10g014380	0	0	0	0	22	0	0	0
AGIS_Os10g014390	0	0	0	0	0	0	0	0
AGIS_Os10g014400	0	0	0	0	0	0	0	0
AGIS_Os10g014410	8	0	0	0	0	0	10	0
AGIS_Os10g014420	0	0	6	0	0	2	0	4
AGIS_Os10g014430	0	0	0	0	0	0	0	0
AGIS_Os10g014440	0	0	0	0	0	0	0	0
AGIS_Os10g014450	0	0	0	0	0	0	0	0
AGIS_Os10g014460	0	0	0	0	0	0	0	0
AGIS_Os10g014470	0	0	0	0	0	0	0	0
AGIS_Os10g014480	0	0	0	0	0	0	0	0
AGIS_Os10g014490	0	0	0	0	0	0	0	0
AGIS_Os10g014500	0	0	0	0	0	0	0	0
AGIS_Os10g014510	0	0	0	0	0	0	0	0
AGIS_Os10g014520	0	0	0	0	0	0	0	0
AGIS_Os10g014530	0	6	0	0	0	12	0	12
AGIS_Os10g014540	321	451	647	313	163	638	578	807
AGIS_Os10g014550	51	57	170	120	28	125	219	209
AGIS_Os10g014560	90	225	267	156	174	167	159	308
AGIS_Os10g014570	0	0	0	0	0	0	0	0
AGIS_Os10g014580	0	0	2	6	0	0	0	0
AGIS_Os10g014590	0	0	0	0	0	0	0	0
AGIS_Os10g014600	0	0	0	0	0	0	0	0
AGIS_Os10g014610	0	0	0	0	0	0	0	0
AGIS_Os10g014620	0	0	0	0	0	0	0	0
AGIS_Os10g014630	0	0	0	0	0	0	0	0
AGIS_Os10g014640	15	22	3	19	4	32	0	2
AGIS_Os10g014650	0	0	0	0	0	0	0	0
AGIS_Os10g014660	0	0	0	0	0	0	0	0
AGIS_Os10g014670	0	0	0	0	0	0	0	0
AGIS_Os10g014680	0	0	0	0	0	0	0	0
AGIS_Os10g014690	0	0	0	0	0	0	0	0
AGIS_Os10g014700	0	0	0	0	0	0	0	0
AGIS_Os10g014710	28	10	23	60	8	28	16	54
AGIS_Os10g014720	75	36	99	144	28	97	44	160
AGIS_Os10g014730	0	0	0	0	0	0	0	0
AGIS_Os10g014740	0	0	12	2	0	0	6	20
AGIS_Os10g014750	0	0	0	0	0	0	0	0
AGIS_Os10g014760	0	0	0	0	0	0	0	0
AGIS_Os10g014770	0	0	0	0	0	0	0	0
AGIS_Os10g014790	0	0	0	0	0	0	0	0
AGIS_Os10g014800	0	0	0	0	0	0	0	0
AGIS_Os10g014810	0	0	0	0	0	0	0	0
AGIS_Os10g014820	0	30	11	0	0	0	2	0
AGIS_Os10g014830	30	0	38	47	49	58	30	30
AGIS_Os10g014840	523	572	488	475	90	456	22	1280
AGIS_Os10g014850	1079	1449	1719	1326	361	1402	665	1752
AGIS_Os10g014860	0	0	0	0	0	0	0	0
AGIS_Os10g014870	0	0	0	0	0	0	0	0
AGIS_Os10g014880	18	9	2	0	0	0	0	0
AGIS_Os10g014890	0	0	0	0	0	0	0	0
AGIS_Os10g014900	0	0	0	0	0	0	0	0
AGIS_Os10g014910	0	0	0	0	0	0	0	0
AGIS_Os10g014920	245	319	161	152	72	156	80	156
AGIS_Os10g014930	8	0	2	1	0	0	0	0
AGIS_Os10g014940	0	0	0	0	0	0	0	0
AGIS_Os10g014950	0	10	0	60	0	22	8	0
AGIS_Os10g014960	0	0	0	0	0	0	0	0
AGIS_Os10g014970	0	0	0	0	0	6	6	0
AGIS_Os10g014980	0	0	0	0	0	0	0	0
AGIS_Os10g014990	0	0	0	0	0	0	0	0
AGIS_Os10g015000	4	10	30	8	0	8	14	20
AGIS_Os10g015010	196	333	393	384	1057	590	315	607
AGIS_Os10g015020	0	0	0	0	0	0	0	0
AGIS_Os10g015030	0	0	0	0	0	0	0	0
AGIS_Os10g015040	0	0	0	3	0	0	0	0
AGIS_Os10g015050	0	0	0	0	0	0	0	0
AGIS_Os10g015060	0	0	0	0	0	0	0	0
AGIS_Os10g015070	0	0	0	0	0	0	0	0
AGIS_Os10g015080	0	0	0	0	0	0	0	0
AGIS_Os10g015090	0	0	0	0	0	0	0	0
AGIS_Os10g015100	0	0	0	0	0	0	0	0
AGIS_Os10g015110	6	52	26	14	0	22	2	14
AGIS_Os10g015120	2196	2738	3791	3677	3298	4442	3429	4932
AGIS_Os10g015130	192	147	256	148	64	342	185	362
AGIS_Os10g015140	0	0	0	0	0	8	0	0
AGIS_Os10g015150	184	159	388	272	26	145	130	213
AGIS_Os10g015160	0	0	0	0	0	0	0	0
AGIS_Os10g015170	0	0	0	0	0	0	0	0
AGIS_Os10g015180	0	0	0	0	0	0	0	0
AGIS_Os10g015190	0	0	0	0	0	0	0	0
AGIS_Os10g015200	0	0	0	0	0	0	0	0
AGIS_Os10g015210	0	0	0	0	0	0	0	0
AGIS_Os10g015220	0	0	0	0	0	0	0	0
AGIS_Os10g015230	83	131	145	118	57	152	34	150
AGIS_Os10g015240	4	14	40	6	34	23	48	16
AGIS_Os10g015250	804	1003	1307	878	268	1307	773	1484
AGIS_Os10g015260	739	1133	1111	747	1436	1013	757	1133
AGIS_Os10g015270	138	132	178	126	1559	790	674	901
AGIS_Os10g015280	0	0	0	0	0	0	0	0
AGIS_Os10g015290	0	0	0	0	0	0	0	0
AGIS_Os10g015300	0	0	0	0	0	0	0	0
AGIS_Os10g015310	202	240	227	117	87	273	129	380
AGIS_Os10g015320	0	0	0	0	0	0	0	0
AGIS_Os10g015330	0	0	0	0	0	0	0	0
AGIS_Os10g015340	0	0	0	0	0	0	0	0
AGIS_Os10g015350	93	58	102	90	6	58	29	15
AGIS_Os10g015360	0	0	0	0	0	0	0	0
AGIS_Os10g015370	0	0	0	0	0	0	0	0
AGIS_Os10g015380	21	13	18	18	0	0	0	6
AGIS_Os10g015390	27	108	44	50	10	32	28	33
AGIS_Os10g015400	0	0	0	0	0	0	0	0
AGIS_Os10g015410	0	0	0	0	0	0	0	0
