GeneID	HPmockWT_1	HPmockWT_2	HPmockWT_3	HPmockWT_4	HPmockpho2_1	HPmockpho2_2	HPmockpho2_3	HPmockpho2_4
AGIS_Os08g034610	12	28	88	121	40	47	28	41
AGIS_Os08g034620	0	0	0	0	6	1	0	3
AGIS_Os08g034630	1337	1410	914	1703	943	982	886	1063
AGIS_Os08g034640	5523	4249	4236	4864	3051	2587	4008	4047
AGIS_Os08g034650	128	355	93	849	400	543	211	496
AGIS_Os08g034660	36	400	21	817	395	666	198	396
AGIS_Os08g034670	0	0	0	0	0	0	0	0
AGIS_Os08g034680	0	0	0	0	0	0	0	0
AGIS_Os08g034690	0	0	0	0	0	0	0	0
AGIS_Os08g034700	0	0	0	0	0	0	0	0
AGIS_Os08g034710	10	34	4	26	0	0	0	2
AGIS_Os08g034720	1634	1049	864	1568	505	455	833	665
AGIS_Os08g034730	39	50	25	72	41	88	2	50
AGIS_Os08g034740	137	46	82	106	2	26	44	54
AGIS_Os08g034750	2159	1913	1284	1924	1042	984	1743	1558
AGIS_Os08g034760	605	1348	770	1316	402	702	649	689
AGIS_Os08g034770	64	888	135	1379	831	942	239	525
AGIS_Os08g034780	334	352	222	470	240	238	326	320
AGIS_Os08g034790	0	0	0	0	0	0	0	0
AGIS_Os08g034800	12	134	41	101	32	104	81	99
AGIS_Os08g034810	168	120	46	43	787	59	267	124
AGIS_Os08g034820	11123	8760	6971	8504	13863	7382	11363	10534
AGIS_Os08g034830	0	0	0	0	0	0	8	0
AGIS_Os08g034840	460	404	246	597	193	295	231	384
AGIS_Os08g034850	95	217	118	193	136	191	65	105
AGIS_Os08g034860	0	0	0	0	0	0	0	0
AGIS_Os08g034870	134	575	337	624	337	420	388	263
AGIS_Os08g034880	0	0	0	0	0	4	0	4
AGIS_Os08g034890	22	10	0	2	0	3	34	0
AGIS_Os08g034900	0	16	0	130	26	55	43	27
AGIS_Os08g034910	15	32	57	6	30	17	0	10
AGIS_Os08g034920	8	17	29	41	14	39	42	36
AGIS_Os08g034930	0	76	28	107	55	126	6	52
AGIS_Os08g034940	1892	1721	1430	2088	1171	1761	2602	1598
AGIS_Os08g034950	503	1119	610	1497	1100	992	934	974
AGIS_Os08g034960	1680	1068	665	1002	517	364	617	571
AGIS_Os08g034970	8	121	50	190	34	51	94	53
AGIS_Os08g034980	0	0	0	0	0	0	0	0
AGIS_Os08g034990	458	246	132	270	426	237	315	472
AGIS_Os08g035000	0	0	0	0	0	0	0	0
AGIS_Os08g035010	0	0	0	0	0	0	0	0
AGIS_Os08g035020	215	599	354	680	425	366	359	313
AGIS_Os08g035030	0	0	20	12	16	2	8	17
AGIS_Os08g035040	399	845	406	1182	706	684	438	696
AGIS_Os08g035050	636	1038	537	1312	893	641	742	852
AGIS_Os08g035060	0	0	0	0	0	0	0	0
AGIS_Os08g035070	0	14	10	0	0	6	0	0
AGIS_Os08g035080	258	541	255	788	403	480	193	311
AGIS_Os08g035090	990	1910	1222	2220	1339	1224	965	1032
AGIS_Os08g035100	317	141	131	98	69	267	187	267
AGIS_Os08g035110	0	0	0	0	0	0	0	0
AGIS_Os08g035120	96	160	244	164	94	137	246	275
AGIS_Os08g035130	0	0	0	0	0	0	0	0
AGIS_Os08g035140	10	35	24	28	31	48	6	30
AGIS_Os08g035150	144	79	72	42	117	12	18	52
AGIS_Os08g035160	0	0	0	0	0	0	0	0
AGIS_Os08g035170	0	26	0	0	0	2	0	0
AGIS_Os08g035180	0	0	0	0	18	0	0	0
AGIS_Os08g035190	1461	1233	796	1333	655	557	849	622
AGIS_Os08g035200	0	0	0	0	0	0	0	0
AGIS_Os08g035210	36	42	79	185	135	95	96	130
AGIS_Os08g035220	96	708	166	1243	580	1085	285	530
AGIS_Os08g035230	102	229	208	207	104	96	92	121
AGIS_Os08g035240	45	16	24	66	14	17	24	8
AGIS_Os08g035250	176	91	67	305	173	64	222	118
AGIS_Os08g035260	1	0	26	0	0	6	0	0
AGIS_Os08g035270	30	0	0	8	10	0	18	9
AGIS_Os08g035280	0	0	0	0	0	0	0	0
AGIS_Os08g035290	0	0	0	0	0	0	0	0
AGIS_Os08g035300	312	78	164	108	132	79	63	232
AGIS_Os08g035310	1151	1861	1390	2400	618	1344	1320	1877
AGIS_Os08g035320	0	0	0	0	0	0	0	0
AGIS_Os08g035330	0	0	0	0	0	0	0	0
AGIS_Os08g035340	0	0	0	0	0	0	0	0
AGIS_Os08g035350	305	548	473	991	914	816	521	1031
AGIS_Os08g035360	2284	1453	1030	1494	687	451	951	824
AGIS_Os08g035370	0	0	0	0	0	0	0	0
AGIS_Os08g035380	872	618	478	760	481	398	646	590
AGIS_Os08g035390	0	5	0	0	0	3	0	0
AGIS_Os08g035400	0	0	0	0	0	0	0	0
AGIS_Os08g035410	1215	726	565	1018	348	378	806	1032
AGIS_Os08g035420	0	0	0	0	0	0	0	0
AGIS_Os08g035430	0	0	0	0	0	0	0	0
AGIS_Os08g035440	2685	2670	2901	2671	2078	1766	2817	2504
AGIS_Os08g035450	78	189	66	515	448	514	34	187
AGIS_Os08g035460	1094	1487	1312	1412	1011	980	1534	1546
AGIS_Os08g035470	0	0	0	0	0	0	0	0
AGIS_Os08g035480	0	0	0	0	0	1	0	10
AGIS_Os08g035490	0	0	0	0	0	0	0	0
AGIS_Os08g035500	0	0	0	0	0	0	0	0
AGIS_Os08g035510	0	0	0	0	0	0	0	0
AGIS_Os08g035520	0	0	0	0	0	0	0	2
AGIS_Os08g035530	520	431	312	493	279	278	315	461
AGIS_Os08g035540	738	1399	887	1840	968	839	1003	1177
AGIS_Os08g035550	0	0	0	0	0	0	0	0
AGIS_Os08g035560	0	0	0	0	0	0	0	0
AGIS_Os08g035570	215	694	162	1060	888	725	302	857
AGIS_Os08g035580	0	0	0	0	0	0	0	0
AGIS_Os08g035590	1091	778	688	424	267	161	651	278
AGIS_Os08g035600	0	0	0	0	0	0	0	0
AGIS_Os08g035610	0	0	0	0	0	0	0	0
AGIS_Os08g035620	0	0	0	0	0	0	0	0
AGIS_Os08g035630	0	0	0	0	0	0	0	0
AGIS_Os08g035640	0	0	0	0	0	0	0	0
AGIS_Os08g035650	0	0	0	0	0	0	0	0
AGIS_Os08g035660	0	0	0	0	0	0	0	0
AGIS_Os08g035670	0	0	0	0	0	0	0	0
AGIS_Os08g035680	0	0	0	0	0	0	0	0
AGIS_Os08g035690	2382	2527	1959	3004	1586	1477	1896	3239
AGIS_Os08g035700	596	613	383	756	424	509	562	394
AGIS_Os08g035710	479	285	336	255	171	144	285	234
AGIS_Os08g035720	8	6	0	8	1	0	0	2
AGIS_Os08g035730	1	31	44	82	53	48	34	45
AGIS_Os08g035740	133	220	84	290	89	188	156	86
AGIS_Os08g035750	817	1703	1060	1810	1299	1075	1014	1315
AGIS_Os08g035760	0	0	0	0	0	0	0	0
AGIS_Os08g035770	0	0	0	0	0	0	0	0
AGIS_Os08g035780	0	6	0	0	0	0	0	0
AGIS_Os08g035790	0	0	0	0	0	0	0	0
AGIS_Os08g035800	0	0	0	0	0	0	0	0
AGIS_Os08g035810	0	0	0	0	0	0	0	0
AGIS_Os08g035820	57	76	74	132	12	16	0	9
AGIS_Os08g035830	2758	4594	2741	5941	933	785	1099	1138
AGIS_Os08g035840	943	1170	1088	2101	925	704	1001	1569
AGIS_Os08g035850	485	689	473	590	386	367	381	430
AGIS_Os08g035860	0	0	0	0	0	0	0	0
AGIS_Os08g035870	0	0	0	0	0	0	14	0
AGIS_Os08g035880	0	0	0	0	0	0	0	0
AGIS_Os08g035890	50	10	20	28	8	4	20	5
AGIS_Os08g035900	1170	889	642	850	425	485	776	702
AGIS_Os08g035910	51	66	109	99	100	79	78	97
AGIS_Os08g035920	14	27	0	109	287	342	95	249
AGIS_Os08g035930	32	0	26	4	0	2	36	3
AGIS_Os08g035940	2318	2226	1859	1993	1397	1359	1705	1967
AGIS_Os08g035950	0	0	0	0	0	0	0	0
AGIS_Os08g035960	0	0	0	0	0	0	0	0
AGIS_Os08g035970	204	575	396	728	438	576	380	698
AGIS_Os08g035980	0	0	0	0	0	0	0	0
AGIS_Os08g035990	0	0	0	0	0	0	0	0
AGIS_Os08g036000	139	420	126	490	510	242	299	396
AGIS_Os08g036010	481	473	400	498	194	284	236	290
AGIS_Os08g036020	36321	23126	23089	27389	14223	13665	24451	28158
AGIS_Os08g036030	1815	695	1199	1143	249	407	939	863
AGIS_Os08g036040	28	16	56	16	8	3	0	18
AGIS_Os08g036050	0	0	0	16	0	0	0	0
AGIS_Os08g036060	0	0	0	0	0	0	0	0
AGIS_Os08g036070	0	0	0	0	0	0	0	0
AGIS_Os08g036080	487	420	266	522	204	156	194	247
AGIS_Os08g036090	226	301	364	396	305	276	432	459
AGIS_Os08g036100	395	1393	727	1747	903	1085	898	1316
AGIS_Os08g036110	91	101	62	162	111	132	56	49
AGIS_Os08g036120	112	71	41	51	34	54	77	35
AGIS_Os08g036130	0	0	0	0	0	0	0	0
AGIS_Os08g036140	20	21	0	23	35	7	0	1
AGIS_Os08g036150	40	144	36	215	104	59	118	161
AGIS_Os08g036160	130	260	121	394	303	226	127	245
AGIS_Os08g036170	443	550	361	480	423	239	436	402
AGIS_Os08g036180	626	633	542	613	365	456	605	514
AGIS_Os08g036190	603	1424	648	2238	1177	1290	1078	1511
AGIS_Os08g036200	304	919	484	1093	834	626	363	755
AGIS_Os08g036210	738	856	497	824	445	489	572	796
AGIS_Os08g036220	61	479	173	396	361	246	433	447
AGIS_Os08g036230	70	4	8	33	30	18	2	9
AGIS_Os08g036240	5166	3621	3858	3013	1994	2098	2497	3088
AGIS_Os08g036250	295	895	471	836	523	449	351	515
AGIS_Os08g036260	124	281	185	282	126	130	228	168
AGIS_Os08g036270	0	5	0	12	11	4	2	0
AGIS_Os08g036280	0	0	0	0	0	2	0	0
AGIS_Os08g036290	0	0	0	0	0	0	0	0
AGIS_Os08g036300	56	56	48	32	50	19	54	11
AGIS_Os08g036310	0	0	0	0	0	0	8	0
AGIS_Os08g036320	42	153	76	192	242	172	135	254
AGIS_Os08g036330	0	14	20	54	0	68	154	14
AGIS_Os08g036340	0	0	0	0	0	0	0	0
AGIS_Os08g036350	0	0	0	0	30	25	20	5
AGIS_Os08g036360	0	0	0	10	0	6	15	4
AGIS_Os08g036370	0	0	0	0	0	0	0	0
AGIS_Os08g036380	995	630	717	1023	651	671	740	1225
AGIS_Os08g036390	0	0	0	0	0	0	0	0
AGIS_Os08g036400	1	0	0	1	0	8	0	12
AGIS_Os08g036410	78	135	155	138	69	55	131	48
AGIS_Os08g036420	446	886	455	1134	932	818	672	1090
AGIS_Os08g036430	0	0	8	0	0	2	0	10
AGIS_Os08g036440	1376	934	1750	2400	762	714	1288	1863
AGIS_Os08g036450	0	0	0	0	0	0	0	0
AGIS_Os08g036460	904	2720	1754	2979	2018	2802	3091	3873
AGIS_Os08g036470	0	0	0	0	0	0	0	0
AGIS_Os08g036480	203	264	173	221	60	44	26	74
AGIS_Os08g036490	292	521	497	723	350	335	291	380
AGIS_Os08g036500	0	12	0	14	25	14	2	46
AGIS_Os08g036510	0	0	0	0	0	0	0	0
AGIS_Os08g036520	0	0	0	0	0	0	0	0
AGIS_Os08g036530	140	437	326	373	159	206	153	239
AGIS_Os08g036540	116	40	30	103	15	6	0	12
AGIS_Os08g036550	83	973	158	1805	996	904	312	1013
AGIS_Os08g036560	6158	5472	5754	6284	3058	2305	7229	3787
AGIS_Os08g036570	364	252	113	337	173	206	260	407
AGIS_Os08g036580	20	0	0	0	29	5	0	4
AGIS_Os08g036590	171	163	139	182	106	144	201	136
AGIS_Os08g036600	550	2186	1141	2805	1476	2420	1551	2417
AGIS_Os08g036610	639	1070	896	1489	618	605	739	574
AGIS_Os08g036620	0	0	0	0	0	0	0	0
AGIS_Os08g036630	0	0	0	0	0	0	0	0
AGIS_Os08g036640	0	0	0	0	0	0	0	0
AGIS_Os08g036650	0	0	0	0	0	0	0	0
AGIS_Os08g036660	140	141	104	77	0	64	66	91
AGIS_Os08g036670	0	4	20	43	0	40	0	11
AGIS_Os08g036680	0	74	12	18	13	40	92	74
AGIS_Os08g036690	0	0	0	0	0	0	0	0
AGIS_Os08g036700	536	630	443	802	539	336	564	525
AGIS_Os08g036710	122	78	66	140	41	77	102	55
AGIS_Os08g036720	46	10	42	65	0	7	0	6
AGIS_Os08g036730	0	0	0	0	0	0	0	0
AGIS_Os08g036740	1806	2086	1369	2938	1716	1378	1488	2080
AGIS_Os08g036750	0	0	0	0	0	0	0	0
AGIS_Os08g036760	0	0	0	0	0	0	0	0
AGIS_Os08g036770	0	0	0	1	31	4	68	37
AGIS_Os08g036780	0	0	0	0	0	0	0	0
AGIS_Os08g036790	0	0	0	0	0	0	0	0
AGIS_Os08g036800	503	317	287	433	97	102	258	153
AGIS_Os08g036810	0	0	0	0	0	0	0	0
AGIS_Os08g036820	0	0	0	0	0	0	0	0
AGIS_Os08g036830	46	133	83	47	263	292	443	115
AGIS_Os08g036840	204	280	285	395	179	206	197	384
AGIS_Os08g036850	0	0	0	0	0	0	0	0
AGIS_Os08g036860	0	4	0	0	0	0	0	0
AGIS_Os08g036870	0	0	0	0	0	0	0	0
AGIS_Os08g036880	0	0	0	0	0	0	0	0
AGIS_Os08g036890	0	0	0	0	0	0	0	0
AGIS_Os08g036900	0	0	0	0	0	0	0	0
AGIS_Os08g036910	0	5	18	14	12	1	14	10
AGIS_Os08g036920	289	456	497	528	334	404	434	358
AGIS_Os08g036930	0	44	36	14	16	47	48	28
AGIS_Os08g036940	223	105	36	96	451	90	336	307
AGIS_Os08g036950	0	0	0	0	0	0	0	0
AGIS_Os08g036960	468	291	109	190	951	202	560	311
AGIS_Os08g036970	146	370	338	570	510	367	453	612
AGIS_Os08g036980	494	722	609	812	316	426	721	1052
AGIS_Os08g036990	160	177	102	161	94	62	180	115
AGIS_Os08g037000	78	106	108	239	211	235	200	189
AGIS_Os08g037010	0	4	8	2	18	9	0	0
AGIS_Os08g037020	0	0	0	0	0	0	0	0
AGIS_Os08g037030	0	0	0	0	0	0	0	0
AGIS_Os08g037040	35	43	19	44	12	63	14	15
AGIS_Os08g037050	0	0	0	0	0	0	0	0
AGIS_Os08g037060	0	15	0	8	8	5	0	0
AGIS_Os08g037070	486	219	241	436	199	219	306	264
AGIS_Os08g037080	280	514	316	591	365	348	414	490
AGIS_Os08g037090	1217	1028	749	1274	711	560	825	785
AGIS_Os08g037100	200	107	67	112	182	68	36	104
AGIS_Os08g037110	0	0	0	0	0	0	0	0
AGIS_Os08g037120	0	0	0	4	8	2	0	0
AGIS_Os08g037130	0	23	6	48	11	31	14	18
AGIS_Os08g037140	0	0	0	0	0	0	0	0
AGIS_Os08g037150	0	0	0	0	0	0	0	0
AGIS_Os08g037160	0	0	0	0	0	0	0	0
AGIS_Os08g037170	246	182	232	309	82	147	121	234
AGIS_Os08g037180	85	87	111	132	101	118	74	109
AGIS_Os08g037190	13	0	0	4	0	4	0	0
AGIS_Os08g037200	455	797	436	763	391	398	493	654
AGIS_Os08g037210	74	63	120	72	77	97	193	106
AGIS_Os08g037220	1258	1925	1534	2520	1756	1926	2925	2467
AGIS_Os08g037230	35	38	36	93	49	69	21	31
AGIS_Os08g037240	0	0	12	16	5	2	0	4
AGIS_Os08g037250	432	531	492	825	478	479	399	529
AGIS_Os08g037260	1571	1633	1006	2003	1481	1235	1329	1516
AGIS_Os08g037270	55	83	62	78	46	46	25	14
AGIS_Os08g037280	618	672	806	966	774	566	826	955
AGIS_Os08g037290	2778	1980	2205	2423	2158	2525	4340	5473
AGIS_Os08g037300	208	330	256	323	156	214	250	219
AGIS_Os08g037310	571	1353	921	1693	945	1174	1273	1258
AGIS_Os08g037320	109	54	15	24	12	8	28	17
AGIS_Os08g037330	0	0	0	0	0	0	0	0
AGIS_Os08g037340	332	1097	864	1533	943	966	718	972
AGIS_Os08g037350	232	135	115	151	51	105	150	78
AGIS_Os08g037360	431	1410	321	2628	2053	2161	503	2447
AGIS_Os08g037370	2221	5904	3166	7283	4236	4143	3397	5787
AGIS_Os08g037380	156	125	88	250	508	121	224	403
AGIS_Os08g037390	422	263	436	520	469	334	303	664
AGIS_Os08g037400	0	0	0	0	0	0	0	0
AGIS_Os08g037410	0	0	0	0	0	0	0	0
AGIS_Os08g037420	0	0	0	0	0	0	0	0
AGIS_Os08g037430	0	0	0	0	0	0	0	0
AGIS_Os08g037440	0	0	0	0	0	0	0	0
AGIS_Os08g037450	0	0	0	0	0	0	0	0
AGIS_Os08g037460	0	0	0	0	0	0	0	0
AGIS_Os08g037470	112	92	243	257	24	63	240	225
AGIS_Os08g037480	0	0	0	6	0	0	0	0
AGIS_Os08g037490	0	32	18	14	0	0	0	0
AGIS_Os08g037500	771	1556	717	2006	940	1523	628	2168
AGIS_Os08g037510	415	530	315	902	434	666	307	714
AGIS_Os08g037520	0	8	0	0	6	11	0	15
AGIS_Os08g037530	200	802	170	917	627	724	526	737
AGIS_Os08g037540	0	0	0	0	0	0	0	0
AGIS_Os08g037550	0	0	0	0	0	0	0	0
AGIS_Os08g037560	0	0	0	0	0	0	0	0
AGIS_Os08g037570	0	0	0	0	0	0	0	1
AGIS_Os08g037580	2290	1876	1479	2308	1224	857	1134	1503
AGIS_Os08g037590	2270	1796	1344	2085	1835	1171	1732	1629
AGIS_Os08g037600	0	0	0	0	6	0	0	2
AGIS_Os08g037610	119	562	201	799	883	1012	202	594
AGIS_Os08g037620	0	1	29	24	24	60	31	17
AGIS_Os08g037630	0	15	24	0	9	18	0	38
AGIS_Os08g037640	1	18	0	0	7	6	0	2
AGIS_Os08g037650	417	1197	704	1740	932	1067	797	1162
AGIS_Os08g037660	485	1002	652	1179	926	896	870	750
AGIS_Os08g037670	40	337	147	271	185	189	153	145
AGIS_Os08g037680	352	455	358	344	256	264	397	601
AGIS_Os08g037690	0	0	28	10	16	24	37	8
AGIS_Os08g037700	1081	779	672	945	424	402	659	459
AGIS_Os08g037710	126	18	43	51	58	30	20	83
AGIS_Os08g037720	772	2679	1352	2732	2315	1975	1743	2533
AGIS_Os08g037730	234	275	221	253	163	198	236	193
AGIS_Os08g037740	0	0	0	0	0	0	0	0
AGIS_Os08g037750	0	0	0	0	0	0	0	0
AGIS_Os08g037760	0	0	0	0	0	0	0	0
AGIS_Os08g037770	0	0	0	0	0	0	0	0
AGIS_Os08g037780	0	56	9	12	97	162	70	41
AGIS_Os08g037790	0	38	6	10	29	5	20	12
AGIS_Os08g037800	0	0	0	0	0	0	0	0
AGIS_Os08g037810	0	0	0	0	0	0	0	0
AGIS_Os08g037820	1029	1267	1211	2064	1778	1354	1645	1792
AGIS_Os08g037830	0	0	0	0	0	0	0	0
AGIS_Os08g037840	0	0	0	0	0	3	0	0
AGIS_Os08g037850	0	0	0	0	0	0	0	0
AGIS_Os08g037860	0	0	0	0	0	0	0	0
AGIS_Os08g037870	0	0	0	0	0	0	0	0
AGIS_Os08g037880	0	0	0	0	0	0	0	0
AGIS_Os08g037890	1111	1976	1379	1897	988	1084	1408	1249
AGIS_Os08g037900	0	0	0	0	0	0	0	0
AGIS_Os08g037910	0	0	0	0	0	0	0	0
AGIS_Os08g037920	230	473	288	480	305	263	540	403
AGIS_Os08g037930	2077	4401	2011	5028	3065	2880	2781	3140
AGIS_Os08g037940	0	2	0	0	0	0	0	4
AGIS_Os08g037950	259	175	345	303	178	191	299	314
AGIS_Os08g037960	63	170	108	348	142	226	178	134
AGIS_Os08g037970	83	70	54	91	21	31	142	30
AGIS_Os08g037980	2158	2501	2423	2827	1608	1449	2088	2144
AGIS_Os08g037990	183	274	131	310	147	160	255	208
AGIS_Os08g038000	254	1378	193	2713	1683	1655	350	1258
AGIS_Os08g038010	0	0	0	0	0	0	0	0
AGIS_Os08g038020	161	220	141	194	146	130	111	172
AGIS_Os08g038030	172	294	199	385	143	225	174	182
AGIS_Os08g038040	475	344	439	254	803	410	550	376
AGIS_Os08g038050	0	0	0	0	0	0	0	0
AGIS_Os08g038060	0	0	0	0	0	0	0	0
AGIS_Os08g038070	0	0	0	0	0	0	0	0
AGIS_Os08g038080	0	0	0	0	0	0	0	0
AGIS_Os08g038090	0	0	0	0	4	0	0	0
AGIS_Os08g038100	0	0	0	0	0	0	0	0
AGIS_Os08g038110	543	611	522	892	435	534	774	499
AGIS_Os08g038120	0	0	0	0	0	0	0	0
AGIS_Os08g038130	0	0	0	0	0	0	0	0
AGIS_Os08g038140	52	24	27	69	6	41	70	11
AGIS_Os08g038150	0	0	0	0	0	0	0	0
AGIS_Os08g038160	0	0	0	1	0	0	0	0
AGIS_Os08g038170	0	0	0	12	0	0	0	0
AGIS_Os08g038180	0	0	0	2	0	8	0	18
AGIS_Os08g038190	2168	2017	1726	2523	1432	1795	2404	2306
AGIS_Os08g038200	573	1298	644	1386	905	802	1026	796
AGIS_Os08g038210	0	0	26	4	0	0	0	4
AGIS_Os08g038220	0	0	0	0	0	0	0	0
AGIS_Os08g038230	0	0	0	0	0	0	12	0
AGIS_Os08g038240	0	0	0	0	0	0	0	0
AGIS_Os08g038250	0	0	0	0	0	0	0	0
AGIS_Os08g038260	0	0	0	0	0	0	0	0
AGIS_Os08g038270	0	18	0	9	0	0	0	8
AGIS_Os08g038280	0	0	0	0	0	0	0	0
AGIS_Os08g038290	0	0	0	0	0	0	0	0
AGIS_Os08g038300	166	857	500	907	374	487	370	562
AGIS_Os08g038310	39	307	111	206	75	167	70	176
AGIS_Os08g038320	0	0	0	0	0	0	0	0
AGIS_Os08g038330	0	0	0	0	0	0	0	0
AGIS_Os08g038340	777	1116	927	1013	655	744	687	776
AGIS_Os08g038350	0	0	0	0	0	0	0	0
AGIS_Os08g038360	294	603	238	980	527	462	230	555
AGIS_Os08g038370	4424	2883	3076	3215	956	1738	2824	2868
AGIS_Os08g038380	5009	3351	3532	4103	1848	2017	4034	4572
AGIS_Os08g038390	3081	3754	3969	3794	2403	2640	3322	2697
AGIS_Os08g038400	0	0	0	0	0	4	0	0
AGIS_Os08g038410	508	606	583	1111	661	863	641	925
AGIS_Os08g038420	834	1201	1004	1091	804	667	849	1066
AGIS_Os08g038430	0	0	0	0	0	0	0	0
AGIS_Os08g038440	0	0	0	0	6	0	0	0
AGIS_Os08g038450	0	0	0	0	0	0	0	0
AGIS_Os08g038460	226	218	182	261	87	136	178	109
AGIS_Os08g038470	1323	3800	2107	3508	2718	2882	1856	3384
AGIS_Os08g038480	193	655	420	1249	625	603	306	548
AGIS_Os08g038490	16	0	0	0	0	0	0	11
AGIS_Os08g038500	43	198	57	396	253	212	23	170
AGIS_Os08g038510	252	50	99	113	22	15	20	22
AGIS_Os08g038520	573	682	400	412	415	316	803	657
AGIS_Os08g038530	98	305	243	451	208	245	132	159
AGIS_Os08g038540	2894	1466	1277	1800	1094	1182	2064	1495
AGIS_Os08g038550	88	146	111	206	109	140	147	119
AGIS_Os08g038560	0	0	0	0	0	0	0	0
AGIS_Os08g038570	24	57	0	30	32	39	6	10
AGIS_Os08g038580	0	0	0	0	0	0	0	0
AGIS_Os08g038590	652	301	246	386	150	105	283	142
AGIS_Os08g038600	22	143	48	180	128	162	53	142
AGIS_Os08g038610	0	6	0	44	1	6	0	0
AGIS_Os08g038620	0	71	6	92	24	63	8	60
AGIS_Os08g038630	0	28	12	68	31	70	0	64
AGIS_Os08g038640	0	0	0	0	0	0	0	0
AGIS_Os08g038650	6	84	40	183	76	125	36	74
AGIS_Os08g038660	400	197	127	189	100	56	134	199
AGIS_Os08g038670	45	15	8	25	4	0	0	10
AGIS_Os08g038680	16	0	0	1	10	9	0	4
AGIS_Os08g038690	0	4	0	8	1	6	0	4
AGIS_Os08g038700	26	90	0	72	17	10	42	17
AGIS_Os08g038710	12	3	10	8	0	8	0	8
AGIS_Os08g038720	0	0	0	32	0	30	21	0
AGIS_Os08g038730	258	190	99	157	126	76	120	92
AGIS_Os08g038740	59	129	109	103	93	37	88	59
AGIS_Os08g038750	78	153	86	140	166	101	88	172
AGIS_Os08g038760	80	209	129	240	186	112	140	149
AGIS_Os08g038770	3566	2269	1981	2164	1387	1180	1641	1364
AGIS_Os08g038780	111	53	24	97	14	54	101	37
AGIS_Os08g038790	245	354	204	382	179	159	203	281
AGIS_Os08g038800	0	0	0	0	0	0	0	0
AGIS_Os08g038810	58	67	56	27	18	17	27	60
AGIS_Os08g038820	134	158	110	69	39	19	55	53
AGIS_Os08g038830	8	0	8	29	22	1	14	39
AGIS_Os08g038840	639	788	560	1046	581	539	524	667
AGIS_Os08g038850	1608	2942	1909	3232	3294	2538	2981	2935
AGIS_Os08g038860	44	16	8	26	34	16	80	45
AGIS_Os08g038870	2999	3888	3171	3663	2390	2786	3233	3006
AGIS_Os08g038880	2364	1582	1197	1924	1437	624	708	1212
AGIS_Os08g038890	1004	2132	1651	2493	1589	1452	1301	1321
AGIS_Os08g038900	74	220	53	257	136	160	61	159
AGIS_Os08g038910	64	214	88	289	179	236	120	157
AGIS_Os08g038920	0	0	0	0	0	0	24	26
AGIS_Os08g038930	0	0	0	0	0	0	0	0
AGIS_Os08g038940	7264	3287	4892	5801	2367	1464	4857	6120
AGIS_Os08g038950	8	167	6	263	155	167	2	162
AGIS_Os08g038960	65	257	129	402	317	258	179	241
AGIS_Os08g038970	117	139	138	326	205	588	448	347
AGIS_Os08g038980	0	0	0	0	0	0	0	0
AGIS_Os08g038990	0	0	0	0	0	0	0	0
AGIS_Os08g039000	0	0	0	0	0	0	0	0
AGIS_Os08g039010	102	91	13	133	45	42	10	31
AGIS_Os08g039020	0	0	0	0	0	0	0	0
AGIS_Os08g039030	0	16	12	18	0	35	0	0
AGIS_Os08g039040	29	17	0	34	0	1	0	0
AGIS_Os08g039050	2685	1830	1906	1995	1301	1149	2167	1297
AGIS_Os08g039060	11632	7893	7157	8568	4266	4084	6486	5850
AGIS_Os08g039070	1256	1063	665	916	502	326	589	640
AGIS_Os08g039080	191	266	141	152	184	120	134	171
AGIS_Os08g039090	699	746	630	767	558	524	743	1324
AGIS_Os08g039100	15	0	0	24	0	16	36	12
AGIS_Os08g039110	2380	2801	2572	2681	1440	1462	2283	1822
AGIS_Os08g039120	0	0	0	0	0	0	0	0
AGIS_Os08g039130	383	294	261	211	312	216	187	327
AGIS_Os08g039140	0	0	0	0	0	0	0	0
AGIS_Os08g039150	112	93	153	416	122	462	474	439
AGIS_Os08g039160	42	308	165	347	213	154	149	165
AGIS_Os08g039170	0	0	0	0	0	0	0	0
AGIS_Os08g039180	0	0	0	0	0	0	0	0
AGIS_Os08g039190	0	0	0	0	0	0	0	0
AGIS_Os08g039200	0	1	0	0	0	0	0	0
AGIS_Os08g039210	0	0	0	0	0	0	0	0
AGIS_Os08g039220	4	0	0	0	0	2	0	8
AGIS_Os08g039230	0	0	0	0	0	0	0	0
AGIS_Os08g039240	30	112	69	79	35	44	69	55
AGIS_Os08g039250	0	0	0	0	0	0	0	0
AGIS_Os08g039260	72	154	102	212	92	108	66	90
AGIS_Os08g039270	0	0	0	0	0	0	0	0
AGIS_Os08g039280	71	14	4	42	7	28	12	12
AGIS_Os08g039290	0	0	0	0	0	0	0	0
AGIS_Os08g039300	81	154	75	147	88	74	44	83
AGIS_Os08g039310	0	0	0	0	0	0	0	0
AGIS_Os08g039320	0	0	0	0	0	0	0	0
AGIS_Os08g039330	0	0	0	0	0	0	0	0
AGIS_Os08g039340	0	0	0	0	0	0	0	0
AGIS_Os08g039350	0	0	0	0	0	0	0	0
AGIS_Os08g039360	0	264	36	353	281	267	86	209
AGIS_Os08g039370	459	735	445	761	544	627	506	498
AGIS_Os08g039380	0	0	0	0	0	0	0	0
AGIS_Os08g039390	0	0	0	0	0	0	0	0
AGIS_Os08g039400	0	0	0	0	0	0	0	0
