effector,replicate,n_timepoints,duration_days,area_end_mm2,AUC,AGR_mean,AGR_max,RGR_mean,RGR_peak,RGR_final,time_to_10mm2,is_control
BM00006,2,13,28,122.88248129780789,1680.0181542221185,4.411037865375165,13.298200354340864,0.1579848580310029,0.31447377884175975,-0.035234202,6.543375625807366,FALSE
BM00006,3,3,4,0,0,0,0,0,0,0,,FALSE
BM00006,4,13,28,205.97505538271653,1817.923266387731,7.2012174301819805,16.074356562980554,0.17361164579367303,0.3561614266907679,0.05742214,8.156772546,FALSE
BM00006,5,11,28,115.3901065008066,1112.447295692013,3.5928098673755358,7.611846507,0.2579195913052718,0.9178268313926403,0.047733120956333565,9.378912267042885,FALSE
BM00006,6,13,28,158.38972318239922,1585.9787245638709,5.3561762249011045,15.080840370954759,0.16938627310340718,0.3498678243526595,0.039452048,8.489699357127243,FALSE
BM00006,7,12,28,220.5110575793711,2487.7648223510932,7.1429039627189805,13.832742592684587,0.22149633737956725,0.5549441862689253,0.032771113,5.999571930117021,FALSE
BM00006,8,13,28,193.9090371212792,2053.1821074609743,6.844863454078591,16.369289337582643,0.16557529989314762,0.37526040854343723,0.020025044,6.4600979834446335,FALSE
BM00006,9,13,28,150.74852909546112,1059.5390201058995,5.134762723,14.385517795781388,0.19157428002251617,0.38806052177333183,0.11242233619073734,10.597370704732123,FALSE
BM00006,10,13,28,51.64175058014778,413.34058246672396,1.682718906344536,5.612256410988202,0.6683275656073434,5.2370019620037445,0.1315233154666271,13.606949959423037,FALSE
BM00006,11,13,28,140.86567941045365,1235.3355008086646,5.030927446150479,13.03428027092842,0.19669377796146006,0.41781311515767544,0.053637397,10.590178272137734,FALSE
BM00006,12,12,28,42.23408192860291,747.5850652346609,1.5675310204187463,7.6238144915398784,0.27140368767494416,1.1388045534619349,-0.074131065,10.272736053936407,FALSE
BM00007,1,13,28,148.166088,1082.3753964987138,5.132419029691149,14.24890735951196,0.21258869400809202,0.5445891282173755,0.065639496,12.29346847043134,FALSE
BM00007,2,1,0,0.913067153,0,,,,,,,FALSE
BM00007,4,13,28,144.60976601116573,1489.2105328261289,5.194333501951745,13.154339503749483,0.7511236329406358,6.5332187430476285,0.013422657502689006,9.081288955534061,FALSE
BM00007,5,12,28,131.4539568661023,1087.4139567692507,4.347879113435511,11.027243650549607,0.16898381468895984,0.311390579,0.075296929,11.22893879361396,FALSE
BM00007,7,13,28,209.21120914648165,2052.2712701615005,7.246101489946134,14.267347858856178,0.17151238994994766,0.302408249,0.047512778,6.906471654436468,FALSE
BM00007,10,12,28,86.28138185011414,905.4198749110551,2.836490443032276,7.429351765,0.1916243450459945,0.4038030789040403,0.041382288,9.205257786046312,FALSE
BM00008,3,6,11,3.4027340517600138,47.45030965,0.17967533047219417,1.0459240553626574,0.15779793359474684,0.5756850935896001,-0.426077197,,FALSE
BM00008,4,12,28,146.10746503633592,1417.2253286038294,4.8312271750182845,11.851589286177695,0.17206217181802141,0.2901400243707724,0.030074456715277975,9.514971284898941,FALSE
BM00008,5,13,28,0.9382767951445256,25.049912297922187,0.047323693654453214,0.758102713,-0.068561324,4.3710582791880705,-0.250478994,,FALSE
BM00008,6,12,28,77.69472178,890.0199623001186,2.5370130465610377,5.439927279401606,0.15758726617037527,0.4326222517890199,0.078595239,8.012639605599418,FALSE
BM00008,7,13,28,154.56193122833255,1547.5094776410745,5.328155503555746,19.342356196221512,0.1572070606574991,0.309435023,0.000842291,9.511478168,FALSE
BM00008,8,13,28,154.57959535404402,1266.3584207544707,5.4828868949391065,17.41973734,0.1965481165342333,0.35934975648308815,0.056399488,10.035256951762774,FALSE
BM00008,9,13,28,135.07091929180982,1428.3786653912948,4.834838612342147,12.669819297565452,0.24930368728021768,0.7412128356966178,-0.000990379,10.009098184486797,FALSE
BM00008,10,13,28,76.20241487954831,698.5310723653371,2.6370057473480153,6.051383113343334,0.2872772839881671,1.1939224684724352,0.090706108,10.743554224222132,FALSE
BM00008,11,12,28,112.05809631490736,1350.959296156848,3.875766743571125,9.334139652427801,0.17503176103855808,0.3273806927934018,0.013051441258865223,7.652737564821573,FALSE
BM00009,1,12,28,194.1456634191461,1559.1614428309394,6.566852697418542,14.870855850914111,0.17231428173813235,0.3215844498941087,0.071636789,10.334018295053447,FALSE
BM00009,2,13,28,124.50344915419542,1247.0035265082206,4.5116933184204635,14.964644596219564,0.18868149717359528,0.3749571407701366,0.028631711039870094,7.824340476591561,FALSE
BM00009,5,13,28,169.38374286602843,1848.7202895421672,6.059413215740549,12.948768125815157,0.2137983943334487,0.640628044,0.026532226582874092,7.738761934655377,FALSE
