GeneID	WTmycLP_1	WTmycLP_2	WTmycLP_3	WTmycLP_4	WTmycHP_1	WTmycHP_2	WTmycHP_3	WTmycHP_4
AGIS_Os07g034200	738	468	989	618	1537	808	618	847
AGIS_Os07g034210	371	258	414	344	596	294	372	521
AGIS_Os07g034220	863	536	1244	801	1408	852	865	1110
AGIS_Os07g034230	490	324	495	488	786	454	420	662
AGIS_Os07g034240	851	559	904	636	877	353	510	581
AGIS_Os07g034250	0	0	0	0	0	0	0	4
AGIS_Os07g034260	490	371	533	327	566	394	408	549
AGIS_Os07g034270	46	8	16	26	145	117	23	49
AGIS_Os07g034280	35	30	16	28	236	82	52	117
AGIS_Os07g034290	420	249	466	581	1057	559	440	930
AGIS_Os07g034300	0	0	0	0	0	0	0	0
AGIS_Os07g034310	0	0	0	0	0	0	0	0
AGIS_Os07g034320	0	0	0	0	0	0	0	0
AGIS_Os07g034330	0	0	0	0	0	0	0	0
AGIS_Os07g034340	1561	1098	1645	1168	971	1058	1193	1367
AGIS_Os07g034350	580	500	621	437	986	533	422	542
AGIS_Os07g034360	102	54	199	120	298	237	110	270
AGIS_Os07g034370	396	186	403	532	723	435	365	429
AGIS_Os07g034380	945	461	797	563	660	423	151	260
AGIS_Os07g034390	994	666	1054	783	1406	933	718	1221
AGIS_Os07g034400	568	331	534	875	1139	802	472	768
AGIS_Os07g034410	272	199	360	179	308	261	178	310
AGIS_Os07g034420	30	69	72	54	154	118	133	184
AGIS_Os07g034430	684	674	938	529	652	288	458	402
AGIS_Os07g034440	1385	754	878	1447	2349	1487	811	1445
AGIS_Os07g034450	38	10	10	7	42	38	19	14
AGIS_Os07g034460	0	0	22	0	0	0	0	0
AGIS_Os07g034470	0	0	12	0	0	0	0	0
AGIS_Os07g034480	168	96	150	117	305	175	160	109
AGIS_Os07g034490	0	0	0	0	0	0	0	0
AGIS_Os07g034500	0	0	0	0	0	0	0	0
AGIS_Os07g034510	0	0	0	0	0	0	0	0
AGIS_Os07g034520	0	0	0	0	0	0	0	0
AGIS_Os07g034530	0	0	0	0	0	0	0	0
AGIS_Os07g034540	0	0	0	0	0	0	0	0
AGIS_Os07g034550	13046	6299	11025	12674	30135	15048	12459	18559
AGIS_Os07g034560	0	0	0	8	0	0	0	0
AGIS_Os07g034570	3151	2400	4407	2222	3963	470	1099	1281
AGIS_Os07g034580	1392	1162	2098	2018	1147	1617	2212	2375
AGIS_Os07g034590	0	0	0	0	0	0	0	0
AGIS_Os07g034600	0	0	0	0	0	0	0	0
AGIS_Os07g034610	7302	4962	7934	6687	1117	258	739	1110
AGIS_Os07g034620	1421	943	1651	1118	1144	222	611	517
AGIS_Os07g034630	1393	762	1330	828	2132	341	807	1004
AGIS_Os07g034640	8	0	29	26	34	1	9	44
AGIS_Os07g034650	159	80	189	55	56	36	62	82
AGIS_Os07g034660	1821	995	3221	1550	1764	667	709	884
AGIS_Os07g034670	56	112	102	87	66	38	63	49
AGIS_Os07g034680	0	0	14	0	0	0	0	0
AGIS_Os07g034690	0	0	16	0	0	0	0	0
AGIS_Os07g034700	0	0	0	0	0	0	0	0
AGIS_Os07g034710	11	30	10	19	34	20	4	34
AGIS_Os07g034720	0	0	0	2	0	0	9	0
AGIS_Os07g034730	0	8	7	24	22	30	0	6
AGIS_Os07g034740	304	193	249	234	268	450	386	429
AGIS_Os07g034750	166	89	170	82	104	151	154	182
AGIS_Os07g034760	102	125	115	136	168	243	162	195
AGIS_Os07g034770	6	0	0	0	8	18	0	16
AGIS_Os07g034780	2796	2137	3324	2707	4166	3117	2531	3475
AGIS_Os07g034790	0	18	15	20	26	19	12	12
AGIS_Os07g034800	222	125	82	99	162	130	98	152
AGIS_Os07g034810	0	0	6	0	0	0	0	0
AGIS_Os07g034820	759	621	1321	812	250	508	679	646
AGIS_Os07g034830	3	0	0	0	0	2	0	0
AGIS_Os07g034840	33	14	46	10	72	82	39	18
AGIS_Os07g034850	0	0	0	0	0	0	0	0
AGIS_Os07g034860	0	0	0	0	0	0	0	0
AGIS_Os07g034870	417	301	728	435	574	445	459	495
AGIS_Os07g034880	0	0	0	0	0	4	2	0
AGIS_Os07g034890	256	206	450	189	116	195	245	299
AGIS_Os07g034900	0	0	0	0	0	0	0	0
AGIS_Os07g034910	167	128	181	98	359	226	214	253
AGIS_Os07g034920	12	12	16	6	0	16	6	11
AGIS_Os07g034930	28	10	0	14	61	9	26	4
AGIS_Os07g034940	0	0	0	0	0	0	0	0
AGIS_Os07g034950	0	0	0	0	0	0	0	0
AGIS_Os07g034960	0	0	0	0	0	0	0	0
AGIS_Os07g034970	0	0	0	0	0	0	0	0
AGIS_Os07g034980	0	0	0	0	0	0	0	0
AGIS_Os07g034990	0	0	0	0	0	0	0	0
AGIS_Os07g035000	0	0	0	0	0	4	0	0
AGIS_Os07g035010	0	0	0	0	0	0	0	0
AGIS_Os07g035020	0	0	0	5	0	1	8	8
AGIS_Os07g035030	638	469	599	631	1699	939	522	1074
AGIS_Os07g035040	0	0	0	0	0	0	0	0
AGIS_Os07g035050	16	0	0	38	12	38	18	26
AGIS_Os07g035060	0	1	0	10	6	11	12	6
AGIS_Os07g035070	187	139	101	137	316	239	194	287
AGIS_Os07g035080	6218	3923	7294	3631	6024	2242	4684	4603
AGIS_Os07g035090	7212	5144	7893	6338	9431	4330	3711	5390
AGIS_Os07g035100	116	68	109	92	176	99	62	131
AGIS_Os07g035110	692	447	674	484	1519	933	1025	1135
AGIS_Os07g035120	904	586	1156	678	2232	1129	1021	1605
AGIS_Os07g035130	75	40	26	49	267	270	84	207
AGIS_Os07g035140	0	0	0	0	0	0	0	0
AGIS_Os07g035150	0	0	0	0	0	0	0	0
AGIS_Os07g035160	10972	8285	14225	7266	21994	7514	10806	12003
AGIS_Os07g035170	164	98	94	97	438	152	111	248
AGIS_Os07g035180	0	0	0	0	0	0	0	0
AGIS_Os07g035190	0	0	0	0	0	0	0	0
AGIS_Os07g035200	5111	2852	5318	3011	9794	4163	2870	5075
AGIS_Os07g035210	1076	991	1328	654	1861	1092	540	1106
AGIS_Os07g035220	0	0	0	0	0	0	0	0
AGIS_Os07g035230	0	0	0	0	0	0	0	0
AGIS_Os07g035240	203	228	255	139	184	224	278	322
AGIS_Os07g035250	0	0	0	0	0	0	0	0
AGIS_Os07g035260	0	10	0	0	0	0	0	0
AGIS_Os07g035270	0	0	0	0	0	0	1	7
AGIS_Os07g035280	805	647	1582	875	2399	1010	1371	1554
AGIS_Os07g035290	1007	839	1466	1076	1657	1422	1786	2036
AGIS_Os07g035300	0	0	0	0	0	0	0	0
AGIS_Os07g035310	0	0	0	0	0	0	0	0
AGIS_Os07g035320	729	571	954	686	620	459	398	474
AGIS_Os07g035330	456	184	551	568	1282	604	507	587
AGIS_Os07g035340	991	751	958	870	2767	1256	897	1518
AGIS_Os07g035350	0	0	0	0	0	0	0	0
AGIS_Os07g035360	30	59	48	34	100	32	28	44
AGIS_Os07g035370	2450	1593	2492	2241	1692	3125	2215	3235
AGIS_Os07g035380	7	0	0	0	27	0	0	0
AGIS_Os07g035390	0	0	0	0	0	0	0	0
AGIS_Os07g035400	752	506	613	534	718	501	392	535
AGIS_Os07g035410	0	0	0	0	0	0	0	0
AGIS_Os07g035420	3179	2704	3930	2847	4378	1726	2051	2492
AGIS_Os07g035430	1943	1385	2596	1589	1709	1954	1344	2140
AGIS_Os07g035440	0	0	0	0	0	0	0	0
AGIS_Os07g035450	0	0	0	0	0	0	0	0
AGIS_Os07g035460	0	0	0	0	0	0	0	0
AGIS_Os07g035470	8657	5308	8018	5829	14025	6924	4220	6613
AGIS_Os07g035480	179	147	248	173	123	262	296	169
AGIS_Os07g035490	0	0	6	0	0	0	0	0
AGIS_Os07g035500	2268	1230	1990	1742	2922	1880	1478	2006
AGIS_Os07g035510	472	298	508	413	424	109	195	300
AGIS_Os07g035520	216	101	223	120	88	172	166	158
AGIS_Os07g035530	0	0	12	14	22	0	38	28
AGIS_Os07g035540	30	50	60	121	192	22	78	124
AGIS_Os07g035550	0	0	0	0	16	0	0	0
AGIS_Os07g035560	0	0	0	0	0	0	0	0
AGIS_Os07g035570	1244	784	1556	923	598	1124	1495	1503
AGIS_Os07g035580	18	6	30	19	20	13	8	21
AGIS_Os07g035590	135	225	381	296	244	546	512	490
AGIS_Os07g035600	0	29	38	44	265	76	66	57
AGIS_Os07g035610	1881	1444	2583	1724	2461	846	742	1409
AGIS_Os07g035620	0	0	0	6	0	0	0	0
AGIS_Os07g035630	510	553	1034	507	423	755	642	727
AGIS_Os07g035640	19	24	141	64	30	85	50	48
AGIS_Os07g035650	22	29	18	30	68	0	32	11
AGIS_Os07g035660	4462	2995	5046	3404	2850	4926	3775	5459
AGIS_Os07g035670	905	579	910	971	1403	399	282	688
AGIS_Os07g035680	0	0	0	0	0	0	0	0
AGIS_Os07g035690	498	667	909	626	463	350	341	347
AGIS_Os07g035700	0	0	0	0	0	0	0	0
AGIS_Os07g035710	60	7	48	70	90	28	48	22
AGIS_Os07g035720	319	317	533	380	662	535	363	706
AGIS_Os07g035730	0	0	0	0	0	4	0	0
AGIS_Os07g035740	12	0	0	10	54	68	18	9
AGIS_Os07g035750	0	0	0	0	0	0	0	0
AGIS_Os07g035760	22	4	49	26	43	12	30	14
AGIS_Os07g035770	0	0	0	0	0	0	0	0
AGIS_Os07g035780	166	124	190	142	139	140	126	191
AGIS_Os07g035790	330	176	264	205	513	113	71	164
AGIS_Os07g035800	415	309	331	333	712	254	202	305
AGIS_Os07g035810	286	234	443	342	1461	846	521	1521
AGIS_Os07g035820	724	431	699	449	929	574	489	625
AGIS_Os07g035830	56	22	22	24	152	55	33	78
AGIS_Os07g035840	0	0	0	0	0	0	0	0
AGIS_Os07g035850	0	0	0	0	0	0	0	0
AGIS_Os07g035860	0	0	0	0	0	0	0	0
AGIS_Os07g035870	0	0	35	1	0	2	12	0
AGIS_Os07g035880	0	0	0	14	0	0	0	0
AGIS_Os07g035890	0	0	0	0	0	0	0	0
AGIS_Os07g035900	0	0	3	0	0	0	0	0
AGIS_Os07g035910	78	18	105	56	0	9	34	15
AGIS_Os07g035920	5354	2148	4723	7861	8596	5801	3960	6091
AGIS_Os07g035930	0	0	4	8	24	8	7	17
AGIS_Os07g035940	291	79	331	329	574	451	285	411
AGIS_Os07g035950	0	10	17	28	16	10	10	31
AGIS_Os07g035960	16	0	0	0	0	0	0	0
AGIS_Os07g035970	84	6	20	6	2	0	0	0
AGIS_Os07g035980	0	0	0	0	0	0	0	0
AGIS_Os07g035990	0	0	0	0	0	0	0	0
AGIS_Os07g036000	12	4	1	22	0	8	31	20
AGIS_Os07g036010	4	21	40	14	18	16	40	1
AGIS_Os07g036020	0	7	0	0	0	0	1	0
AGIS_Os07g036030	59	27	50	129	195	106	44	94
AGIS_Os07g036040	739	459	826	433	496	390	440	734
AGIS_Os07g036050	2141	1667	3140	1860	1401	1760	1919	2404
AGIS_Os07g036060	510	461	772	479	1253	709	611	989
AGIS_Os07g036070	0	0	0	0	0	0	0	0
AGIS_Os07g036080	1256	569	1729	1129	1552	524	771	1099
AGIS_Os07g036090	59	54	189	93	503	250	172	444
AGIS_Os07g036100	29	38	29	38	44	61	31	72
AGIS_Os07g036110	1010	640	1034	658	2036	760	530	1094
AGIS_Os07g036120	0	0	0	0	0	0	0	0
AGIS_Os07g036130	0	0	0	0	0	0	0	0
AGIS_Os07g036140	0	0	0	0	0	0	0	0
AGIS_Os07g036150	0	0	0	0	0	0	0	0
AGIS_Os07g036160	0	0	0	6	8	4	0	14
AGIS_Os07g036170	0	0	9	0	0	9	2	2
AGIS_Os07g036180	0	0	0	1	0	8	0	0
AGIS_Os07g036190	0	0	0	0	0	1	0	0
AGIS_Os07g036200	0	0	0	0	0	0	3	8
AGIS_Os07g036210	330	104	170	273	454	274	208	310
AGIS_Os07g036220	233	242	186	241	228	123	119	147
AGIS_Os07g036230	271	75	219	128	277	168	137	175
AGIS_Os07g036240	239	216	343	252	326	322	314	350
AGIS_Os07g036250	0	0	0	0	0	0	0	0
AGIS_Os07g036260	347	185	386	355	163	199	453	261
AGIS_Os07g036270	45	90	206	192	115	183	377	159
AGIS_Os07g036280	0	0	0	0	0	0	0	0
AGIS_Os07g036290	0	0	0	0	0	0	0	0
AGIS_Os07g036300	2002	1651	1881	1907	1314	3641	3262	3864
AGIS_Os07g036310	0	0	0	0	0	0	0	0
AGIS_Os07g036320	254	95	253	157	298	369	189	342
AGIS_Os07g036330	4673	3644	4798	4106	11391	7403	5804	8543
AGIS_Os07g036340	0	0	0	0	0	0	0	0
AGIS_Os07g036350	0	0	0	0	0	0	0	0
AGIS_Os07g036360	0	0	0	0	0	0	0	0
AGIS_Os07g036370	1972	1590	2728	1559	3644	1851	1412	2322
AGIS_Os07g036380	368	389	691	465	1082	413	743	606
AGIS_Os07g036390	406	179	198	420	604	306	232	325
AGIS_Os07g036400	0	0	0	0	0	0	0	0
AGIS_Os07g036410	5	13	19	8	49	23	8	43
AGIS_Os07g036420	0	0	0	1	0	0	0	0
AGIS_Os07g036430	0	0	0	0	0	0	0	0
AGIS_Os07g036440	3	0	14	0	0	6	0	0
AGIS_Os07g036450	192	108	247	120	271	173	174	337
AGIS_Os07g036460	3390	2672	3816	1845	4575	1989	1541	2110
AGIS_Os07g036470	154	98	113	73	10	160	215	147
AGIS_Os07g036480	8	0	0	0	0	0	0	0
AGIS_Os07g036490	541	247	505	342	392	182	351	420
AGIS_Os07g036500	10	14	12	9	22	4	0	25
AGIS_Os07g036510	183	77	150	116	66	262	246	213
AGIS_Os07g036520	375	227	457	232	126	24	35	71
AGIS_Os07g036530	561	338	547	282	172	297	401	465
AGIS_Os07g036540	1079	677	1216	1112	1312	894	1083	1287
AGIS_Os07g036550	148	124	235	112	73	112	182	235
AGIS_Os07g036560	18	10	13	12	20	12	41	28
AGIS_Os07g036570	251	11	36	100	78	32	46	101
AGIS_Os07g036580	0	0	0	0	0	0	0	0
AGIS_Os07g036590	3323	1985	1912	2016	3983	1554	1474	2489
AGIS_Os07g036600	2556	1231	1185	2068	3494	1357	1173	1910
AGIS_Os07g036610	2669	1625	1331	1440	4485	1751	1292	2842
AGIS_Os07g036620	18	8	0	10	0	0	0	40
AGIS_Os07g036630	2258	1721	1235	1485	3206	1631	1065	2614
AGIS_Os07g036640	0	0	0	0	0	0	1	0
AGIS_Os07g036650	894	411	355	750	2286	1041	530	1539
AGIS_Os07g036660	60	105	157	80	107	67	107	170
AGIS_Os07g036670	909	479	876	565	657	499	666	688
AGIS_Os07g036680	519	259	336	606	860	738	530	827
AGIS_Os07g036690	0	0	0	8	40	0	0	2
AGIS_Os07g036700	48	18	56	28	14	24	43	35
AGIS_Os07g036710	675	663	1264	624	2872	1824	1425	2340
AGIS_Os07g036720	0	0	0	0	0	0	0	0
AGIS_Os07g036730	0	0	0	0	0	0	0	0
AGIS_Os07g036740	0	0	0	0	0	0	0	0
AGIS_Os07g036750	41	26	40	187	84	70	74	73
AGIS_Os07g036760	0	0	0	0	0	0	0	0
AGIS_Os07g036770	4	2	117	10	38	17	46	18
AGIS_Os07g036780	113	40	59	23	146	40	131	62
AGIS_Os07g036790	1646	1137	2017	1151	3357	2194	1494	2504
AGIS_Os07g036800	0	0	0	0	0	0	0	0
AGIS_Os07g036810	0	0	0	0	0	0	0	0
AGIS_Os07g036820	32	48	64	78	10	49	60	104
AGIS_Os07g036830	396	345	859	629	953	687	855	1126
AGIS_Os07g036840	0	0	0	0	0	12	1	0
AGIS_Os07g036850	413	354	443	300	1154	580	328	797
AGIS_Os07g036860	73	81	84	66	68	23	17	7
AGIS_Os07g036870	1110	813	1453	1013	822	704	905	962
AGIS_Os07g036880	720	459	862	574	1316	575	771	810
AGIS_Os07g036890	226	252	366	584	391	690	522	684
AGIS_Os07g036900	0	0	0	0	0	0	0	0
AGIS_Os07g036910	282	227	259	158	539	291	220	483
AGIS_Os07g036920	279	144	177	130	424	293	282	209
AGIS_Os07g036930	0	0	0	0	0	0	7	0
AGIS_Os07g036940	1853	1658	2868	1411	1381	1245	1159	1265
AGIS_Os07g036950	924	542	1008	851	1137	648	772	901
AGIS_Os07g036960	0	0	0	0	0	0	0	0
AGIS_Os07g036970	1055	1111	1192	817	1633	1522	1164	1840
AGIS_Os07g036980	0	0	0	0	0	0	0	0
AGIS_Os07g036990	0	0	0	0	0	0	0	0
AGIS_Os07g037000	106	51	136	58	122	84	137	134
AGIS_Os07g037010	107	110	111	159	237	204	161	313
AGIS_Os07g037020	2847	2099	3336	2463	5565	2363	2194	3387
AGIS_Os07g037030	0	124	57	895	0	34	11	6
AGIS_Os07g037040	46	57	175	174	0	2	4	8
AGIS_Os07g037050	10503	7402	13313	10244	8636	4225	4443	6063
AGIS_Os07g037060	314	305	429	230	509	582	383	588
AGIS_Os07g037070	28	22	0	16	0	9	12	0
AGIS_Os07g037080	0	0	0	0	0	0	0	0
AGIS_Os07g037090	38	17	130	28	58	84	116	146
AGIS_Os07g037100	2402	1201	2376	1009	6666	2560	3027	4030
AGIS_Os07g037110	0	6	0	0	0	0	0	0
AGIS_Os07g037120	0	0	0	0	0	0	0	0
AGIS_Os07g037130	0	0	0	0	0	0	0	0
AGIS_Os07g037140	0	0	0	0	0	0	0	0
AGIS_Os07g037150	275	239	438	382	441	80	118	215
AGIS_Os07g037160	0	0	0	0	0	0	0	0
AGIS_Os07g037170	0	0	0	0	0	0	0	0
AGIS_Os07g037180	0	0	0	0	0	2	0	0
AGIS_Os07g037190	0	0	0	0	0	0	0	0
AGIS_Os07g037200	0	0	0	0	0	0	0	0
AGIS_Os07g037210	0	0	0	0	0	0	0	0
AGIS_Os07g037220	0	0	0	0	0	0	0	0
AGIS_Os07g037230	0	0	0	0	0	0	0	0
AGIS_Os07g037240	0	0	0	0	0	0	4	0
AGIS_Os07g037250	0	0	0	0	0	0	0	0
AGIS_Os07g037260	59	66	139	67	102	80	149	158
AGIS_Os07g037270	13	11	37	19	0	14	12	3
AGIS_Os07g037280	137	213	141	98	596	340	307	302
AGIS_Os07g037290	90	51	50	219	433	192	96	228
AGIS_Os07g037300	520	244	350	970	1797	1088	660	1021
AGIS_Os07g037310	0	0	0	0	0	0	0	0
AGIS_Os07g037320	0	0	0	0	0	1	0	0
AGIS_Os07g037330	0	0	0	4	0	0	4	0
AGIS_Os07g037340	1595	1798	2685	1545	2094	2269	2130	3113
AGIS_Os07g037350	30	20	0	16	68	9	27	21
AGIS_Os07g037360	2	0	30	92	104	158	45	18
AGIS_Os07g037370	0	0	0	0	0	0	0	0
AGIS_Os07g037380	569	421	658	316	462	533	458	456
AGIS_Os07g037390	1462	1165	1798	1228	2523	1585	1613	2186
AGIS_Os07g037400	608	399	577	434	796	390	506	816
AGIS_Os07g037410	682	529	871	394	1164	926	689	1024
AGIS_Os07g037420	997	647	1203	785	1707	1080	985	1346
AGIS_Os07g037430	747	465	593	366	1986	1208	689	1352
AGIS_Os07g037440	2057	1456	2224	1520	2677	1964	1648	2019
AGIS_Os07g037450	0	0	0	0	0	0	0	0
AGIS_Os07g037460	0	0	0	0	0	0	0	0
AGIS_Os07g037470	0	0	0	0	0	6	0	0
AGIS_Os07g037480	2159	1131	1677	1379	2734	1510	1063	1591
AGIS_Os07g037490	90	139	237	124	126	137	175	136
AGIS_Os07g037500	1679	907	1820	880	1991	817	949	1158
AGIS_Os07g037510	4241	2692	4746	2826	5975	2634	2358	3489
AGIS_Os07g037520	20	16	14	4	0	40	36	42
AGIS_Os07g037530	0	0	0	1	0	0	0	0
AGIS_Os07g037540	0	0	0	0	0	0	0	0
AGIS_Os07g037550	0	0	8	0	0	1	0	33
AGIS_Os07g037560	0	0	0	0	0	0	0	0
AGIS_Os07g037570	0	0	0	0	0	0	0	0
AGIS_Os07g037580	0	0	0	0	0	44	0	0
AGIS_Os07g037590	944	778	1329	671	857	1055	1149	1381
AGIS_Os07g037600	2	4	30	14	87	20	4	18
AGIS_Os07g037610	32	32	39	16	180	94	57	104
AGIS_Os07g037620	0	0	0	0	0	0	0	8
AGIS_Os07g037630	0	0	0	0	0	0	0	0
AGIS_Os07g037640	0	0	0	0	0	0	0	0
AGIS_Os07g037650	0	0	0	0	0	0	0	0
AGIS_Os07g037660	8	0	0	4	40	51	4	20
AGIS_Os07g037670	46	17	11	25	986	403	84	517
AGIS_Os07g037680	0	0	0	0	0	0	0	0
AGIS_Os07g037690	0	4	0	0	0	0	0	0
AGIS_Os07g037700	0	0	0	0	0	0	0	0
AGIS_Os07g037710	0	0	0	0	0	0	0	0
AGIS_Os07g037720	0	0	0	0	0	0	0	0
AGIS_Os07g037730	0	4	0	0	60	71	6	28
AGIS_Os07g037740	0	0	0	0	0	0	0	0
AGIS_Os07g037750	0	0	0	0	0	0	0	0
AGIS_Os07g037760	342	99	468	186	6091	2741	995	2931
AGIS_Os07g037770	124	61	80	98	32	110	86	87
AGIS_Os07g037780	42	42	16	8	0	6	6	15
AGIS_Os07g037790	0	4	0	6	0	1	6	0
AGIS_Os07g037800	29	20	21	12	42	42	2	10
AGIS_Os07g037810	0	0	0	0	0	0	0	0
AGIS_Os07g037820	809	752	1214	703	663	747	651	973
AGIS_Os07g037830	3169	1720	3278	2700	5291	3223	2086	3320
AGIS_Os07g037840	359	377	586	403	396	429	562	595
AGIS_Os07g037850	0	0	0	0	0	0	0	0
AGIS_Os07g037860	1338	647	1415	775	4890	1980	1229	2573
AGIS_Os07g037870	186	125	324	126	612	336	297	379
AGIS_Os07g037880	0	0	0	0	0	0	0	0
AGIS_Os07g037890	110	103	158	99	125	87	93	165
AGIS_Os07g037900	170	206	359	213	391	198	190	281
AGIS_Os07g037910	0	0	0	0	0	0	0	0
AGIS_Os07g037920	858	625	1227	717	688	477	815	746
AGIS_Os07g037930	0	0	0	0	0	0	0	0
AGIS_Os07g037940	7107	3899	6560	4750	8930	5250	4957	5724
AGIS_Os07g037950	1337	936	1439	903	1609	726	587	898
AGIS_Os07g037960	20385	13946	27090	12357	1809	565	994	707
AGIS_Os07g037970	0	16	0	0	0	0	0	0
AGIS_Os07g037980	129	111	245	111	0	148	247	80
AGIS_Os07g037990	6129	4707	10015	5398	15458	6032	6410	7960
AGIS_Os07g038000	411	420	533	420	528	314	340	432
AGIS_Os07g038010	0	0	0	0	0	0	0	0
AGIS_Os07g038020	610	440	588	350	886	500	297	579
AGIS_Os07g038030	446	467	804	453	360	583	629	648
AGIS_Os07g038040	550	438	908	887	562	1358	1303	1660
AGIS_Os07g038050	572	637	986	795	397	511	551	565
AGIS_Os07g038060	0	0	0	0	0	0	4	6
AGIS_Os07g038070	3304	2139	3006	2349	3345	2471	2287	2714
AGIS_Os07g038080	4231	2208	4473	3913	6663	4392	3236	4113
AGIS_Os07g038090	0	0	0	0	0	0	0	0
AGIS_Os07g038100	0	0	0	0	0	0	0	0
AGIS_Os07g038110	0	0	0	1	208	36	4	2
AGIS_Os07g038120	947	643	1109	646	881	1152	885	1494
AGIS_Os07g038130	2805	1676	2603	1711	8421	3729	2705	5081
AGIS_Os07g038140	462	169	218	372	1323	699	503	797
AGIS_Os07g038150	0	0	0	0	0	0	0	0
AGIS_Os07g038160	0	0	0	0	0	0	0	0
AGIS_Os07g038170	0	0	0	0	0	0	0	0
AGIS_Os07g038180	0	0	0	0	0	0	0	0
AGIS_Os07g038190	10	0	0	0	0	3	0	0
AGIS_Os07g038200	86	67	65	20	39	24	7	32
AGIS_Os07g038210	155	27	103	239	484	123	120	295
AGIS_Os07g038220	1937	1363	2221	1601	2174	2054	1688	2049
AGIS_Os07g038230	337	126	119	189	716	457	266	562
AGIS_Os07g038240	0	0	0	0	0	1	0	0
AGIS_Os07g038250	481	394	405	338	1061	1478	1141	2089
AGIS_Os07g038260	584	421	718	527	496	513	486	587
AGIS_Os07g038270	803	973	1287	1014	1991	1247	1261	1654
AGIS_Os07g038280	668	457	607	306	245	660	703	718
AGIS_Os07g038290	0	0	0	0	0	0	0	0
AGIS_Os07g038300	0	0	0	0	0	0	0	0
AGIS_Os07g038310	0	0	0	0	0	0	0	0
AGIS_Os07g038320	171	199	311	201	66	200	275	342
AGIS_Os07g038330	242	251	528	169	1193	585	589	1320
AGIS_Os07g038340	0	0	0	0	0	0	0	0
AGIS_Os07g038350	0	36	76	26	50	10	18	0
AGIS_Os07g038360	236	159	334	225	773	267	267	268
AGIS_Os07g038370	125	194	281	148	82	274	526	328
AGIS_Os07g038380	152	196	332	233	113	273	265	388
AGIS_Os07g038390	267	194	270	317	522	467	396	473
AGIS_Os07g038400	0	0	0	0	0	0	0	0
AGIS_Os07g038410	393	386	598	224	54	30	24	54
AGIS_Os07g038420	1579	1183	1784	1135	2216	1379	1127	1924
AGIS_Os07g038430	966	523	929	898	752	1202	1092	1244
AGIS_Os07g038440	806	514	494	431	543	565	539	590
AGIS_Os07g038450	48	4	20	34	0	4	0	8
AGIS_Os07g038460	0	0	0	0	0	0	0	0
AGIS_Os07g038470	1470	1381	2073	1169	509	217	428	443
AGIS_Os07g038480	136	114	133	170	250	182	115	143
AGIS_Os07g038490	118	148	196	140	131	158	12	96
AGIS_Os07g038500	1390	998	1663	1262	3871	1937	1514	2409
AGIS_Os07g038510	4	0	14	4	0	8	11	8
AGIS_Os07g038520	444	394	807	398	332	782	790	1206
AGIS_Os07g038530	18	25	24	10	32	4	17	48
AGIS_Os07g038540	661	330	432	524	1105	452	529	722
AGIS_Os07g038550	1372	919	1480	1072	1944	878	919	1265
AGIS_Os07g038560	6035	3191	5623	5490	10621	5657	4452	5593
AGIS_Os07g038570	9695	9132	15742	8569	23960	9424	11454	11699
AGIS_Os07g038580	46	44	172	72	222	109	83	132
AGIS_Os07g038590	0	0	0	0	0	6	0	0
AGIS_Os07g038600	163	29	49	59	48	30	41	70
AGIS_Os07g038610	456	459	773	701	1931	949	530	1023
AGIS_Os07g038620	1107	837	1176	752	2327	785	867	1514
AGIS_Os07g038630	1396	1439	2492	1383	1382	1614	2316	2012
AGIS_Os07g038640	507	241	364	277	429	424	267	320
AGIS_Os07g038650	552	321	650	450	746	535	456	583
AGIS_Os07g038660	504	407	759	473	773	506	422	556
AGIS_Os07g038670	985	457	724	790	2033	1431	795	1661
AGIS_Os07g038680	0	0	0	0	0	0	0	0
AGIS_Os07g038690	0	0	0	0	0	0	0	0
AGIS_Os07g038700	0	0	0	0	0	0	0	0
AGIS_Os07g038710	0	0	0	0	0	0	0	0
AGIS_Os07g038720	122	85	200	108	40	35	56	15
AGIS_Os07g038730	0	8	6	0	0	0	0	0
AGIS_Os07g038740	138	67	387	148	63	129	60	178
AGIS_Os07g038750	0	0	0	0	0	0	0	0
AGIS_Os07g038760	0	0	26	8	10	5	14	24
AGIS_Os07g038770	625	297	514	616	472	941	572	674
AGIS_Os07g038780	3	2	0	6	12	18	0	4
AGIS_Os07g038790	0	0	0	0	0	0	0	0
AGIS_Os07g038800	0	0	0	0	26	0	4	0
AGIS_Os07g038810	0	0	0	0	0	0	0	0
AGIS_Os07g038820	46	9	49	14	0	0	0	0
AGIS_Os07g038830	0	0	0	0	0	0	0	0
AGIS_Os07g038840	90	30	65	65	262	76	119	102
AGIS_Os07g038850	0	0	0	0	0	0	0	13
AGIS_Os07g038860	4	0	0	8	64	0	0	0
AGIS_Os07g038870	0	0	0	0	0	0	0	0
AGIS_Os07g038880	606	260	586	697	1293	905	574	1126
AGIS_Os07g038890	0	0	0	0	0	0	0	0
AGIS_Os07g038900	946	427	869	660	1322	600	526	753
AGIS_Os07g038910	158	87	153	97	160	196	373	306
AGIS_Os07g038920	395	358	574	416	872	652	567	799
AGIS_Os07g038930	302	235	448	278	241	333	201	385
AGIS_Os07g038940	0	0	0	0	0	0	0	0
AGIS_Os07g038950	516	304	456	914	1683	1341	833	1349
