,genes,logFC,logCPM,F,PValue,FDR,change,CPM.pho2HPmock_1,CPM.phoHPmock_2,CPM.pho2HPmock_3,CPM.pho2HPmock_4,CPM.pho2HPmyc_1,CPM.pho2HPmyc_2,CPM.pho2HPmyc_3,CPM.pho2HPmyc_4
36554,AGIS_Os07g042460, 8.003015e-01,-6.193431e-01, 1.447545e+00,2.668213e-01,6.912755e-01,Not_significant,3.533577e-01,2.596266e-01,6.069834e-01,5.313577e-01,3.892522e-01,8.030020e-01,1.159395e+00,7.599717e-01
36555,AGIS_Os07g042470, 2.618098e-01, 9.746721e-01, 4.376214e-01,5.287775e-01,8.479960e-01,Not_significant,1.325091e+00,2.185190e+00,1.659088e+00,1.669981e+00,2.505811e+00,2.875868e+00,2.128442e+00,1.067194e+00
36557,AGIS_Os07g042490, 1.555427e+00, 1.076642e+00, 1.474486e+01,5.990221e-03,1.262840e-01,Not_significant,8.171397e-01,7.356086e-01,1.375829e+00,1.062715e+00,4.111476e+00,1.232515e+00,3.218620e+00,3.993894e+00
36559,AGIS_Os07g042510, 2.261392e-01, 6.426161e+00, 1.310167e+00,2.888258e-01,7.121310e-01,Not_significant,6.859557e+01,7.548643e+01,1.068088e+02,6.784299e+01,8.142670e+01,1.126817e+02,8.473968e+01,9.004856e+01
36560,AGIS_Os07g042520, 6.979457e-01,-1.372977e+00, 5.078937e-01,4.983930e-01,8.340454e-01,Not_significant,1.325091e-01,4.759821e-01,8.093112e-02,4.174953e-01,1.946261e-01,5.228850e-01,6.229586e-01,3.072226e-01
36563,AGIS_Os07g042550, 1.844873e-01, 4.365427e+00, 8.228198e-01,3.935739e-01,7.770678e-01,Not_significant,1.881630e+01,2.308513e+01,1.460807e+01,2.072295e+01,1.992485e+01,1.828230e+01,2.313599e+01,2.600073e+01
36564,AGIS_Os07g042560,-3.030874e-01, 2.082544e+00, 1.178340e+00,3.125442e-01,7.290172e-01,Not_significant,4.394887e+00,6.144496e+00,4.269116e+00,3.833366e+00,4.257446e+00,3.099961e+00,3.668534e+00,3.913046e+00
36567,AGIS_Os07g042590, 8.825360e-02, 2.122580e+00, 1.160682e-01,7.430210e-01,9.288379e-01,Not_significant,3.666086e+00,6.014682e+00,4.694005e+00,2.637811e+00,3.527598e+00,5.284873e+00,4.654885e+00,4.042403e+00
36569,AGIS_Os07g042610, 1.153888e+00, 1.492380e+00, 1.262703e+01,8.811865e-03,1.520403e-01,Not_significant,1.082158e+00,2.704444e+00,8.902423e-01,2.391110e+00,2.019246e+00,5.564990e+00,3.305142e+00,4.204099e+00
36570,AGIS_Os07g042620,-7.146740e-01, 2.611363e+00, 4.973593e+00,5.974938e-02,3.797157e-01,Not_significant,5.212026e+00,6.663749e+00,7.688456e+00,9.887048e+00,2.530139e+00,5.546316e+00,7.735070e+00,3.298601e+00
36571,AGIS_Os07g042630,-3.859214e-01, 2.684684e+00, 2.467358e+00,1.588530e-01,5.727584e-01,Not_significant,8.878113e+00,6.404122e+00,6.353093e+00,7.325145e+00,4.476400e+00,5.023431e+00,6.143064e+00,6.516353e+00
36574,AGIS_Os07g042660, 1.739909e-01,-4.381217e-01, 7.339404e-02,7.940269e-01,9.440437e-01,Not_significant,3.091880e-01,8.654219e-01,8.497767e-01,6.072659e-01,7.298479e-01,1.045770e+00,8.133071e-01,3.719010e-01
36575,AGIS_Os07g042670,-2.584529e-01, 2.668927e+00, 1.108842e+00,3.262365e-01,7.379882e-01,Not_significant,5.918742e+00,6.274309e+00,8.902423e+00,6.509132e+00,6.811914e+00,4.930059e+00,5.191322e+00,6.031265e+00
36578,AGIS_Os07g042700,-3.306895e-01, 4.676452e+00, 4.218706e+00,7.777567e-02,4.270883e-01,Not_significant,2.564052e+01,2.723916e+01,2.808310e+01,3.288725e+01,2.505811e+01,2.072866e+01,2.138825e+01,2.323573e+01
36579,AGIS_Os07g042710,-4.252754e-01, 3.221376e+00, 3.856243e+00,8.899428e-02,4.515649e-01,Not_significant,1.042405e+01,1.096922e+01,8.720328e+00,1.227816e+01,9.950259e+00,5.845107e+00,7.423590e+00,8.699250e+00
36580,AGIS_Os07g042720, 9.614395e-02, 3.919122e+00, 2.880809e-01,6.075606e-01,8.816398e-01,Not_significant,1.389138e+01,1.544778e+01,1.458783e+01,1.402405e+01,1.172622e+01,1.577992e+01,1.882719e+01,1.641215e+01
36581,AGIS_Os07g042730,-9.542097e-02, 4.186057e+00, 7.678760e-02,7.896273e-01,9.427049e-01,Not_significant,9.916101e+00,1.568577e+01,1.946393e+01,3.279236e+01,1.593501e+01,1.680702e+01,2.261686e+01,1.207870e+01
36583,AGIS_Os07g042750,-1.157399e-01, 2.064847e+00, 2.285839e-01,6.466894e-01,8.968568e-01,Not_significant,7.530936e+00,3.548230e+00,3.075382e+00,3.207123e+00,6.568631e+00,2.819844e+00,3.010967e+00,3.427957e+00
36585,AGIS_Os07g042770,-7.515187e-02, 4.296768e+00, 1.104761e-01,7.490287e-01,9.308001e-01,Not_significant,1.585693e+01,2.836420e+01,1.707647e+01,1.990694e+01,2.267394e+01,1.697509e+01,1.628345e+01,1.979160e+01
36586,AGIS_Os07g042780,-8.349344e-01, 1.801354e+00, 7.725694e+00,2.643549e-02,2.585675e-01,Not_significant,4.615735e+00,3.115519e+00,4.936798e+00,4.611426e+00,3.114018e+00,1.232515e+00,2.232268e+00,3.719010e+00
36587,AGIS_Os07g042790, 4.575578e-02, 3.840456e+00, 5.793837e-02,8.164657e-01,9.522898e-01,Not_significant,1.362636e+01,1.304624e+01,1.282758e+01,1.666186e+01,1.420771e+01,1.774074e+01,1.299561e+01,1.317823e+01
36589,AGIS_Os07g042810, 3.255553e-01, 9.141030e-02, 2.253888e-01,6.489655e-01,8.971715e-01,Not_significant,1.413431e+00,1.211591e+00,2.832589e-01,6.452200e-01,1.411039e+00,4.295127e-01,5.364366e-01,2.279915e+00
36590,AGIS_Os07g042820, 4.188646e-02, 6.104930e+00, 6.126948e-02,8.113809e-01,9.506436e-01,Not_significant,5.395331e+01,6.579370e+01,7.995994e+01,7.260623e+01,6.639183e+01,7.684542e+01,6.856006e+01,6.619838e+01
36591,AGIS_Os07g042830, 5.581508e-01, 8.886873e-01, 1.292650e+00,2.918210e-01,7.145806e-01,Not_significant,1.788873e+00,2.855892e+00,5.260523e-01,1.176578e+00,1.557009e+00,2.521053e+00,2.128442e+00,1.940353e+00
36594,AGIS_Os07g042860,-5.937512e-01,-1.681688e+00, 2.231296e-01,6.505872e-01,8.976130e-01,Not_significant,2.208486e-02,8.654219e-02,2.832589e-01,5.693118e-01,0.000000e+00,0.000000e+00,5.191322e-01,6.467844e-01
36595,AGIS_Os07g042870, 2.238228e-01, 2.312496e+00, 9.621053e-01,3.583211e-01,7.588352e-01,Not_significant,4.704075e+00,5.365616e+00,3.702599e+00,4.459609e+00,5.157592e+00,5.527641e+00,4.620276e+00,5.885738e+00
36596,AGIS_Os07g042880,-1.672429e-01, 5.907431e+00, 8.077892e-01,3.977075e-01,7.796105e-01,Not_significant,7.946132e+01,4.610535e+01,6.063764e+01,6.670437e+01,7.955342e+01,5.492160e+01,4.428198e+01,4.821778e+01
36597,AGIS_Os07g042890, 5.554660e-01, 4.286493e+00, 3.725285e-01,5.608724e-01,8.616525e-01,Not_significant,2.656808e+01,3.241005e+01,9.711734e-01,1.613050e+01,2.002216e+01,1.060710e+01,1.884450e+01,3.025334e+01
36598,AGIS_Os07g042900, 6.887754e-02, 8.919231e-01, 3.226505e-02,8.623763e-01,9.650231e-01,Not_significant,1.523855e+00,1.860657e+00,2.104209e+00,1.385325e+00,2.311185e+00,1.699376e+00,2.734096e+00,9.216678e-01
36599,AGIS_Os07g042910, 2.628364e-01, 3.687027e-01, 2.504831e-01,6.316032e-01,8.915168e-01,Not_significant,9.496489e-01,1.406311e+00,6.069834e-01,1.575096e+00,7.785044e-01,1.512632e+00,1.938093e+00,1.228890e+00
36600,AGIS_Os07g042920,-3.471358e-01, 1.345878e+00, 4.688857e-01,5.148378e-01,8.416317e-01,Not_significant,3.423153e+00,2.920799e+00,3.034917e+00,1.480211e+00,1.800291e+00,8.963743e-01,3.357055e+00,3.104565e+00
36601,AGIS_Os07g042930,-5.861991e-01, 4.081832e+00, 7.776976e+00,2.608141e-02,2.573923e-01,Not_significant,2.078185e+01,1.228899e+01,3.168453e+01,1.810412e+01,1.347786e+01,1.157817e+01,1.431074e+01,1.293569e+01
36603,AGIS_Os07g042950, 1.621047e-01, 3.914025e+00, 4.640572e-01,5.169445e-01,8.421661e-01,Not_significant,9.628998e+00,1.540451e+01,1.950440e+01,1.305622e+01,1.654322e+01,1.718051e+01,1.335900e+01,1.560367e+01
36606,AGIS_Os07g042980, 1.059438e+00,-1.558473e+00, 4.897946e-01,5.058990e-01,8.371217e-01,Not_significant,0.000000e+00,1.730844e-01,6.069834e-01,1.518165e-01,2.432826e-01,1.680702e-01,1.384352e-01,8.893286e-01
36607,AGIS_Os07g042990,-5.916500e-02, 2.164152e+00, 5.212151e-02,8.257328e-01,9.543149e-01,Not_significant,5.101602e+00,3.656408e+00,5.260523e+00,4.080068e+00,3.405957e+00,3.772242e+00,5.260539e+00,4.996410e+00
36608,AGIS_Os07g043000, 3.167521e-01, 6.796554e-01, 7.239407e-01,4.221262e-01,7.948498e-01,Not_significant,1.037988e+00,1.601031e+00,1.456760e+00,1.499188e+00,1.654322e+00,1.886121e+00,1.661223e+00,1.697809e+00
36609,AGIS_Os07g043010,-8.029974e-01, 3.953677e+00, 6.172096e+00,4.121822e-02,3.210320e-01,Not_significant,1.256628e+01,1.579395e+01,2.452213e+01,2.578982e+01,1.024220e+01,1.406187e+01,1.432805e+01,6.338487e+00
36610,AGIS_Os07g043020,-7.853226e-01, 1.135686e+00, 3.195902e+00,1.155969e-01,5.044941e-01,Not_significant,2.959371e+00,3.396781e+00,2.427933e+00,1.973614e+00,2.019246e+00,8.963743e-01,1.245917e+00,2.360763e+00
36611,AGIS_Os07g043030, 9.742353e-02, 3.915594e+00, 2.959259e-01,6.028061e-01,8.789616e-01,Not_significant,1.669615e+01,1.456072e+01,1.327270e+01,1.364451e+01,1.435367e+01,1.465945e+01,1.517596e+01,1.804529e+01
36612,AGIS_Os07g043040,-3.866475e-02, 6.917870e+00, 4.635740e-02,8.354734e-01,9.575158e-01,Not_significant,1.066699e+02,1.013409e+02,1.530812e+02,1.319665e+02,1.270179e+02,1.128498e+02,1.204214e+02,1.136724e+02
36613,AGIS_Os07g043050, 4.988834e-01,-1.883938e+00, 2.189451e-01,6.536178e-01,8.990946e-01,Not_significant,3.533577e-01,1.081777e-01,1.820950e-01,1.328394e-01,1.216413e-01,2.240936e-01,2.768705e-01,4.365795e-01
36614,AGIS_Os07g043060, 4.151880e-01, 5.002276e+00, 2.088305e+00,1.907196e-01,6.151096e-01,Not_significant,3.414319e+01,3.582847e+01,1.224083e+01,3.159681e+01,3.868194e+01,2.804905e+01,3.312063e+01,4.242906e+01
