GeneID	pho2HPmock_1	phoHPmock_2	pho2HPmock_3	pho2HPmock_4	pho2HPmyc_1	pho2HPmyc_2	pho2HPmyc_3	pho2HPmyc_4
AGIS_Os01g004690	55	60	43	39	41	87	120	123
AGIS_Os01g004700	22	56	36	59	76	71	79	72
AGIS_Os01g004710	2	6	24	12	14	12	2	9
AGIS_Os01g004720	0	0	0	6	0	0	6	12
AGIS_Os01g004730	3487	3130	4731	4179	2964	4608	4679	3879
AGIS_Os01g004740	31	99	16	70	73	123	80	117
AGIS_Os01g004750	31	18	18	6	18	37	38	51
AGIS_Os01g004760	5204	4573	7285	5499	3974	6609	6327	6221
AGIS_Os01g004770	0	0	0	0	0	0	0	15
AGIS_Os01g004780	97	92	62	115	71	125	89	166
AGIS_Os01g004790	2824	2356	3441	2655	2000	2902	2991	2714
AGIS_Os01g004800	152	199	117	196	107	112	200	200
AGIS_Os01g004810	5	5	0	0	0	0	0	8
AGIS_Os01g004820	0	0	59	0	0	2	0	8
AGIS_Os01g004830	203	280	181	253	102	186	307	267
AGIS_Os01g004840	10	0	14	15	8	23	6	12
AGIS_Os01g004850	0	0	0	0	0	0	0	0
AGIS_Os01g004860	0	0	0	0	0	0	0	0
AGIS_Os01g004870	0	0	0	0	0	0	0	0
AGIS_Os01g004880	0	0	0	0	0	0	0	0
AGIS_Os01g004890	0	0	0	0	0	0	0	0
AGIS_Os01g004900	0	0	0	0	0	0	0	0
AGIS_Os01g004910	2	6	14	1	8	7	0	1
AGIS_Os01g004920	0	0	0	0	0	6	0	0
AGIS_Os01g004930	7	8	0	4	18	0	0	0
AGIS_Os01g004940	0	0	0	0	0	0	0	0
AGIS_Os01g004950	0	0	0	0	0	0	0	0
AGIS_Os01g004960	0	0	0	0	0	0	0	0
AGIS_Os01g004970	0	0	0	0	0	0	0	0
AGIS_Os01g004980	0	0	0	0	0	0	0	0
AGIS_Os01g004990	1378	575	1367	1221	1277	2151	1795	2287
AGIS_Os01g005000	21	48	56	26	39	15	29	45
AGIS_Os01g005010	0	0	0	0	0	0	0	0
AGIS_Os01g005020	59	110	194	330	67	189	140	53
AGIS_Os01g005030	0	0	0	0	0	0	0	0
AGIS_Os01g005040	428	284	89	304	233	296	345	492
AGIS_Os01g005050	1336	1116	2157	1636	1622	1564	1707	1984
AGIS_Os01g005060	1925	1724	2192	2091	1649	2328	2099	2468
AGIS_Os01g005070	0	0	0	0	0	0	0	0
AGIS_Os01g005080	2037	1372	5740	2191	5032	3116	1723	4242
AGIS_Os01g005090	0	0	0	0	0	0	0	0
AGIS_Os01g005100	0	0	0	0	0	0	0	0
AGIS_Os01g005110	0	1	0	8	10	0	0	0
AGIS_Os01g005120	0	0	0	0	0	3	0	0
AGIS_Os01g005130	0	0	0	0	0	0	0	0
AGIS_Os01g005140	0	0	0	2	0	0	0	0
AGIS_Os01g005150	0	0	0	0	0	0	0	0
AGIS_Os01g005160	0	0	0	0	0	0	0	0
AGIS_Os01g005170	0	0	0	0	0	0	0	0
AGIS_Os01g005180	0	0	0	0	0	0	0	0
AGIS_Os01g005190	0	0	0	0	0	4	0	8
AGIS_Os01g005200	0	0	0	10	8	0	12	2
AGIS_Os01g005210	5	3	8	1	0	10	2	8
AGIS_Os01g005220	106	74	52	98	55	72	68	117
AGIS_Os01g005230	29	83	7	53	39	112	90	51
AGIS_Os01g005240	2189	1351	2799	2282	2349	3752	3036	3493
AGIS_Os01g005250	672	598	566	661	610	751	755	886
AGIS_Os01g005260	929	815	1115	1703	785	1064	1345	1171
AGIS_Os01g005270	78	52	100	60	78	72	31	104
AGIS_Os01g005280	139	118	0	16	93	17	34	170
AGIS_Os01g005290	303	238	130	322	198	258	262	235
AGIS_Os01g005300	0	2	0	2	0	0	0	2
AGIS_Os01g005310	0	0	0	0	0	6	2	6
AGIS_Os01g005320	615	612	378	551	400	545	572	653
AGIS_Os01g005330	74	40	42	21	18	24	22	49
AGIS_Os01g005340	0	0	0	0	0	0	0	0
AGIS_Os01g005350	369	683	1054	1823	712	551	854	558
AGIS_Os01g005360	824	549	443	627	826	824	822	1149
AGIS_Os01g005370	1172	1014	1081	1073	1062	1404	1679	1682
AGIS_Os01g005380	0	0	0	0	0	0	0	0
AGIS_Os01g005390	0	0	0	0	0	0	0	0
AGIS_Os01g005400	0	459	0	0	2	6	0	0
AGIS_Os01g005410	310	292	472	215	419	422	530	641
AGIS_Os01g005420	0	0	0	0	0	0	0	0
AGIS_Os01g005430	542	396	397	369	569	647	575	790
AGIS_Os01g005440	0	0	0	0	0	0	0	0
AGIS_Os01g005450	165	237	306	158	249	225	200	347
AGIS_Os01g005460	0	0	0	0	0	0	0	0
AGIS_Os01g005470	0	0	0	0	0	0	0	0
AGIS_Os01g005480	0	0	0	0	0	0	0	0
AGIS_Os01g005490	0	0	0	0	0	0	0	0
AGIS_Os01g005500	0	29	0	4	14	0	0	1
AGIS_Os01g005510	46	73	20	46	31	16	10	26
AGIS_Os01g005520	0	0	0	0	2	0	0	4
AGIS_Os01g005530	0	0	0	0	0	0	0	0
AGIS_Os01g005540	0	0	0	0	0	0	0	0
AGIS_Os01g005550	0	0	0	0	0	0	0	0
AGIS_Os01g005560	1	14	10	0	4	8	10	0
AGIS_Os01g005570	0	0	0	0	0	0	0	0
AGIS_Os01g005580	0	0	0	0	0	0	0	0
AGIS_Os01g005590	0	0	0	0	0	0	0	0
AGIS_Os01g005600	0	0	0	0	0	0	0	4
AGIS_Os01g005610	0	0	0	0	0	0	0	0
AGIS_Os01g005620	0	0	0	0	0	0	0	0
AGIS_Os01g005630	0	2	0	0	0	0	0	0
AGIS_Os01g005640	0	0	0	0	0	0	0	0
AGIS_Os01g005650	16	8	18	8	18	20	1	4
AGIS_Os01g005660	14	47	80	40	25	43	93	51
AGIS_Os01g005670	14	3	34	7	4	21	11	5
AGIS_Os01g005680	20	35	45	29	28	136	42	94
AGIS_Os01g005690	0	6	0	21	0	2	8	8
AGIS_Os01g005700	0	0	0	0	0	0	0	0
AGIS_Os01g005710	0	2	0	19	0	0	12	0
AGIS_Os01g005720	0	0	0	0	0	0	0	0
AGIS_Os01g005730	0	0	0	18	0	0	4	9
AGIS_Os01g005740	7	15	98	176	3	45	63	80
AGIS_Os01g005750	0	0	0	0	0	0	0	0
AGIS_Os01g005760	0	0	0	23	0	6	0	4
AGIS_Os01g005770	0	0	6	31	0	6	33	14
AGIS_Os01g005780	10	26	24	53	2	16	46	22
AGIS_Os01g005790	0	12	8	72	9	0	9	0
AGIS_Os01g005800	24	7	12	76	2	10	53	20
AGIS_Os01g005810	171	69	178	344	49	37	94	102
AGIS_Os01g005820	572	482	649	669	532	636	831	793
AGIS_Os01g005830	195	297	76	299	204	270	356	274
AGIS_Os01g005840	10	23	18	9	30	20	48	8
AGIS_Os01g005850	161	202	178	212	92	238	286	177
AGIS_Os01g005860	10	117	0	14	16	48	34	33
AGIS_Os01g005870	632	443	360	528	676	531	619	822
AGIS_Os01g005880	254	176	188	144	311	255	260	337
AGIS_Os01g005890	138	124	68	128	36	71	83	83
AGIS_Os01g005900	131	133	357	501	57	133	200	160
AGIS_Os01g005910	0	0	0	0	0	0	0	0
AGIS_Os01g005920	216	226	20	114	146	228	246	336
AGIS_Os01g005930	0	7	0	0	0	0	0	0
AGIS_Os01g005940	0	0	0	0	0	0	0	0
AGIS_Os01g005950	558	600	888	692	590	739	737	933
AGIS_Os01g005960	150	165	190	130	139	167	203	233
AGIS_Os01g005970	249	314	273	402	112	280	187	160
AGIS_Os01g005980	610	776	659	1412	369	682	708	741
AGIS_Os01g005990	294	350	252	409	239	528	561	483
AGIS_Os01g006000	3	0	0	8	0	0	2	6
AGIS_Os01g006010	64	29	24	26	24	22	24	25
AGIS_Os01g006020	462	129	187	245	220	108	235	242
AGIS_Os01g006030	3125	2891	2783	3368	2147	2478	2916	2732
AGIS_Os01g006040	31	21	26	19	4	64	8	16
AGIS_Os01g006050	140	129	12	97	43	46	65	84
AGIS_Os01g006060	99	29	68	112	22	95	74	36
AGIS_Os01g006070	136	98	42	140	70	104	148	213
AGIS_Os01g006080	230	258	119	286	192	235	470	363
AGIS_Os01g006090	0	0	0	0	0	0	0	0
AGIS_Os01g006100	1246	1230	1286	1796	2123	2523	1991	2484
AGIS_Os01g006110	318	379	366	502	501	667	600	936
AGIS_Os01g006120	495	311	612	505	419	628	510	667
AGIS_Os01g006130	1172	988	1396	1229	1072	899	1384	1203
AGIS_Os01g006140	696	700	975	1022	861	1011	987	1145
AGIS_Os01g006150	613	556	612	881	696	993	924	1285
AGIS_Os01g006160	1489	2403	3156	3984	1434	2306	2359	2183
AGIS_Os01g006170	226	133	193	327	149	140	329	227
AGIS_Os01g006180	216	208	283	482	136	202	240	244
AGIS_Os01g006190	18	40	1	63	0	31	29	75
AGIS_Os01g006200	0	0	0	0	0	0	0	0
AGIS_Os01g006210	109	78	84	145	129	60	128	145
AGIS_Os01g006220	1912	1955	594	2155	1566	2062	2273	2637
AGIS_Os01g006230	1083	1148	1657	2146	797	1243	1141	1079
AGIS_Os01g006240	0	0	0	0	0	0	0	0
AGIS_Os01g006250	1290	889	1497	1897	1225	1462	1931	1755
AGIS_Os01g006260	235	456	522	760	484	622	692	679
AGIS_Os01g006270	115	99	8	44	83	52	66	106
AGIS_Os01g006280	0	0	0	0	0	0	0	0
AGIS_Os01g006290	1472	1261	1166	2612	728	1230	1894	952
AGIS_Os01g006300	586	578	511	924	288	444	548	438
AGIS_Os01g006310	215	126	166	112	181	214	173	244
AGIS_Os01g006320	27	51	68	64	20	101	102	57
AGIS_Os01g006330	105	84	123	123	97	140	143	105
AGIS_Os01g006340	30	6	0	12	18	3	0	7
AGIS_Os01g006350	366	717	596	786	511	684	911	756
AGIS_Os01g006360	0	1	0	1	12	12	5	10
AGIS_Os01g006370	0	0	0	0	0	4	4	13
AGIS_Os01g006380	0	0	0	0	0	0	0	0
AGIS_Os01g006390	0	0	0	0	0	0	0	0
AGIS_Os01g006400	0	0	0	0	0	0	0	0
AGIS_Os01g006410	244	297	313	341	219	250	360	345
AGIS_Os01g006420	0	0	0	0	0	0	0	0
AGIS_Os01g006430	527	616	569	745	505	734	746	755
AGIS_Os01g006440	294	193	51	189	228	204	156	306
AGIS_Os01g006450	642	676	493	827	548	924	719	962
AGIS_Os01g006460	228	257	246	179	137	185	174	344
AGIS_Os01g006470	7706	6026	9590	8927	6762	8944	9769	9795
AGIS_Os01g006480	280	124	171	108	68	103	83	80
AGIS_Os01g006490	614	624	1063	1019	623	826	949	869
AGIS_Os01g006500	14	2	10	8	17	6	4	8
AGIS_Os01g006510	18	38	28	23	38	33	20	68
AGIS_Os01g006520	460	587	950	637	535	758	537	754
AGIS_Os01g006530	0	0	0	0	0	0	0	0
AGIS_Os01g006540	0	0	0	0	0	0	0	0
AGIS_Os01g006550	0	0	0	0	0	0	0	0
AGIS_Os01g006560	85	75	72	79	26	37	116	70
AGIS_Os01g006570	0	0	0	0	0	0	0	0
AGIS_Os01g006580	1229	989	734	981	1082	1157	1246	1847
AGIS_Os01g006590	89	57	51	122	50	81	113	55
AGIS_Os01g006600	118	79	114	105	57	104	101	47
AGIS_Os01g006610	1	6	0	12	1	15	19	4
AGIS_Os01g006620	768	782	805	794	421	973	910	683
AGIS_Os01g006630	139	153	82	148	161	91	110	305
AGIS_Os01g006640	0	0	0	0	0	0	0	0
AGIS_Os01g006650	145	38	55	93	106	63	68	59
AGIS_Os01g006660	253	425	545	219	357	326	345	341
AGIS_Os01g006670	976	1161	1550	1387	1101	1537	1651	1667
AGIS_Os01g006680	500	434	1166	704	914	1523	1519	1436
AGIS_Os01g006690	0	2	0	0	2	0	0	0
AGIS_Os01g006700	0	0	0	0	0	0	0	0
AGIS_Os01g006710	0	29	0	4	26	45	21	35
AGIS_Os01g006720	42	49	58	64	43	73	33	94
AGIS_Os01g006730	0	0	0	5	4	6	3	1
AGIS_Os01g006740	0	0	0	0	0	0	0	0
AGIS_Os01g006750	0	0	0	0	0	0	0	0
AGIS_Os01g006760	0	0	0	0	0	0	0	0
AGIS_Os01g006770	534	883	944	527	642	1174	1059	1191
AGIS_Os01g006780	12	23	0	11	30	16	11	27
AGIS_Os01g006790	300	293	462	400	246	388	426	418
AGIS_Os01g006800	8	23	6	23	23	53	29	56
AGIS_Os01g006810	248	578	832	817	395	491	712	450
AGIS_Os01g006820	127	435	645	634	330	509	517	347
AGIS_Os01g006830	540	439	410	737	290	544	647	413
AGIS_Os01g006840	175	168	224	194	179	202	211	198
AGIS_Os01g006850	1388	798	1372	2002	566	1080	866	868
AGIS_Os01g006860	0	0	0	0	0	0	0	0
AGIS_Os01g006870	6	12	37	35	1	0	15	2
AGIS_Os01g006880	1101	1329	895	1636	1072	1552	1764	1911
AGIS_Os01g006890	96	570	929	417	1875	2857	3070	3639
AGIS_Os01g006900	0	0	0	0	0	0	0	0
AGIS_Os01g006910	0	0	0	0	1	0	0	0
AGIS_Os01g006920	34	48	18	57	21	34	30	27
AGIS_Os01g006930	1044	1346	739	1091	1188	1348	1463	1931
AGIS_Os01g006940	281	185	166	204	210	234	264	313
AGIS_Os01g006950	280	283	206	339	209	277	308	325
AGIS_Os01g006960	11	27	28	43	61	55	105	38
AGIS_Os01g006970	137	156	159	140	132	182	185	194
AGIS_Os01g006980	583	343	487	603	416	290	430	381
AGIS_Os01g006990	0	0	0	0	0	0	0	0
AGIS_Os01g007000	321	258	174	210	255	110	237	273
AGIS_Os01g007010	0	0	0	0	0	0	0	0
AGIS_Os01g007020	0	0	0	0	0	0	0	0
AGIS_Os01g007030	196	117	28	132	62	116	139	110
AGIS_Os01g007040	3822	856	2019	1800	3463	2165	1980	2586
AGIS_Os01g007050	0	0	0	0	0	0	0	0
AGIS_Os01g007060	1060	1024	1241	1353	1015	1447	1445	1378
AGIS_Os01g007070	1658	1701	2085	2236	1632	2327	2340	2233
AGIS_Os01g007080	339	324	60	279	266	239	323	419
AGIS_Os01g007090	1194	980	400	1392	1072	1188	1201	1436
AGIS_Os01g007100	34	64	97	47	47	95	177	108
AGIS_Os01g007110	605	676	1021	926	370	805	860	658
AGIS_Os01g007120	156	98	56	147	103	42	112	112
AGIS_Os01g007130	0	0	0	0	0	0	4	0
AGIS_Os01g007140	374	389	501	548	417	529	569	338
AGIS_Os01g007150	0	0	0	0	0	0	0	0
AGIS_Os01g007160	0	0	0	0	0	0	0	0
AGIS_Os01g007170	0	0	0	6	0	0	0	0
AGIS_Os01g007180	70	142	42	110	82	159	205	264
AGIS_Os01g007190	212	183	72	313	95	143	248	114
AGIS_Os01g007200	0	0	0	0	0	0	0	0
AGIS_Os01g007210	158	257	206	247	86	228	246	160
AGIS_Os01g007220	56	135	140	127	54	108	111	146
AGIS_Os01g007230	4022	3673	3824	6019	2730	4209	4989	4615
AGIS_Os01g007240	0	0	0	0	0	0	0	0
AGIS_Os01g007250	509	414	389	550	425	836	576	671
AGIS_Os01g007260	0	0	0	0	0	0	0	0
AGIS_Os01g007270	34	27	59	36	46	35	58	72
AGIS_Os01g007280	0	0	0	0	0	0	0	0
AGIS_Os01g007290	0	0	0	0	0	0	0	0
AGIS_Os01g007300	0	0	0	0	0	0	12	5
AGIS_Os01g007310	0	0	0	0	0	0	0	0
AGIS_Os01g007320	282	195	286	247	276	395	339	255
AGIS_Os01g007330	1123	1180	1909	1840	1112	1444	1334	1479
AGIS_Os01g007340	198	165	473	446	153	306	319	280
AGIS_Os01g007350	124	118	95	104	136	97	149	159
AGIS_Os01g007360	110	102	84	167	146	153	114	125
AGIS_Os01g007370	21349	17943	18013	22353	17697	19394	22784	26445
AGIS_Os01g007380	16	31	82	43	20	20	52	53
AGIS_Os01g007390	0	0	0	0	0	0	0	0
AGIS_Os01g007400	0	0	0	0	0	0	0	0
AGIS_Os01g007410	0	0	0	0	0	4	0	4
AGIS_Os01g007420	1231	1298	416	999	1040	848	1241	1767
AGIS_Os01g007430	405	344	387	389	522	585	672	634
AGIS_Os01g007440	366	564	513	594	371	546	671	592
AGIS_Os01g007450	638	380	437	455	582	491	466	1788
AGIS_Os01g007460	24	13	12	53	44	77	61	66
AGIS_Os01g007470	4	10	6	10	4	0	0	0
AGIS_Os01g007480	350	581	1174	1069	788	782	858	801
AGIS_Os01g007490	221	207	323	300	194	325	205	335
AGIS_Os01g007500	61	75	62	114	93	123	128	88
AGIS_Os01g007510	2250	1574	1703	1686	1730	1896	2189	2639
AGIS_Os01g007520	66	7	50	30	28	152	132	82
AGIS_Os01g007530	187	286	355	221	204	267	346	398
AGIS_Os01g007540	249	173	139	131	86	76	88	41
AGIS_Os01g007550	6	18	0	2	5	0	8	3
AGIS_Os01g007560	54	73	0	12	33	19	27	50
AGIS_Os01g007570	116	180	103	52	95	110	175	112
AGIS_Os01g007580	0	26	4	16	10	32	4	16
AGIS_Os01g007590	259	292	326	399	284	562	572	540
AGIS_Os01g007600	0	0	0	0	0	0	0	10
AGIS_Os01g007610	392	342	550	428	201	352	354	307
AGIS_Os01g007620	663	666	1235	872	476	858	746	728
AGIS_Os01g007630	2564	2160	1642	2097	1720	2445	2812	2935
AGIS_Os01g007640	0	0	0	0	0	0	0	0
AGIS_Os01g007650	10	16	0	12	8	1	0	22
AGIS_Os01g007660	2511	2215	1454	2314	2046	2098	2472	3088
AGIS_Os01g007670	6707	5241	9212	9444	6374	6790	7071	6853
AGIS_Os01g007680	837	763	713	849	818	768	974	1143
AGIS_Os01g007690	433	348	191	253	571	206	143	150
AGIS_Os01g007700	0	0	0	0	0	0	0	0
AGIS_Os01g007710	0	0	0	0	0	0	0	0
AGIS_Os01g007720	3674	1945	2713	2762	2014	2260	2016	2493
AGIS_Os01g007730	0	0	0	0	0	0	0	0
AGIS_Os01g007740	989	125	267	131	1205	277	244	758
AGIS_Os01g007750	0	0	0	0	0	0	0	0
AGIS_Os01g007760	661	502	473	595	364	295	442	505
AGIS_Os01g007770	0	0	0	0	0	0	0	0
AGIS_Os01g007780	24	0	28	0	1	0	0	4
AGIS_Os01g007790	184	141	141	124	111	193	331	175
AGIS_Os01g007800	0	0	0	0	0	0	0	0
AGIS_Os01g007810	0	0	0	0	0	0	0	0
AGIS_Os01g007820	0	0	0	0	0	0	0	0
AGIS_Os01g007830	0	9	0	0	16	66	90	8
AGIS_Os01g007840	2564	3193	2135	3578	2049	2908	3770	4209
AGIS_Os01g007850	0	0	0	1	0	0	0	0
AGIS_Os01g007860	0	0	0	0	0	0	0	0
AGIS_Os01g007870	192	186	3038	441	1847	3919	4899	2413
AGIS_Os01g007880	45	30	57	16	20	8	29	39
AGIS_Os01g007890	0	0	0	0	0	0	0	0
AGIS_Os01g007900	2464	2103	1407	2220	2713	2433	2857	4007
AGIS_Os01g007910	427	479	301	366	505	236	476	686
AGIS_Os01g007920	237	214	154	252	160	148	143	151
AGIS_Os01g007930	22	9	8	9	14	22	35	24
AGIS_Os01g007940	318	398	269	239	248	266	169	280
AGIS_Os01g007950	40	31	44	35	24	39	30	73
AGIS_Os01g007960	651	514	453	630	637	727	707	1043
AGIS_Os01g007970	83	89	18	49	77	107	84	119
AGIS_Os01g007980	137	119	34	80	44	57	95	165
AGIS_Os01g007990	3112	2820	3255	3984	4135	5026	5499	6780
AGIS_Os01g008000	0	4	0	0	0	0	0	0
AGIS_Os01g008010	0	2	13	10	0	6	20	6
AGIS_Os01g008020	0	0	0	0	0	0	0	0
AGIS_Os01g008030	3	0	0	0	0	0	0	0
AGIS_Os01g008040	57	50	12	38	26	28	6	49
AGIS_Os01g008050	12	19	0	4	0	8	2	18
AGIS_Os01g008060	0	0	0	0	0	0	0	0
AGIS_Os01g008070	4	16	0	0	19	0	9	54
AGIS_Os01g008080	693	294	536	364	456	494	509	556
AGIS_Os01g008090	734	458	845	521	581	702	765	728
AGIS_Os01g008100	0	0	0	0	0	0	0	0
AGIS_Os01g008110	353	247	345	407	185	160	185	280
AGIS_Os01g008120	172	129	133	98	126	187	175	231
AGIS_Os01g008130	171	136	174	200	71	176	184	58
AGIS_Os01g008140	0	0	0	0	0	0	0	0
AGIS_Os01g008150	0	0	0	0	0	0	0	0
AGIS_Os01g008160	0	14	12	3	2	0	20	40
AGIS_Os01g008170	4056	4637	6038	5039	2711	5908	5723	4750
AGIS_Os01g008180	0	0	0	0	0	0	0	0
AGIS_Os01g008190	0	0	0	0	0	0	0	0
AGIS_Os01g008200	546	32	26	18	13	34	24	21
AGIS_Os01g008210	325	378	247	346	296	284	332	416
AGIS_Os01g008220	3817	3792	5060	5849	3075	4950	5380	5023
AGIS_Os01g008230	3910	3071	4196	4087	5491	5496	4900	6320
AGIS_Os01g008240	255	332	332	530	200	390	454	285
AGIS_Os01g008250	1133	1055	1593	1064	1076	1041	1328	1741
AGIS_Os01g008260	0	0	0	0	0	0	0	0
AGIS_Os01g008270	0	1	0	0	0	4	0	0
AGIS_Os01g008280	3219	1913	3406	2931	1899	2396	2870	2342
AGIS_Os01g008290	958	419	729	541	408	452	379	482
AGIS_Os01g008300	0	0	0	0	0	0	0	0
AGIS_Os01g008310	45	48	166	99	99	124	43	57
AGIS_Os01g008320	26	17	38	14	16	27	24	59
AGIS_Os01g008330	417	527	377	526	455	429	395	595
AGIS_Os01g008340	0	0	0	0	0	0	0	0
AGIS_Os01g008350	0	0	0	0	0	0	0	0
AGIS_Os01g008360	263	80	68	360	42	85	146	147
AGIS_Os01g008370	0	0	0	0	0	0	0	0
AGIS_Os01g008380	0	0	0	1	0	0	0	0
AGIS_Os01g008390	70	73	77	67	60	82	108	54
AGIS_Os01g008400	157	78	167	109	114	99	228	131
AGIS_Os01g008410	142	184	97	107	119	173	208	290
AGIS_Os01g008420	446	369	86	340	268	305	333	488
AGIS_Os01g008430	1250	1284	1575	1819	1259	1893	1511	1952
AGIS_Os01g008440	160	292	323	280	152	292	415	260
AGIS_Os01g008450	2004	886	1274	1058	1209	1388	1647	1922
AGIS_Os01g008460	0	6	0	0	0	0	0	0
AGIS_Os01g008470	1972	991	1510	1110	1516	1240	1174	1555
AGIS_Os01g008480	838	932	1370	1313	1332	1713	1573	2291
AGIS_Os01g008490	609	820	424	1107	353	501	580	499
AGIS_Os01g008500	24	6	29	17	1	34	52	30
AGIS_Os01g008510	632	897	1263	2473	917	819	1138	884
AGIS_Os01g008520	954	1185	1665	1296	830	1442	1609	1240
AGIS_Os01g008530	12	8	0	20	19	9	18	23
AGIS_Os01g008540	0	0	0	0	2	0	0	0
AGIS_Os01g008550	0	0	0	0	0	0	0	0
AGIS_Os01g008560	0	0	0	0	0	0	0	0
AGIS_Os01g008570	0	0	0	0	0	0	0	0
AGIS_Os01g008580	0	0	0	0	0	0	0	0
AGIS_Os01g008590	891	203	282	389	681	201	259	524
AGIS_Os01g008600	2	7	12	10	0	0	0	0
AGIS_Os01g008610	318	304	403	510	286	447	516	405
AGIS_Os01g008620	382	390	603	710	379	408	697	462
AGIS_Os01g008630	0	3	0	0	0	0	0	0
AGIS_Os01g008640	176	116	143	168	105	64	187	90
AGIS_Os01g008650	563	617	561	752	469	738	700	761
AGIS_Os01g008660	8	4	0	0	0	0	1	0
AGIS_Os01g008670	27	28	97	39	15	97	61	26
AGIS_Os01g008680	162	146	113	190	83	118	166	115
AGIS_Os01g008690	7	31	56	28	19	40	29	2
AGIS_Os01g008700	77	142	44	90	55	114	117	145
AGIS_Os01g008710	6	5	0	27	10	0	28	17
AGIS_Os01g008720	0	0	0	0	0	0	0	0
AGIS_Os01g008730	13	4	0	17	45	10	48	25
AGIS_Os01g008740	90	58	0	59	25	44	53	54
AGIS_Os01g008750	1595	1509	1088	1460	1258	1732	1902	2198
AGIS_Os01g008760	0	0	0	0	0	0	0	0
AGIS_Os01g008770	0	0	0	0	0	0	0	0
AGIS_Os01g008780	1043	596	1181	1338	856	701	636	526
AGIS_Os01g008790	28	32	21	60	36	32	54	67
AGIS_Os01g008800	0	0	0	0	0	0	0	0
AGIS_Os01g008810	316	169	257	290	485	395	154	236
AGIS_Os01g008820	74	0	0	22	17	6	12	61
AGIS_Os01g008830	0	0	0	0	0	0	0	0
AGIS_Os01g008840	660	961	1047	1011	1187	1202	1416	1353
AGIS_Os01g008850	0	0	0	0	0	0	0	0
AGIS_Os01g008860	0	0	0	0	0	0	0	0
AGIS_Os01g008870	325	433	254	337	264	356	580	417
AGIS_Os01g008880	850	924	1267	1075	785	1005	1130	1165
AGIS_Os01g008890	43	30	32	11	12	17	34	38
AGIS_Os01g008900	0	0	0	0	0	0	0	3
AGIS_Os01g008910	635	612	686	664	513	451	665	726
AGIS_Os01g008920	159	242	168	319	63	209	197	229
AGIS_Os01g008930	241	348	368	357	263	406	351	536
AGIS_Os01g008940	2	7	0	14	7	0	3	2
AGIS_Os01g008950	0	0	0	0	0	0	0	0
AGIS_Os01g008960	0	0	0	0	0	0	0	0
AGIS_Os01g008970	177	485	828	506	247	544	426	514
AGIS_Os01g008980	0	0	0	0	0	0	0	0
AGIS_Os01g008990	0	0	0	0	0	0	0	0
AGIS_Os01g009000	667	865	774	805	702	910	1022	1033
AGIS_Os01g009010	640	252	477	275	1865	2080	2675	4647
AGIS_Os01g009020	1393	814	1017	1314	1043	849	701	896
AGIS_Os01g009030	228	298	200	442	150	166	189	144
AGIS_Os01g009040	0	0	0	0	0	0	0	0
AGIS_Os01g009050	0	0	0	0	0	0	0	0
AGIS_Os01g009060	0	0	0	0	0	0	0	0
AGIS_Os01g009070	8	0	0	6	2	0	0	0
AGIS_Os01g009080	114	60	26	34	44	47	63	79
AGIS_Os01g009090	495	734	338	497	472	448	737	534
AGIS_Os01g009100	0	0	0	0	0	0	0	0
AGIS_Os01g009110	0	0	0	0	0	0	0	0
AGIS_Os01g009120	404	269	462	365	170	261	356	326
AGIS_Os01g009130	0	8	0	0	0	0	4	0
AGIS_Os01g009140	10	20	21	21	13	62	43	47
AGIS_Os01g009150	982	782	1480	1216	1013	1340	1404	1355
AGIS_Os01g009160	20	64	34	55	27	58	79	90
AGIS_Os01g009170	70	18	10	0	132	112	77	31
AGIS_Os01g009180	0	0	0	0	0	0	0	0
AGIS_Os01g009190	0	0	0	0	0	0	0	0
AGIS_Os01g009200	0	0	0	0	0	0	0	0
AGIS_Os01g009210	1100	813	1384	1144	1048	1419	1334	1658
AGIS_Os01g009220	202	223	158	189	241	169	257	166
AGIS_Os01g009230	0	0	0	2	0	0	0	0
AGIS_Os01g009240	0	0	0	0	0	0	0	0
AGIS_Os01g009250	0	0	0	0	0	0	0	0
AGIS_Os01g009260	12	23	75	18	23	72	47	54
AGIS_Os01g009270	0	0	0	0	0	0	0	0
AGIS_Os01g009280	0	0	0	0	0	0	0	0
AGIS_Os01g009290	0	0	0	0	0	0	0	0
AGIS_Os01g009300	0	0	0	0	0	0	0	0
AGIS_Os01g009310	274	277	201	203	185	305	194	264
AGIS_Os01g009320	60	39	64	54	78	77	101	104
AGIS_Os01g009330	0	0	0	0	0	0	0	0
AGIS_Os01g009340	1920	2507	2964	2523	1834	3284	3097	2576
AGIS_Os01g009350	335	235	233	263	224	336	613	418
AGIS_Os01g009360	974	1158	1341	1618	844	1415	1754	1359
AGIS_Os01g009370	148	161	83	164	14	118	250	62
AGIS_Os01g009380	19	86	30	36	105	123	158	115
AGIS_Os01g009390	2	24	16	31	0	0	0	0
AGIS_Os01g009400	86	76	98	109	106	148	96	100
AGIS_Os01g009410	33	50	36	77	7	32	30	52
AGIS_Os01g009420	32	21	2	16	20	8	39	0
AGIS_Os01g009430	0	0	0	0	0	0	0	0
AGIS_Os01g009440	0	0	0	2	10	5	8	0
AGIS_Os01g009450	154	247	155	464	252	414	415	510
AGIS_Os01g009460	0	0	0	2	0	0	0	0
AGIS_Os01g009470	642	319	434	885	203	381	381	289
AGIS_Os01g009480	20	2	10	15	8	0	8	7
